TIME,STIMULUS,INSULIN_PER_100_ISLETS,GLUCAGON_PER_100_ISLETS,ISLET_NUMBER,DNA_CONTENT,INSULIN_CONTENT,GLUCAGON_CONTENT,I_AUC(aam),I_SI(aam),G_AUC(aam),G_SI(aam),I_AUC(Glu3),I_SI(Glu3),G_AUC(Glu3),G_SI(Glu3),I_AUC(G16.7),I_SI(G16.7),G_AUC(G16.7),G_SI(G16.7),I_AUC(ibmx),I_SI(ibmx),G_AUC(ibmx),G_SI(ibmx),I_AUC(kcl),I_SI(kcl),G_AUC(kcl),G_SI(kcl)
20,No stimuli,0.207639,7.5,1000,24.2,13.5,920,2.2919472,6.005440251,324.7,4.171428571,1.703126,3.917323549,-116.2,0.159010601,35.707638,21.18048812,-19.1,0.56344697,83.860071,4.042746702,104.6,1.669802446,15.1222972,14.5617943,169.52,2.503961965
21,No stimuli,0.224653,7.2,,,,,,,,,,,,,,,,,,,,,,,,
22,No stimuli,0.1875,6.3,,,,,,,,,,,,,,,,,,,,,,,,
23,No stimuli,0.195486,7.3,,,,,,,,,,,,,,,,,,,,,,,,
24,No stimuli,0.171528,6.6,,,,,,,,,,,,,,,,,,,,,,,,
25,No stimuli,0.189583,7.3,,,,,,,,,,,,,,,,,,,,,,,,
26,No stimuli,0.183681,6.8,,,,,,,,,,,,,,,,,,,,,,,,
27,No stimuli,0.175347,7,,,,,,,,,,,,,,,,,,,,,,,,
28,No stimuli,0.185069,7.1,,,,,,,,,,,,,,,,,,,,,,,,
29,No stimuli,0.160764,6.8,,,,,,,,,,,,,,,,,,,,,,,,
30,Amino acid mixture (4 mM),0.159028,7.2,,,,,,,,,,,,,,,,,,,,,,,,
31,Amino acid mixture (4 mM),0.169792,7.2,,,,,,,,,,,,,,,,,,,,,,,,
32,Amino acid mixture (4 mM),0.468056,17.7,,,,,,,,,,,,,,,,,,,,,,,,
33,Amino acid mixture (4 mM),1.074306,25.9,,,,,,,,,,,,,,,,,,,,,,,,
34,Amino acid mixture (4 mM),0.906597,29.2,,,,,,,,,,,,,,,,,,,,,,,,
35,Amino acid mixture (4 mM),0.678125,20.7,,,,,,,,,,,,,,,,,,,,,,,,
36,Amino acid mixture (4 mM),0.413889,17.4,,,,,,,,,,,,,,,,,,,,,,,,
37,Amino acid mixture (4 mM),0.253819,15.5,,,,,,,,,,,,,,,,,,,,,,,,
38,Amino acid mixture (4 mM),0.191319,17.3,,,,,,,,,,,,,,,,,,,,,,,,
39,Amino acid mixture (4 mM),0.171528,13.5,,,,,,,,,,,,,,,,,,,,,,,,
40,Amino acid mixture (4 mM),0.149306,15.2,,,,,,,,,,,,,,,,,,,,,,,,
41,Amino acid mixture (4 mM),0.154167,13.9,,,,,,,,,,,,,,,,,,,,,,,,
42,Amino acid mixture (4 mM),0.131944,14.9,,,,,,,,,,,,,,,,,,,,,,,,
43,Amino acid mixture (4 mM),0.145833,13.7,,,,,,,,,,,,,,,,,,,,,,,,
44,Amino acid mixture (4 mM),0.162847,14.5,,,,,,,,,,,,,,,,,,,,,,,,
45,Amino acid mixture (4 mM),0.194097,11.9,,,,,,,,,,,,,,,,,,,,,,,,
46,Amino acid mixture (4 mM),0.143056,16.1,,,,,,,,,,,,,,,,,,,,,,,,
47,Amino acid mixture (4 mM),0.167014,15.5,,,,,,,,,,,,,,,,,,,,,,,,
48,Amino acid mixture (4 mM),0.173264,15.9,,,,,,,,,,,,,,,,,,,,,,,,
49,Amino acid mixture (4 mM),0.128125,16.4,,,,,,,,,,,,,,,,,,,,,,,,
50,Amino acid mixture (4 mM),0.132292,15.7,,,,,,,,,,,,,,,,,,,,,,,,
51,Amino acid mixture (4 mM),0.140625,17.9,,,,,,,,,,,,,,,,,,,,,,,,
52,Amino acid mixture (4 mM),0.141319,18,,,,,,,,,,,,,,,,,,,,,,,,
53,Amino acid mixture (4 mM),0.164583,19.2,,,,,,,,,,,,,,,,,,,,,,,,
54,Amino acid mixture (4 mM),0.161458,18.6,,,,,,,,,,,,,,,,,,,,,,,,
55,Amino acid mixture (4 mM),0.179167,19.5,,,,,,,,,,,,,,,,,,,,,,,,
56,Amino acid mixture (4 mM),0.170833,17.9,,,,,,,,,,,,,,,,,,,,,,,,
57,Amino acid mixture (4 mM),0.208333,20.6,,,,,,,,,,,,,,,,,,,,,,,,
58,Amino acid mixture (4 mM),0.18125,24.4,,,,,,,,,,,,,,,,,,,,,,,,
59,Amino acid mixture (4 mM),0.149653,24.1,,,,,,,,,,,,,,,,,,,,,,,,
