TIME,STIMULUS,INSULIN_PER_100_ISLETS,GLUCAGON_PER_100_ISLETS,ISLET_NUMBER,DNA_CONTENT,INSULIN_CONTENT,GLUCAGON_CONTENT,I_AUC(aam),I_SI(aam),G_AUC(aam),G_SI(aam),I_AUC(Glu3),I_SI(Glu3),G_AUC(Glu3),G_SI(Glu3),I_AUC(G16.7),I_SI(G16.7),G_AUC(G16.7),G_SI(G16.7),I_AUC(ibmx),I_SI(ibmx),G_AUC(ibmx),G_SI(ibmx),I_AUC(kcl),I_SI(kcl),G_AUC(kcl),G_SI(kcl)
20,No stimuli,0.797222,12.4,,,,,1.7597718000000029,4.518045174337096,-265.72,0.8284023668639053,2.0013869999999994,2.0018646749921882,272.20000000000005,0.55,55.667363,26.71416124155458,-80.59999999999997,0.15479876160990713,90.869167,2.904564315352697,476.80000000000007,3.2005141388174803,36.2311132,28.330698037874992,754.7200000000001,8.789346246973365
21,No stimuli,0.658333,13.6,,,,,,,,,,,,,,,,,,,,,,,,
22,No stimuli,0.68125,12.4,,,,,,,,,,,,,,,,,,,,,,,,
23,No stimuli,0.66875,8.2,,,,,,,,,,,,,,,,,,,,,,,,
24,No stimuli,0.617361,6.2,,,,,,,,,,,,,,,,,,,,,,,,
25,No stimuli,0.554167,12.2,,,,,,,,,,,,,,,,,,,,,,,,
26,No stimuli,0.684722,13.8,,,,,,,,,,,,,,,,,,,,,,,,
27,No stimuli,0.579167,10.4,,,,,,,,,,,,,,,,,,,,,,,,
28,No stimuli,0.588889,16.6,,,,,,,,,,,,,,,,,,,,,,,,
29,No stimuli,0.536806,14.6,,,,,,,,,,,,,,,,,,,,,,,,
30,Amino acid mixture (4 mM),0.517361,10.8,,,,,,,,,,,,,,,,,,,,,,,,
31,Amino acid mixture (4 mM),0.573611,11.2,,,,,,,,,,,,,,,,,,,,,,,,
32,Amino acid mixture (4 mM),1.567,4,,,,,,,,,,,,,,,,,,,,,,,,
