TIME,STIMULUS,INSULIN_PER_100_ISLETS,GLUCAGON_PER_100_ISLETS,ISLET_NUMBER,DNA_CONTENT,INSULIN_CONTENT,GLUCAGON_CONTENT,I_AUC(aam),I_SI(aam),G_AUC(aam),G_SI(aam),I_AUC(Glu3),I_SI(Glu3),G_AUC(Glu3),G_SI(Glu3),I_AUC(G16.7),I_SI(G16.7),G_AUC(G16.7),G_SI(G16.7),I_AUC(ibmx),I_SI(ibmx),G_AUC(ibmx),G_SI(ibmx),I_AUC(kcl),I_SI(kcl),G_AUC(kcl),G_SI(kcl)
20,No stimuli,0.303819,25.2,1000,7.6,11.6,2140,0.200278,1.774892764,3621.84,6.711409396,-0.160413,1.337413336,20.8,0.676506765,10.305903,5.028736946,-1860.6,0.351744186,18.161459,2.805194572,2481.4,2.945776851,13.7187458,12.10083383,2990.68,7.342143906
21,No stimuli,0.388889,40.8,,,,,,,,,,,,,,,,,,,,,,,,
22,No stimuli,0.325694,42.6,,,,,,,,,,,,,,,,,,,,,,,,
23,No stimuli,0.320833,32.4,,,,,,,,,,,,,,,,,,,,,,,,
24,No stimuli,0.367014,27.6,,,,,,,,,,,,,,,,,,,,,,,,
25,No stimuli,0.320833,43.8,,,,,,,,,,,,,,,,,,,,,,,,
26,No stimuli,0.354861,25.2,,,,,,,,,,,,,,,,,,,,,,,,
27,No stimuli,0.342708,30.6,,,,,,,,,,,,,,,,,,,,,,,,
28,No stimuli,0.335417,45,,,,,,,,,,,,,,,,,,,,,,,,
29,No stimuli,0.330556,34.2,,,,,,,,,,,,,,,,,,,,,,,,
30,Amino acid mixture (4 mM),0.332986,31.2,,,,,,,,,,,,,,,,,,,,,,,,
31,Amino acid mixture (4 mM),0.330556,37.8,,,,,,,,,,,,,,,,,,,,,,,,
32,Amino acid mixture (4 mM),0.597917,141,,,,,,,,,,,,,,,,,,,,,,,,
33,Amino acid mixture (4 mM),0.566319,240,,,,,,,,,,,,,,,,,,,,,,,,
34,Amino acid mixture (4 mM),0.405903,240,,,,,,,,,,,,,,,,,,,,,,,,
35,Amino acid mixture (4 mM),0.369444,219,,,,,,,,,,,,,,,,,,,,,,,,
36,Amino acid mixture (4 mM),0.364583,163.2,,,,,,,,,,,,,,,,,,,,,,,,
37,Amino acid mixture (4 mM),0.362153,140.4,,,,,,,,,,,,,,,,,,,,,,,,
38,Amino acid mixture (4 mM),0.325694,115.2,,,,,,,,,,,,,,,,,,,,,,,,
39,Amino acid mixture (4 mM),0.374306,126,,,,,,,,,,,,,,,,,,,,,,,,
40,Amino acid mixture (4 mM),0.30625,126.6,,,,,,,,,,,,,,,,,,,,,,,,
41,Amino acid mixture (4 mM),0.352431,115.8,,,,,,,,,,,,,,,,,,,,,,,,
42,Amino acid mixture (4 mM),0.337847,125.4,,,,,,,,,,,,,,,,,,,,,,,,
43,Amino acid mixture (4 mM),0.352431,123.6,,,,,,,,,,,,,,,,,,,,,,,,
44,Amino acid mixture (4 mM),0.371875,111,,,,,,,,,,,,,,,,,,,,,,,,
45,Amino acid mixture (4 mM),0.359722,162,,,,,,,,,,,,,,,,,,,,,,,,
46,Amino acid mixture (4 mM),0.318403,133.8,,,,,,,,,,,,,,,,,,,,,,,,
47,Amino acid mixture (4 mM),0.369444,135,,,,,,,,,,,,,,,,,,,,,,,,
48,Amino acid mixture (4 mM),0.323264,145.8,,,,,,,,,,,,,,,,,,,,,,,,
49,Amino acid mixture (4 mM),0.332986,144,,,,,,,,,,,,,,,,,,,,,,,,
50,Amino acid mixture (4 mM),0.284375,151.2,,,,,,,,,,,,,,,,,,,,,,,,
51,Amino acid mixture (4 mM),0.323264,133.2,,,,,,,,,,,,,,,,,,,,,,,,
52,Amino acid mixture (4 mM),0.311111,145.8,,,,,,,,,,,,,,,,,,,,,,,,
53,Amino acid mixture (4 mM),0.269792,157.8,,,,,,,,,,,,,,,,,,,,,,,,
54,Amino acid mixture (4 mM),0.323264,208.2,,,,,,,,,,,,,,,,,,,,,,,,
55,Amino acid mixture (4 mM),0.286806,181.8,,,,,,,,,,,,,,,,,,,,,,,,
56,Amino acid mixture (4 mM),0.272222,177,,,,,,,,,,,,,,,,,,,,,,,,
57,Amino acid mixture (4 mM),0.284375,177,,,,,,,,,,,,,,,,,,,,,,,,
58,Amino acid mixture (4 mM),0.272222,196.8,,,,,,,,,,,,,,,,,,,,,,,,
59,Amino acid mixture (4 mM),0.257639,240,,,,,,,,,,,,,,,,,,,,,,,,
60,Amino acid mixture (4 mM),0.303819,184.8,,,,,,,,,,,,,,,,,,,,,,,,
61,Amino acid mixture (4 mM) + Glucose (3 mM),0.272222,170.4,,,,,,,,,,,,,,,,,,,,,,,,
62,Amino acid mixture (4 mM) + Glucose (3 mM),0.240625,133.2,,,,,,,,,,,,,,,,,,,,,,,,
63,Amino acid mixture (4 mM) + Glucose (3 mM),0.274653,132,,,,,,,,,,,,,,,,,,,,,,,,
64,Amino acid mixture (4 mM) + Glucose (3 mM),0.371875,177,,,,,,,,,,,,,,,,,,,,,,,,
65,Amino acid mixture (4 mM) + Glucose (3 mM),0.340278,181.8,,,,,,,,,,,,,,,,,,,,,,,,
66,Amino acid mixture (4 mM) + Glucose (3 mM),0.298958,181.8,,,,,,,,,,,,,,,,,,,,,,,,
67,Amino acid mixture (4 mM) + Glucose (3 mM),0.277083,150,,,,,,,,,,,,,,,,,,,,,,,,
68,Amino acid mixture (4 mM) + Glucose (3 mM),0.267361,240,,,,,,,,,,,,,,,,,,,,,,,,
69,Amino acid mixture (4 mM) + Glucose (3 mM),0.257639,233.4,,,,,,,,,,,,,,,,,,,,,,,,
70,Amino acid mixture (4 mM) + Glucose (3 mM),0.245486,220,,,,,,,,,,,,,,,,,,,,,,,,
71,Amino acid mixture (4 mM) + Glucose (3 mM),0.269792,208.2,,,,,,,,,,,,,,,,,,,,,,,,
72,Amino acid mixture (4 mM) + Glucose (3 mM),0.243056,225.6,,,,,,,,,,,,,,,,,,,,,,,,
73,Amino acid mixture (4 mM) + Glucose (3 mM),0.247917,240,,,,,,,,,,,,,,,,,,,,,,,,
74,Amino acid mixture (4 mM) + Glucose (3 mM),0.260069,219,,,,,,,,,,,,,,,,,,,,,,,,
75,Amino acid mixture (4 mM) + Glucose (3 mM),0.264931,178.8,,,,,,,,,,,,,,,,,,,,,,,,
76,Amino acid mixture (4 mM) + Glucose (3 mM),0.247917,203.4,,,,,,,,,,,,,,,,,,,,,,,,
