TIME,STIMULUS,INSULIN_PER_100_ISLETS,GLUCAGON_PER_100_ISLETS,ISLET_NUMBER,DNA_CONTENT,INSULIN_CONTENT,GLUCAGON_CONTENT,I_AUC(aam),I_AUC(Glu3),I_AUC(G16.7),I_AUC(ibmx),I_AUC(kcl),I_SI(aam),I_SI(Glu3),I_SI(G16.7),I_SI(ibmx),I_SI(kcl),G_AUC(aam),G_AUC(Glu3),G_AUC(G16.7),G_AUC(ibmx),G_AUC(kcl),G_SI(aam),G_SI(Glu3),G_SI(G16.7),G_SI(ibmx),G_SI(kcl)
61,Amino acid mixture (4 mM) + Glucose (3 mM),0.269792,49.2,,,,,,,,,,,,,,,,,,,,,,,,
62,Amino acid mixture (4 mM) + Glucose (3 mM),0.240625,51.4,,,,,,,,,,,,,,,,,,,,,,,,
63,Amino acid mixture (4 mM) + Glucose (3 mM),0.255208,46.8,,,,,,,,,,,,,,,,,,,,,,,,
64,Amino acid mixture (4 mM) + Glucose (3 mM),0.284375,49,,,,,,,,,,,,,,,,,,,,,,,,
65,Amino acid mixture (4 mM) + Glucose (3 mM),0.332986,47.4,,,,,,,,,,,,,,,,,,,,,,,,
66,Amino acid mixture (4 mM) + Glucose (3 mM),0.425347,47.4,,,,,,,,,,,,,,,,,,,,,,,,
67,Amino acid mixture (4 mM) + Glucose (3 mM),0.478819,42.2,,,,,,,,,,,,,,,,,,,,,,,,
68,Amino acid mixture (4 mM) + Glucose (3 mM),0.442361,37.4,,,,,,,,,,,,,,,,,,,,,,,,
69,Amino acid mixture (4 mM) + Glucose (3 mM),0.420486,44.6,,,,,,,,,,,,,,,,,,,,,,,,
70,Amino acid mixture (4 mM) + Glucose (3 mM),0.510417,39,,,,,,,,,,,,,,,,,,,,,,,,
71,Amino acid mixture (4 mM) + Glucose (3 mM),0.439931,40,,,,,,,,,,,,,,,,,,,,,,,,
72,Amino acid mixture (4 mM) + Glucose (3 mM),0.476389,43.4,,,,,,,,,,,,,,,,,,,,,,,,
73,Amino acid mixture (4 mM) + Glucose (3 mM),0.490972,41.6,,,,,,,,,,,,,,,,,,,,,,,,
74,Amino acid mixture (4 mM) + Glucose (3 mM),0.427778,41.8,,,,,,,,,,,,,,,,,,,,,,,,
75,Amino acid mixture (4 mM) + Glucose (3 mM),0.379167,42.2,,,,,,,,,,,,,,,,,,,,,,,,
76,Amino acid mixture (4 mM) + Glucose (3 mM),0.447222,46.4,,,,,,,,,,,,,,,,,,,,,,,,
77,Amino acid mixture (4 mM) + Glucose (3 mM),0.391319,48,,,,,,,,,,,,,,,,,,,,,,,,
78,Amino acid mixture (4 mM) + Glucose (3 mM),0.413194,47.2,,,,,,,,,,,,,,,,,,,,,,,,
79,Amino acid mixture (4 mM) + Glucose (3 mM),0.362153,48.2,,,,,,,,,,,,,,,,,,,,,,,,
80,Amino acid mixture (4 mM) + Glucose (3 mM),0.320833,41.6,,,,,,,,,,,,,,,,,,,,,,,,
81,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.296528,45.4,,,,,,,,,,,,,,,,,,,,,,,,
82,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.463542,45,,,,,,,,,,,,,,,,,,,,,,,,
83,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.432292,48.4,,,,,,,,,,,,,,,,,,,,,,,,
84,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.411458,46.8,,,,,,,,,,,,,,,,,,,,,,,,
85,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.588542,49.4,,,,,,,,,,,,,,,,,,,,,,,,
86,Amino acid mixture (4 mM) + Glucose (16.7 mM),2.291667,36.4,,,,,,,,,,,,,,,,,,,,,,,,
87,Amino acid mixture (4 mM) + Glucose (16.7 mM),5.979167,30.6,,,,,,,,,,,,,,,,,,,,,,,,
88,Amino acid mixture (4 mM) + Glucose (16.7 mM),6.848958,35,,,,,,,,,,,,,,,,,,,,,,,,
89,Amino acid mixture (4 mM) + Glucose (16.7 mM),4.46875,43,,,,,,,,,,,,,,,,,,,,,,,,
90,Amino acid mixture (4 mM) + Glucose (16.7 mM),4.078125,45.6,,,,,,,,,,,,,,,,,,,,,,,,
91,Amino acid mixture (4 mM) + Glucose (16.7 mM),3.671875,40,,,,,,,,,,,,,,,,,,,,,,,,
92,Amino acid mixture (4 mM) + Glucose (16.7 mM),3.255208,34.6,,,,,,,,,,,,,,,,,,,,,,,,
93,Amino acid mixture (4 mM) + Glucose (16.7 mM),3.546875,33,,,,,,,,,,,,,,,,,,,,,,,,
94,Amino acid mixture (4 mM) + Glucose (16.7 mM),3.989583,31,,,,,,,,,,,,,,,,,,,,,,,,
95,Amino acid mixture (4 mM) + Glucose (16.7 mM),3.567708,31.6,,,,,,,,,,,,,,,,,,,,,,,,
96,Amino acid mixture (4 mM) + Glucose (16.7 mM),4.489583,30,,,,,,,,,,,,,,,,,,,,,,,,
97,Amino acid mixture (4 mM) + Glucose (16.7 mM),3.890625,35.4,,,,,,,,,,,,,,,,,,,,,,,,
98,Amino acid mixture (4 mM) + Glucose (16.7 mM),3.869792,35.2,,,,,,,,,,,,,,,,,,,,,,,,
99,Amino acid mixture (4 mM) + Glucose (16.7 mM),4.083333,35.4,,,,,,,,,,,,,,,,,,,,,,,,
100,Amino acid mixture (4 mM) + Glucose (16.7 mM),4.421875,37.2,,,,,,,,,,,,,,,,,,,,,,,,
101,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),4.416667,31.4,,,,,,,,,,,,,,,,,,,,,,,,
102,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),4.786458,39,,,,,,,,,,,,,,,,,,,,,,,,
103,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),4.635417,40.5,,,,,,,,,,,,,,,,,,,,,,,,
104,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),4.223958,33.5,,,,,,,,,,,,,,,,,,,,,,,,
105,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),4.640625,27,,,,,,,,,,,,,,,,,,,,,,,,
106,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),6.932292,60,,,,,,,,,,,,,,,,,,,,,,,,
107,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),9.015625,75,,,,,,,,,,,,,,,,,,,,,,,,
108,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),12.70833,73,,,,,,,,,,,,,,,,,,,,,,,,
109,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),11.53646,73.5,,,,,,,,,,,,,,,,,,,,,,,,
110,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),8.901042,91,,,,,,,,,,,,,,,,,,,,,,,,
111,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),9.552083,92.5,,,,,,,,,,,,,,,,,,,,,,,,
112,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),11,91.5,,,,,,,,,,,,,,,,,,,,,,,,
113,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),10.59,88.5,,,,,,,,,,,,,,,,,,,,,,,,
114,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),7.776042,90.5,,,,,,,,,,,,,,,,,,,,,,,,
115,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),10.02,94.5,,,,,,,,,,,,,,,,,,,,,,,,
116,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),9.8125,78,,,,,,,,,,,,,,,,,,,,,,,,
117,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),9.401042,90,,,,,,,,,,,,,,,,,,,,,,,,
118,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),10.75,96,,,,,,,,,,,,,,,,,,,,,,,,
119,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),9.45,88,,,,,,,,,,,,,,,,,,,,,,,,
120,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),10.15,94.5,,,,,,,,,,,,,,,,,,,,,,,,
121,No stimuli,10.17708,92,,,,,,,,,,,,,,,,,,,,,,,,
122,No stimuli,9.770833,93,,,,,,,,,,,,,,,,,,,,,,,,
123,No stimuli,9.661458,94,,,,,,,,,,,,,,,,,,,,,,,,
124,No stimuli,9.940972,88,,,,,,,,,,,,,,,,,,,,,,,,
125,No stimuli,10.67014,37.9,,,,,,,,,,,,,,,,,,,,,,,,
126,No stimuli,10.45139,25.7,,,,,,,,,,,,,,,,,,,,,,,,
127,No stimuli,8.008681,21.4,,,,,,,,,,,,,,,,,,,,,,,,
128,No stimuli,5.565972,16.9,,,,,,,,,,,,,,,,,,,,,,,,
129,No stimuli,5.152778,14.8,,,,,,,,,,,,,,,,,,,,,,,,
130,No stimuli,4.175694,16.7,,,,,,,,,,,,,,,,,,,,,,,,
131,No stimuli,2.906944,13.8,,,,,,,,,,,,,,,,,,,,,,,,
132,No stimuli,2.141319,13.7,,,,,,,,,,,,,,,,,,,,,,,,
133,No stimuli,1.553125,16.5,,,,,,,,,,,,,,,,,,,,,,,,
134,No stimuli,1.144792,18.9,,,,,,,,,,,,,,,,,,,,,,,,
135,No stimuli,1.040278,14.7,,,,,,,,,,,,,,,,,,,,,,,,
136,No stimuli,0.860417,16.8,,,,,,,,,,,,,,,,,,,,,,,,
137,No stimuli,0.597917,18.8,,,,,,,,,,,,,,,,,,,,,,,,
138,No stimuli,0.634375,21,,,,,,,,,,,,,,,,,,,,,,,,
139,No stimuli,0.537153,19.5,,,,,,,,,,,,,,,,,,,,,,,,
140,No stimuli,0.425347,19.1,,,,,,,,,,,,,,,,,,,,,,,,
141,KCl (30 mM),0.384028,19.6,,,,,,,,,,,,,,,,,,,,,,,,
142,KCl (30 mM),0.520833,26,,,,,,,,,,,,,,,,,,,,,,,,
143,KCl (30 mM),0.578125,14.8,,,,,,,,,,,,,,,,,,,,,,,,
144,KCl (30 mM),0.619792,38.4,,,,,,,,,,,,,,,,,,,,,,,,
145,KCl (30 mM),2.411458,122,,,,,,,,,,,,,,,,,,,,,,,,
146,KCl (30 mM),2.776042,112.8,,,,,,,,,,,,,,,,,,,,,,,,
147,KCl (30 mM),2.197917,98.4,,,,,,,,,,,,,,,,,,,,,,,,
148,KCl (30 mM),1.755208,94.4,,,,,,,,,,,,,,,,,,,,,,,,
149,KCl (30 mM),1.421875,86.4,,,,,,,,,,,,,,,,,,,,,,,,
150,KCl (30 mM),1.3125,90.4,,,,,,,,,,,,,,,,,,,,,,,,
151,KCl (30 mM),1.40625,95.2,,,,,,,,,,,,,,,,,,,,,,,,
152,KCl (30 mM),1.130208,90.8,,,,,,,,,,,,,,,,,,,,,,,,
153,KCl (30 mM),1.09375,82.4,,,,,,,,,,,,,,,,,,,,,,,,
154,KCl (30 mM),1.447917,85.6,,,,,,,,,,,,,,,,,,,,,,,,
155,KCl (30 mM),1.203125,94.8,,,,,,,,,,,,,,,,,,,,,,,,
156,KCl (30 mM),1.114583,85.2,,,,,,,,,,,,,,,,,,,,,,,,
157,KCl (30 mM),0.984375,90.4,,,,,,,,,,,,,,,,,,,,,,,,
158,KCl (30 mM),0.822917,87.2,,,,,,,,,,,,,,,,,,,,,,,,
159,KCl (30 mM),0.838542,78.8,,,,,,,,,,,,,,,,,,,,,,,,
