TIME,STIMULUS,INSULIN_PER_100_ISLETS,GLUCAGON_PER_100_ISLETS,DNA_CONTENT,INSULIN_CONTENT,GLUCAGON_CONTENT,I_AUC(aam),I_SI(aam),G_AUC(aam),G_SI(aam),I_AUC(Glu3),I_SI(Glu3),G_AUC(Glu3),G_SI(Glu3),I_AUC(G16.7),I_SI(G16.7),G_AUC(G16.7),G_SI(G16.7),I_AUC(ibmx),I_SI(ibmx),G_AUC(ibmx),G_SI(ibmx),I_AUC(kcl),I_SI(kcl),G_AUC(kcl),G_SI(kcl)
61,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.063194,244,,,,,,,,,,,,,,,,,,,,,,,
62,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.053472,104,,,,,,,,,,,,,,,,,,,,,,,
63,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.094792,34,,,,,,,,,,,,,,,,,,,,,,,
64,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.136111,65,,,,,,,,,,,,,,,,,,,,,,,
65,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.170139,186,,,,,,,,,,,,,,,,,,,,,,,
66,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.128819,138,,,,,,,,,,,,,,,,,,,,,,,
67,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.102083,220,,,,,,,,,,,,,,,,,,,,,,,
68,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.094792,258,,,,,,,,,,,,,,,,,,,,,,,
69,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.085069,276,,,,,,,,,,,,,,,,,,,,,,,
70,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.116667,305,,,,,,,,,,,,,,,,,,,,,,,
71,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.106944,305,,,,,,,,,,,,,,,,,,,,,,,
72,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.109375,229,,,,,,,,,,,,,,,,,,,,,,,
73,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.111806,228,,,,,,,,,,,,,,,,,,,,,,,
74,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.080208,313,,,,,,,,,,,,,,,,,,,,,,,
75,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.119097,292,,,,,,,,,,,,,,,,,,,,,,,
76,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.106944,328,,,,,,,,,,,,,,,,,,,,,,,
77,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.097222,299,,,,,,,,,,,,,,,,,,,,,,,
78,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.111806,263,,,,,,,,,,,,,,,,,,,,,,,
79,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.104514,266,,,,,,,,,,,,,,,,,,,,,,,
80,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.089931,297,,,,,,,,,,,,,,,,,,,,,,,
81,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",0.080208,300,,,,,,,,,,,,,,,,,,,,,,,
82,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",0.197917,160,,,,,,,,,,,,,,,,,,,,,,,
83,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",0.3125,88,,,,,,,,,,,,,,,,,,,,,,,
84,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",1.145833,94,,,,,,,,,,,,,,,,,,,,,,,
85,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",1.265625,119,,,,,,,,,,,,,,,,,,,,,,,
86,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",0.692708,164,,,,,,,,,,,,,,,,,,,,,,,
87,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",0.515625,184,,,,,,,,,,,,,,,,,,,,,,,
88,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",0.510417,201,,,,,,,,,,,,,,,,,,,,,,,
89,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",0.473958,158,,,,,,,,,,,,,,,,,,,,,,,
90,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",0.557292,138,,,,,,,,,,,,,,,,,,,,,,,
91,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",0.557292,113,,,,,,,,,,,,,,,,,,,,,,,
92,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",0.265625,114,,,,,,,,,,,,,,,,,,,,,,,
93,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",0.572917,132,,,,,,,,,,,,,,,,,,,,,,,
94,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",0.59375,114,,,,,,,,,,,,,,,,,,,,,,,
95,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",0.625,100,,,,,,,,,,,,,,,,,,,,,,,
96,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",0.708333,109,,,,,,,,,,,,,,,,,,,,,,,
97,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",0.645833,119,,,,,,,,,,,,,,,,,,,,,,,
98,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",0.572917,106,,,,,,,,,,,,,,,,,,,,,,,
99,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",0.651042,135,,,,,,,,,,,,,,,,,,,,,,,
100,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",0.692708,156,,,,,,,,,,,,,,,,,,,,,,,
101,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",0.682292,141,,,,,,,,,,,,,,,,,,,,,,,
102,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",0.71875,78,,,,,,,,,,,,,,,,,,,,,,,
103,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",1,20,,,,,,,,,,,,,,,,,,,,,,,
104,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",1.255208,20,,,,,,,,,,,,,,,,,,,,,,,
105,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",1.770833,20,,,,,,,,,,,,,,,,,,,,,,,
106,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",2.401042,20,,,,,,,,,,,,,,,,,,,,,,,
107,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",2.088542,20,,,,,,,,,,,,,,,,,,,,,,,
108,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",2.447917,20,,,,,,,,,,,,,,,,,,,,,,,
109,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",2.104167,20,,,,,,,,,,,,,,,,,,,,,,,
110,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",2.010417,36,,,,,,,,,,,,,,,,,,,,,,,
111,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",1.927083,64,,,,,,,,,,,,,,,,,,,,,,,
112,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",2.364583,154,,,,,,,,,,,,,,,,,,,,,,,
113,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",2.46875,144,,,,,,,,,,,,,,,,,,,,,,,
114,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",2.182292,152,,,,,,,,,,,,,,,,,,,,,,,
115,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",2.145833,108,,,,,,,,,,,,,,,,,,,,,,,
116,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",2.125,156,,,,,,,,,,,,,,,,,,,,,,,
117,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",2.255208,111,,,,,,,,,,,,,,,,,,,,,,,
118,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",1.932292,121,,,,,,,,,,,,,,,,,,,,,,,
119,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",2.385417,114,,,,,,,,,,,,,,,,,,,,,,,
120,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",2.880208,119,,,,,,,,,,,,,,,,,,,,,,,
121,No Stimuli,2.354167,119,,,,,,,,,,,,,,,,,,,,,,,
122,No Stimuli,2.34375,84,,,,,,,,,,,,,,,,,,,,,,,
123,No Stimuli,2.484375,51,,,,,,,,,,,,,,,,,,,,,,,
124,No Stimuli,2.253125,20,,,,,,,,,,,,,,,,,,,,,,,
125,No Stimuli,1.572569,20,,,,,,,,,,,,,,,,,,,,,,,
126,No Stimuli,1.307639,20,,,,,,,,,,,,,,,,,,,,,,,
127,No Stimuli,0.860417,20,,,,,,,,,,,,,,,,,,,,,,,
128,No Stimuli,0.571181,20,,,,,,,,,,,,,,,,,,,,,,,
129,No Stimuli,0.507986,20,,,,,,,,,,,,,,,,,,,,,,,
130,No Stimuli,0.488542,20,,,,,,,,,,,,,,,,,,,,,,,
131,No Stimuli,0.340278,20,,,,,,,,,,,,,,,,,,,,,,,
132,No Stimuli,0.352431,0,,,,,,,,,,,,,,,,,,,,,,,
133,No Stimuli,0.332986,0,,,,,,,,,,,,,,,,,,,,,,,
134,No Stimuli,0.245486,0,,,,,,,,,,,,,,,,,,,,,,,
135,No Stimuli,0.226042,0,,,,,,,,,,,,,,,,,,,,,,,
136,No Stimuli,0.211458,0,,,,,,,,,,,,,,,,,,,,,,,
137,No Stimuli,0.201736,0,,,,,,,,,,,,,,,,,,,,,,,
138,No Stimuli,0.206597,0,,,,,,,,,,,,,,,,,,,,,,,
139,No Stimuli,0.189583,0,,,,,,,,,,,,,,,,,,,,,,,
140,No Stimuli,0.138542,0,,,,,,,,,,,,,,,,,,,,,,,
141,"KCl, 30 mM",0.126389,0,,,,,,,,,,,,,,,,,,,,,,,
142,"KCl, 30 mM",1.109375,64,,,,,,,,,,,,,,,,,,,,,,,
143,"KCl, 30 mM",1.833333,400,,,,,,,,,,,,,,,,,,,,,,,
144,"KCl, 30 mM",1.140625,400,,,,,,,,,,,,,,,,,,,,,,,
145,"KCl, 30 mM",0.994792,345,,,,,,,,,,,,,,,,,,,,,,,
146,"KCl, 30 mM",0.729167,239,,,,,,,,,,,,,,,,,,,,,,,
147,"KCl, 30 mM",0.651042,227,,,,,,,,,,,,,,,,,,,,,,,
148,"KCl, 30 mM",0.661458,202,,,,,,,,,,,,,,,,,,,,,,,
149,"KCl, 30 mM",0.598958,266,,,,,,,,,,,,,,,,,,,,,,,
150,"KCl, 30 mM",0.578125,251,,,,,,,,,,,,,,,,,,,,,,,
151,"KCl, 30 mM",0.546875,272,,,,,,,,,,,,,,,,,,,,,,,
152,"KCl, 30 mM",0.385417,256,,,,,,,,,,,,,,,,,,,,,,,
153,"KCl, 30 mM",0.421875,259,,,,,,,,,,,,,,,,,,,,,,,
154,"KCl, 30 mM",0.484375,280,,,,,,,,,,,,,,,,,,,,,,,
155,"KCl, 30 mM",0.416667,302,,,,,,,,,,,,,,,,,,,,,,,
156,"KCl, 30 mM",0.479167,251,,,,,,,,,,,,,,,,,,,,,,,
157,"KCl, 30 mM",0.416667,279,,,,,,,,,,,,,,,,,,,,,,,
158,"KCl, 30 mM",0.296875,305,,,,,,,,,,,,,,,,,,,,,,,
159,"KCl, 30 mM",0.369792,310,,,,,,,,,,,,,,,,,,,,,,,
