TIME,STIMULUS,INSULIN_PER_100_ISLETS,GLUCAGON_PER_100_ISLETS,ISLET_NUMBER,DNA_CONTENT,INSULIN_CONTENT,GLUCAGON_CONTENT,I_AUC(aam),I_SI(aam),G_AUC(aam),G_SI(aam),I_AUC(Glu3),I_SI(Glu3),G_AUC(Glu3),G_SI(Glu3),I_AUC(G16.7),I_SI(G16.7),G_AUC(G16.7),G_SI(G16.7),I_AUC(ibmx),I_SI(ibmx),G_AUC(ibmx),G_SI(ibmx),I_AUC(kcl),I_SI(kcl),G_AUC(kcl),G_SI(kcl)
20,No stimuli,0.264583,,500,,1.06,1188,-2.0594426,2.483946055,,,1.264583,4.086692034,,,15.821528,19.80793366,,,11.054172,1.910775133,,,12.7223596,53.95007305,,
21,No stimuli,0.289583,,,,,,,,,,,,,,,,,,,,,,,,,
22,No stimuli,0.309028,,,,,,,,,,,,,,,,,,,,,,,,,
23,No stimuli,0.223611,,,,,,,,,,,,,,,,,,,,,,,,,
24,No stimuli,0.251389,,,,,,,,,,,,,,,,,,,,,,,,,
25,No stimuli,0.297222,,,,,,,,,,,,,,,,,,,,,,,,,
26,No stimuli,0.229167,,,,,,,,,,,,,,,,,,,,,,,,,
27,No stimuli,0.232639,,,,,,,,,,,,,,,,,,,,,,,,,
28,No stimuli,0.219444,,,,,,,,,,,,,,,,,,,,,,,,,
29,No stimuli,0.211111,,,,,,,,,,,,,,,,,,,,,,,,,
30,Amino acid mixture (4 mM),0.245833,,,,,,,,,,,,,,,,,,,,,,,,,
31,Amino acid mixture (4 mM),0.19375,,,,,,,,,,,,,,,,,,,,,,,,,
32,Amino acid mixture (4 mM),0.316667,,,,,,,,,,,,,,,,,,,,,,,,,
33,Amino acid mixture (4 mM),0.590972,,,,,,,,,,,,,,,,,,,,,,,,,
34,Amino acid mixture (4 mM),0.520139,,,,,,,,,,,,,,,,,,,,,,,,,
35,Amino acid mixture (4 mM),0.342361,,,,,,,,,,,,,,,,,,,,,,,,,
36,Amino acid mixture (4 mM),0.197222,,,,,,,,,,,,,,,,,,,,,,,,,
37,Amino acid mixture (4 mM),0.136111,,,,,,,,,,,,,,,,,,,,,,,,,
