TIME,STIMULUS,INSULIN_PER_100_ISLETS,GLUCAGON_PER_100_ISLETS,ISLET_NUMBER,DNA_CONTENT,INSULIN_CONTENT,GLUCAGON_CONTENT,I_AUC(aam),I_SI(aam),G_AUC(aam),G_SI(aam),I_AUC(Glu3),I_SI(Glu3),G_AUC(Glu3),G_SI(Glu3),I_AUC(G16.7),I_SI(G16.7),G_AUC(G16.7),G_SI(G16.7),I_AUC(ibmx),I_SI(ibmx),G_AUC(ibmx),G_SI(ibmx),I_AUC(kcl),I_SI(kcl),G_AUC(kcl),G_SI(kcl)
20,No stimuli,0.266319,10.1,1000,,55.47,1330,-2.0738971999999993,1.1120103004836044,388.4600000000001,3.8115631691648826,-0.10486399999999985,1.130991403302616,49,0.5161054172767203,0.8392359999999996,2.566882907353628,-86.80000000000007,0.5837004405286343,3.4013839999999997,2.8149851636590797,1156.6,4.048672566371682,1.7163142000000002,8.296263269276718,678.6399999999999,4.8426150121065374
21,No stimuli,0.247917,9.4,,,,,,,,,,,,,,,,,,,,,,,,
22,No stimuli,0.236458,11.3,,,,,,,,,,,,,,,,,,,,,,,,
23,No stimuli,0.209722,8.5,,,,,,,,,,,,,,,,,,,,,,,,
24,No stimuli,0.189583,8.2,,,,,,,,,,,,,,,,,,,,,,,,
25,No stimuli,0.226389,6.3,,,,,,,,,,,,,,,,,,,,,,,,
26,No stimuli,0.224306,15.2,,,,,,,,,,,,,,,,,,,,,,,,
27,No stimuli,0.207639,9.5,,,,,,,,,,,,,,,,,,,,,,,,
28,No stimuli,0.221181,7.5,,,,,,,,,,,,,,,,,,,,,,,,
29,No stimuli,0.193056,8.2,,,,,,,,,,,,,,,,,,,,,,,,
30,Amino acid mixture (4 mM),0.209722,7.4,,,,,,,,,,,,,,,,,,,,,,,,
31,Amino acid mixture (4 mM),0.173958,11.1,,,,,,,,,,,,,,,,,,,,,,,,
32,Amino acid mixture (4 mM),0.224306,27.2,,,,,,,,,,,,,,,,,,,,,,,,
33,Amino acid mixture (4 mM),0.238542,32.8,,,,,,,,,,,,,,,,,,,,,,,,
34,Amino acid mixture (4 mM),0.210069,35.6,,,,,,,,,,,,,,,,,,,,,,,,
35,Amino acid mixture (4 mM),0.190278,25.6,,,,,,,,,,,,,,,,,,,,,,,,
36,Amino acid mixture (4 mM),0.20625,22.6,,,,,,,,,,,,,,,,,,,,,,,,
37,Amino acid mixture (4 mM),0.196875,29.1,,,,,,,,,,,,,,,,,,,,,,,,
