TIME,STIMULUS,INSULIN_PER_100_ISLETS,GLUCAGON_PER_100_ISLETS,ISLET_NUMBER,DNA_CONTENT,INSULIN_CONTENT,GLUCAGON_CONTENT,I_AUC(aam),I_SI(aam),G_AUC(aam),G_SI(aam),I_AUC(Glu3),I_SI(Glu3),G_AUC(Glu3),G_SI(Glu3),I_AUC(G16.7),I_SI(G16.7),G_AUC(G16.7),G_SI(G16.7),I_AUC(ibmx),I_SI(ibmx),G_AUC(ibmx),G_SI(ibmx),I_AUC(kcl),I_SI(kcl),G_AUC(kcl),G_SI(kcl)
20,No stimuli,0.124306,,500,,18.8,1488,-0.754031,1.541476056,,,0.260422,2.445060271,,,13.907633,20.61666016,,,12.937502,2.608024691,,,8.8827762,27.50880282,,
21,No stimuli,0.109028,,,,,,,,,,,,,,,,,,,,,,,,,
22,No stimuli,0.104167,,,,,,,,,,,,,,,,,,,,,,,,,
23,No stimuli,0.107639,,,,,,,,,,,,,,,,,,,,,,,,,
24,No stimuli,0.085417,,,,,,,,,,,,,,,,,,,,,,,,,
25,No stimuli,0.094444,,,,,,,,,,,,,,,,,,,,,,,,,
26,No stimuli,0.088889,,,,,,,,,,,,,,,,,,,,,,,,,
27,No stimuli,0.08125,,,,,,,,,,,,,,,,,,,,,,,,,
28,No stimuli,0.09375,,,,,,,,,,,,,,,,,,,,,,,,,
29,No stimuli,0.085417,,,,,,,,,,,,,,,,,,,,,,,,,
30,Amino acid mixture (4 mM),0.075694,,,,,,,,,,,,,,,,,,,,,,,,,
31,Amino acid mixture (4 mM),0.063194,,,,,,,,,,,,,,,,,,,,,,,,,
32,Amino acid mixture (4 mM),0.103472,,,,,,,,,,,,,,,,,,,,,,,,,
33,Amino acid mixture (4 mM),0.136806,,,,,,,,,,,,,,,,,,,,,,,,,
34,Amino acid mixture (4 mM),0.1125,,,,,,,,,,,,,,,,,,,,,,,,,
35,Amino acid mixture (4 mM),0.086806,,,,,,,,,,,,,,,,,,,,,,,,,
36,Amino acid mixture (4 mM),0.067361,,,,,,,,,,,,,,,,,,,,,,,,,
37,Amino acid mixture (4 mM),0.059722,,,,,,,,,,,,,,,,,,,,,,,,,
38,Amino acid mixture (4 mM),0.061111,,,,,,,,,,,,,,,,,,,,,,,,,
39,Amino acid mixture (4 mM),0.056944,,,,,,,,,,,,,,,,,,,,,,,,,
40,Amino acid mixture (4 mM),0.051389,,,,,,,,,,,,,,,,,,,,,,,,,
41,Amino acid mixture (4 mM),0.057639,,,,,,,,,,,,,,,,,,,,,,,,,
42,Amino acid mixture (4 mM),0.05,,,,,,,,,,,,,,,,,,,,,,,,,
43,Amino acid mixture (4 mM),0.05625,,,,,,,,,,,,,,,,,,,,,,,,,
44,Amino acid mixture (4 mM),0.061111,,,,,,,,,,,,,,,,,,,,,,,,,
45,Amino acid mixture (4 mM),0.064583,,,,,,,,,,,,,,,,,,,,,,,,,
46,Amino acid mixture (4 mM),0.065278,,,,,,,,,,,,,,,,,,,,,,,,,
