TIME,STIMULUS,INSULIN_PER_100_ISLETS,GLUCAGON_PER_100_ISLETS,DNA_CONTENT,INSULIN_CONTENT,GLUCAGON_CONTENT,I_AUC(aam),I_SI(aam),G_AUC(aam),G_SI(aam),I_AUC(Glu3),I_SI(Glu3),G_AUC(Glu3),G_SI(Glu3),I_AUC(G16.7),I_SI(G16.7),G_AUC(G16.7),G_SI(G16.7),I_AUC(ibmx),I_SI(ibmx),G_AUC(ibmx),G_SI(ibmx),I_AUC(kcl),I_SI(kcl),G_AUC(kcl),G_SI(kcl)
35,"Amino acid Mixure, 4 mM",0.30625,52.8,,,,,,,,,,,,,,,,,,,,,,,
36,"Amino acid Mixure, 4 mM",0.272222,38,,,,,,,,,,,,,,,,,,,,,,,
37,"Amino acid Mixure, 4 mM",0.279514,25.2,,,,,,,,,,,,,,,,,,,,,,,
38,"Amino acid Mixure, 4 mM",0.240625,28.4,,,,,,,,,,,,,,,,,,,,,,,
39,"Amino acid Mixure, 4 mM",0.264931,24.8,,,,,,,,,,,,,,,,,,,,,,,
40,"Amino acid Mixure, 4 mM",0.245486,17.6,,,,,,,,,,,,,,,,,,,,,,,
41,"Amino acid Mixure, 4 mM",0.233333,18,,,,,,,,,,,,,,,,,,,,,,,
42,"Amino acid Mixure, 4 mM",0.199306,13.2,,,,,,,,,,,,,,,,,,,,,,,
43,"Amino acid Mixure, 4 mM",0.216319,16.4,,,,,,,,,,,,,,,,,,,,,,,
44,"Amino acid Mixure, 4 mM",0.223611,20.8,,,,,,,,,,,,,,,,,,,,,,,
45,"Amino acid Mixure, 4 mM",0.235764,18.8,,,,,,,,,,,,,,,,,,,,,,,
46,"Amino acid Mixure, 4 mM",0.235764,20.4,,,,,,,,,,,,,,,,,,,,,,,
47,"Amino acid Mixure, 4 mM",0.21875,18,,,,,,,,,,,,,,,,,,,,,,,
48,"Amino acid Mixure, 4 mM",0.230903,19.6,,,,,,,,,,,,,,,,,,,,,,,
49,"Amino acid Mixure, 4 mM",0.211458,21.6,,,,,,,,,,,,,,,,,,,,,,,
50,"Amino acid Mixure, 4 mM",0.201736,17.2,,,,,,,,,,,,,,,,,,,,,,,
51,"Amino acid Mixure, 4 mM",0.192014,21.6,,,,,,,,,,,,,,,,,,,,,,,
52,"Amino acid Mixure, 4 mM",0.221181,24,,,,,,,,,,,,,,,,,,,,,,,
53,"Amino acid Mixure, 4 mM",0.192014,23.6,,,,,,,,,,,,,,,,,,,,,,,
54,"Amino acid Mixure, 4 mM",0.216319,17.6,,,,,,,,,,,,,,,,,,,,,,,
55,"Amino acid Mixure, 4 mM",0.194444,26.4,,,,,,,,,,,,,,,,,,,,,,,
56,"Amino acid Mixure, 4 mM",0.187153,23.2,,,,,,,,,,,,,,,,,,,,,,,
57,"Amino acid Mixure, 4 mM",0.194444,28,,,,,,,,,,,,,,,,,,,,,,,
58,"Amino acid Mixure, 4 mM",0.160417,26.4,,,,,,,,,,,,,,,,,,,,,,,
59,"Amino acid Mixure, 4 mM",0.187153,23.6,,,,,,,,,,,,,,,,,,,,,,,
60,"Amino acid Mixure, 4 mM",0.182292,30.4,,,,,,,,,,,,,,,,,,,,,,,
61,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.150694,21.2,,,,,,,,,,,,,,,,,,,,,,,
62,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.165278,15.2,,,,,,,,,,,,,,,,,,,,,,,
63,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.204167,12.8,,,,,,,,,,,,,,,,,,,,,,,
64,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.313542,22.4,,,,,,,,,,,,,,,,,,,,,,,
65,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.352431,26.4,,,,,,,,,,,,,,,,,,,,,,,
66,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.313542,25.6,,,,,,,,,,,,,,,,,,,,,,,
67,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.291667,23.6,,,,,,,,,,,,,,,,,,,,,,,
68,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.255208,23.6,,,,,,,,,,,,,,,,,,,,,,,
69,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.272222,27.6,,,,,,,,,,,,,,,,,,,,,,,
70,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.274653,29.2,,,,,,,,,,,,,,,,,,,,,,,
71,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.255208,28.8,,,,,,,,,,,,,,,,,,,,,,,
72,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.289236,22.8,,,,,,,,,,,,,,,,,,,,,,,
73,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.30625,26,,,,,,,,,,,,,,,,,,,,,,,
74,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.243056,29.2,,,,,,,,,,,,,,,,,,,,,,,
75,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.267361,28,,,,,,,,,,,,,,,,,,,,,,,
76,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.294097,28,,,,,,,,,,,,,,,,,,,,,,,
77,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.291667,27.6,,,,,,,,,,,,,,,,,,,,,,,
78,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.298958,33.2,,,,,,,,,,,,,,,,,,,,,,,
79,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.284375,34,,,,,,,,,,,,,,,,,,,,,,,
80,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.252778,28.2,,,,,,,,,,,,,,,,,,,,,,,
81,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",0.2625,36.6,,,,,,,,,,,,,,,,,,,,,,,
82,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",0.28125,29.4,,,,,,,,,,,,,,,,,,,,,,,
83,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",0.369792,35.4,,,,,,,,,,,,,,,,,,,,,,,
84,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",0.9375,27,,,,,,,,,,,,,,,,,,,,,,,
85,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",1.458333,20.4,,,,,,,,,,,,,,,,,,,,,,,
86,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",1.40625,28.8,,,,,,,,,,,,,,,,,,,,,,,
87,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",1.234375,34.2,,,,,,,,,,,,,,,,,,,,,,,
88,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",1.078125,34.8,,,,,,,,,,,,,,,,,,,,,,,
89,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",0.96875,36.6,,,,,,,,,,,,,,,,,,,,,,,
90,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",0.927083,40.8,,,,,,,,,,,,,,,,,,,,,,,
91,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",0.807292,37.2,,,,,,,,,,,,,,,,,,,,,,,
92,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",0.875,31.2,,,,,,,,,,,,,,,,,,,,,,,
93,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",0.802083,38.4,,,,,,,,,,,,,,,,,,,,,,,
94,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",0.838542,29.4,,,,,,,,,,,,,,,,,,,,,,,
95,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",0.833333,32.4,,,,,,,,,,,,,,,,,,,,,,,
96,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",0.776042,28.2,,,,,,,,,,,,,,,,,,,,,,,
97,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",0.828125,25.8,,,,,,,,,,,,,,,,,,,,,,,
98,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",0.854167,25.8,,,,,,,,,,,,,,,,,,,,,,,
99,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",0.822917,22.2,,,,,,,,,,,,,,,,,,,,,,,
100,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",0.828125,23.4,,,,,,,,,,,,,,,,,,,,,,,
101,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",0.848958,25.6,,,,,,,,,,,,,,,,,,,,,,,
102,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",0.885417,16,,,,,,,,,,,,,,,,,,,,,,,
103,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",1.177083,40,,,,,,,,,,,,,,,,,,,,,,,
104,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",1.348958,55.2,,,,,,,,,,,,,,,,,,,,,,,
105,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",1.46875,60.8,,,,,,,,,,,,,,,,,,,,,,,
106,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",1.614583,76.8,,,,,,,,,,,,,,,,,,,,,,,
107,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",1.755208,89.6,,,,,,,,,,,,,,,,,,,,,,,
108,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",1.854167,116.8,,,,,,,,,,,,,,,,,,,,,,,
109,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",1.942708,99.2,,,,,,,,,,,,,,,,,,,,,,,
110,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",1.692708,114.4,,,,,,,,,,,,,,,,,,,,,,,
111,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",1.635417,116.8,,,,,,,,,,,,,,,,,,,,,,,
112,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",1.864583,108,,,,,,,,,,,,,,,,,,,,,,,
113,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",1.822917,125.6,,,,,,,,,,,,,,,,,,,,,,,
114,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",1.760417,113.6,,,,,,,,,,,,,,,,,,,,,,,
115,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",1.885417,115.2,,,,,,,,,,,,,,,,,,,,,,,
116,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",1.921875,113.6,,,,,,,,,,,,,,,,,,,,,,,
117,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",1.8125,120.8,,,,,,,,,,,,,,,,,,,,,,,
118,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",1.880208,108.8,,,,,,,,,,,,,,,,,,,,,,,
119,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",1.875,109.6,,,,,,,,,,,,,,,,,,,,,,,
120,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",1.953125,119.2,,,,,,,,,,,,,,,,,,,,,,,
121,No Stimuli,1.942708,98.4,,,,,,,,,,,,,,,,,,,,,,,
122,No Stimuli,1.890625,98.4,,,,,,,,,,,,,,,,,,,,,,,
123,No Stimuli,1.770833,56,,,,,,,,,,,,,,,,,,,,,,,
124,No Stimuli,1.44375,34.2,,,,,,,,,,,,,,,,,,,,,,,
125,No Stimuli,1.076736,24,,,,,,,,,,,,,,,,,,,,,,,
126,No Stimuli,0.882292,12,,,,,,,,,,,,,,,,,,,,,,,
127,No Stimuli,0.646528,13.2,,,,,,,,,,,,,,,,,,,,,,,
128,No Stimuli,0.308681,12,,,,,,,,,,,,,,,,,,,,,,,
129,No Stimuli,0.284375,12,,,,,,,,,,,,,,,,,,,,,,,
130,No Stimuli,0.340278,12,,,,,,,,,,,,,,,,,,,,,,,
131,No Stimuli,0.286806,12,,,,,,,,,,,,,,,,,,,,,,,
132,No Stimuli,0.235764,12,,,,,,,,,,,,,,,,,,,,,,,
133,No Stimuli,0.209028,12,,,,,,,,,,,,,,,,,,,,,,,
134,No Stimuli,0.196875,12,,,,,,,,,,,,,,,,,,,,,,,
135,No Stimuli,0.194444,12,,,,,,,,,,,,,,,,,,,,,,,
136,No Stimuli,0.179861,12,,,,,,,,,,,,,,,,,,,,,,,
137,No Stimuli,0.167708,12,,,,,,,,,,,,,,,,,,,,,,,
138,No Stimuli,0.133681,12,,,,,,,,,,,,,,,,,,,,,,,
139,No Stimuli,0.136111,12,,,,,,,,,,,,,,,,,,,,,,,
140,No Stimuli,0.150694,12,,,,,,,,,,,,,,,,,,,,,,,
141,"KCl, 30 mM",0.175,16.2,,,,,,,,,,,,,,,,,,,,,,,
142,"KCl, 30 mM",2.432292,183.2,,,,,,,,,,,,,,,,,,,,,,,
143,"KCl, 30 mM",2.979167,192.8,,,,,,,,,,,,,,,,,,,,,,,
144,"KCl, 30 mM",2.104167,97.6,,,,,,,,,,,,,,,,,,,,,,,
145,"KCl, 30 mM",1.864583,51.6,,,,,,,,,,,,,,,,,,,,,,,
146,"KCl, 30 mM",1.645833,51,,,,,,,,,,,,,,,,,,,,,,,
147,"KCl, 30 mM",1.552083,39.6,,,,,,,,,,,,,,,,,,,,,,,
148,"KCl, 30 mM",1.380208,28.8,,,,,,,,,,,,,,,,,,,,,,,
149,"KCl, 30 mM",1.208333,40.2,,,,,,,,,,,,,,,,,,,,,,,
150,"KCl, 30 mM",1.15625,40.8,,,,,,,,,,,,,,,,,,,,,,,
151,"KCl, 30 mM",1.03125,38.4,,,,,,,,,,,,,,,,,,,,,,,
152,"KCl, 30 mM",0.619792,28.2,,,,,,,,,,,,,,,,,,,,,,,
153,"KCl, 30 mM",0.890625,28.8,,,,,,,,,,,,,,,,,,,,,,,
154,"KCl, 30 mM",0.796875,34.8,,,,,,,,,,,,,,,,,,,,,,,
155,"KCl, 30 mM",0.817708,33,,,,,,,,,,,,,,,,,,,,,,,
156,"KCl, 30 mM",0.791667,34.8,,,,,,,,,,,,,,,,,,,,,,,
157,"KCl, 30 mM",0.807292,35.4,,,,,,,,,,,,,,,,,,,,,,,
158,"KCl, 30 mM",0.661458,29.4,,,,,,,,,,,,,,,,,,,,,,,
159,"KCl, 30 mM",0.583333,39.6,,,,,,,,,,,,,,,,,,,,,,,
