TIME,STIMULUS,INSULIN_PER_100_ISLETS,GLUCAGON_PER_100_ISLETS,ISLET_NUMBER,DNA_CONTENT,INSULIN_CONTENT,GLUCAGON_CONTENT,I_AUC(aam),I_SI(aam),G_AUC(aam),G_SI(aam),I_AUC(Glu3),I_SI(Glu3),G_AUC(Glu3),G_SI(Glu3),I_AUC(G16.7),I_SI(G16.7),G_AUC(G16.7),G_SI(G16.7),I_AUC(ibmx),I_SI(ibmx),G_AUC(ibmx),G_SI(ibmx),I_AUC(kcl),I_SI(kcl),G_AUC(kcl),G_SI(kcl)
20,No stimuli,1.314931,40.8,1000,7.39,20.8,5595,-8.6211768,1.574737348,2638.72,5.094731978,0.590625,1.436439874,-388.6,0.254083485,37.56354,7.806937914,351.8,0.886117493,23.812498,2.051167051,2356.4,2.857570317,10.3531992,11.56016264,2950.68,7.637231504
21,No stimuli,1.465625,39.6,,,,,,,,,,,,,,,,,,,,,,,,
22,No stimuli,1.169097,48,,,,,,,,,,,,,,,,,,,,,,,,
23,No stimuli,1.460764,50,,,,,,,,,,,,,,,,,,,,,,,,
24,No stimuli,1.186111,48.8,,,,,,,,,,,,,,,,,,,,,,,,
25,No stimuli,1.147222,38,,,,,,,,,,,,,,,,,,,,,,,,
26,No stimuli,1.098611,40,,,,,,,,,,,,,,,,,,,,,,,,
27,No stimuli,1.103472,46.8,,,,,,,,,,,,,,,,,,,,,,,,
28,No stimuli,1.280903,44.8,,,,,,,,,,,,,,,,,,,,,,,,
29,No stimuli,1.142361,46.8,,,,,,,,,,,,,,,,,,,,,,,,
30,Amino acid mixture (4 mM),1.164236,48.8,,,,,,,,,,,,,,,,,,,,,,,,
31,Amino acid mixture (4 mM),1.008681,40.8,,,,,,,,,,,,,,,,,,,,,,,,
32,Amino acid mixture (4 mM),1.079167,98.8,,,,,,,,,,,,,,,,,,,,,,,,
33,Amino acid mixture (4 mM),1.611458,196.7,,,,,,,,,,,,,,,,,,,,,,,,
34,Amino acid mixture (4 mM),1.278472,220.5,,,,,,,,,,,,,,,,,,,,,,,,
35,Amino acid mixture (4 mM),1.069444,175,,,,,,,,,,,,,,,,,,,,,,,,
36,Amino acid mixture (4 mM),1.098611,138.6,,,,,,,,,,,,,,,,,,,,,,,,
37,Amino acid mixture (4 mM),0.921181,136,,,,,,,,,,,,,,,,,,,,,,,,
38,Amino acid mixture (4 mM),0.977083,142.8,,,,,,,,,,,,,,,,,,,,,,,,
39,Amino acid mixture (4 mM),0.760764,130.8,,,,,,,,,,,,,,,,,,,,,,,,
40,Amino acid mixture (4 mM),0.884722,142,,,,,,,,,,,,,,,,,,,,,,,,
41,Amino acid mixture (4 mM),0.845833,111.2,,,,,,,,,,,,,,,,,,,,,,,,
42,Amino acid mixture (4 mM),0.872569,127.6,,,,,,,,,,,,,,,,,,,,,,,,
43,Amino acid mixture (4 mM),0.712153,103.2,,,,,,,,,,,,,,,,,,,,,,,,
44,Amino acid mixture (4 mM),0.772917,116.8,,,,,,,,,,,,,,,,,,,,,,,,
45,Amino acid mixture (4 mM),0.717014,130.4,,,,,,,,,,,,,,,,,,,,,,,,
46,Amino acid mixture (4 mM),0.884722,133.2,,,,,,,,,,,,,,,,,,,,,,,,
47,Amino acid mixture (4 mM),0.826389,136.8,,,,,,,,,,,,,,,,,,,,,,,,
48,Amino acid mixture (4 mM),0.833681,132.4,,,,,,,,,,,,,,,,,,,,,,,,
49,Amino acid mixture (4 mM),0.665972,129.6,,,,,,,,,,,,,,,,,,,,,,,,
50,Amino acid mixture (4 mM),0.651389,139.6,,,,,,,,,,,,,,,,,,,,,,,,
51,Amino acid mixture (4 mM),0.629514,123.2,,,,,,,,,,,,,,,,,,,,,,,,
52,Amino acid mixture (4 mM),0.785069,120.8,,,,,,,,,,,,,,,,,,,,,,,,
53,Amino acid mixture (4 mM),1.818056,106.4,,,,,,,,,,,,,,,,,,,,,,,,
54,Amino acid mixture (4 mM),0.702431,101.2,,,,,,,,,,,,,,,,,,,,,,,,
55,Amino acid mixture (4 mM),0.729167,136,,,,,,,,,,,,,,,,,,,,,,,,
56,Amino acid mixture (4 mM),0.597917,121.2,,,,,,,,,,,,,,,,,,,,,,,,
57,Amino acid mixture (4 mM),0.600347,139.2,,,,,,,,,,,,,,,,,,,,,,,,
58,Amino acid mixture (4 mM),0.527431,122.8,,,,,,,,,,,,,,,,,,,,,,,,
59,Amino acid mixture (4 mM),0.566319,142.8,,,,,,,,,,,,,,,,,,,,,,,,
60,Amino acid mixture (4 mM),0.576042,135.2,,,,,,,,,,,,,,,,,,,,,,,,
61,Amino acid mixture (4 mM) + Glucose (3 mM),0.469097,139.2,,,,,,,,,,,,,,,,,,,,,,,,
62,Amino acid mixture (4 mM) + Glucose (3 mM),0.483681,71.6,,,,,,,,,,,,,,,,,,,,,,,,
63,Amino acid mixture (4 mM) + Glucose (3 mM),0.517708,33.6,,,,,,,,,,,,,,,,,,,,,,,,
64,Amino acid mixture (4 mM) + Glucose (3 mM),0.617361,72.8,,,,,,,,,,,,,,,,,,,,,,,,
65,Amino acid mixture (4 mM) + Glucose (3 mM),0.695139,105.6,,,,,,,,,,,,,,,,,,,,,,,,
66,Amino acid mixture (4 mM) + Glucose (3 mM),0.755903,109.6,,,,,,,,,,,,,,,,,,,,,,,,
67,Amino acid mixture (4 mM) + Glucose (3 mM),0.823958,120.4,,,,,,,,,,,,,,,,,,,,,,,,
68,Amino acid mixture (4 mM) + Glucose (3 mM),0.736458,124,,,,,,,,,,,,,,,,,,,,,,,,
69,Amino acid mixture (4 mM) + Glucose (3 mM),0.614931,110.8,,,,,,,,,,,,,,,,,,,,,,,,
70,Amino acid mixture (4 mM) + Glucose (3 mM),0.746181,126,,,,,,,,,,,,,,,,,,,,,,,,
71,Amino acid mixture (4 mM) + Glucose (3 mM),0.636806,126.8,,,,,,,,,,,,,,,,,,,,,,,,
72,Amino acid mixture (4 mM) + Glucose (3 mM),0.634375,120.4,,,,,,,,,,,,,,,,,,,,,,,,
73,Amino acid mixture (4 mM) + Glucose (3 mM),0.6125,117.2,,,,,,,,,,,,,,,,,,,,,,,,
74,Amino acid mixture (4 mM) + Glucose (3 mM),0.520139,124.8,,,,,,,,,,,,,,,,,,,,,,,,
75,Amino acid mixture (4 mM) + Glucose (3 mM),0.466667,144,,,,,,,,,,,,,,,,,,,,,,,,
76,Amino acid mixture (4 mM) + Glucose (3 mM),0.537153,123.2,,,,,,,,,,,,,,,,,,,,,,,,
77,Amino acid mixture (4 mM) + Glucose (3 mM),0.507986,113.2,,,,,,,,,,,,,,,,,,,,,,,,
78,Amino acid mixture (4 mM) + Glucose (3 mM),0.597917,122.8,,,,,,,,,,,,,,,,,,,,,,,,
79,Amino acid mixture (4 mM) + Glucose (3 mM),0.493403,128.4,,,,,,,,,,,,,,,,,,,,,,,,
80,Amino acid mixture (4 mM) + Glucose (3 mM),0.595486,121.8,,,,,,,,,,,,,,,,,,,,,,,,
81,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.522569,121.2,,,,,,,,,,,,,,,,,,,,,,,,
82,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.5625,134.4,,,,,,,,,,,,,,,,,,,,,,,,
83,Amino acid mixture (4 mM) + Glucose (16.7 mM),1.479167,109.8,,,,,,,,,,,,,,,,,,,,,,,,
84,Amino acid mixture (4 mM) + Glucose (16.7 mM),3.859375,114.6,,,,,,,,,,,,,,,,,,,,,,,,
85,Amino acid mixture (4 mM) + Glucose (16.7 mM),4.265625,113.4,,,,,,,,,,,,,,,,,,,,,,,,
86,Amino acid mixture (4 mM) + Glucose (16.7 mM),3.104167,139.2,,,,,,,,,,,,,,,,,,,,,,,,
87,Amino acid mixture (4 mM) + Glucose (16.7 mM),3.125,154.8,,,,,,,,,,,,,,,,,,,,,,,,
88,Amino acid mixture (4 mM) + Glucose (16.7 mM),3.078125,157.2,,,,,,,,,,,,,,,,,,,,,,,,
89,Amino acid mixture (4 mM) + Glucose (16.7 mM),2.557292,152.4,,,,,,,,,,,,,,,,,,,,,,,,
90,Amino acid mixture (4 mM) + Glucose (16.7 mM),2.572917,154.8,,,,,,,,,,,,,,,,,,,,,,,,
91,Amino acid mixture (4 mM) + Glucose (16.7 mM),2.322917,147.6,,,,,,,,,,,,,,,,,,,,,,,,
92,Amino acid mixture (4 mM) + Glucose (16.7 mM),2.473958,144.6,,,,,,,,,,,,,,,,,,,,,,,,
93,Amino acid mixture (4 mM) + Glucose (16.7 mM),2.411458,151.8,,,,,,,,,,,,,,,,,,,,,,,,
94,Amino acid mixture (4 mM) + Glucose (16.7 mM),2.114583,150.6,,,,,,,,,,,,,,,,,,,,,,,,
95,Amino acid mixture (4 mM) + Glucose (16.7 mM),2.4375,174.6,,,,,,,,,,,,,,,,,,,,,,,,
96,Amino acid mixture (4 mM) + Glucose (16.7 mM),2.276042,154.8,,,,,,,,,,,,,,,,,,,,,,,,
97,Amino acid mixture (4 mM) + Glucose (16.7 mM),2.46875,148.2,,,,,,,,,,,,,,,,,,,,,,,,
98,Amino acid mixture (4 mM) + Glucose (16.7 mM),2.057292,131.4,,,,,,,,,,,,,,,,,,,,,,,,
99,Amino acid mixture (4 mM) + Glucose (16.7 mM),2.140625,126,,,,,,,,,,,,,,,,,,,,,,,,
100,Amino acid mixture (4 mM) + Glucose (16.7 mM),2.661458,108,,,,,,,,,,,,,,,,,,,,,,,,
101,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),2.307292,132,,,,,,,,,,,,,,,,,,,,,,,,
102,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),2.291667,138,,,,,,,,,,,,,,,,,,,,,,,,
103,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),2.182292,110,,,,,,,,,,,,,,,,,,,,,,,,
104,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),3.005208,108,,,,,,,,,,,,,,,,,,,,,,,,
105,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),2.973958,160,,,,,,,,,,,,,,,,,,,,,,,,
106,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),3.989583,192,,,,,,,,,,,,,,,,,,,,,,,,
107,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),3.3125,216,,,,,,,,,,,,,,,,,,,,,,,,
108,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),3.375,244,,,,,,,,,,,,,,,,,,,,,,,,
109,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),3.927083,235,,,,,,,,,,,,,,,,,,,,,,,,
110,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),3.697917,261,,,,,,,,,,,,,,,,,,,,,,,,
111,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),3.755208,287,,,,,,,,,,,,,,,,,,,,,,,,
112,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),3.848958,274,,,,,,,,,,,,,,,,,,,,,,,,
113,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),3.875,333,,,,,,,,,,,,,,,,,,,,,,,,
114,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),4.005208,315,,,,,,,,,,,,,,,,,,,,,,,,
115,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),3.479167,374,,,,,,,,,,,,,,,,,,,,,,,,
116,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),3.880208,307,,,,,,,,,,,,,,,,,,,,,,,,
117,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),4.072917,324,,,,,,,,,,,,,,,,,,,,,,,,
118,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),4.239583,321,,,,,,,,,,,,,,,,,,,,,,,,
119,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),3.25,317,,,,,,,,,,,,,,,,,,,,,,,,
120,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),4.760417,382,,,,,,,,,,,,,,,,,,,,,,,,
121,No stimuli,4.526042,353,,,,,,,,,,,,,,,,,,,,,,,,
122,No stimuli,4.354167,296,,,,,,,,,,,,,,,,,,,,,,,,
123,No stimuli,3.942708,161,,,,,,,,,,,,,,,,,,,,,,,,
124,No stimuli,3.36875,161,,,,,,,,,,,,,,,,,,,,,,,,
125,No stimuli,2.401389,97,,,,,,,,,,,,,,,,,,,,,,,,
126,No stimuli,2.104861,104,,,,,,,,,,,,,,,,,,,,,,,,
127,No stimuli,1.434028,132,,,,,,,,,,,,,,,,,,,,,,,,
128,No stimuli,0.819097,82.2,,,,,,,,,,,,,,,,,,,,,,,,
129,No stimuli,0.578472,63,,,,,,,,,,,,,,,,,,,,,,,,
130,No stimuli,0.398611,46.8,,,,,,,,,,,,,,,,,,,,,,,,
131,No stimuli,0.347569,78,,,,,,,,,,,,,,,,,,,,,,,,
132,No stimuli,0.296528,70.8,,,,,,,,,,,,,,,,,,,,,,,,
133,No stimuli,0.238194,60.6,,,,,,,,,,,,,,,,,,,,,,,,
134,No stimuli,0.192014,34.2,,,,,,,,,,,,,,,,,,,,,,,,
135,No stimuli,0.155556,43.8,,,,,,,,,,,,,,,,,,,,,,,,
136,No stimuli,0.490972,53.4,,,,,,,,,,,,,,,,,,,,,,,,
137,No stimuli,0.140972,64.2,,,,,,,,,,,,,,,,,,,,,,,,
138,No stimuli,0.123958,40.2,,,,,,,,,,,,,,,,,,,,,,,,
139,No stimuli,0.136111,45.6,,,,,,,,,,,,,,,,,,,,,,,,
140,No stimuli,0.123958,48,,,,,,,,,,,,,,,,,,,,,,,,
141,KCl (30 mM),0.724306,30,,,,,,,,,,,,,,,,,,,,,,,,
142,KCl (30 mM),2.348958,384,,,,,,,,,,,,,,,,,,,,,,,,
143,KCl (30 mM),2.072917,299,,,,,,,,,,,,,,,,,,,,,,,,
144,KCl (30 mM),0.848958,259,,,,,,,,,,,,,,,,,,,,,,,,
145,KCl (30 mM),0.791667,220.5,,,,,,,,,,,,,,,,,,,,,,,,
146,KCl (30 mM),0.703125,200.7,,,,,,,,,,,,,,,,,,,,,,,,
