TIME,STIMULUS,INSULIN_PER_100_ISLETS,GLUCAGON_PER_100_ISLETS,ISLET_NUMBER,DNA_CONTENT,INSULIN_CONTENT,GLUCAGON_CONTENT,I_AUC(aam),I_SI(aam),G_AUC(aam),G_SI(aam),I_AUC(Glu3),I_SI(Glu3),G_AUC(Glu3),G_SI(Glu3),I_AUC(G16.7),I_SI(G16.7),G_AUC(G16.7),G_SI(G16.7),I_AUC(ibmx),I_SI(ibmx),G_AUC(ibmx),G_SI(ibmx),I_AUC(kcl),I_SI(kcl),G_AUC(kcl),G_SI(kcl)
20,No stimuli,1.028125,15.2,1000,2.16,37.4,570,-4.1946468,2.754508961,1034.4,5.760869565,3.237501,2.365671623,0,0.393343419,41.969445,12.41516489,-555.8,0.26458616,66.822921,2.87264573,1364,4.801864802,40.0830532,23.82218287,1005.32,12.06636501
21,No stimuli,1.052431,14,,,,,,,,,,,,,,,,,,,,,,,,
22,No stimuli,0.833681,18.8,,,,,,,,,,,,,,,,,,,,,,,,
23,No stimuli,0.850694,21.6,,,,,,,,,,,,,,,,,,,,,,,,
24,No stimuli,0.950347,16.8,,,,,,,,,,,,,,,,,,,,,,,,
25,No stimuli,0.792361,14.4,,,,,,,,,,,,,,,,,,,,,,,,
26,No stimuli,0.845833,16.8,,,,,,,,,,,,,,,,,,,,,,,,
27,No stimuli,0.763194,18.4,,,,,,,,,,,,,,,,,,,,,,,,
28,No stimuli,0.755903,19.2,,,,,,,,,,,,,,,,,,,,,,,,
29,No stimuli,1.020833,23.2,,,,,,,,,,,,,,,,,,,,,,,,
30,Amino acid mixture (4 mM),0.794792,18.8,,,,,,,,,,,,,,,,,,,,,,,,
31,Amino acid mixture (4 mM),0.799653,16.8,,,,,,,,,,,,,,,,,,,,,,,,
32,Amino acid mixture (4 mM),1.424306,41.2,,,,,,,,,,,,,,,,,,,,,,,,
33,Amino acid mixture (4 mM),2.301736,106,,,,,,,,,,,,,,,,,,,,,,,,
34,Amino acid mixture (4 mM),1.871528,105.6,,,,,,,,,,,,,,,,,,,,,,,,
35,Amino acid mixture (4 mM),1.519097,84,,,,,,,,,,,,,,,,,,,,,,,,
36,Amino acid mixture (4 mM),1.404861,77.2,,,,,,,,,,,,,,,,,,,,,,,,
37,Amino acid mixture (4 mM),0.731597,62.8,,,,,,,,,,,,,,,,,,,,,,,,
38,Amino acid mixture (4 mM),0.665972,52,,,,,,,,,,,,,,,,,,,,,,,,
39,Amino acid mixture (4 mM),0.573611,40.4,,,,,,,,,,,,,,,,,,,,,,,,
40,Amino acid mixture (4 mM),0.520139,33.6,,,,,,,,,,,,,,,,,,,,,,,,
41,Amino acid mixture (4 mM),0.588194,38.8,,,,,,,,,,,,,,,,,,,,,,,,
42,Amino acid mixture (4 mM),0.529861,35.2,,,,,,,,,,,,,,,,,,,,,,,,
43,Amino acid mixture (4 mM),0.563889,32.8,,,,,,,,,,,,,,,,,,,,,,,,
44,Amino acid mixture (4 mM),0.551736,42.8,,,,,,,,,,,,,,,,,,,,,,,,
45,Amino acid mixture (4 mM),0.454514,46,,,,,,,,,,,,,,,,,,,,,,,,
46,Amino acid mixture (4 mM),0.435069,67.2,,,,,,,,,,,,,,,,,,,,,,,,
47,Amino acid mixture (4 mM),0.432639,93.2,,,,,,,,,,,,,,,,,,,,,,,,
48,Amino acid mixture (4 mM),0.488542,44.4,,,,,,,,,,,,,,,,,,,,,,,,
49,Amino acid mixture (4 mM),0.381597,41.6,,,,,,,,,,,,,,,,,,,,,,,,
50,Amino acid mixture (4 mM),0.534722,46,,,,,,,,,,,,,,,,,,,,,,,,
51,Amino acid mixture (4 mM),0.515278,39.6,,,,,,,,,,,,,,,,,,,,,,,,
52,Amino acid mixture (4 mM),0.439931,44.4,,,,,,,,,,,,,,,,,,,,,,,,
53,Amino acid mixture (4 mM),0.415625,40.8,,,,,,,,,,,,,,,,,,,,,,,,
54,Amino acid mixture (4 mM),0.629514,47.2,,,,,,,,,,,,,,,,,,,,,,,,
