TIME,STIMULUS,INSULIN_PER_100_ISLETS,GLUCAGON_PER_100_ISLETS,ISLET_NUMBER,DNA_CONTENT,INSULIN_CONTENT,GLUCAGON_CONTENT,I_AUC(aam),I_SI(aam),G_AUC(aam),G_SI(aam),I_AUC(Glu3),I_SI(Glu3),G_AUC(Glu3),G_SI(Glu3),I_AUC(G16.7),I_SI(G16.7),G_AUC(G16.7),G_SI(G16.7),I_AUC(ibmx),I_SI(ibmx),G_AUC(ibmx),G_SI(ibmx),I_AUC(kcl),I_SI(kcl),G_AUC(kcl),G_SI(kcl)
20,No stimuli,0.260069,8,1000,,121.45,2520,3.0411082,7.289295173,1062,11.57142857,8.212845,4.708995918,-79.2,0.620437956,41.351046,8.1667243,-264.8,0.337457818,125.088544,4.623208979,280,2.745098039,17.3823598,19.34337996,1037.52,16.3963964
21,No stimuli,0.245486,8,,,,,,,,,,,,,,,,,,,,,,,,
22,No stimuli,0.607639,8,,,,,,,,,,,,,,,,,,,,,,,,
23,No stimuli,0.354861,8.8,,,,,,,,,,,,,,,,,,,,,,,,
24,No stimuli,0.328125,8,,,,,,,,,,,,,,,,,,,,,,,,
25,No stimuli,0.267361,8,,,,,,,,,,,,,,,,,,,,,,,,
26,No stimuli,0.192014,8,,,,,,,,,,,,,,,,,,,,,,,,
27,No stimuli,0.194444,8,,,,,,,,,,,,,,,,,,,,,,,,
28,No stimuli,0.204167,10,,,,,,,,,,,,,,,,,,,,,,,,
29,No stimuli,0.209028,8,,,,,,,,,,,,,,,,,,,,,,,,
30,Amino acid mixture (4 mM),0.228472,12.4,,,,,,,,,,,,,,,,,,,,,,,,
31,Amino acid mixture (4 mM),0.211458,8,,,,,,,,,,,,,,,,,,,,,,,,
32,Amino acid mixture (4 mM),0.763194,36.4,,,,,,,,,,,,,,,,,,,,,,,,
33,Amino acid mixture (4 mM),1.555556,97.2,,,,,,,,,,,,,,,,,,,,,,,,
34,Amino acid mixture (4 mM),0.945486,91.6,,,,,,,,,,,,,,,,,,,,,,,,
35,Amino acid mixture (4 mM),0.517708,46.4,,,,,,,,,,,,,,,,,,,,,,,,
36,Amino acid mixture (4 mM),0.391319,44.4,,,,,,,,,,,,,,,,,,,,,,,,
37,Amino acid mixture (4 mM),0.286806,34,,,,,,,,,,,,,,,,,,,,,,,,
38,Amino acid mixture (4 mM),0.272222,31.2,,,,,,,,,,,,,,,,,,,,,,,,
39,Amino acid mixture (4 mM),0.250347,30.8,,,,,,,,,,,,,,,,,,,,,,,,
40,Amino acid mixture (4 mM),0.238194,31.2,,,,,,,,,,,,,,,,,,,,,,,,
41,Amino acid mixture (4 mM),0.21875,28,,,,,,,,,,,,,,,,,,,,,,,,
42,Amino acid mixture (4 mM),0.192014,32.4,,,,,,,,,,,,,,,,,,,,,,,,
43,Amino acid mixture (4 mM),0.21875,32.4,,,,,,,,,,,,,,,,,,,,,,,,
44,Amino acid mixture (4 mM),0.21875,35.2,,,,,,,,,,,,,,,,,,,,,,,,
45,Amino acid mixture (4 mM),0.257639,41.6,,,,,,,,,,,,,,,,,,,,,,,,
46,Amino acid mixture (4 mM),0.213889,42.8,,,,,,,,,,,,,,,,,,,,,,,,
47,Amino acid mixture (4 mM),0.199306,45.6,,,,,,,,,,,,,,,,,,,,,,,,
48,Amino acid mixture (4 mM),0.228472,39.2,,,,,,,,,,,,,,,,,,,,,,,,
49,Amino acid mixture (4 mM),0.199306,45.6,,,,,,,,,,,,,,,,,,,,,,,,
50,Amino acid mixture (4 mM),0.201736,44.8,,,,,,,,,,,,,,,,,,,,,,,,
51,Amino acid mixture (4 mM),0.189583,40.4,,,,,,,,,,,,,,,,,,,,,,,,
52,Amino acid mixture (4 mM),0.172569,43.6,,,,,,,,,,,,,,,,,,,,,,,,
53,Amino acid mixture (4 mM),0.165278,42.8,,,,,,,,,,,,,,,,,,,,,,,,
54,Amino acid mixture (4 mM),0.206597,54.8,,,,,,,,,,,,,,,,,,,,,,,,
55,Amino acid mixture (4 mM),0.194444,70.4,,,,,,,,,,,,,,,,,,,,,,,,
56,Amino acid mixture (4 mM),0.184722,42,,,,,,,,,,,,,,,,,,,,,,,,
57,Amino acid mixture (4 mM),0.187153,53.2,,,,,,,,,,,,,,,,,,,,,,,,
58,Amino acid mixture (4 mM),0.187153,46,,,,,,,,,,,,,,,,,,,,,,,,
