TIME,STIMULUS,INSULIN_PER_100_ISLETS,GLUCAGON_PER_100_ISLETS,ISLET_NUMBER,DNA_CONTENT,INSULIN_CONTENT,GLUCAGON_CONTENT,I_AUC(aam),I_SI(aam),G_AUC(aam),G_SI(aam),I_AUC(Glu3),I_SI(Glu3),G_AUC(Glu3),G_SI(Glu3),I_AUC(G16.7),I_SI(G16.7),G_AUC(G16.7),G_SI(G16.7),I_AUC(ibmx),I_SI(ibmx),G_AUC(ibmx),G_SI(ibmx),I_AUC(kcl),I_SI(kcl),G_AUC(kcl),G_SI(kcl)
20,No stimuli,0.056944,6,1000,6.56,9.64,2028,-0.2541708,4.116266817,505.44,6.570247934,0.668407,3.689764654,-67.5,0.379310345,3.563544,10.43872656,-111.6,0.376423972,15.673609,5.62161676,1676.8,4.545454545,3.1418746,15.67395544,248.2,6
21,No stimuli,0.05625,6,,,,,,,,,,,,,,,,,,,,,,,,
22,No stimuli,0.057292,6,,,,,,,,,,,,,,,,,,,,,,,,
23,No stimuli,0.05,6,,,,,,,,,,,,,,,,,,,,,,,,
24,No stimuli,0.051389,6,,,,,,,,,,,,,,,,,,,,,,,,
25,No stimuli,0.051042,6,,,,,,,,,,,,,,,,,,,,,,,,
26,No stimuli,0.039931,6,,,,,,,,,,,,,,,,,,,,,,,,
27,No stimuli,0.042361,12.3,,,,,,,,,,,,,,,,,,,,,,,,
28,No stimuli,0.045833,6,,,,,,,,,,,,,,,,,,,,,,,,
29,No stimuli,0.044792,6,,,,,,,,,,,,,,,,,,,,,,,,
30,Amino acid mixture (4 mM),0.045139,6.3,,,,,,,,,,,,,,,,,,,,,,,,
31,Amino acid mixture (4 mM),0.039583,6,,,,,,,,,,,,,,,,,,,,,,,,
32,Amino acid mixture (4 mM),0.070139,13.2,,,,,,,,,,,,,,,,,,,,,,,,
33,Amino acid mixture (4 mM),0.184375,47.7,,,,,,,,,,,,,,,,,,,,,,,,
34,Amino acid mixture (4 mM),0.098611,46.8,,,,,,,,,,,,,,,,,,,,,,,,
35,Amino acid mixture (4 mM),0.052083,23.1,,,,,,,,,,,,,,,,,,,,,,,,
36,Amino acid mixture (4 mM),0.038194,22.8,,,,,,,,,,,,,,,,,,,,,,,,
37,Amino acid mixture (4 mM),0.034028,24.9,,,,,,,,,,,,,,,,,,,,,,,,
38,Amino acid mixture (4 mM),0.026736,13.5,,,,,,,,,,,,,,,,,,,,,,,,
39,Amino acid mixture (4 mM),0.054167,12.3,,,,,,,,,,,,,,,,,,,,,,,,
40,Amino acid mixture (4 mM),0.019792,12,,,,,,,,,,,,,,,,,,,,,,,,
41,Amino acid mixture (4 mM),0.032986,21.3,,,,,,,,,,,,,,,,,,,,,,,,
42,Amino acid mixture (4 mM),0.026736,20.1,,,,,,,,,,,,,,,,,,,,,,,,
43,Amino acid mixture (4 mM),0.033681,14.4,,,,,,,,,,,,,,,,,,,,,,,,
44,Amino acid mixture (4 mM),0.023611,15,,,,,,,,,,,,,,,,,,,,,,,,
45,Amino acid mixture (4 mM),0.028819,20.1,,,,,,,,,,,,,,,,,,,,,,,,
46,Amino acid mixture (4 mM),0.021528,17.1,,,,,,,,,,,,,,,,,,,,,,,,
47,Amino acid mixture (4 mM),0.020833,21.9,,,,,,,,,,,,,,,,,,,,,,,,
48,Amino acid mixture (4 mM),0.021181,22.2,,,,,,,,,,,,,,,,,,,,,,,,
49,Amino acid mixture (4 mM),0.021528,21.9,,,,,,,,,,,,,,,,,,,,,,,,
50,Amino acid mixture (4 mM),0.012153,24,,,,,,,,,,,,,,,,,,,,,,,,
51,Amino acid mixture (4 mM),0.025347,25.2,,,,,,,,,,,,,,,,,,,,,,,,
52,Amino acid mixture (4 mM),0.024306,23.7,,,,,,,,,,,,,,,,,,,,,,,,
53,Amino acid mixture (4 mM),0.019792,27,,,,,,,,,,,,,,,,,,,,,,,,
54,Amino acid mixture (4 mM),0.025,24.6,,,,,,,,,,,,,,,,,,,,,,,,
55,Amino acid mixture (4 mM),0.01875,29.4,,,,,,,,,,,,,,,,,,,,,,,,
56,Amino acid mixture (4 mM),0.026389,30.9,,,,,,,,,,,,,,,,,,,,,,,,
57,Amino acid mixture (4 mM),0.023958,35.7,,,,,,,,,,,,,,,,,,,,,,,,
58,Amino acid mixture (4 mM),0.017708,27.6,,,,,,,,,,,,,,,,,,,,,,,,
59,Amino acid mixture (4 mM),0.028472,38.1,,,,,,,,,,,,,,,,,,,,,,,,
60,Amino acid mixture (4 mM),0.01875,41.7,,,,,,,,,,,,,,,,,,,,,,,,
61,Amino acid mixture (4 mM) + Glucose (3 mM),0.026042,36.9,,,,,,,,,,,,,,,,,,,,,,,,
62,Amino acid mixture (4 mM) + Glucose (3 mM),0.025694,18.6,,,,,,,,,,,,,,,,,,,,,,,,
63,Amino acid mixture (4 mM) + Glucose (3 mM),0.030903,13.2,,,,,,,,,,,,,,,,,,,,,,,,
64,Amino acid mixture (4 mM) + Glucose (3 mM),0.045139,21.3,,,,,,,,,,,,,,,,,,,,,,,,
65,Amino acid mixture (4 mM) + Glucose (3 mM),0.055556,29.7,,,,,,,,,,,,,,,,,,,,,,,,
66,Amino acid mixture (4 mM) + Glucose (3 mM),0.060764,32.1,,,,,,,,,,,,,,,,,,,,,,,,
