TIME,STIMULUS,INSULIN_PER_100_ISLETS,GLUCAGON_PER_100_ISLETS,ISLET_NUMBER,DNA_CONTENT,INSULIN_CONTENT,GLUCAGON_CONTENT,I_AUC(aam),I_SI(aam),G_AUC(aam),G_SI(aam),I_AUC(Glu3),I_SI(Glu3),G_AUC(Glu3),G_SI(Glu3),I_AUC(G16.7),I_SI(G16.7),G_AUC(G16.7),G_SI(G16.7),I_AUC(ibmx),I_SI(ibmx),G_AUC(ibmx),G_SI(ibmx),I_AUC(kcl),I_SI(kcl),G_AUC(kcl),G_SI(kcl)
20,No stimuli,0.056597,20.4,1000,4.72,1.15,972,-0.709721,1.15972,1114,4.403225806,0.384719,2.940059757,647.6,0.929162833,0.637843,3.666649726,30.4,0.620480185,2.64688,3.90776321,552.4,1.528288024,1.1366678,7.763144296,436.68,1.44541779
21,No stimuli,0.065972,25.6,,,,,,,,,,,,,,,,,,,,,,,,
22,No stimuli,0.045486,19.6,,,,,,,,,,,,,,,,,,,,,,,,
23,No stimuli,0.057639,18,,,,,,,,,,,,,,,,,,,,,,,,
24,No stimuli,0.063542,14.4,,,,,,,,,,,,,,,,,,,,,,,,
25,No stimuli,0.05625,31.2,,,,,,,,,,,,,,,,,,,,,,,,
26,No stimuli,0.054861,25.2,,,,,,,,,,,,,,,,,,,,,,,,
27,No stimuli,0.049306,27.2,,,,,,,,,,,,,,,,,,,,,,,,
28,No stimuli,0.046875,21.6,,,,,,,,,,,,,,,,,,,,,,,,
29,No stimuli,0.042708,18.8,,,,,,,,,,,,,,,,,,,,,,,,
30,Amino acid mixture (4 mM),0.054514,15.2,,,,,,,,,,,,,,,,,,,,,,,,
31,Amino acid mixture (4 mM),0.044792,11.6,,,,,,,,,,,,,,,,,,,,,,,,
32,Amino acid mixture (4 mM),0.057986,59.2,,,,,,,,,,,,,,,,,,,,,,,,
33,Amino acid mixture (4 mM),0.052083,78.4,,,,,,,,,,,,,,,,,,,,,,,,
34,Amino acid mixture (4 mM),0.051736,55.2,,,,,,,,,,,,,,,,,,,,,,,,
35,Amino acid mixture (4 mM),0.034722,44.4,,,,,,,,,,,,,,,,,,,,,,,,
36,Amino acid mixture (4 mM),0.031597,35.6,,,,,,,,,,,,,,,,,,,,,,,,
37,Amino acid mixture (4 mM),0.031597,39.6,,,,,,,,,,,,,,,,,,,,,,,,
38,Amino acid mixture (4 mM),0.029167,35.2,,,,,,,,,,,,,,,,,,,,,,,,
39,Amino acid mixture (4 mM),0.020486,45.6,,,,,,,,,,,,,,,,,,,,,,,,
40,Amino acid mixture (4 mM),0.025347,40,,,,,,,,,,,,,,,,,,,,,,,,
41,Amino acid mixture (4 mM),0.022917,42.8,,,,,,,,,,,,,,,,,,,,,,,,
42,Amino acid mixture (4 mM),0.023611,48,,,,,,,,,,,,,,,,,,,,,,,,
43,Amino acid mixture (4 mM),0.023264,67.2,,,,,,,,,,,,,,,,,,,,,,,,
44,Amino acid mixture (4 mM),0.030556,75.2,,,,,,,,,,,,,,,,,,,,,,,,
45,Amino acid mixture (4 mM),0.020486,64.4,,,,,,,,,,,,,,,,,,,,,,,,
46,Amino acid mixture (4 mM),0.018403,55.2,,,,,,,,,,,,,,,,,,,,,,,,
47,Amino acid mixture (4 mM),0.019792,70.4,,,,,,,,,,,,,,,,,,,,,,,,
48,Amino acid mixture (4 mM),0.018403,74.4,,,,,,,,,,,,,,,,,,,,,,,,
49,Amino acid mixture (4 mM),0.018403,47.6,,,,,,,,,,,,,,,,,,,,,,,,
50,Amino acid mixture (4 mM),0.022222,69.6,,,,,,,,,,,,,,,,,,,,,,,,
51,Amino acid mixture (4 mM),0.013889,61.2,,,,,,,,,,,,,,,,,,,,,,,,
52,Amino acid mixture (4 mM),0.017708,46.8,,,,,,,,,,,,,,,,,,,,,,,,
53,Amino acid mixture (4 mM),0.018403,74,,,,,,,,,,,,,,,,,,,,,,,,
54,Amino acid mixture (4 mM),0.027778,82,,,,,,,,,,,,,,,,,,,,,,,,
55,Amino acid mixture (4 mM),0.017708,109.2,,,,,,,,,,,,,,,,,,,,,,,,
56,Amino acid mixture (4 mM),0.020833,75.2,,,,,,,,,,,,,,,,,,,,,,,,
57,Amino acid mixture (4 mM),0.019792,84,,,,,,,,,,,,,,,,,,,,,,,,
58,Amino acid mixture (4 mM),0.018056,84.8,,,,,,,,,,,,,,,,,,,,,,,,
59,Amino acid mixture (4 mM),0.017014,109.2,,,,,,,,,,,,,,,,,,,,,,,,
60,Amino acid mixture (4 mM),0.017014,81.6,,,,,,,,,,,,,,,,,,,,,,,,
61,Amino acid mixture (4 mM) + Glucose (3 mM),0.020486,108,,,,,,,,,,,,,,,,,,,,,,,,
62,Amino acid mixture (4 mM) + Glucose (3 mM),0.025,80.8,,,,,,,,,,,,,,,,,,,,,,,,
63,Amino acid mixture (4 mM) + Glucose (3 mM),0.022917,87.2,,,,,,,,,,,,,,,,,,,,,,,,
64,Amino acid mixture (4 mM) + Glucose (3 mM),0.054514,96.8,,,,,,,,,,,,,,,,,,,,,,,,
65,Amino acid mixture (4 mM) + Glucose (3 mM),0.053472,93.2,,,,,,,,,,,,,,,,,,,,,,,,
