TIME,STIMULUS,INSULIN_PER_100_ISLETS,GLUCAGON_PER_100_ISLETS,ISLET_NUMBER,DNA_CONTENT,INSULIN_CONTENT,GLUCAGON_CONTENT,I_AUC(aam),I_SI(aam),G_AUC(aam),G_SI(aam),I_AUC(Glu3),I_SI(Glu3),G_AUC(Glu3),G_SI(Glu3),I_AUC(G16.7),I_SI(G16.7),G_AUC(G16.7),G_SI(G16.7),I_AUC(ibmx),I_SI(ibmx),G_AUC(ibmx),G_SI(ibmx),I_AUC(kcl),I_SI(kcl),G_AUC(kcl),G_SI(kcl)
20,No stimuli,1.993056,11.8,1000,3.49,16.8,700,-15.7772296,2.320409746,329.08,5.357142857,3.096526,2.294937421,-81.4,0.293696275,48.350349,15.35361674,-66,0.3187251,44.411456,2.204946897,431.2,3.24137931,22.6388184,46.83523704,230.2,8.490566038
21,No stimuli,2.138889,11.2,,,,,,,,,,,,,,,,,,,,,,,,
22,No stimuli,1.774306,14,,,,,,,,,,,,,,,,,,,,,,,,
23,No stimuli,1.701389,11.2,,,,,,,,,,,,,,,,,,,,,,,,
24,No stimuli,1.681944,12.4,,,,,,,,,,,,,,,,,,,,,,,,
25,No stimuli,1.492361,7.8,,,,,,,,,,,,,,,,,,,,,,,,
26,No stimuli,1.254167,6,,,,,,,,,,,,,,,,,,,,,,,,
27,No stimuli,1.254167,7.6,,,,,,,,,,,,,,,,,,,,,,,,
28,No stimuli,1.276042,7,,,,,,,,,,,,,,,,,,,,,,,,
29,No stimuli,1.118056,5.2,,,,,,,,,,,,,,,,,,,,,,,,
30,Amino acid mixture (4 mM),1.101042,5.2,,,,,,,,,,,,,,,,,,,,,,,,
31,Amino acid mixture (4 mM),1.127778,4,,,,,,,,,,,,,,,,,,,,,,,,
32,Amino acid mixture (4 mM),2.384375,10.6,,,,,,,,,,,,,,,,,,,,,,,,
33,Amino acid mixture (4 mM),2.967708,18.2,,,,,,,,,,,,,,,,,,,,,,,,
34,Amino acid mixture (4 mM),1.762153,28.2,,,,,,,,,,,,,,,,,,,,,,,,
35,Amino acid mixture (4 mM),1.183681,18.4,,,,,,,,,,,,,,,,,,,,,,,,
36,Amino acid mixture (4 mM),1.108333,10.2,,,,,,,,,,,,,,,,,,,,,,,,
37,Amino acid mixture (4 mM),0.921181,9.6,,,,,,,,,,,,,,,,,,,,,,,,
38,Amino acid mixture (4 mM),0.850694,11.2,,,,,,,,,,,,,,,,,,,,,,,,
39,Amino acid mixture (4 mM),0.860417,10,,,,,,,,,,,,,,,,,,,,,,,,
40,Amino acid mixture (4 mM),0.751042,10,,,,,,,,,,,,,,,,,,,,,,,,
41,Amino acid mixture (4 mM),0.746181,10.6,,,,,,,,,,,,,,,,,,,,,,,,
42,Amino acid mixture (4 mM),0.707292,13.4,,,,,,,,,,,,,,,,,,,,,,,,
43,Amino acid mixture (4 mM),0.65625,14.2,,,,,,,,,,,,,,,,,,,,,,,,
44,Amino acid mixture (4 mM),0.675694,16.2,,,,,,,,,,,,,,,,,,,,,,,,
45,Amino acid mixture (4 mM),0.583333,19,,,,,,,,,,,,,,,,,,,,,,,,
46,Amino acid mixture (4 mM),0.517708,20.6,,,,,,,,,,,,,,,,,,,,,,,,
47,Amino acid mixture (4 mM),0.469097,17.6,,,,,,,,,,,,,,,,,,,,,,,,
48,Amino acid mixture (4 mM),0.413194,23.8,,,,,,,,,,,,,,,,,,,,,,,,
49,Amino acid mixture (4 mM),0.391319,17,,,,,,,,,,,,,,,,,,,,,,,,
50,Amino acid mixture (4 mM),0.384028,10.6,,,,,,,,,,,,,,,,,,,,,,,,
51,Amino acid mixture (4 mM),0.425347,17.2,,,,,,,,,,,,,,,,,,,,,,,,
52,Amino acid mixture (4 mM),0.364583,23.8,,,,,,,,,,,,,,,,,,,,,,,,
53,Amino acid mixture (4 mM),0.362153,20.2,,,,,,,,,,,,,,,,,,,,,,,,
54,Amino acid mixture (4 mM),0.318403,20.4,,,,,,,,,,,,,,,,,,,,,,,,
55,Amino acid mixture (4 mM),0.444792,17.6,,,,,,,,,,,,,,,,,,,,,,,,
56,Amino acid mixture (4 mM),0.315972,28.2,,,,,,,,,,,,,,,,,,,,,,,,
57,Amino acid mixture (4 mM),0.330556,20,,,,,,,,,,,,,,,,,,,,,,,,
58,Amino acid mixture (4 mM),0.274653,19.6,,,,,,,,,,,,,,,,,,,,,,,,
59,Amino acid mixture (4 mM),0.240625,35.8,,,,,,,,,,,,,,,,,,,,,,,,
60,Amino acid mixture (4 mM),0.230903,36,,,,,,,,,,,,,,,,,,,,,,,,
