TIME,STIMULUS,INSULIN_PER_100_ISLETS,GLUCAGON_PER_100_ISLETS,ISLET_NUMBER,DNA_CONTENT,INSULIN_CONTENT,GLUCAGON_CONTENT,I_AUC(aam),I_SI(aam),G_AUC(aam),G_SI(aam),I_AUC(Glu3),I_SI(Glu3),G_AUC(Glu3),G_SI(Glu3),I_AUC(G16.7),I_SI(G16.7),G_AUC(G16.7),G_SI(G16.7),I_AUC(ibmx),I_SI(ibmx),G_AUC(ibmx),G_SI(ibmx),I_AUC(kcl),I_SI(kcl),G_AUC(kcl),G_SI(kcl)
20,No stimuli,0.490972,35.4,1000,2.51,21.9,969,-1.0456238,2.517943408,656.04,2.048417132,5.5125,4.285713754,2,0.20531401,15.291667,4.981473855,364,0.706521739,24.979169,2.510373576,1213,2.227979275,21.7148678,9.317851391,1575.8,4.424242424
21,No stimuli,0.459375,45,,,,,,,,,,,,,,,,,,,,,,,,
22,No stimuli,0.473958,43.4,,,,,,,,,,,,,,,,,,,,,,,,
23,No stimuli,0.490972,38.2,,,,,,,,,,,,,,,,,,,,,,,,
24,No stimuli,0.461806,39.6,,,,,,,,,,,,,,,,,,,,,,,,
25,No stimuli,0.425347,36.8,,,,,,,,,,,,,,,,,,,,,,,,
26,No stimuli,0.452083,44,,,,,,,,,,,,,,,,,,,,,,,,
27,No stimuli,0.371875,44.8,,,,,,,,,,,,,,,,,,,,,,,,
28,No stimuli,0.430208,46,,,,,,,,,,,,,,,,,,,,,,,,
29,No stimuli,0.352431,43.2,,,,,,,,,,,,,,,,,,,,,,,,
30,Amino acid mixture (4 mM),0.384028,44.4,,,,,,,,,,,,,,,,,,,,,,,,
31,Amino acid mixture (4 mM),0.362153,45.8,,,,,,,,,,,,,,,,,,,,,,,,
32,Amino acid mixture (4 mM),0.456944,58.4,,,,,,,,,,,,,,,,,,,,,,,,
33,Amino acid mixture (4 mM),0.785069,78.8,,,,,,,,,,,,,,,,,,,,,,,,
34,Amino acid mixture (4 mM),1.023264,88,,,,,,,,,,,,,,,,,,,,,,,,
35,Amino acid mixture (4 mM),0.469097,83.2,,,,,,,,,,,,,,,,,,,,,,,,
36,Amino acid mixture (4 mM),0.364583,62.8,,,,,,,,,,,,,,,,,,,,,,,,
37,Amino acid mixture (4 mM),0.386458,64.4,,,,,,,,,,,,,,,,,,,,,,,,
38,Amino acid mixture (4 mM),0.291667,52,,,,,,,,,,,,,,,,,,,,,,,,
39,Amino acid mixture (4 mM),0.284375,58.8,,,,,,,,,,,,,,,,,,,,,,,,
40,Amino acid mixture (4 mM),0.311111,56,,,,,,,,,,,,,,,,,,,,,,,,
41,Amino acid mixture (4 mM),0.345139,61.6,,,,,,,,,,,,,,,,,,,,,,,,
42,Amino acid mixture (4 mM),0.619792,53.2,,,,,,,,,,,,,,,,,,,,,,,,
43,Amino acid mixture (4 mM),0.347569,67.6,,,,,,,,,,,,,,,,,,,,,,,,
44,Amino acid mixture (4 mM),0.410764,53.2,,,,,,,,,,,,,,,,,,,,,,,,
45,Amino acid mixture (4 mM),0.311111,56.8,,,,,,,,,,,,,,,,,,,,,,,,
46,Amino acid mixture (4 mM),0.337847,64,,,,,,,,,,,,,,,,,,,,,,,,
47,Amino acid mixture (4 mM),0.296528,64.4,,,,,,,,,,,,,,,,,,,,,,,,
48,Amino acid mixture (4 mM),0.364583,62.4,,,,,,,,,,,,,,,,,,,,,,,,
49,Amino acid mixture (4 mM),0.284375,66,,,,,,,,,,,,,,,,,,,,,,,,
50,Amino acid mixture (4 mM),0.274653,57.6,,,,,,,,,,,,,,,,,,,,,,,,
51,Amino acid mixture (4 mM),0.284375,60.8,,,,,,,,,,,,,,,,,,,,,,,,
