TIME,STIMULUS,INSULIN_PER_100_ISLETS,GLUCAGON_PER_100_ISLETS,ISLET_NUMBER,DNA_CONTENT,INSULIN_CONTENT,GLUCAGON_CONTENT,I_AUC(aam),I_SI(aam),G_AUC(aam),G_SI(aam),I_AUC(Glu3),I_SI(Glu3),G_AUC(Glu3),G_SI(Glu3),I_AUC(G16.7),I_SI(G16.7),G_AUC(G16.7),G_SI(G16.7),I_AUC(ibmx),I_SI(ibmx),G_AUC(ibmx),G_SI(ibmx),I_AUC(kcl),I_SI(kcl),G_AUC(kcl),G_SI(kcl)
20,No stimuli,0.520139,58.2,1000,8.62,34.8,1476,-5.9235476,1.070320225,3241.12,3.278145695,1.778818,2.109228475,-1112,0.081653226,8.103821,5.489965479,79,0.256563246,15.640623,2.762063172,1675.2,2.283783784,14.154306,13.8810758,1750.2,2.873563218
21,No stimuli,0.510417,64.2,,,,,,,,,,,,,,,,,,,,,,,,
22,No stimuli,0.447222,68.4,,,,,,,,,,,,,,,,,,,,,,,,
23,No stimuli,0.486111,66,,,,,,,,,,,,,,,,,,,,,,,,
24,No stimuli,0.512847,66.6,,,,,,,,,,,,,,,,,,,,,,,,
25,No stimuli,0.488542,77.4,,,,,,,,,,,,,,,,,,,,,,,,
26,No stimuli,0.515278,66.6,,,,,,,,,,,,,,,,,,,,,,,,
27,No stimuli,0.515278,69.6,,,,,,,,,,,,,,,,,,,,,,,,
28,No stimuli,0.398611,66.6,,,,,,,,,,,,,,,,,,,,,,,,
29,No stimuli,0.432639,82.2,,,,,,,,,,,,,,,,,,,,,,,,
30,Amino acid mixture (4 mM),0.456944,86.4,,,,,,,,,,,,,,,,,,,,,,,,
31,Amino acid mixture (4 mM),0.427778,70.8,,,,,,,,,,,,,,,,,,,,,,,,
32,Amino acid mixture (4 mM),0.439931,154.8,,,,,,,,,,,,,,,,,,,,,,,,
33,Amino acid mixture (4 mM),0.503125,212,,,,,,,,,,,,,,,,,,,,,,,,
34,Amino acid mixture (4 mM),0.352431,210,,,,,,,,,,,,,,,,,,,,,,,,
35,Amino acid mixture (4 mM),0.345139,235.8,,,,,,,,,,,,,,,,,,,,,,,,
36,Amino acid mixture (4 mM),0.337847,186,,,,,,,,,,,,,,,,,,,,,,,,
37,Amino acid mixture (4 mM),0.303819,167.4,,,,,,,,,,,,,,,,,,,,,,,,
38,Amino acid mixture (4 mM),0.337847,123,,,,,,,,,,,,,,,,,,,,,,,,
39,Amino acid mixture (4 mM),0.30625,129.6,,,,,,,,,,,,,,,,,,,,,,,,
40,Amino acid mixture (4 mM),0.250347,147.6,,,,,,,,,,,,,,,,,,,,,,,,
41,Amino acid mixture (4 mM),0.257639,160.8,,,,,,,,,,,,,,,,,,,,,,,,
42,Amino acid mixture (4 mM),0.267361,160.2,,,,,,,,,,,,,,,,,,,,,,,,
43,Amino acid mixture (4 mM),0.2625,175.2,,,,,,,,,,,,,,,,,,,,,,,,
44,Amino acid mixture (4 mM),0.267361,169.2,,,,,,,,,,,,,,,,,,,,,,,,
45,Amino acid mixture (4 mM),0.296528,162,,,,,,,,,,,,,,,,,,,,,,,,
46,Amino acid mixture (4 mM),0.228472,192,,,,,,,,,,,,,,,,,,,,,,,,
47,Amino acid mixture (4 mM),0.21875,191.4,,,,,,,,,,,,,,,,,,,,,,,,
48,Amino acid mixture (4 mM),0.279514,201.6,,,,,,,,,,,,,,,,,,,,,,,,
49,Amino acid mixture (4 mM),0.233333,200,,,,,,,,,,,,,,,,,,,,,,,,
50,Amino acid mixture (4 mM),0.255208,190,,,,,,,,,,,,,,,,,,,,,,,,
51,Amino acid mixture (4 mM),0.21875,202.2,,,,,,,,,,,,,,,,,,,,,,,,
52,Amino acid mixture (4 mM),0.196875,186,,,,,,,,,,,,,,,,,,,,,,,,
53,Amino acid mixture (4 mM),0.260069,184.8,,,,,,,,,,,,,,,,,,,,,,,,
54,Amino acid mixture (4 mM),0.199306,193.2,,,,,,,,,,,,,,,,,,,,,,,,
55,Amino acid mixture (4 mM),0.223611,204,,,,,,,,,,,,,,,,,,,,,,,,
56,Amino acid mixture (4 mM),0.2,199.8,,,,,,,,,,,,,,,,,,,,,,,,
57,Amino acid mixture (4 mM),0.206597,202.2,,,,,,,,,,,,,,,,,,,,,,,,
