TIME,STIMULUS,INSULIN_PER_100_ISLETS,GLUCAGON_PER_100_ISLETS,ISLET_NUMBER,DNA_CONTENT,INSULIN_CONTENT,GLUCAGON_CONTENT,I_AUC(aam),I_SI(aam),G_AUC(aam),G_SI(aam),I_AUC(Glu3),I_SI(Glu3),G_AUC(Glu3),G_SI(Glu3),I_AUC(G16.7),I_SI(G16.7),G_AUC(G16.7),G_SI(G16.7),I_AUC(ibmx),I_SI(ibmx),G_AUC(ibmx),G_SI(ibmx),I_AUC(kcl),I_SI(kcl),G_AUC(kcl),G_SI(kcl)
20,No stimuli,0.272222,14.6,1000,5.17,11.5,915,-0.8210376,1.570247231,503.12,3.309128631,1.084028,1.750745028,-2.8,0.097943193,9.21736,5.80357167,24,0.504201681,18.760418,3.0083328,882.4,3.374805599,5.8786774,5.591256146,842.96,6.673728814
21,No stimuli,0.255208,14.2,,,,,,,,,,,,,,,,,,,,,,,,
22,No stimuli,0.252778,15,,,,,,,,,,,,,,,,,,,,,,,,
23,No stimuli,0.240625,15.4,,,,,,,,,,,,,,,,,,,,,,,,
24,No stimuli,0.289236,18.4,,,,,,,,,,,,,,,,,,,,,,,,
25,No stimuli,0.21875,18.2,,,,,,,,,,,,,,,,,,,,,,,,
26,No stimuli,0.233333,16,,,,,,,,,,,,,,,,,,,,,,,,
27,No stimuli,0.255208,22,,,,,,,,,,,,,,,,,,,,,,,,
28,No stimuli,0.228472,21.2,,,,,,,,,,,,,,,,,,,,,,,,
29,No stimuli,0.240625,19,,,,,,,,,,,,,,,,,,,,,,,,
30,Amino acid mixture (4 mM),0.216319,19.6,,,,,,,,,,,,,,,,,,,,,,,,
31,Amino acid mixture (4 mM),0.213889,17.6,,,,,,,,,,,,,,,,,,,,,,,,
32,Amino acid mixture (4 mM),0.311111,32.6,,,,,,,,,,,,,,,,,,,,,,,,
33,Amino acid mixture (4 mM),0.369444,61,,,,,,,,,,,,,,,,,,,,,,,,
34,Amino acid mixture (4 mM),0.291667,63.8,,,,,,,,,,,,,,,,,,,,,,,,
35,Amino acid mixture (4 mM),0.277083,50.8,,,,,,,,,,,,,,,,,,,,,,,,
36,Amino acid mixture (4 mM),0.274653,30,,,,,,,,,,,,,,,,,,,,,,,,
37,Amino acid mixture (4 mM),0.21875,32.6,,,,,,,,,,,,,,,,,,,,,,,,
38,Amino acid mixture (4 mM),0.226042,26.6,,,,,,,,,,,,,,,,,,,,,,,,
39,Amino acid mixture (4 mM),0.209028,22.4,,,,,,,,,,,,,,,,,,,,,,,,
40,Amino acid mixture (4 mM),0.189583,25,,,,,,,,,,,,,,,,,,,,,,,,
41,Amino acid mixture (4 mM),0.175,23.8,,,,,,,,,,,,,,,,,,,,,,,,
42,Amino acid mixture (4 mM),0.192014,26.2,,,,,,,,,,,,,,,,,,,,,,,,
43,Amino acid mixture (4 mM),0.194444,27.6,,,,,,,,,,,,,,,,,,,,,,,,
44,Amino acid mixture (4 mM),0.213889,35.2,,,,,,,,,,,,,,,,,,,,,,,,
45,Amino acid mixture (4 mM),0.228472,29.2,,,,,,,,,,,,,,,,,,,,,,,,
46,Amino acid mixture (4 mM),0.155556,31,,,,,,,,,,,,,,,,,,,,,,,,
47,Amino acid mixture (4 mM),0.235764,28.6,,,,,,,,,,,,,,,,,,,,,,,,
48,Amino acid mixture (4 mM),0.196875,34.2,,,,,,,,,,,,,,,,,,,,,,,,
49,Amino acid mixture (4 mM),0.172569,36.6,,,,,,,,,,,,,,,,,,,,,,,,
50,Amino acid mixture (4 mM),0.192014,38.6,,,,,,,,,,,,,,,,,,,,,,,,
51,Amino acid mixture (4 mM),0.187153,36.8,,,,,,,,,,,,,,,,,,,,,,,,
52,Amino acid mixture (4 mM),0.167708,37.2,,,,,,,,,,,,,,,,,,,,,,,,
53,Amino acid mixture (4 mM),0.172569,38,,,,,,,,,,,,,,,,,,,,,,,,
54,Amino acid mixture (4 mM),0.194444,40.8,,,,,,,,,,,,,,,,,,,,,,,,
55,Amino acid mixture (4 mM),0.177431,50.8,,,,,,,,,,,,,,,,,,,,,,,,
56,Amino acid mixture (4 mM),0.165278,42.2,,,,,,,,,,,,,,,,,,,,,,,,
57,Amino acid mixture (4 mM),0.167708,38.8,,,,,,,,,,,,,,,,,,,,,,,,
58,Amino acid mixture (4 mM),0.170139,40.6,,,,,,,,,,,,,,,,,,,,,,,,
59,Amino acid mixture (4 mM),0.148264,40.8,,,,,,,,,,,,,,,,,,,,,,,,
60,Amino acid mixture (4 mM),0.167708,41.8,,,,,,,,,,,,,,,,,,,,,,,,
61,Amino acid mixture (4 mM) + Glucose (3 mM),0.167708,40,,,,,,,,,,,,,,,,,,,,,,,,
62,Amino acid mixture (4 mM) + Glucose (3 mM),0.167708,5.2,,,,,,,,,,,,,,,,,,,,,,,,
63,Amino acid mixture (4 mM) + Glucose (3 mM),0.172569,4,,,,,,,,,,,,,,,,,,,,,,,,
64,Amino acid mixture (4 mM) + Glucose (3 mM),0.211458,10.2,,,,,,,,,,,,,,,,,,,,,,,,
65,Amino acid mixture (4 mM) + Glucose (3 mM),0.286806,29,,,,,,,,,,,,,,,,,,,,,,,,
66,Amino acid mixture (4 mM) + Glucose (3 mM),0.264931,36,,,,,,,,,,,,,,,,,,,,,,,,
67,Amino acid mixture (4 mM) + Glucose (3 mM),0.260069,37.6,,,,,,,,,,,,,,,,,,,,,,,,
68,Amino acid mixture (4 mM) + Glucose (3 mM),0.267361,50.4,,,,,,,,,,,,,,,,,,,,,,,,
69,Amino acid mixture (4 mM) + Glucose (3 mM),0.230903,54,,,,,,,,,,,,,,,,,,,,,,,,
70,Amino acid mixture (4 mM) + Glucose (3 mM),0.226042,43.6,,,,,,,,,,,,,,,,,,,,,,,,
71,Amino acid mixture (4 mM) + Glucose (3 mM),0.184722,37.6,,,,,,,,,,,,,,,,,,,,,,,,
72,Amino acid mixture (4 mM) + Glucose (3 mM),0.213889,41,,,,,,,,,,,,,,,,,,,,,,,,
73,Amino acid mixture (4 mM) + Glucose (3 mM),0.213889,41.4,,,,,,,,,,,,,,,,,,,,,,,,
74,Amino acid mixture (4 mM) + Glucose (3 mM),0.179861,55,,,,,,,,,,,,,,,,,,,,,,,,
75,Amino acid mixture (4 mM) + Glucose (3 mM),0.204167,67.2,,,,,,,,,,,,,,,,,,,,,,,,
76,Amino acid mixture (4 mM) + Glucose (3 mM),0.189583,44.2,,,,,,,,,,,,,,,,,,,,,,,,
77,Amino acid mixture (4 mM) + Glucose (3 mM),0.201736,45.4,,,,,,,,,,,,,,,,,,,,,,,,
78,Amino acid mixture (4 mM) + Glucose (3 mM),0.260069,50.6,,,,,,,,,,,,,,,,,,,,,,,,
79,Amino acid mixture (4 mM) + Glucose (3 mM),0.247917,57.2,,,,,,,,,,,,,,,,,,,,,,,,
80,Amino acid mixture (4 mM) + Glucose (3 mM),0.209028,64.4,,,,,,,,,,,,,,,,,,,,,,,,
81,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.223611,86.8,,,,,,,,,,,,,,,,,,,,,,,,
82,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.234375,70.8,,,,,,,,,,,,,,,,,,,,,,,,
83,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.427083,33.2,,,,,,,,,,,,,,,,,,,,,,,,
84,Amino acid mixture (4 mM) + Glucose (16.7 mM),1.135417,62,,,,,,,,,,,,,,,,,,,,,,,,
85,Amino acid mixture (4 mM) + Glucose (16.7 mM),1.286458,30.4,,,,,,,,,,,,,,,,,,,,,,,,
86,Amino acid mixture (4 mM) + Glucose (16.7 mM),1.114583,26.4,,,,,,,,,,,,,,,,,,,,,,,,
87,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.833333,61.6,,,,,,,,,,,,,,,,,,,,,,,,
88,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.661458,50.4,,,,,,,,,,,,,,,,,,,,,,,,
89,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.661458,68.8,,,,,,,,,,,,,,,,,,,,,,,,
90,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.708333,47.2,,,,,,,,,,,,,,,,,,,,,,,,
91,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.614583,61.6,,,,,,,,,,,,,,,,,,,,,,,,
92,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.515625,55.6,,,,,,,,,,,,,,,,,,,,,,,,
93,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.682292,43.2,,,,,,,,,,,,,,,,,,,,,,,,
94,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.661458,53.2,,,,,,,,,,,,,,,,,,,,,,,,
95,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.765625,62.8,,,,,,,,,,,,,,,,,,,,,,,,
96,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.651042,62.4,,,,,,,,,,,,,,,,,,,,,,,,
97,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.578125,45.2,,,,,,,,,,,,,,,,,,,,,,,,
98,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.619792,49.6,,,,,,,,,,,,,,,,,,,,,,,,
99,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.645833,50.8,,,,,,,,,,,,,,,,,,,,,,,,
100,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.630208,49.2,,,,,,,,,,,,,,,,,,,,,,,,
101,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.645833,45.6,,,,,,,,,,,,,,,,,,,,,,,,
102,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.666667,57.6,,,,,,,,,,,,,,,,,,,,,,,,
103,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.875,86.4,,,,,,,,,,,,,,,,,,,,,,,,
104,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.119792,44,,,,,,,,,,,,,,,,,,,,,,,,
105,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.635417,74.4,,,,,,,,,,,,,,,,,,,,,,,,
106,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.557292,64.8,,,,,,,,,,,,,,,,,,,,,,,,
107,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.666667,102.4,,,,,,,,,,,,,,,,,,,,,,,,
108,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.78125,84,,,,,,,,,,,,,,,,,,,,,,,,
109,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.8125,116,,,,,,,,,,,,,,,,,,,,,,,,
110,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.729167,128.8,,,,,,,,,,,,,,,,,,,,,,,,
111,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.791667,136,,,,,,,,,,,,,,,,,,,,,,,,
112,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.869792,104,,,,,,,,,,,,,,,,,,,,,,,,
113,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.848958,112.8,,,,,,,,,,,,,,,,,,,,,,,,
114,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.828125,94.4,,,,,,,,,,,,,,,,,,,,,,,,
115,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.880208,98.4,,,,,,,,,,,,,,,,,,,,,,,,
116,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.71875,90.4,,,,,,,,,,,,,,,,,,,,,,,,
117,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.572917,97.6,,,,,,,,,,,,,,,,,,,,,,,,
118,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.661458,104,,,,,,,,,,,,,,,,,,,,,,,,
119,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.786458,96,,,,,,,,,,,,,,,,,,,,,,,,
120,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.8125,173.6,,,,,,,,,,,,,,,,,,,,,,,,
121,No stimuli,1.614583,110.4,,,,,,,,,,,,,,,,,,,,,,,,
122,No stimuli,1.6875,101.6,,,,,,,,,,,,,,,,,,,,,,,,
123,No stimuli,1.369792,73.2,,,,,,,,,,,,,,,,,,,,,,,,
124,No stimuli,0.933333,52.4,,,,,,,,,,,,,,,,,,,,,,,,
125,No stimuli,0.804514,26.8,,,,,,,,,,,,,,,,,,,,,,,,
126,No stimuli,0.622222,8,,,,,,,,,,,,,,,,,,,,,,,,
127,No stimuli,0.449653,20,,,,,,,,,,,,,,,,,,,,,,,,
128,No stimuli,0.362153,23.6,,,,,,,,,,,,,,,,,,,,,,,,
129,No stimuli,0.384028,18.4,,,,,,,,,,,,,,,,,,,,,,,,
130,No stimuli,0.318403,18,,,,,,,,,,,,,,,,,,,,,,,,
131,No stimuli,0.281944,12.8,,,,,,,,,,,,,,,,,,,,,,,,
132,No stimuli,0.318403,30.8,,,,,,,,,,,,,,,,,,,,,,,,
