TIME,STIMULUS,INSULIN_PER_100_ISLETS,GLUCAGON_PER_100_ISLETS,ISLET_NUMBER,DNA_CONTENT,INSULIN_CONTENT,GLUCAGON_CONTENT,I_AUC(aam),I_AUC(Glu3),I_AUC(G16.7),I_AUC(ibmx),I_AUC(kcl),I_SI(aam),I_SI(Glu3),I_SI(G16.7),I_SI(ibmx),I_SI(kcl),G_AUC(aam),G_AUC(Glu3),G_AUC(G16.7),G_AUC(ibmx),G_AUC(kcl),G_SI(aam),G_SI(Glu3),G_SI(G16.7),G_SI(ibmx),G_SI(kcl)
42,Amino acid mixture (4 mM),0.0875,14.2,,,,,,,,,,,,,,,,,,,,,,,,
43,Amino acid mixture (4 mM),0.104514,18.2,,,,,,,,,,,,,,,,,,,,,,,,
44,Amino acid mixture (4 mM),0.097222,18.8,,,,,,,,,,,,,,,,,,,,,,,,
45,Amino acid mixture (4 mM),0.123958,15.6,,,,,,,,,,,,,,,,,,,,,,,,
46,Amino acid mixture (4 mM),0.123958,19.8,,,,,,,,,,,,,,,,,,,,,,,,
47,Amino acid mixture (4 mM),0.075347,16.6,,,,,,,,,,,,,,,,,,,,,,,,
48,Amino acid mixture (4 mM),0.145833,15.6,,,,,,,,,,,,,,,,,,,,,,,,
49,Amino acid mixture (4 mM),0.126389,17.6,,,,,,,,,,,,,,,,,,,,,,,,
50,Amino acid mixture (4 mM),0.109375,20.8,,,,,,,,,,,,,,,,,,,,,,,,
51,Amino acid mixture (4 mM),0.094792,16.8,,,,,,,,,,,,,,,,,,,,,,,,
52,Amino acid mixture (4 mM),0.094792,20,,,,,,,,,,,,,,,,,,,,,,,,
53,Amino acid mixture (4 mM),0.068056,20.2,,,,,,,,,,,,,,,,,,,,,,,,
54,Amino acid mixture (4 mM),0.140972,11.4,,,,,,,,,,,,,,,,,,,,,,,,
55,Amino acid mixture (4 mM),0.106944,17.6,,,,,,,,,,,,,,,,,,,,,,,,
56,Amino acid mixture (4 mM),0.070486,18.2,,,,,,,,,,,,,,,,,,,,,,,,
57,Amino acid mixture (4 mM),0.089931,18.2,,,,,,,,,,,,,,,,,,,,,,,,
58,Amino acid mixture (4 mM),0.051042,21.6,,,,,,,,,,,,,,,,,,,,,,,,
59,Amino acid mixture (4 mM),0.077778,21,,,,,,,,,,,,,,,,,,,,,,,,
60,Amino acid mixture (4 mM),0.060764,13.8,,,,,,,,,,,,,,,,,,,,,,,,
61,Amino acid mixture (4 mM) + Glucose (3 mM),0.048611,20.4,,,,,,,,,,,,,,,,,,,,,,,,
62,Amino acid mixture (4 mM) + Glucose (3 mM),0.097222,15.6,,,,,,,,,,,,,,,,,,,,,,,,
63,Amino acid mixture (4 mM) + Glucose (3 mM),0.094792,19.6,,,,,,,,,,,,,,,,,,,,,,,,
64,Amino acid mixture (4 mM) + Glucose (3 mM),0.126389,19.6,,,,,,,,,,,,,,,,,,,,,,,,
65,Amino acid mixture (4 mM) + Glucose (3 mM),0.097222,23.8,,,,,,,,,,,,,,,,,,,,,,,,
66,Amino acid mixture (4 mM) + Glucose (3 mM),0.077778,18.8,,,,,,,,,,,,,,,,,,,,,,,,
67,Amino acid mixture (4 mM) + Glucose (3 mM),0.080208,17.8,,,,,,,,,,,,,,,,,,,,,,,,
68,Amino acid mixture (4 mM) + Glucose (3 mM),0.072917,18.2,,,,,,,,,,,,,,,,,,,,,,,,
69,Amino acid mixture (4 mM) + Glucose (3 mM),0.145833,16.2,,,,,,,,,,,,,,,,,,,,,,,,
70,Amino acid mixture (4 mM) + Glucose (3 mM),0.094792,20.4,,,,,,,,,,,,,,,,,,,,,,,,
71,Amino acid mixture (4 mM) + Glucose (3 mM),0.094792,12.4,,,,,,,,,,,,,,,,,,,,,,,,
72,Amino acid mixture (4 mM) + Glucose (3 mM),0.0875,17.6,,,,,,,,,,,,,,,,,,,,,,,,
73,Amino acid mixture (4 mM) + Glucose (3 mM),0.123958,16.4,,,,,,,,,,,,,,,,,,,,,,,,
74,Amino acid mixture (4 mM) + Glucose (3 mM),0.153125,16.8,,,,,,,,,,,,,,,,,,,,,,,,
75,Amino acid mixture (4 mM) + Glucose (3 mM),0.0875,19,,,,,,,,,,,,,,,,,,,,,,,,
76,Amino acid mixture (4 mM) + Glucose (3 mM),0.119097,23,,,,,,,,,,,,,,,,,,,,,,,,
77,Amino acid mixture (4 mM) + Glucose (3 mM),0.109375,19.6,,,,,,,,,,,,,,,,,,,,,,,,
78,Amino acid mixture (4 mM) + Glucose (3 mM),0.065625,16.6,,,,,,,,,,,,,,,,,,,,,,,,
79,Amino acid mixture (4 mM) + Glucose (3 mM),0.104514,17.6,,,,,,,,,,,,,,,,,,,,,,,,
80,Amino acid mixture (4 mM) + Glucose (3 mM),0.170139,13.8,,,,,,,,,,,,,,,,,,,,,,,,
81,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.140972,19.2,,,,,,,,,,,,,,,,,,,,,,,,
82,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.296875,22.8,,,,,,,,,,,,,,,,,,,,,,,,
83,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.197917,18.6,,,,,,,,,,,,,,,,,,,,,,,,
84,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.3125,18.4,,,,,,,,,,,,,,,,,,,,,,,,
85,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.598958,13.6,,,,,,,,,,,,,,,,,,,,,,,,
86,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.734375,13.8,,,,,,,,,,,,,,,,,,,,,,,,
87,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.869792,10.2,,,,,,,,,,,,,,,,,,,,,,,,
88,Amino acid mixture (4 mM) + Glucose (16.7 mM),1.161458,10,,,,,,,,,,,,,,,,,,,,,,,,
89,Amino acid mixture (4 mM) + Glucose (16.7 mM),1.09375,8.8,,,,,,,,,,,,,,,,,,,,,,,,
90,Amino acid mixture (4 mM) + Glucose (16.7 mM),1.239583,10.8,,,,,,,,,,,,,,,,,,,,,,,,
91,Amino acid mixture (4 mM) + Glucose (16.7 mM),1.25,10.4,,,,,,,,,,,,,,,,,,,,,,,,
92,Amino acid mixture (4 mM) + Glucose (16.7 mM),1.072917,10.4,,,,,,,,,,,,,,,,,,,,,,,,
93,Amino acid mixture (4 mM) + Glucose (16.7 mM),1.161458,14.2,,,,,,,,,,,,,,,,,,,,,,,,
94,Amino acid mixture (4 mM) + Glucose (16.7 mM),1.067708,13.2,,,,,,,,,,,,,,,,,,,,,,,,
95,Amino acid mixture (4 mM) + Glucose (16.7 mM),1.098958,11,,,,,,,,,,,,,,,,,,,,,,,,
96,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.96875,12.8,,,,,,,,,,,,,,,,,,,,,,,,
97,Amino acid mixture (4 mM) + Glucose (16.7 mM),1.177083,12.4,,,,,,,,,,,,,,,,,,,,,,,,
98,Amino acid mixture (4 mM) + Glucose (16.7 mM),1.114583,12.8,,,,,,,,,,,,,,,,,,,,,,,,
99,Amino acid mixture (4 mM) + Glucose (16.7 mM),1.052083,11.8,,,,,,,,,,,,,,,,,,,,,,,,
100,Amino acid mixture (4 mM) + Glucose (16.7 mM),1.135417,12,,,,,,,,,,,,,,,,,,,,,,,,
101,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.041667,12.6,,,,,,,,,,,,,,,,,,,,,,,,
102,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.322917,10,,,,,,,,,,,,,,,,,,,,,,,,
103,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.567708,10,,,,,,,,,,,,,,,,,,,,,,,,
104,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.682292,10,,,,,,,,,,,,,,,,,,,,,,,,
105,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.65625,10,,,,,,,,,,,,,,,,,,,,,,,,
106,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.682292,23.5,,,,,,,,,,,,,,,,,,,,,,,,
107,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.619792,15,,,,,,,,,,,,,,,,,,,,,,,,
108,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.833333,24.5,,,,,,,,,,,,,,,,,,,,,,,,
109,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.859375,19,,,,,,,,,,,,,,,,,,,,,,,,
110,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.630208,26.5,,,,,,,,,,,,,,,,,,,,,,,,
111,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.828125,22.5,,,,,,,,,,,,,,,,,,,,,,,,
112,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.708333,25,,,,,,,,,,,,,,,,,,,,,,,,
113,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.838542,32.5,,,,,,,,,,,,,,,,,,,,,,,,
114,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),2.036458,33.5,,,,,,,,,,,,,,,,,,,,,,,,
115,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.864583,32,,,,,,,,,,,,,,,,,,,,,,,,
116,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.770833,25,,,,,,,,,,,,,,,,,,,,,,,,
117,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),2.359375,37.5,,,,,,,,,,,,,,,,,,,,,,,,
118,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.911458,26.5,,,,,,,,,,,,,,,,,,,,,,,,
119,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),2.135417,26.5,,,,,,,,,,,,,,,,,,,,,,,,
120,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),2.145833,22,,,,,,,,,,,,,,,,,,,,,,,,
121,No stimuli,2.208333,21.5,,,,,,,,,,,,,,,,,,,,,,,,
122,No stimuli,2.1875,19,,,,,,,,,,,,,,,,,,,,,,,,
123,No stimuli,1.447917,12.7,,,,,,,,,,,,,,,,,,,,,,,,
124,No stimuli,1.246875,11,,,,,,,,,,,,,,,,,,,,,,,,
125,No stimuli,1.183681,9.2,,,,,,,,,,,,,,,,,,,,,,,,
126,No stimuli,0.938194,9.5,,,,,,,,,,,,,,,,,,,,,,,,
127,No stimuli,0.782639,8.5,,,,,,,,,,,,,,,,,,,,,,,,
128,No stimuli,0.593056,9.8,,,,,,,,,,,,,,,,,,,,,,,,
129,No stimuli,0.369444,9.4,,,,,,,,,,,,,,,,,,,,,,,,
130,No stimuli,0.362153,10.4,,,,,,,,,,,,,,,,,,,,,,,,
131,No stimuli,0.384028,12.5,,,,,,,,,,,,,,,,,,,,,,,,
132,No stimuli,0.337847,9.1,,,,,,,,,,,,,,,,,,,,,,,,
133,No stimuli,0.281944,12.1,,,,,,,,,,,,,,,,,,,,,,,,
134,No stimuli,0.238194,13.8,,,,,,,,,,,,,,,,,,,,,,,,
135,No stimuli,0.182292,13,,,,,,,,,,,,,,,,,,,,,,,,
136,No stimuli,0.157986,13.9,,,,,,,,,,,,,,,,,,,,,,,,
137,No stimuli,0.133681,16.4,,,,,,,,,,,,,,,,,,,,,,,,
138,No stimuli,0.138542,8.4,,,,,,,,,,,,,,,,,,,,,,,,
139,No stimuli,0.119097,10.7,,,,,,,,,,,,,,,,,,,,,,,,
140,No stimuli,0.177431,7.7,,,,,,,,,,,,,,,,,,,,,,,,
141,KCl (30 mM),0.065625,2.1,,,,,,,,,,,,,,,,,,,,,,,,
142,KCl (30 mM),3.911458,77.2,,,,,,,,,,,,,,,,,,,,,,,,
143,KCl (30 mM),4.328125,72.8,,,,,,,,,,,,,,,,,,,,,,,,
144,KCl (30 mM),2.552083,38.4,,,,,,,,,,,,,,,,,,,,,,,,
145,KCl (30 mM),1.182292,23.6,,,,,,,,,,,,,,,,,,,,,,,,
146,KCl (30 mM),0.817708,23.6,,,,,,,,,,,,,,,,,,,,,,,,
147,KCl (30 mM),0.510417,19.2,,,,,,,,,,,,,,,,,,,,,,,,
148,KCl (30 mM),0.59375,21.6,,,,,,,,,,,,,,,,,,,,,,,,
149,KCl (30 mM),0.421875,14.8,,,,,,,,,,,,,,,,,,,,,,,,
150,KCl (30 mM),0.494792,19.2,,,,,,,,,,,,,,,,,,,,,,,,
151,KCl (30 mM),0.307292,16.8,,,,,,,,,,,,,,,,,,,,,,,,
152,KCl (30 mM),0.411458,26,,,,,,,,,,,,,,,,,,,,,,,,
153,KCl (30 mM),0.21875,30,,,,,,,,,,,,,,,,,,,,,,,,
154,KCl (30 mM),0.359375,25.2,,,,,,,,,,,,,,,,,,,,,,,,
155,KCl (30 mM),0.411458,26.8,,,,,,,,,,,,,,,,,,,,,,,,
156,KCl (30 mM),0.395833,15.6,,,,,,,,,,,,,,,,,,,,,,,,
157,KCl (30 mM),0.260417,18.4,,,,,,,,,,,,,,,,,,,,,,,,
158,KCl (30 mM),0.34375,27.6,,,,,,,,,,,,,,,,,,,,,,,,
159,KCl (30 mM),0.307292,30.4,,,,,,,,,,,,,,,,,,,,,,,,
