TIME,STIMULUS,INSULIN_PER_100_ISLETS,GLUCAGON_PER_100_ISLETS,ISLET_NUMBER,DNA_CONTENT,INSULIN_CONTENT,GLUCAGON_CONTENT,I_AUC(aam),I_SI(aam),G_AUC(aam),G_SI(aam),I_AUC(Glu3),I_SI(Glu3),G_AUC(Glu3),G_SI(Glu3),I_AUC(G16.7),I_SI(G16.7),G_AUC(G16.7),G_SI(G16.7),I_AUC(ibmx),I_SI(ibmx),G_AUC(ibmx),G_SI(ibmx),I_AUC(kcl),I_SI(kcl),G_AUC(kcl),G_SI(kcl)
20,No stimuli,0.425347,35.2,1000,4.88,17.08,4692,-3.075628,1.566495414,1464.88,3.338898164,3.937499,3.442210302,-6,0.372469636,29.898613,11.78086863,-35,0.400485437,51.406247,2.94907638,988.8,2.257973469,9.2343066,14.01561355,2552.28,3.608479928
21,No stimuli,0.469097,42,,,,,,,,,,,,,,,,,,,,,,,,
22,No stimuli,0.490972,56,,,,,,,,,,,,,,,,,,,,,,,,
23,No stimuli,0.4375,38.4,,,,,,,,,,,,,,,,,,,,,,,,
24,No stimuli,0.529861,54.8,,,,,,,,,,,,,,,,,,,,,,,,
25,No stimuli,0.427778,47.6,,,,,,,,,,,,,,,,,,,,,,,,
26,No stimuli,0.420486,48,,,,,,,,,,,,,,,,,,,,,,,,
27,No stimuli,0.362153,57.6,,,,,,,,,,,,,,,,,,,,,,,,
28,No stimuli,0.330556,43.2,,,,,,,,,,,,,,,,,,,,,,,,
29,No stimuli,0.359722,43.2,,,,,,,,,,,,,,,,,,,,,,,,
30,Amino acid mixture (4 mM),0.345139,41.2,,,,,,,,,,,,,,,,,,,,,,,,
31,Amino acid mixture (4 mM),0.325694,39.2,,,,,,,,,,,,,,,,,,,,,,,,
32,Amino acid mixture (4 mM),0.401042,87.2,,,,,,,,,,,,,,,,,,,,,,,,
33,Amino acid mixture (4 mM),0.595486,160,,,,,,,,,,,,,,,,,,,,,,,,
34,Amino acid mixture (4 mM),0.559028,160,,,,,,,,,,,,,,,,,,,,,,,,
35,Amino acid mixture (4 mM),0.415625,118.4,,,,,,,,,,,,,,,,,,,,,,,,
36,Amino acid mixture (4 mM),0.352431,120,,,,,,,,,,,,,,,,,,,,,,,,
37,Amino acid mixture (4 mM),0.332986,114.4,,,,,,,,,,,,,,,,,,,,,,,,
38,Amino acid mixture (4 mM),0.267361,128.4,,,,,,,,,,,,,,,,,,,,,,,,
39,Amino acid mixture (4 mM),0.243056,122.4,,,,,,,,,,,,,,,,,,,,,,,,
40,Amino acid mixture (4 mM),0.245486,80.4,,,,,,,,,,,,,,,,,,,,,,,,
41,Amino acid mixture (4 mM),0.2625,74.8,,,,,,,,,,,,,,,,,,,,,,,,
42,Amino acid mixture (4 mM),0.284375,88.4,,,,,,,,,,,,,,,,,,,,,,,,
43,Amino acid mixture (4 mM),0.279514,92.4,,,,,,,,,,,,,,,,,,,,,,,,
44,Amino acid mixture (4 mM),0.328125,69.2,,,,,,,,,,,,,,,,,,,,,,,,
45,Amino acid mixture (4 mM),0.250347,96.8,,,,,,,,,,,,,,,,,,,,,,,,
46,Amino acid mixture (4 mM),0.233333,85.2,,,,,,,,,,,,,,,,,,,,,,,,
47,Amino acid mixture (4 mM),0.255208,79.2,,,,,,,,,,,,,,,,,,,,,,,,
48,Amino acid mixture (4 mM),0.216319,81.6,,,,,,,,,,,,,,,,,,,,,,,,
49,Amino acid mixture (4 mM),0.221181,78.8,,,,,,,,,,,,,,,,,,,,,,,,
50,Amino acid mixture (4 mM),0.204167,94,,,,,,,,,,,,,,,,,,,,,,,,
51,Amino acid mixture (4 mM),0.240625,103.2,,,,,,,,,,,,,,,,,,,,,,,,
52,Amino acid mixture (4 mM),0.223611,70.8,,,,,,,,,,,,,,,,,,,,,,,,
53,Amino acid mixture (4 mM),0.226042,76,,,,,,,,,,,,,,,,,,,,,,,,
54,Amino acid mixture (4 mM),0.226042,84,,,,,,,,,,,,,,,,,,,,,,,,
55,Amino acid mixture (4 mM),0.206597,110.4,,,,,,,,,,,,,,,,,,,,,,,,
56,Amino acid mixture (4 mM),0.238194,105.2,,,,,,,,,,,,,,,,,,,,,,,,
57,Amino acid mixture (4 mM),0.199306,88.8,,,,,,,,,,,,,,,,,,,,,,,,
58,Amino acid mixture (4 mM),0.194444,90.4,,,,,,,,,,,,,,,,,,,,,,,,
59,Amino acid mixture (4 mM),0.160417,110,,,,,,,,,,,,,,,,,,,,,,,,
60,Amino acid mixture (4 mM),0.175,99.6,,,,,,,,,,,,,,,,,,,,,,,,
61,Amino acid mixture (4 mM) + Glucose (3 mM),0.189583,110.8,,,,,,,,,,,,,,,,,,,,,,,,
62,Amino acid mixture (4 mM) + Glucose (3 mM),0.165278,49.2,,,,,,,,,,,,,,,,,,,,,,,,
63,Amino acid mixture (4 mM) + Glucose (3 mM),0.196875,36.8,,,,,,,,,,,,,,,,,,,,,,,,
64,Amino acid mixture (4 mM) + Glucose (3 mM),0.255208,94,,,,,,,,,,,,,,,,,,,,,,,,
65,Amino acid mixture (4 mM) + Glucose (3 mM),0.420486,86,,,,,,,,,,,,,,,,,,,,,,,,
66,Amino acid mixture (4 mM) + Glucose (3 mM),0.490972,125.6,,,,,,,,,,,,,,,,,,,,,,,,
67,Amino acid mixture (4 mM) + Glucose (3 mM),0.641667,101.2,,,,,,,,,,,,,,,,,,,,,,,,
68,Amino acid mixture (4 mM) + Glucose (3 mM),0.665972,74.8,,,,,,,,,,,,,,,,,,,,,,,,
69,Amino acid mixture (4 mM) + Glucose (3 mM),0.614931,81.6,,,,,,,,,,,,,,,,,,,,,,,,
70,Amino acid mixture (4 mM) + Glucose (3 mM),0.500694,114,,,,,,,,,,,,,,,,,,,,,,,,
71,Amino acid mixture (4 mM) + Glucose (3 mM),0.478819,92.4,,,,,,,,,,,,,,,,,,,,,,,,
72,Amino acid mixture (4 mM) + Glucose (3 mM),0.461806,102.8,,,,,,,,,,,,,,,,,,,,,,,,
73,Amino acid mixture (4 mM) + Glucose (3 mM),0.391319,102.8,,,,,,,,,,,,,,,,,,,,,,,,
74,Amino acid mixture (4 mM) + Glucose (3 mM),0.39375,104.4,,,,,,,,,,,,,,,,,,,,,,,,
75,Amino acid mixture (4 mM) + Glucose (3 mM),0.328125,116.8,,,,,,,,,,,,,,,,,,,,,,,,
