TIME,STIMULUS,INSULIN_PER_100_ISLETS,GLUCAGON_PER_100_ISLETS,ISLET_NUMBER,DNA_CONTENT,INSULIN_CONTENT,GLUCAGON_CONTENT,I_AUC(aam),I_SI(aam),G_AUC(aam),G_SI(aam),I_AUC(Glu3),I_SI(Glu3),G_AUC(Glu3),G_SI(Glu3),I_AUC(G16.7),I_SI(G16.7),G_AUC(G16.7),G_SI(G16.7),I_AUC(ibmx),I_SI(ibmx),G_AUC(ibmx),G_SI(ibmx),I_AUC(kcl),I_SI(kcl),G_AUC(kcl),G_SI(kcl)
20,No stimuli,,28,1000,8.85,11.6,1428,,,877.16,2.481389578,,,-87.3,0.442804428,,,-235.8,0.538959039,,,1263.6,3.493069307,,,814.4,6.486075949
21,No stimuli,,27.8,,,,,,,,,,,,,,,,,,,,,,,,
22,No stimuli,,29,,,,,,,,,,,,,,,,,,,,,,,,
23,No stimuli,,29.6,,,,,,,,,,,,,,,,,,,,,,,,
24,No stimuli,,31.4,,,,,,,,,,,,,,,,,,,,,,,,
25,No stimuli,,35.2,,,,,,,,,,,,,,,,,,,,,,,,
26,No stimuli,,32.2,,,,,,,,,,,,,,,,,,,,,,,,
27,No stimuli,,31.6,,,,,,,,,,,,,,,,,,,,,,,,
28,No stimuli,,29.8,,,,,,,,,,,,,,,,,,,,,,,,
29,No stimuli,,32.4,,,,,,,,,,,,,,,,,,,,,,,,
30,Amino acid mixture (4 mM),,30,,,,,,,,,,,,,,,,,,,,,,,,
31,Amino acid mixture (4 mM),,34,,,,,,,,,,,,,,,,,,,,,,,,
32,Amino acid mixture (4 mM),,57.6,,,,,,,,,,,,,,,,,,,,,,,,
33,Amino acid mixture (4 mM),,75.8,,,,,,,,,,,,,,,,,,,,,,,,
34,Amino acid mixture (4 mM),,80,,,,,,,,,,,,,,,,,,,,,,,,
35,Amino acid mixture (4 mM),,80,,,,,,,,,,,,,,,,,,,,,,,,
36,Amino acid mixture (4 mM),,80,,,,,,,,,,,,,,,,,,,,,,,,
37,Amino acid mixture (4 mM),,65.4,,,,,,,,,,,,,,,,,,,,,,,,
38,Amino acid mixture (4 mM),,61.4,,,,,,,,,,,,,,,,,,,,,,,,
39,Amino acid mixture (4 mM),,43.6,,,,,,,,,,,,,,,,,,,,,,,,
40,Amino acid mixture (4 mM),,45.8,,,,,,,,,,,,,,,,,,,,,,,,
41,Amino acid mixture (4 mM),,53,,,,,,,,,,,,,,,,,,,,,,,,
42,Amino acid mixture (4 mM),,55,,,,,,,,,,,,,,,,,,,,,,,,
43,Amino acid mixture (4 mM),,55.4,,,,,,,,,,,,,,,,,,,,,,,,
44,Amino acid mixture (4 mM),,61.8,,,,,,,,,,,,,,,,,,,,,,,,
45,Amino acid mixture (4 mM),,48.8,,,,,,,,,,,,,,,,,,,,,,,,
46,Amino acid mixture (4 mM),,58.4,,,,,,,,,,,,,,,,,,,,,,,,
47,Amino acid mixture (4 mM),,58.4,,,,,,,,,,,,,,,,,,,,,,,,
48,Amino acid mixture (4 mM),,70.4,,,,,,,,,,,,,,,,,,,,,,,,
49,Amino acid mixture (4 mM),,65.6,,,,,,,,,,,,,,,,,,,,,,,,
50,Amino acid mixture (4 mM),,62.2,,,,,,,,,,,,,,,,,,,,,,,,
51,Amino acid mixture (4 mM),,66.8,,,,,,,,,,,,,,,,,,,,,,,,
52,Amino acid mixture (4 mM),,51.4,,,,,,,,,,,,,,,,,,,,,,,,
53,Amino acid mixture (4 mM),,53.2,,,,,,,,,,,,,,,,,,,,,,,,
54,Amino acid mixture (4 mM),,64.6,,,,,,,,,,,,,,,,,,,,,,,,
55,Amino acid mixture (4 mM),,72.8,,,,,,,,,,,,,,,,,,,,,,,,
56,Amino acid mixture (4 mM),,56.8,,,,,,,,,,,,,,,,,,,,,,,,
57,Amino acid mixture (4 mM),,63.8,,,,,,,,,,,,,,,,,,,,,,,,
58,Amino acid mixture (4 mM),,55.4,,,,,,,,,,,,,,,,,,,,,,,,
59,Amino acid mixture (4 mM),,77.2,,,,,,,,,,,,,,,,,,,,,,,,
60,Amino acid mixture (4 mM),,72,,,,,,,,,,,,,,,,,,,,,,,,
61,Amino acid mixture (4 mM) + Glucose (3 mM),,61.4,,,,,,,,,,,,,,,,,,,,,,,,
62,Amino acid mixture (4 mM) + Glucose (3 mM),,42.8,,,,,,,,,,,,,,,,,,,,,,,,
63,Amino acid mixture (4 mM) + Glucose (3 mM),,28.8,,,,,,,,,,,,,,,,,,,,,,,,
64,Amino acid mixture (4 mM) + Glucose (3 mM),,44,,,,,,,,,,,,,,,,,,,,,,,,
65,Amino acid mixture (4 mM) + Glucose (3 mM),,56.4,,,,,,,,,,,,,,,,,,,,,,,,
66,Amino acid mixture (4 mM) + Glucose (3 mM),,49.8,,,,,,,,,,,,,,,,,,,,,,,,
67,Amino acid mixture (4 mM) + Glucose (3 mM),,59.2,,,,,,,,,,,,,,,,,,,,,,,,
68,Amino acid mixture (4 mM) + Glucose (3 mM),,64.8,,,,,,,,,,,,,,,,,,,,,,,,
69,Amino acid mixture (4 mM) + Glucose (3 mM),,58.8,,,,,,,,,,,,,,,,,,,,,,,,
70,Amino acid mixture (4 mM) + Glucose (3 mM),,69,,,,,,,,,,,,,,,,,,,,,,,,
71,Amino acid mixture (4 mM) + Glucose (3 mM),,78.6,,,,,,,,,,,,,,,,,,,,,,,,
72,Amino acid mixture (4 mM) + Glucose (3 mM),,60,,,,,,,,,,,,,,,,,,,,,,,,
73,Amino acid mixture (4 mM) + Glucose (3 mM),,68.4,,,,,,,,,,,,,,,,,,,,,,,,
74,Amino acid mixture (4 mM) + Glucose (3 mM),,66.8,,,,,,,,,,,,,,,,,,,,,,,,
75,Amino acid mixture (4 mM) + Glucose (3 mM),,80,,,,,,,,,,,,,,,,,,,,,,,,
76,Amino acid mixture (4 mM) + Glucose (3 mM),,58.4,,,,,,,,,,,,,,,,,,,,,,,,
77,Amino acid mixture (4 mM) + Glucose (3 mM),,68.8,,,,,,,,,,,,,,,,,,,,,,,,
