TIME,STIMULUS,INSULIN_PER_100_ISLETS,GLUCAGON_PER_100_ISLETS,ISLET_NUMBER,DNA_CONTENT,INSULIN_CONTENT,GLUCAGON_CONTENT,I_AUC(aam),I_SI(aam),G_AUC(aam),G_SI(aam),I_AUC(Glu3),I_SI(Glu3),G_AUC(Glu3),G_SI(Glu3),I_AUC(G16.7),I_SI(G16.7),G_AUC(G16.7),G_SI(G16.7),I_AUC(ibmx),I_SI(ibmx),G_AUC(ibmx),G_SI(ibmx),I_AUC(kcl),I_SI(kcl),G_AUC(kcl),G_SI(kcl)
20,No stimuli,0.126389,,1000,1.73,4.03,940,0.182403,2.244500608,,,0.869578,2.170722407,,,4.473262,4.834492078,,,6.619789,2.677417217,,,2.8525724,7.279194226,,
21,No stimuli,0.162847,,,,,,,,,,,,,,,,,,,,,,,,,
22,No stimuli,0.094792,,,,,,,,,,,,,,,,,,,,,,,,,
23,No stimuli,0.126389,,,,,,,,,,,,,,,,,,,,,,,,,
24,No stimuli,0.125,,,,,,,,,,,,,,,,,,,,,,,,,
25,No stimuli,0.12,,,,,,,,,,,,,,,,,,,,,,,,,
26,No stimuli,0.11,,,,,,,,,,,,,,,,,,,,,,,,,
27,No stimuli,0.094792,,,,,,,,,,,,,,,,,,,,,,,,,
28,No stimuli,0.092361,,,,,,,,,,,,,,,,,,,,,,,,,
29,No stimuli,0.097222,,,,,,,,,,,,,,,,,,,,,,,,,
30,Amino acid mixture (4 mM),0.099653,,,,,,,,,,,,,,,,,,,,,,,,,
31,Amino acid mixture (4 mM),0.094792,,,,,,,,,,,,,,,,,,,,,,,,,
32,Amino acid mixture (4 mM),0.170139,,,,,,,,,,,,,,,,,,,,,,,,,
33,Amino acid mixture (4 mM),0.230903,,,,,,,,,,,,,,,,,,,,,,,,,
34,Amino acid mixture (4 mM),0.194444,,,,,,,,,,,,,,,,,,,,,,,,,
35,Amino acid mixture (4 mM),0.121528,,,,,,,,,,,,,,,,,,,,,,,,,
36,Amino acid mixture (4 mM),0.13125,,,,,,,,,,,,,,,,,,,,,,,,,
37,Amino acid mixture (4 mM),0.114236,,,,,,,,,,,,,,,,,,,,,,,,,
38,Amino acid mixture (4 mM),0.119097,,,,,,,,,,,,,,,,,,,,,,,,,
39,Amino acid mixture (4 mM),0.058333,,,,,,,,,,,,,,,,,,,,,,,,,
40,Amino acid mixture (4 mM),0.082639,,,,,,,,,,,,,,,,,,,,,,,,,
41,Amino acid mixture (4 mM),0.085069,,,,,,,,,,,,,,,,,,,,,,,,,
42,Amino acid mixture (4 mM),0.0875,,,,,,,,,,,,,,,,,,,,,,,,,
43,Amino acid mixture (4 mM),0.085069,,,,,,,,,,,,,,,,,,,,,,,,,
44,Amino acid mixture (4 mM),0.1,,,,,,,,,,,,,,,,,,,,,,,,,
45,Amino acid mixture (4 mM),0.104514,,,,,,,,,,,,,,,,,,,,,,,,,
46,Amino acid mixture (4 mM),0.106944,,,,,,,,,,,,,,,,,,,,,,,,,
47,Amino acid mixture (4 mM),0.080208,,,,,,,,,,,,,,,,,,,,,,,,,
48,Amino acid mixture (4 mM),0.114236,,,,,,,,,,,,,,,,,,,,,,,,,
49,Amino acid mixture (4 mM),0.102083,,,,,,,,,,,,,,,,,,,,,,,,,
50,Amino acid mixture (4 mM),0.104514,,,,,,,,,,,,,,,,,,,,,,,,,
51,Amino acid mixture (4 mM),0.109375,,,,,,,,,,,,,,,,,,,,,,,,,
52,Amino acid mixture (4 mM),0.082639,,,,,,,,,,,,,,,,,,,,,,,,,
53,Amino acid mixture (4 mM),0.092361,,,,,,,,,,,,,,,,,,,,,,,,,
54,Amino acid mixture (4 mM),0.089931,,,,,,,,,,,,,,,,,,,,,,,,,
55,Amino acid mixture (4 mM),0.111806,,,,,,,,,,,,,,,,,,,,,,,,,
56,Amino acid mixture (4 mM),0.082639,,,,,,,,,,,,,,,,,,,,,,,,,
57,Amino acid mixture (4 mM),0.116667,,,,,,,,,,,,,,,,,,,,,,,,,
58,Amino acid mixture (4 mM),0.094792,,,,,,,,,,,,,,,,,,,,,,,,,
59,Amino acid mixture (4 mM),0.114236,,,,,,,,,,,,,,,,,,,,,,,,,
60,Amino acid mixture (4 mM),0.089931,,,,,,,,,,,,,,,,,,,,,,,,,
61,Amino acid mixture (4 mM) + Glucose (3 mM),0.133681,,,,,,,,,,,,,,,,,,,,,,,,,
62,Amino acid mixture (4 mM) + Glucose (3 mM),0.104514,,,,,,,,,,,,,,,,,,,,,,,,,
63,Amino acid mixture (4 mM) + Glucose (3 mM),0.143403,,,,,,,,,,,,,,,,,,,,,,,,,
64,Amino acid mixture (4 mM) + Glucose (3 mM),0.216319,,,,,,,,,,,,,,,,,,,,,,,,,
65,Amino acid mixture (4 mM) + Glucose (3 mM),0.172569,,,,,,,,,,,,,,,,,,,,,,,,,
66,Amino acid mixture (4 mM) + Glucose (3 mM),0.184722,,,,,,,,,,,,,,,,,,,,,,,,,
67,Amino acid mixture (4 mM) + Glucose (3 mM),0.17,,,,,,,,,,,,,,,,,,,,,,,,,
68,Amino acid mixture (4 mM) + Glucose (3 mM),0.16,,,,,,,,,,,,,,,,,,,,,,,,,
69,Amino acid mixture (4 mM) + Glucose (3 mM),0.177431,,,,,,,,,,,,,,,,,,,,,,,,,
70,Amino acid mixture (4 mM) + Glucose (3 mM),0.172569,,,,,,,,,,,,,,,,,,,,,,,,,
71,Amino acid mixture (4 mM) + Glucose (3 mM),0.145833,,,,,,,,,,,,,,,,,,,,,,,,,
72,Amino acid mixture (4 mM) + Glucose (3 mM),0.145833,,,,,,,,,,,,,,,,,,,,,,,,,
73,Amino acid mixture (4 mM) + Glucose (3 mM),0.102083,,,,,,,,,,,,,,,,,,,,,,,,,
74,Amino acid mixture (4 mM) + Glucose (3 mM),0.123958,,,,,,,,,,,,,,,,,,,,,,,,,
75,Amino acid mixture (4 mM) + Glucose (3 mM),0.111806,,,,,,,,,,,,,,,,,,,,,,,,,
76,Amino acid mixture (4 mM) + Glucose (3 mM),0.126389,,,,,,,,,,,,,,,,,,,,,,,,,
77,Amino acid mixture (4 mM) + Glucose (3 mM),0.114236,,,,,,,,,,,,,,,,,,,,,,,,,
78,Amino acid mixture (4 mM) + Glucose (3 mM),0.126389,,,,,,,,,,,,,,,,,,,,,,,,,
79,Amino acid mixture (4 mM) + Glucose (3 mM),0.119097,,,,,,,,,,,,,,,,,,,,,,,,,
80,Amino acid mixture (4 mM) + Glucose (3 mM),0.111806,,,,,,,,,,,,,,,,,,,,,,,,,
81,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.140972,,,,,,,,,,,,,,,,,,,,,,,,,
82,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.114583,,,,,,,,,,,,,,,,,,,,,,,,,
83,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.286458,,,,,,,,,,,,,,,,,,,,,,,,,
84,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.578125,,,,,,,,,,,,,,,,,,,,,,,,,
85,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.567708,,,,,,,,,,,,,,,,,,,,,,,,,
86,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.40625,,,,,,,,,,,,,,,,,,,,,,,,,
87,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.354167,,,,,,,,,,,,,,,,,,,,,,,,,
88,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.296875,,,,,,,,,,,,,,,,,,,,,,,,,
89,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.333333,,,,,,,,,,,,,,,,,,,,,,,,,
90,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.328125,,,,,,,,,,,,,,,,,,,,,,,,,
91,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.380208,,,,,,,,,,,,,,,,,,,,,,,,,
92,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.364583,,,,,,,,,,,,,,,,,,,,,,,,,
93,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.338542,,,,,,,,,,,,,,,,,,,,,,,,,
