TIME,STIMULUS,INSULIN_PER_100_ISLETS,GLUCAGON_PER_100_ISLETS,ISLET_NUMBER,DNA_CONTENT,INSULIN_CONTENT,GLUCAGON_CONTENT,I_AUC(aam),I_SI(aam),G_AUC(aam),G_SI(aam),I_AUC(Glu3),I_SI(Glu3),G_AUC(Glu3),G_SI(Glu3),I_AUC(G16.7),I_SI(G16.7),G_AUC(G16.7),G_SI(G16.7),I_AUC(ibmx),I_SI(ibmx),G_AUC(ibmx),G_SI(ibmx),I_AUC(kcl),I_SI(kcl),G_AUC(kcl),G_SI(kcl)
20,No stimuli,0.48125,,500,,13.1,564,-1.3437416,1.685413675,,,2.25347,2.465751623,,,31.905554,8.295143986,,,21.637501,1.978873154,,,19.0283354,13.92641915,,
21,No stimuli,0.443056,,,,,,,,,,,,,,,,,,,,,,,,,
22,No stimuli,0.445139,,,,,,,,,,,,,,,,,,,,,,,,,
23,No stimuli,0.429167,,,,,,,,,,,,,,,,,,,,,,,,,
24,No stimuli,0.421528,,,,,,,,,,,,,,,,,,,,,,,,,
25,No stimuli,0.444444,,,,,,,,,,,,,,,,,,,,,,,,,
26,No stimuli,0.406944,,,,,,,,,,,,,,,,,,,,,,,,,
27,No stimuli,0.358333,,,,,,,,,,,,,,,,,,,,,,,,,
28,No stimuli,0.386111,,,,,,,,,,,,,,,,,,,,,,,,,
29,No stimuli,0.379861,,,,,,,,,,,,,,,,,,,,,,,,,
30,Amino acid mixture (4 mM),0.36875,,,,,,,,,,,,,,,,,,,,,,,,,
31,Amino acid mixture (4 mM),0.419444,,,,,,,,,,,,,,,,,,,,,,,,,
32,Amino acid mixture (4 mM),0.4875,,,,,,,,,,,,,,,,,,,,,,,,,
33,Amino acid mixture (4 mM),0.665972,,,,,,,,,,,,,,,,,,,,,,,,,
34,Amino acid mixture (4 mM),0.544444,,,,,,,,,,,,,,,,,,,,,,,,,
35,Amino acid mixture (4 mM),0.436111,,,,,,,,,,,,,,,,,,,,,,,,,
36,Amino acid mixture (4 mM),0.381944,,,,,,,,,,,,,,,,,,,,,,,,,
