TIME,STIMULUS,INSULIN_PER_100_ISLETS,GLUCAGON_PER_100_ISLETS,ISLET_NUMBER,DNA_CONTENT,INSULIN_CONTENT,GLUCAGON_CONTENT,I_AUC(aam),I_SI(aam),G_AUC(aam),G_SI(aam),I_AUC(Glu3),I_SI(Glu3),G_AUC(Glu3),G_SI(Glu3),I_AUC(G16.7),I_SI(G16.7),G_AUC(G16.7),G_SI(G16.7),I_AUC(ibmx),I_SI(ibmx),G_AUC(ibmx),G_SI(ibmx),I_AUC(kcl),I_SI(kcl),G_AUC(kcl),G_SI(kcl)
20,No stimuli,1.438889,95.4,1000,4.69,28.5,3015,-12.0881262,2.563441487,2319.24,2.88912965,5.446875,3.067330116,-412.4,0.107150216,82.828126,13.71428415,-151.2,0.604440789,67.376742,1.996283326,2566.1,2.082093992,39.7611828,22.18826986,4380.82,8.250825083
21,No stimuli,1.397569,99,,,,,,,,,,,,,,,,,,,,,,,,
22,No stimuli,1.244444,97.8,,,,,,,,,,,,,,,,,,,,,,,,
23,No stimuli,1.278472,115.8,,,,,,,,,,,,,,,,,,,,,,,,
24,No stimuli,1.26875,107.4,,,,,,,,,,,,,,,,,,,,,,,,
25,No stimuli,1.314931,112.2,,,,,,,,,,,,,,,,,,,,,,,,
26,No stimuli,1.329514,96.6,,,,,,,,,,,,,,,,,,,,,,,,
27,No stimuli,1.156944,113.4,,,,,,,,,,,,,,,,,,,,,,,,
28,No stimuli,1.142361,102,,,,,,,,,,,,,,,,,,,,,,,,
29,No stimuli,1.186111,129.6,,,,,,,,,,,,,,,,,,,,,,,,
30,Amino acid mixture (4 mM),1.105903,109.8,,,,,,,,,,,,,,,,,,,,,,,,
31,Amino acid mixture (4 mM),1.188542,116.4,,,,,,,,,,,,,,,,,,,,,,,,
32,Amino acid mixture (4 mM),2.338194,67.2,,,,,,,,,,,,,,,,,,,,,,,,
33,Amino acid mixture (4 mM),3.142708,231.2,,,,,,,,,,,,,,,,,,,,,,,,
34,Amino acid mixture (4 mM),1.939583,320,,,,,,,,,,,,,,,,,,,,,,,,
35,Amino acid mixture (4 mM),1.020833,320,,,,,,,,,,,,,,,,,,,,,,,,
36,Amino acid mixture (4 mM),0.933333,244,,,,,,,,,,,,,,,,,,,,,,,,
37,Amino acid mixture (4 mM),0.746181,211.2,,,,,,,,,,,,,,,,,,,,,,,,
38,Amino acid mixture (4 mM),0.665972,172.8,,,,,,,,,,,,,,,,,,,,,,,,
39,Amino acid mixture (4 mM),0.658681,162.4,,,,,,,,,,,,,,,,,,,,,,,,
40,Amino acid mixture (4 mM),1.108333,146.4,,,,,,,,,,,,,,,,,,,,,,,,
41,Amino acid mixture (4 mM),0.709722,148,,,,,,,,,,,,,,,,,,,,,,,,
42,Amino acid mixture (4 mM),0.819097,159.2,,,,,,,,,,,,,,,,,,,,,,,,
43,Amino acid mixture (4 mM),0.714583,169.6,,,,,,,,,,,,,,,,,,,,,,,,
44,Amino acid mixture (4 mM),0.755903,180.8,,,,,,,,,,,,,,,,,,,,,,,,
45,Amino acid mixture (4 mM),0.675694,160,,,,,,,,,,,,,,,,,,,,,,,,
46,Amino acid mixture (4 mM),0.627083,178.4,,,,,,,,,,,,,,,,,,,,,,,,
47,Amino acid mixture (4 mM),0.758333,172.8,,,,,,,,,,,,,,,,,,,,,,,,
48,Amino acid mixture (4 mM),0.549306,176.8,,,,,,,,,,,,,,,,,,,,,,,,
49,Amino acid mixture (4 mM),0.56875,179.2,,,,,,,,,,,,,,,,,,,,,,,,
50,Amino acid mixture (4 mM),0.525,172,,,,,,,,,,,,,,,,,,,,,,,,
51,Amino acid mixture (4 mM),0.539583,202.4,,,,,,,,,,,,,,,,,,,,,,,,
52,Amino acid mixture (4 mM),0.459375,192.8,,,,,,,,,,,,,,,,,,,,,,,,
53,Amino acid mixture (4 mM),0.478819,189.6,,,,,,,,,,,,,,,,,,,,,,,,
54,Amino acid mixture (4 mM),0.510417,213.6,,,,,,,,,,,,,,,,,,,,,,,,
55,Amino acid mixture (4 mM),0.427778,185.6,,,,,,,,,,,,,,,,,,,,,,,,
56,Amino acid mixture (4 mM),0.461806,199.2,,,,,,,,,,,,,,,,,,,,,,,,
57,Amino acid mixture (4 mM),0.422917,193.6,,,,,,,,,,,,,,,,,,,,,,,,
58,Amino acid mixture (4 mM),0.364583,191.4,,,,,,,,,,,,,,,,,,,,,,,,
59,Amino acid mixture (4 mM),0.35,190.4,,,,,,,,,,,,,,,,,,,,,,,,
60,Amino acid mixture (4 mM),0.35,196,,,,,,,,,,,,,,,,,,,,,,,,
61,Amino acid mixture (4 mM) + Glucose (3 mM),0.352431,224.8,,,,,,,,,,,,,,,,,,,,,,,,
62,Amino acid mixture (4 mM) + Glucose (3 mM),0.284375,174,,,,,,,,,,,,,,,,,,,,,,,,
63,Amino acid mixture (4 mM) + Glucose (3 mM),0.639236,20.8,,,,,,,,,,,,,,,,,,,,,,,,
64,Amino acid mixture (4 mM) + Glucose (3 mM),1.195833,44.8,,,,,,,,,,,,,,,,,,,,,,,,
65,Amino acid mixture (4 mM) + Glucose (3 mM),1.105903,100.8,,,,,,,,,,,,,,,,,,,,,,,,
66,Amino acid mixture (4 mM) + Glucose (3 mM),0.843403,161.6,,,,,,,,,,,,,,,,,,,,,,,,
67,Amino acid mixture (4 mM) + Glucose (3 mM),0.717014,204.8,,,,,,,,,,,,,,,,,,,,,,,,
68,Amino acid mixture (4 mM) + Glucose (3 mM),0.590625,182.4,,,,,,,,,,,,,,,,,,,,,,,,
69,Amino acid mixture (4 mM) + Glucose (3 mM),0.602778,193.6,,,,,,,,,,,,,,,,,,,,,,,,
70,Amino acid mixture (4 mM) + Glucose (3 mM),0.729167,194.4,,,,,,,,,,,,,,,,,,,,,,,,
71,Amino acid mixture (4 mM) + Glucose (3 mM),0.734028,203.2,,,,,,,,,,,,,,,,,,,,,,,,
72,Amino acid mixture (4 mM) + Glucose (3 mM),0.704861,186.4,,,,,,,,,,,,,,,,,,,,,,,,
73,Amino acid mixture (4 mM) + Glucose (3 mM),0.622222,216,,,,,,,,,,,,,,,,,,,,,,,,
74,Amino acid mixture (4 mM) + Glucose (3 mM),0.641667,175.2,,,,,,,,,,,,,,,,,,,,,,,,
75,Amino acid mixture (4 mM) + Glucose (3 mM),0.563889,214.4,,,,,,,,,,,,,,,,,,,,,,,,
76,Amino acid mixture (4 mM) + Glucose (3 mM),0.515278,186.4,,,,,,,,,,,,,,,,,,,,,,,,
77,Amino acid mixture (4 mM) + Glucose (3 mM),0.6125,174.4,,,,,,,,,,,,,,,,,,,,,,,,
78,Amino acid mixture (4 mM) + Glucose (3 mM),0.595486,208,,,,,,,,,,,,,,,,,,,,,,,,
79,Amino acid mixture (4 mM) + Glucose (3 mM),0.534722,199.2,,,,,,,,,,,,,,,,,,,,,,,,
80,Amino acid mixture (4 mM) + Glucose (3 mM),0.658681,204.8,,,,,,,,,,,,,,,,,,,,,,,,
81,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.510417,212,,,,,,,,,,,,,,,,,,,,,,,,
82,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.661458,168,,,,,,,,,,,,,,,,,,,,,,,,
83,Amino acid mixture (4 mM) + Glucose (16.7 mM),2.307292,145.8,,,,,,,,,,,,,,,,,,,,,,,,
84,Amino acid mixture (4 mM) + Glucose (16.7 mM),7.088542,117.6,,,,,,,,,,,,,,,,,,,,,,,,
85,Amino acid mixture (4 mM) + Glucose (16.7 mM),8,123,,,,,,,,,,,,,,,,,,,,,,,,
86,Amino acid mixture (4 mM) + Glucose (16.7 mM),6.661458,124.8,,,,,,,,,,,,,,,,,,,,,,,,
87,Amino acid mixture (4 mM) + Glucose (16.7 mM),5.348958,190.2,,,,,,,,,,,,,,,,,,,,,,,,
88,Amino acid mixture (4 mM) + Glucose (16.7 mM),4.072917,216.6,,,,,,,,,,,,,,,,,,,,,,,,
