TIME,STIMULUS,INSULIN_PER_100_ISLETS,GLUCAGON_PER_100_ISLETS,ISLET_NUMBER,DNA_CONTENT,INSULIN_CONTENT,GLUCAGON_CONTENT,I_AUC(aam),I_AUC(Glu3),I_AUC(G16.7),I_AUC(ibmx),I_AUC(kcl),I_SI(aam),I_SI(Glu3),I_SI(G16.7),I_SI(ibmx),I_SI(kcl),G_AUC(aam),G_AUC(Glu3),G_AUC(G16.7),G_AUC(ibmx),G_AUC(kcl),G_SI(aam),G_SI(Glu3),G_SI(G16.7),G_SI(ibmx),G_SI(kcl)
42,Amino acid mixture (4 mM),0.126389,18.8,,,,,,,,,,,,,,,,,,,,,,,,
43,Amino acid mixture (4 mM),0.092361,14.2,,,,,,,,,,,,,,,,,,,,,,,,
44,Amino acid mixture (4 mM),0.109375,19.6,,,,,,,,,,,,,,,,,,,,,,,,
45,Amino acid mixture (4 mM),0.089931,19.2,,,,,,,,,,,,,,,,,,,,,,,,
46,Amino acid mixture (4 mM),0.116667,19.8,,,,,,,,,,,,,,,,,,,,,,,,
47,Amino acid mixture (4 mM),0.13125,22.6,,,,,,,,,,,,,,,,,,,,,,,,
48,Amino acid mixture (4 mM),0.0875,26.8,,,,,,,,,,,,,,,,,,,,,,,,
49,Amino acid mixture (4 mM),0.072917,20.8,,,,,,,,,,,,,,,,,,,,,,,,
50,Amino acid mixture (4 mM),0.119097,20.8,,,,,,,,,,,,,,,,,,,,,,,,
51,Amino acid mixture (4 mM),0.0875,21.8,,,,,,,,,,,,,,,,,,,,,,,,
52,Amino acid mixture (4 mM),0.138542,21.4,,,,,,,,,,,,,,,,,,,,,,,,
53,Amino acid mixture (4 mM),0.097222,21,,,,,,,,,,,,,,,,,,,,,,,,
54,Amino acid mixture (4 mM),0.082639,24.2,,,,,,,,,,,,,,,,,,,,,,,,
55,Amino acid mixture (4 mM),0.063194,23.4,,,,,,,,,,,,,,,,,,,,,,,,
56,Amino acid mixture (4 mM),0.097222,24.2,,,,,,,,,,,,,,,,,,,,,,,,
57,Amino acid mixture (4 mM),0.0875,23.6,,,,,,,,,,,,,,,,,,,,,,,,
58,Amino acid mixture (4 mM),0.175,26.2,,,,,,,,,,,,,,,,,,,,,,,,
59,Amino acid mixture (4 mM),0.082639,24.4,,,,,,,,,,,,,,,,,,,,,,,,
60,Amino acid mixture (4 mM),0.080208,26.2,,,,,,,,,,,,,,,,,,,,,,,,
61,Amino acid mixture (4 mM) + Glucose (3 mM),0.068056,25.8,,,,,,,,,,,,,,,,,,,,,,,,
62,Amino acid mixture (4 mM) + Glucose (3 mM),0.114236,23.8,,,,,,,,,,,,,,,,,,,,,,,,
63,Amino acid mixture (4 mM) + Glucose (3 mM),0.209028,20.4,,,,,,,,,,,,,,,,,,,,,,,,
64,Amino acid mixture (4 mM) + Glucose (3 mM),0.303819,23,,,,,,,,,,,,,,,,,,,,,,,,
65,Amino acid mixture (4 mM) + Glucose (3 mM),0.272222,26.2,,,,,,,,,,,,,,,,,,,,,,,,
66,Amino acid mixture (4 mM) + Glucose (3 mM),0.189583,24.8,,,,,,,,,,,,,,,,,,,,,,,,
67,Amino acid mixture (4 mM) + Glucose (3 mM),0.184722,23,,,,,,,,,,,,,,,,,,,,,,,,
68,Amino acid mixture (4 mM) + Glucose (3 mM),0.21875,25.6,,,,,,,,,,,,,,,,,,,,,,,,
69,Amino acid mixture (4 mM) + Glucose (3 mM),0.204167,22.8,,,,,,,,,,,,,,,,,,,,,,,,
70,Amino acid mixture (4 mM) + Glucose (3 mM),0.281944,25.8,,,,,,,,,,,,,,,,,,,,,,,,
71,Amino acid mixture (4 mM) + Glucose (3 mM),0.264931,27.8,,,,,,,,,,,,,,,,,,,,,,,,
72,Amino acid mixture (4 mM) + Glucose (3 mM),0.315972,23.8,,,,,,,,,,,,,,,,,,,,,,,,
73,Amino acid mixture (4 mM) + Glucose (3 mM),0.303819,23.2,,,,,,,,,,,,,,,,,,,,,,,,
74,Amino acid mixture (4 mM) + Glucose (3 mM),0.289236,26.2,,,,,,,,,,,,,,,,,,,,,,,,
75,Amino acid mixture (4 mM) + Glucose (3 mM),0.345139,24.2,,,,,,,,,,,,,,,,,,,,,,,,
76,Amino acid mixture (4 mM) + Glucose (3 mM),0.328125,24.2,,,,,,,,,,,,,,,,,,,,,,,,
77,Amino acid mixture (4 mM) + Glucose (3 mM),0.318403,23,,,,,,,,,,,,,,,,,,,,,,,,
78,Amino acid mixture (4 mM) + Glucose (3 mM),0.277083,28.6,,,,,,,,,,,,,,,,,,,,,,,,
79,Amino acid mixture (4 mM) + Glucose (3 mM),0.364583,27.8,,,,,,,,,,,,,,,,,,,,,,,,
80,Amino acid mixture (4 mM) + Glucose (3 mM),0.318403,25,,,,,,,,,,,,,,,,,,,,,,,,
81,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.30625,25,,,,,,,,,,,,,,,,,,,,,,,,
82,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.489583,25.6,,,,,,,,,,,,,,,,,,,,,,,,
83,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.578125,23.6,,,,,,,,,,,,,,,,,,,,,,,,
84,Amino acid mixture (4 mM) + Glucose (16.7 mM),1.338542,21,,,,,,,,,,,,,,,,,,,,,,,,
85,Amino acid mixture (4 mM) + Glucose (16.7 mM),2.015625,19.2,,,,,,,,,,,,,,,,,,,,,,,,
86,Amino acid mixture (4 mM) + Glucose (16.7 mM),2.28125,19,,,,,,,,,,,,,,,,,,,,,,,,
87,Amino acid mixture (4 mM) + Glucose (16.7 mM),2.026042,23.4,,,,,,,,,,,,,,,,,,,,,,,,
88,Amino acid mixture (4 mM) + Glucose (16.7 mM),2.171875,24.2,,,,,,,,,,,,,,,,,,,,,,,,
89,Amino acid mixture (4 mM) + Glucose (16.7 mM),2.192708,23.6,,,,,,,,,,,,,,,,,,,,,,,,
90,Amino acid mixture (4 mM) + Glucose (16.7 mM),1.692708,27,,,,,,,,,,,,,,,,,,,,,,,,
91,Amino acid mixture (4 mM) + Glucose (16.7 mM),1.713542,22,,,,,,,,,,,,,,,,,,,,,,,,
92,Amino acid mixture (4 mM) + Glucose (16.7 mM),1.854167,16.2,,,,,,,,,,,,,,,,,,,,,,,,
93,Amino acid mixture (4 mM) + Glucose (16.7 mM),1.802083,15.4,,,,,,,,,,,,,,,,,,,,,,,,
94,Amino acid mixture (4 mM) + Glucose (16.7 mM),1.796875,19.4,,,,,,,,,,,,,,,,,,,,,,,,
95,Amino acid mixture (4 mM) + Glucose (16.7 mM),1.791667,18.4,,,,,,,,,,,,,,,,,,,,,,,,
96,Amino acid mixture (4 mM) + Glucose (16.7 mM),1.463542,17.6,,,,,,,,,,,,,,,,,,,,,,,,
97,Amino acid mixture (4 mM) + Glucose (16.7 mM),1.697917,18,,,,,,,,,,,,,,,,,,,,,,,,
98,Amino acid mixture (4 mM) + Glucose (16.7 mM),1.755208,16.2,,,,,,,,,,,,,,,,,,,,,,,,
99,Amino acid mixture (4 mM) + Glucose (16.7 mM),1.682292,15.8,,,,,,,,,,,,,,,,,,,,,,,,
100,Amino acid mixture (4 mM) + Glucose (16.7 mM),1.8125,19.4,,,,,,,,,,,,,,,,,,,,,,,,
101,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.739583,20.2,,,,,,,,,,,,,,,,,,,,,,,,
102,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.421875,30,,,,,,,,,,,,,,,,,,,,,,,,
103,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),2.114583,23.5,,,,,,,,,,,,,,,,,,,,,,,,
104,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),2.713542,36,,,,,,,,,,,,,,,,,,,,,,,,
105,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),3.083333,47,,,,,,,,,,,,,,,,,,,,,,,,
106,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),3.546875,56,,,,,,,,,,,,,,,,,,,,,,,,
107,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),3.416667,61.5,,,,,,,,,,,,,,,,,,,,,,,,
108,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),2.640625,73.5,,,,,,,,,,,,,,,,,,,,,,,,
109,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),2.78125,71,,,,,,,,,,,,,,,,,,,,,,,,
110,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),2.875,64.5,,,,,,,,,,,,,,,,,,,,,,,,
111,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),3.026042,61.5,,,,,,,,,,,,,,,,,,,,,,,,
112,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),3.625,75.5,,,,,,,,,,,,,,,,,,,,,,,,
113,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),3.489583,69.5,,,,,,,,,,,,,,,,,,,,,,,,
114,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),3.4375,78.5,,,,,,,,,,,,,,,,,,,,,,,,
115,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),3.385417,79,,,,,,,,,,,,,,,,,,,,,,,,
116,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),3.651042,65,,,,,,,,,,,,,,,,,,,,,,,,
117,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),3.276042,64.5,,,,,,,,,,,,,,,,,,,,,,,,
118,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),3.828125,72.5,,,,,,,,,,,,,,,,,,,,,,,,
119,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),4.005208,74,,,,,,,,,,,,,,,,,,,,,,,,
120,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),3.25,70.5,,,,,,,,,,,,,,,,,,,,,,,,
121,No stimuli,3.583333,68.5,,,,,,,,,,,,,,,,,,,,,,,,
122,No stimuli,3.354167,35.4,,,,,,,,,,,,,,,,,,,,,,,,
123,No stimuli,3.239583,20.6,,,,,,,,,,,,,,,,,,,,,,,,
124,No stimuli,2.49375,19.6,,,,,,,,,,,,,,,,,,,,,,,,
125,No stimuli,1.966319,15.1,,,,,,,,,,,,,,,,,,,,,,,,
126,No stimuli,1.847222,14.4,,,,,,,,,,,,,,,,,,,,,,,,
127,No stimuli,1.336806,11.8,,,,,,,,,,,,,,,,,,,,,,,,
128,No stimuli,1.156944,11.8,,,,,,,,,,,,,,,,,,,,,,,,
129,No stimuli,0.862847,11.3,,,,,,,,,,,,,,,,,,,,,,,,
130,No stimuli,0.792361,13.3,,,,,,,,,,,,,,,,,,,,,,,,
131,No stimuli,0.559028,11.7,,,,,,,,,,,,,,,,,,,,,,,,
132,No stimuli,0.488542,14.2,,,,,,,,,,,,,,,,,,,,,,,,
133,No stimuli,0.427778,13.7,,,,,,,,,,,,,,,,,,,,,,,,
134,No stimuli,0.311111,13,,,,,,,,,,,,,,,,,,,,,,,,
135,No stimuli,0.255208,12.9,,,,,,,,,,,,,,,,,,,,,,,,
136,No stimuli,0.245486,13.3,,,,,,,,,,,,,,,,,,,,,,,,
137,No stimuli,0.162847,12.1,,,,,,,,,,,,,,,,,,,,,,,,
138,No stimuli,0.153125,13.6,,,,,,,,,,,,,,,,,,,,,,,,
139,No stimuli,0.133681,14.5,,,,,,,,,,,,,,,,,,,,,,,,
140,No stimuli,0.092361,10.6,,,,,,,,,,,,,,,,,,,,,,,,
141,KCl (30 mM),0.184722,23.6,,,,,,,,,,,,,,,,,,,,,,,,
142,KCl (30 mM),3.515625,101.2,,,,,,,,,,,,,,,,,,,,,,,,
143,KCl (30 mM),3.260417,68.4,,,,,,,,,,,,,,,,,,,,,,,,
144,KCl (30 mM),1.5625,44.8,,,,,,,,,,,,,,,,,,,,,,,,
145,KCl (30 mM),1.270833,34.4,,,,,,,,,,,,,,,,,,,,,,,,
146,KCl (30 mM),1.130208,34.8,,,,,,,,,,,,,,,,,,,,,,,,
147,KCl (30 mM),1.057292,32,,,,,,,,,,,,,,,,,,,,,,,,
148,KCl (30 mM),0.890625,36.8,,,,,,,,,,,,,,,,,,,,,,,,
149,KCl (30 mM),0.71875,28.4,,,,,,,,,,,,,,,,,,,,,,,,
150,KCl (30 mM),0.833333,34,,,,,,,,,,,,,,,,,,,,,,,,
151,KCl (30 mM),0.744792,35.6,,,,,,,,,,,,,,,,,,,,,,,,
152,KCl (30 mM),0.848958,28,,,,,,,,,,,,,,,,,,,,,,,,
153,KCl (30 mM),0.666667,26.8,,,,,,,,,,,,,,,,,,,,,,,,
154,KCl (30 mM),0.588542,31.6,,,,,,,,,,,,,,,,,,,,,,,,
155,KCl (30 mM),0.552083,32.4,,,,,,,,,,,,,,,,,,,,,,,,
156,KCl (30 mM),0.536458,29.6,,,,,,,,,,,,,,,,,,,,,,,,
157,KCl (30 mM),0.432292,30,,,,,,,,,,,,,,,,,,,,,,,,
158,KCl (30 mM),0.494792,31.2,,,,,,,,,,,,,,,,,,,,,,,,
159,KCl (30 mM),0.817708,31.2,,,,,,,,,,,,,,,,,,,,,,,,
