TIME,STIMULUS,INSULIN_PER_100_ISLETS,GLUCAGON_PER_100_ISLETS,ISLET_NUMBER,DNA_CONTENT,INSULIN_CONTENT,GLUCAGON_CONTENT,I_AUC(aam),I_SI(aam),G_AUC(aam),G_SI(aam),I_AUC(Glu3),I_SI(Glu3),G_AUC(Glu3),G_SI(Glu3),I_AUC(G16.7),I_SI(G16.7),G_AUC(G16.7),G_SI(G16.7),I_AUC(ibmx),I_SI(ibmx),G_AUC(ibmx),G_SI(ibmx),I_AUC(kcl),I_SI(kcl),G_AUC(kcl),G_SI(kcl)
20,No stimuli,0.473958,20.8,1000,8.88,68.5,1440,-3.0736738,3.403577486,1675.6,5.333333333,0.85069,2.264487191,-158.6,0.751633987,33.514238,24.22969412,-261.8,0.62979684,47.677084,2.835821163,2344,3.606965174,29.0563872,24.81201941,2327.2,19.5959596
21,No stimuli,0.469097,23.6,,,,,,,,,,,,,,,,,,,,,,,,
22,No stimuli,0.464236,30.4,,,,,,,,,,,,,,,,,,,,,,,,
23,No stimuli,0.388889,42.8,,,,,,,,,,,,,,,,,,,,,,,,
24,No stimuli,0.452083,46,,,,,,,,,,,,,,,,,,,,,,,,
25,No stimuli,0.386458,40,,,,,,,,,,,,,,,,,,,,,,,,
26,No stimuli,0.456944,40.4,,,,,,,,,,,,,,,,,,,,,,,,
27,No stimuli,0.354861,19.2,,,,,,,,,,,,,,,,,,,,,,,,
28,No stimuli,0.364583,26,,,,,,,,,,,,,,,,,,,,,,,,
29,No stimuli,0.340278,24.4,,,,,,,,,,,,,,,,,,,,,,,,
30,Amino acid mixture (4 mM),0.323264,27.2,,,,,,,,,,,,,,,,,,,,,,,,
31,Amino acid mixture (4 mM),0.325694,39.6,,,,,,,,,,,,,,,,,,,,,,,,
32,Amino acid mixture (4 mM),1.188542,90.8,,,,,,,,,,,,,,,,,,,,,,,,
33,Amino acid mixture (4 mM),1.295486,160,,,,,,,,,,,,,,,,,,,,,,,,
34,Amino acid mixture (4 mM),0.760764,116.8,,,,,,,,,,,,,,,,,,,,,,,,
35,Amino acid mixture (4 mM),0.376736,91.2,,,,,,,,,,,,,,,,,,,,,,,,
36,Amino acid mixture (4 mM),0.301389,91.6,,,,,,,,,,,,,,,,,,,,,,,,
37,Amino acid mixture (4 mM),0.2625,69.6,,,,,,,,,,,,,,,,,,,,,,,,
38,Amino acid mixture (4 mM),0.196875,67.6,,,,,,,,,,,,,,,,,,,,,,,,
39,Amino acid mixture (4 mM),0.223611,68.8,,,,,,,,,,,,,,,,,,,,,,,,
40,Amino acid mixture (4 mM),0.235764,60,,,,,,,,,,,,,,,,,,,,,,,,
41,Amino acid mixture (4 mM),0.204167,73.2,,,,,,,,,,,,,,,,,,,,,,,,
42,Amino acid mixture (4 mM),0.167708,64,,,,,,,,,,,,,,,,,,,,,,,,
43,Amino acid mixture (4 mM),0.189583,67.6,,,,,,,,,,,,,,,,,,,,,,,,
44,Amino acid mixture (4 mM),0.211458,74,,,,,,,,,,,,,,,,,,,,,,,,
45,Amino acid mixture (4 mM),0.199306,82.8,,,,,,,,,,,,,,,,,,,,,,,,
46,Amino acid mixture (4 mM),0.192014,76.4,,,,,,,,,,,,,,,,,,,,,,,,
47,Amino acid mixture (4 mM),0.148264,77.6,,,,,,,,,,,,,,,,,,,,,,,,
48,Amino acid mixture (4 mM),0.175,98,,,,,,,,,,,,,,,,,,,,,,,,
49,Amino acid mixture (4 mM),0.177431,89.6,,,,,,,,,,,,,,,,,,,,,,,,
50,Amino acid mixture (4 mM),0.143403,83.6,,,,,,,,,,,,,,,,,,,,,,,,
51,Amino acid mixture (4 mM),0.167708,102,,,,,,,,,,,,,,,,,,,,,,,,
52,Amino acid mixture (4 mM),0.179861,88.8,,,,,,,,,,,,,,,,,,,,,,,,
53,Amino acid mixture (4 mM),0.136111,82,,,,,,,,,,,,,,,,,,,,,,,,
54,Amino acid mixture (4 mM),0.148264,88,,,,,,,,,,,,,,,,,,,,,,,,
55,Amino acid mixture (4 mM),0.123958,85.2,,,,,,,,,,,,,,,,,,,,,,,,
56,Amino acid mixture (4 mM),0.121528,88,,,,,,,,,,,,,,,,,,,,,,,,
57,Amino acid mixture (4 mM),0.119097,108.8,,,,,,,,,,,,,,,,,,,,,,,,
58,Amino acid mixture (4 mM),0.138542,94.4,,,,,,,,,,,,,,,,,,,,,,,,
59,Amino acid mixture (4 mM),0.160417,106,,,,,,,,,,,,,,,,,,,,,,,,
60,Amino acid mixture (4 mM),0.13125,92.4,,,,,,,,,,,,,,,,,,,,,,,,
61,Amino acid mixture (4 mM) + Glucose (3 mM),0.179861,95.2,,,,,,,,,,,,,,,,,,,,,,,,
62,Amino acid mixture (4 mM) + Glucose (3 mM),0.138542,89.2,,,,,,,,,,,,,,,,,,,,,,,,
63,Amino acid mixture (4 mM) + Glucose (3 mM),0.162847,87.2,,,,,,,,,,,,,,,,,,,,,,,,
64,Amino acid mixture (4 mM) + Glucose (3 mM),0.223611,85.2,,,,,,,,,,,,,,,,,,,,,,,,
65,Amino acid mixture (4 mM) + Glucose (3 mM),0.230903,109.6,,,,,,,,,,,,,,,,,,,,,,,,
66,Amino acid mixture (4 mM) + Glucose (3 mM),0.170139,76.8,,,,,,,,,,,,,,,,,,,,,,,,
67,Amino acid mixture (4 mM) + Glucose (3 mM),0.187153,81.6,,,,,,,,,,,,,,,,,,,,,,,,
