TIME,STIMULUS,INSULIN_PER_100_ISLETS,GLUCAGON_PER_100_ISLETS,ISLET_NUMBER,DNA_CONTENT,INSULIN_CONTENT,GLUCAGON_CONTENT,I_AUC(aam),I_SI(aam),G_AUC(aam),G_SI(aam),I_AUC(Glu3),I_SI(Glu3),G_AUC(Glu3),G_SI(Glu3),I_AUC(G16.7),I_SI(G16.7),G_AUC(G16.7),G_SI(G16.7),I_AUC(ibmx),I_SI(ibmx),G_AUC(ibmx),G_SI(ibmx),I_AUC(kcl),I_SI(kcl),G_AUC(kcl),G_SI(kcl)
20,No stimuli,0.461806,12.8,1000,9.92,8.3,780,-4.0449302,2.403350068,495.42,5.643274854,2.481599,3.73983971,-285.2,0.061462815,29.876737,17.61144459,-88.4,0.332823259,41.437499,2.738452012,1024.3,5.402930403,8.3720144,3.25747897,742.06,19.26345609
21,No stimuli,0.48125,10.4,,,,,,,,,,,,,,,,,,,,,,,,
22,No stimuli,0.464236,12.8,,,,,,,,,,,,,,,,,,,,,,,,
23,No stimuli,0.420486,12.4,,,,,,,,,,,,,,,,,,,,,,,,
24,No stimuli,0.39375,6.2,,,,,,,,,,,,,,,,,,,,,,,,
25,No stimuli,0.39375,12,,,,,,,,,,,,,,,,,,,,,,,,
26,No stimuli,0.354861,8,,,,,,,,,,,,,,,,,,,,,,,,
27,No stimuli,0.332986,15.2,,,,,,,,,,,,,,,,,,,,,,,,
28,No stimuli,0.444792,18.4,,,,,,,,,,,,,,,,,,,,,,,,
29,No stimuli,0.359722,14.8,,,,,,,,,,,,,,,,,,,,,,,,
30,Amino acid mixture (4 mM),0.296528,15.6,,,,,,,,,,,,,,,,,,,,,,,,
31,Amino acid mixture (4 mM),0.291667,12.4,,,,,,,,,,,,,,,,,,,,,,,,
32,Amino acid mixture (4 mM),0.537153,40,,,,,,,,,,,,,,,,,,,,,,,,
33,Amino acid mixture (4 mM),0.906597,77.2,,,,,,,,,,,,,,,,,,,,,,,,
34,Amino acid mixture (4 mM),0.775347,52,,,,,,,,,,,,,,,,,,,,,,,,
35,Amino acid mixture (4 mM),0.471528,39.6,,,,,,,,,,,,,,,,,,,,,,,,
36,Amino acid mixture (4 mM),0.386458,28.8,,,,,,,,,,,,,,,,,,,,,,,,
37,Amino acid mixture (4 mM),0.2625,22.8,,,,,,,,,,,,,,,,,,,,,,,,
38,Amino acid mixture (4 mM),0.279514,16,,,,,,,,,,,,,,,,,,,,,,,,
39,Amino acid mixture (4 mM),0.226042,20.4,,,,,,,,,,,,,,,,,,,,,,,,
40,Amino acid mixture (4 mM),0.196875,22.4,,,,,,,,,,,,,,,,,,,,,,,,
41,Amino acid mixture (4 mM),0.184722,29.6,,,,,,,,,,,,,,,,,,,,,,,,
