TIME,STIMULUS,INSULIN_PER_100_ISLETS,GLUCAGON_PER_100_ISLETS,ISLET_NUMBER,DNA_CONTENT,INSULIN_CONTENT,GLUCAGON_CONTENT,I_AUC(aam),I_AUC(Glu3),I_AUC(G16.7),I_AUC(ibmx),I_AUC(kcl),I_SI(aam),I_SI(Glu3),I_SI(G16.7),I_SI(ibmx),I_SI(kcl),G_AUC(aam),G_AUC(Glu3),G_AUC(G16.7),G_AUC(ibmx),G_AUC(kcl),G_SI(aam),G_SI(Glu3),G_SI(G16.7),G_SI(ibmx),G_SI(kcl),
62,Amino acid mixture (4 mM) + Glucose (3 mM),0.469097,40,,,,,,,,,,,,,,,,,,,,,,,,,
63,Amino acid mixture (4 mM) + Glucose (3 mM),0.410764,20.2,,,,,,,,,,,,,,,,,,,,,,,,,
64,Amino acid mixture (4 mM) + Glucose (3 mM),0.517708,10,,,,,,,,,,,,,,,,,,,,,,,,,
65,Amino acid mixture (4 mM) + Glucose (3 mM),0.452083,7.8,,,,,,,,,,,,,,,,,,,,,,,,,
66,Amino acid mixture (4 mM) + Glucose (3 mM),0.493403,10,,,,,,,,,,,,,,,,,,,,,,,,,
67,Amino acid mixture (4 mM) + Glucose (3 mM),0.4375,11.6,,,,,,,,,,,,,,,,,,,,,,,,,
68,Amino acid mixture (4 mM) + Glucose (3 mM),0.376736,14.2,,,,,,,,,,,,,,,,,,,,,,,,,
69,Amino acid mixture (4 mM) + Glucose (3 mM),0.335417,12.4,,,,,,,,,,,,,,,,,,,,,,,,,
70,Amino acid mixture (4 mM) + Glucose (3 mM),0.442361,15.8,,,,,,,,,,,,,,,,,,,,,,,,,
71,Amino acid mixture (4 mM) + Glucose (3 mM),0.495833,12,,,,,,,,,,,,,,,,,,,,,,,,,
72,Amino acid mixture (4 mM) + Glucose (3 mM),0.456944,14.2,,,,,,,,,,,,,,,,,,,,,,,,,
73,Amino acid mixture (4 mM) + Glucose (3 mM),0.410764,7.8,,,,,,,,,,,,,,,,,,,,,,,,,
74,Amino acid mixture (4 mM) + Glucose (3 mM),0.325694,18.6,,,,,,,,,,,,,,,,,,,,,,,,,
75,Amino acid mixture (4 mM) + Glucose (3 mM),0.35,15.2,,,,,,,,,,,,,,,,,,,,,,,,,
76,Amino acid mixture (4 mM) + Glucose (3 mM),0.345139,19,,,,,,,,,,,,,,,,,,,,,,,,,
77,Amino acid mixture (4 mM) + Glucose (3 mM),0.367014,21.2,,,,,,,,,,,,,,,,,,,,,,,,,
78,Amino acid mixture (4 mM) + Glucose (3 mM),0.374306,19.2,,,,,,,,,,,,,,,,,,,,,,,,,
79,Amino acid mixture (4 mM) + Glucose (3 mM),0.362153,17,,,,,,,,,,,,,,,,,,,,,,,,,
80,Amino acid mixture (4 mM) + Glucose (3 mM),0.332986,18.6,,,,,,,,,,,,,,,,,,,,,,,,,
81,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.313542,15.4,,,,,,,,,,,,,,,,,,,,,,,,,
82,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.4375,17.8,,,,,,,,,,,,,,,,,,,,,,,,,
83,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.640625,19.6,,,,,,,,,,,,,,,,,,,,,,,,,
84,Amino acid mixture (4 mM) + Glucose (16.7 mM),1.84375,13.8,,,,,,,,,,,,,,,,,,,,,,,,,
85,Amino acid mixture (4 mM) + Glucose (16.7 mM),2.614583,13.6,,,,,,,,,,,,,,,,,,,,,,,,,
86,Amino acid mixture (4 mM) + Glucose (16.7 mM),2.651042,13.6,,,,,,,,,,,,,,,,,,,,,,,,,
87,Amino acid mixture (4 mM) + Glucose (16.7 mM),2.9375,16.6,,,,,,,,,,,,,,,,,,,,,,,,,
88,Amino acid mixture (4 mM) + Glucose (16.7 mM),3.822917,16.2,,,,,,,,,,,,,,,,,,,,,,,,,
89,Amino acid mixture (4 mM) + Glucose (16.7 mM),4.088542,17,,,,,,,,,,,,,,,,,,,,,,,,,
90,Amino acid mixture (4 mM) + Glucose (16.7 mM),4.713542,17.4,,,,,,,,,,,,,,,,,,,,,,,,,
91,Amino acid mixture (4 mM) + Glucose (16.7 mM),4.864583,18.8,,,,,,,,,,,,,,,,,,,,,,,,,
92,Amino acid mixture (4 mM) + Glucose (16.7 mM),3.609375,14.4,,,,,,,,,,,,,,,,,,,,,,,,,
93,Amino acid mixture (4 mM) + Glucose (16.7 mM),3.947917,19.2,,,,,,,,,,,,,,,,,,,,,,,,,
94,Amino acid mixture (4 mM) + Glucose (16.7 mM),4.317708,19,,,,,,,,,,,,,,,,,,,,,,,,,
95,Amino acid mixture (4 mM) + Glucose (16.7 mM),3.739583,17,,,,,,,,,,,,,,,,,,,,,,,,,
96,Amino acid mixture (4 mM) + Glucose (16.7 mM),4.15625,20,,,,,,,,,,,,,,,,,,,,,,,,,
97,Amino acid mixture (4 mM) + Glucose (16.7 mM),3.635417,19.8,,,,,,,,,,,,,,,,,,,,,,,,,
98,Amino acid mixture (4 mM) + Glucose (16.7 mM),3.177083,23,,,,,,,,,,,,,,,,,,,,,,,,,
99,Amino acid mixture (4 mM) + Glucose (16.7 mM),2.947917,19.4,,,,,,,,,,,,,,,,,,,,,,,,,
100,Amino acid mixture (4 mM) + Glucose (16.7 mM),3.348958,18.8,,,,,,,,,,,,,,,,,,,,,,,,,
101,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),2.854167,19,,,,,,,,,,,,,,,,,,,,,,,,,
102,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),3.114583,16,,,,,,,,,,,,,,,,,,,,,,,,,
103,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),3.505208,29,,,,,,,,,,,,,,,,,,,,,,,,,
104,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),4.15625,42.5,,,,,,,,,,,,,,,,,,,,,,,,,
105,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),4.541667,57,,,,,,,,,,,,,,,,,,,,,,,,,
106,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),4.078125,68.5,,,,,,,,,,,,,,,,,,,,,,,,,
107,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),3.770833,64.5,,,,,,,,,,,,,,,,,,,,,,,,,
108,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),4.348958,67,,,,,,,,,,,,,,,,,,,,,,,,,
109,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),3.84375,65.5,,,,,,,,,,,,,,,,,,,,,,,,,
110,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),3.291667,66.5,,,,,,,,,,,,,,,,,,,,,,,,,
111,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),3.5625,81.5,,,,,,,,,,,,,,,,,,,,,,,,,
112,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),3.604167,77,,,,,,,,,,,,,,,,,,,,,,,,,
113,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),3.729167,69.5,,,,,,,,,,,,,,,,,,,,,,,,,
114,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),4,61,,,,,,,,,,,,,,,,,,,,,,,,,
115,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),3.708333,70.5,,,,,,,,,,,,,,,,,,,,,,,,,
116,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),3.322917,83.5,,,,,,,,,,,,,,,,,,,,,,,,,
117,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),2.984375,64.5,,,,,,,,,,,,,,,,,,,,,,,,,
118,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),3.447917,72,,,,,,,,,,,,,,,,,,,,,,,,,
119,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),3.4375,65.5,,,,,,,,,,,,,,,,,,,,,,,,,
120,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),4,66.5,,,,,,,,,,,,,,,,,,,,,,,,,
121,No stimuli,4.390625,63.5,,,,,,,,,,,,,,,,,,,,,,,,,
122,No stimuli,3.838542,40,,,,,,,,,,,,,,,,,,,,,,,,,
123,No stimuli,4.34375,40,,,,,,,,,,,,,,,,,,,,,,,,,
124,No stimuli,3.15,40,,,,,,,,,,,,,,,,,,,,,,,,,
125,No stimuli,2.138889,40,,,,,,,,,,,,,,,,,,,,,,,,,
126,No stimuli,1.764583,35.8,,,,,,,,,,,,,,,,,,,,,,,,,
127,No stimuli,1.460764,23.6,,,,,,,,,,,,,,,,,,,,,,,,,
128,No stimuli,1.011111,24.9,,,,,,,,,,,,,,,,,,,,,,,,,
129,No stimuli,0.729167,22.4,,,,,,,,,,,,,,,,,,,,,,,,,
130,No stimuli,0.687847,21.5,,,,,,,,,,,,,,,,,,,,,,,,,
131,No stimuli,0.590625,20.1,,,,,,,,,,,,,,,,,,,,,,,,,
132,No stimuli,0.583333,16.1,,,,,,,,,,,,,,,,,,,,,,,,,
133,No stimuli,0.517708,17.1,,,,,,,,,,,,,,,,,,,,,,,,,
134,No stimuli,0.418056,17.4,,,,,,,,,,,,,,,,,,,,,,,,,
135,No stimuli,0.328125,15.9,,,,,,,,,,,,,,,,,,,,,,,,,
136,No stimuli,0.367014,14.2,,,,,,,,,,,,,,,,,,,,,,,,,
137,No stimuli,0.342708,12.3,,,,,,,,,,,,,,,,,,,,,,,,,
138,No stimuli,0.386458,13.3,,,,,,,,,,,,,,,,,,,,,,,,,
139,No stimuli,0.364583,16.4,,,,,,,,,,,,,,,,,,,,,,,,,
140,No stimuli,0.291667,13,,,,,,,,,,,,,,,,,,,,,,,,,
141,KCl (30 mM),0.286806,10.4,,,,,,,,,,,,,,,,,,,,,,,,,
142,KCl (30 mM),0.354167,19.6,,,,,,,,,,,,,,,,,,,,,,,,,
143,KCl (30 mM),3.520833,142.4,,,,,,,,,,,,,,,,,,,,,,,,,
144,KCl (30 mM),7.369792,139.6,,,,,,,,,,,,,,,,,,,,,,,,,
145,KCl (30 mM),4.526042,94.4,,,,,,,,,,,,,,,,,,,,,,,,,
146,KCl (30 mM),3.229167,72.4,,,,,,,,,,,,,,,,,,,,,,,,,
147,KCl (30 mM),2.8125,61.2,,,,,,,,,,,,,,,,,,,,,,,,,
148,KCl (30 mM),2.395833,74,,,,,,,,,,,,,,,,,,,,,,,,,
149,KCl (30 mM),2.244792,69.2,,,,,,,,,,,,,,,,,,,,,,,,,
150,KCl (30 mM),2.130208,71.6,,,,,,,,,,,,,,,,,,,,,,,,,
151,KCl (30 mM),1.859375,74,,,,,,,,,,,,,,,,,,,,,,,,,
152,KCl (30 mM),1.432292,80.8,,,,,,,,,,,,,,,,,,,,,,,,,
153,KCl (30 mM),1.145833,95.2,,,,,,,,,,,,,,,,,,,,,,,,,
154,KCl (30 mM),1.291667,83.6,,,,,,,,,,,,,,,,,,,,,,,,,
155,KCl (30 mM),1.0625,92.4,,,,,,,,,,,,,,,,,,,,,,,,,
156,KCl (30 mM),1.083333,87.2,,,,,,,,,,,,,,,,,,,,,,,,,
157,KCl (30 mM),1.03125,84.4,,,,,,,,,,,,,,,,,,,,,,,,,
158,KCl (30 mM),0.828125,95.6,,,,,,,,,,,,,,,,,,,,,,,,,
159,KCl (30 mM),0.848958,85.2,,,,,,,,,,,,,,,,,,,,,,,,,
