TIME,STIMULUS,INSULIN_PER_100_ISLETS,GLUCAGON_PER_100_ISLETS,DNA_CONTENT,INSULIN_CONTENT,GLUCAGON_CONTENT,I_AUC(aam),I_SI(aam),G_AUC(aam),G_SI(aam),I_AUC(Glu3),I_SI(Glu3),G_AUC(Glu3),G_SI(Glu3),I_AUC(G16.7),I_SI(G16.7),G_AUC(G16.7),G_SI(G16.7),I_AUC(ibmx),I_SI(ibmx),G_AUC(ibmx),G_SI(ibmx),I_AUC(kcl),I_SI(kcl),G_AUC(kcl),G_SI(kcl)
42,"Amino acid Mixure, 4 mM",0.172569,47.6,,,,,,,,,,,,,,,,,,,,,,,
43,"Amino acid Mixure, 4 mM",0.167708,46,,,,,,,,,,,,,,,,,,,,,,,
44,"Amino acid Mixure, 4 mM",0.153125,44.8,,,,,,,,,,,,,,,,,,,,,,,
45,"Amino acid Mixure, 4 mM",0.155556,45.6,,,,,,,,,,,,,,,,,,,,,,,
46,"Amino acid Mixure, 4 mM",0.160417,41.6,,,,,,,,,,,,,,,,,,,,,,,
47,"Amino acid Mixure, 4 mM",0.175,44.8,,,,,,,,,,,,,,,,,,,,,,,
48,"Amino acid Mixure, 4 mM",0.148264,54,,,,,,,,,,,,,,,,,,,,,,,
49,"Amino acid Mixure, 4 mM",0.175,61.2,,,,,,,,,,,,,,,,,,,,,,,
50,"Amino acid Mixure, 4 mM",0.167708,46.4,,,,,,,,,,,,,,,,,,,,,,,
51,"Amino acid Mixure, 4 mM",0.145833,54.4,,,,,,,,,,,,,,,,,,,,,,,
52,"Amino acid Mixure, 4 mM",0.145833,48,,,,,,,,,,,,,,,,,,,,,,,
53,"Amino acid Mixure, 4 mM",0.138542,80,,,,,,,,,,,,,,,,,,,,,,,
54,"Amino acid Mixure, 4 mM",0.162847,65.6,,,,,,,,,,,,,,,,,,,,,,,
55,"Amino acid Mixure, 4 mM",0.136111,52.4,,,,,,,,,,,,,,,,,,,,,,,
56,"Amino acid Mixure, 4 mM",0.148264,60.8,,,,,,,,,,,,,,,,,,,,,,,
57,"Amino acid Mixure, 4 mM",0.153125,59.6,,,,,,,,,,,,,,,,,,,,,,,
58,"Amino acid Mixure, 4 mM",0.126389,75.6,,,,,,,,,,,,,,,,,,,,,,,
59,"Amino acid Mixure, 4 mM",0.140972,61.6,,,,,,,,,,,,,,,,,,,,,,,
60,"Amino acid Mixure, 4 mM",0.145833,64.4,,,,,,,,,,,,,,,,,,,,,,,
61,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.133681,68.4,,,,,,,,,,,,,,,,,,,,,,,
62,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.157986,56.4,,,,,,,,,,,,,,,,,,,,,,,
63,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.167708,61.6,,,,,,,,,,,,,,,,,,,,,,,
64,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.2625,62.4,,,,,,,,,,,,,,,,,,,,,,,
65,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.213889,60.8,,,,,,,,,,,,,,,,,,,,,,,
66,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.201736,70.4,,,,,,,,,,,,,,,,,,,,,,,
67,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.184722,75.2,,,,,,,,,,,,,,,,,,,,,,,
68,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.157986,71.2,,,,,,,,,,,,,,,,,,,,,,,
69,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.157986,85.2,,,,,,,,,,,,,,,,,,,,,,,
70,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.148264,108.4,,,,,,,,,,,,,,,,,,,,,,,
71,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.145833,80.4,,,,,,,,,,,,,,,,,,,,,,,
72,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.150694,80.4,,,,,,,,,,,,,,,,,,,,,,,
73,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.150694,78.4,,,,,,,,,,,,,,,,,,,,,,,
74,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.153125,91.2,,,,,,,,,,,,,,,,,,,,,,,
75,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.165278,91.2,,,,,,,,,,,,,,,,,,,,,,,
76,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.150694,0,,,,,,,,,,,,,,,,,,,,,,,
77,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.155556,61.6,,,,,,,,,,,,,,,,,,,,,,,
78,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.153125,104.4,,,,,,,,,,,,,,,,,,,,,,,
79,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.157986,98.8,,,,,,,,,,,,,,,,,,,,,,,
80,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.155556,114,,,,,,,,,,,,,,,,,,,,,,,
81,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",0.143403,94.8,,,,,,,,,,,,,,,,,,,,,,,
82,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",0.197917,76.2,,,,,,,,,,,,,,,,,,,,,,,
83,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",0.244792,106.8,,,,,,,,,,,,,,,,,,,,,,,
84,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",0.9375,70.8,,,,,,,,,,,,,,,,,,,,,,,
85,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",2.255208,42,,,,,,,,,,,,,,,,,,,,,,,
86,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",2.151042,66.6,,,,,,,,,,,,,,,,,,,,,,,
87,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",1.567708,106.2,,,,,,,,,,,,,,,,,,,,,,,
88,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",1.078125,69.6,,,,,,,,,,,,,,,,,,,,,,,
89,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",0.885417,55.8,,,,,,,,,,,,,,,,,,,,,,,
90,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",0.770833,78.6,,,,,,,,,,,,,,,,,,,,,,,
91,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",0.682292,57.6,,,,,,,,,,,,,,,,,,,,,,,
92,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",0.661458,57,,,,,,,,,,,,,,,,,,,,,,,
93,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",0.614583,66,,,,,,,,,,,,,,,,,,,,,,,
94,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",0.645833,76.8,,,,,,,,,,,,,,,,,,,,,,,
95,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",0.609375,100.8,,,,,,,,,,,,,,,,,,,,,,,
96,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",0.661458,66,,,,,,,,,,,,,,,,,,,,,,,
97,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",0.723958,52.8,,,,,,,,,,,,,,,,,,,,,,,
98,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",0.666667,50.4,,,,,,,,,,,,,,,,,,,,,,,
99,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",0.6875,44.4,,,,,,,,,,,,,,,,,,,,,,,
100,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",0.765625,82.2,,,,,,,,,,,,,,,,,,,,,,,
101,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",0.692708,68.8,,,,,,,,,,,,,,,,,,,,,,,
102,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",0.739583,38.4,,,,,,,,,,,,,,,,,,,,,,,
103,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",1.166667,40,,,,,,,,,,,,,,,,,,,,,,,
104,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",2.21875,44.8,,,,,,,,,,,,,,,,,,,,,,,
105,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",2.927083,58.4,,,,,,,,,,,,,,,,,,,,,,,
106,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",4.338542,104,,,,,,,,,,,,,,,,,,,,,,,
107,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",5.244792,159.2,,,,,,,,,,,,,,,,,,,,,,,
108,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",5,162.4,,,,,,,,,,,,,,,,,,,,,,,
109,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",4.989583,177.6,,,,,,,,,,,,,,,,,,,,,,,
110,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",5.338542,228,,,,,,,,,,,,,,,,,,,,,,,
111,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",4.515625,202.4,,,,,,,,,,,,,,,,,,,,,,,
112,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",5.0625,177.6,,,,,,,,,,,,,,,,,,,,,,,
113,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",4.463542,192,,,,,,,,,,,,,,,,,,,,,,,
114,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",4.473958,187.2,,,,,,,,,,,,,,,,,,,,,,,
115,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",4.302083,196.8,,,,,,,,,,,,,,,,,,,,,,,
116,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",3.963542,206.4,,,,,,,,,,,,,,,,,,,,,,,
117,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",4.03125,186.4,,,,,,,,,,,,,,,,,,,,,,,
118,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",3.854167,179.2,,,,,,,,,,,,,,,,,,,,,,,
119,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",3.723958,212.8,,,,,,,,,,,,,,,,,,,,,,,
120,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",2,68.8,,,,,,,,,,,,,,,,,,,,,,,
121,No Stimuli,1.244792,80,,,,,,,,,,,,,,,,,,,,,,,
122,No Stimuli,0.786458,70.4,,,,,,,,,,,,,,,,,,,,,,,
123,No Stimuli,2.895833,105.6,,,,,,,,,,,,,,,,,,,,,,,
124,No Stimuli,2.168056,78.6,,,,,,,,,,,,,,,,,,,,,,,
125,No Stimuli,1.266319,40.8,,,,,,,,,,,,,,,,,,,,,,,
126,No Stimuli,0.731597,64.2,,,,,,,,,,,,,,,,,,,,,,,
127,No Stimuli,0.544444,40.8,,,,,,,,,,,,,,,,,,,,,,,
128,No Stimuli,0.369444,30,,,,,,,,,,,,,,,,,,,,,,,
129,No Stimuli,0.269792,62.4,,,,,,,,,,,,,,,,,,,,,,,
130,No Stimuli,0.21875,34.2,,,,,,,,,,,,,,,,,,,,,,,
131,No Stimuli,0.194444,14.4,,,,,,,,,,,,,,,,,,,,,,,
132,No Stimuli,0.238194,18,,,,,,,,,,,,,,,,,,,,,,,
133,No Stimuli,0.160417,49.8,,,,,,,,,,,,,,,,,,,,,,,
134,No Stimuli,0.150694,17.4,,,,,,,,,,,,,,,,,,,,,,,
135,No Stimuli,0.148264,0,,,,,,,,,,,,,,,,,,,,,,,
136,No Stimuli,0.226042,46.2,,,,,,,,,,,,,,,,,,,,,,,
137,No Stimuli,0.138542,57,,,,,,,,,,,,,,,,,,,,,,,
138,No Stimuli,0.116667,34.8,,,,,,,,,,,,,,,,,,,,,,,
139,No Stimuli,0.126389,55.8,,,,,,,,,,,,,,,,,,,,,,,
140,No Stimuli,0.136111,42.6,,,,,,,,,,,,,,,,,,,,,,,
141,"KCl, 30 mM",0.109375,15.6,,,,,,,,,,,,,,,,,,,,,,,
142,"KCl, 30 mM",1.040278,320,,,,,,,,,,,,,,,,,,,,,,,
143,"KCl, 30 mM",1.310069,320,,,,,,,,,,,,,,,,,,,,,,,
144,"KCl, 30 mM",0.675694,320,,,,,,,,,,,,,,,,,,,,,,,
145,"KCl, 30 mM",0.459375,240,,,,,,,,,,,,,,,,,,,,,,,
146,"KCl, 30 mM",0.359722,184.8,,,,,,,,,,,,,,,,,,,,,,,
147,"KCl, 30 mM",0.323264,167.4,,,,,,,,,,,,,,,,,,,,,,,
148,"KCl, 30 mM",0.301389,160.2,,,,,,,,,,,,,,,,,,,,,,,
149,"KCl, 30 mM",0.298958,161.4,,,,,,,,,,,,,,,,,,,,,,,
150,"KCl, 30 mM",0.277083,128.4,,,,,,,,,,,,,,,,,,,,,,,
151,"KCl, 30 mM",0.245486,216.6,,,,,,,,,,,,,,,,,,,,,,,
152,"KCl, 30 mM",0.250347,156.6,,,,,,,,,,,,,,,,,,,,,,,
153,"KCl, 30 mM",0.21875,111.6,,,,,,,,,,,,,,,,,,,,,,,
154,"KCl, 30 mM",0.245486,127.2,,,,,,,,,,,,,,,,,,,,,,,
155,"KCl, 30 mM",0.238194,141.6,,,,,,,,,,,,,,,,,,,,,,,
156,"KCl, 30 mM",0.211458,172.8,,,,,,,,,,,,,,,,,,,,,,,
157,"KCl, 30 mM",0.235764,122.4,,,,,,,,,,,,,,,,,,,,,,,
158,"KCl, 30 mM",0.199306,133.2,,,,,,,,,,,,,,,,,,,,,,,
159,"KCl, 30 mM",0.189583,124.2,,,,,,,,,,,,,,,,,,,,,,,
