TIME,STIMULUS,INSULIN_PER_100_ISLETS,GLUCAGON_PER_100_ISLETS,ISLET_NUMBER,DNA_CONTENT,INSULIN_CONTENT,GLUCAGON_CONTENT,I_AUC(aam),I_SI(aam),G_AUC(aam),G_SI(aam),I_AUC(Glu3),I_SI(Glu3),G_AUC(Glu3),G_SI(Glu3),I_AUC(G16.7),I_SI(G16.7),G_AUC(G16.7),G_SI(G16.7),I_AUC(ibmx),I_SI(ibmx),G_AUC(ibmx),G_SI(ibmx),I_AUC(kcl),I_SI(kcl),G_AUC(kcl),G_SI(kcl)
20,No stimuli,0.617647,19.76471,,,,,-1.2112777999999977,2.766926872849292,2441.435296,3.937008642558942,-0.12009999999999987,1.390186925433282,-44.82302999999956,0.5215827647132051,30.82802,12.322850665581583,-568.2354799999998,0.6425232710644408,57.70833299999998,3.050471433482558,2464.4704300000003,3.037756027884548,22.327288399999993,19.13265740386092,3068.658728,12.519562304534917
21,No stimuli,0.480392,31.764709999999997,,,,,,,,,,,,,,,,,,,,,,,,
22,No stimuli,0.537582,24.35294,,,,,,,,,,,,,,,,,,,,,,,,
23,No stimuli,0.526144,40.23529,,,,,,,,,,,,,,,,,,,,,,,,
24,No stimuli,0.503268,26.11765,,,,,,,,,,,,,,,,,,,,,,,,
25,No stimuli,0.488971,34.23529,,,,,,,,,,,,,,,,,,,,,,,,
26,No stimuli,0.466095,53.64706,,,,,,,,,,,,,,,,,,,,,,,,
27,No stimuli,0.471814,22.23529,,,,,,,,,,,,,,,,,,,,,,,,
28,No stimuli,0.386029,28.588240000000003,,,,,,,,,,,,,,,,,,,,,,,,
29,No stimuli,0.38317,40.58824,,,,,,,,,,,,,,,,,,,,,,,,
30,Amino acid mixture (4 mM),0.531863,30.70588,,,,,,,,,,,,,,,,,,,,,,,,
31,Amino acid mixture (4 mM),0.406046,43.41176,,,,,,,,,,,,,,,,,,,,,,,,
32,Amino acid mixture (4 mM),1.032271,78,,,,,,,,,,,,,,,,,,,,,,,,
33,Amino acid mixture (4 mM),1.215278,126,,,,,,,,,,,,,,,,,,,,,,,,
34,Amino acid mixture (4 mM),0.732026,141.1765,,,,,,,,,,,,,,,,,,,,,,,,
35,Amino acid mixture (4 mM),0.529003,141.1765,,,,,,,,,,,,,,,,,,,,,,,,
36,Amino acid mixture (4 mM),0.486111,108.7059,,,,,,,,,,,,,,,,,,,,,,,,
37,Amino acid mixture (4 mM),0.38031,101.2941,,,,,,,,,,,,,,,,,,,,,,,,
38,Amino acid mixture (4 mM),0.360294,103.4118,,,,,,,,,,,,,,,,,,,,,,,,
39,Amino acid mixture (4 mM),0.357435,87.88235,,,,,,,,,,,,,,,,,,,,,,,,
40,Amino acid mixture (4 mM),0.463235,91.41176,,,,,,,,,,,,,,,,,,,,,,,,
41,Amino acid mixture (4 mM),0.323121,103.0588,,,,,,,,,,,,,,,,,,,,,,,,
42,Amino acid mixture (4 mM),0.351716,94.94118,,,,,,,,,,,,,,,,,,,,,,,,
43,Amino acid mixture (4 mM),0.285948,103.7647,,,,,,,,,,,,,,,,,,,,,,,,
44,Amino acid mixture (4 mM),0.331699,97.76471,,,,,,,,,,,,,,,,,,,,,,,,
45,Amino acid mixture (4 mM),0.314542,105.1765,,,,,,,,,,,,,,,,,,,,,,,,
46,Amino acid mixture (4 mM),0.303105,120.3529,,,,,,,,,,,,,,,,,,,,,,,,
47,Amino acid mixture (4 mM),0.314542,118.5882,,,,,,,,,,,,,,,,,,,,,,,,
48,Amino acid mixture (4 mM),0.303105,114,,,,,,,,,,,,,,,,,,,,,,,,
49,Amino acid mixture (4 mM),0.311683,140.4706,,,,,,,,,,,,,,,,,,,,,,,,
50,Amino acid mixture (4 mM),0.303105,129.1765,,,,,,,,,,,,,,,,,,,,,,,,
51,Amino acid mixture (4 mM),0.388889,138.7059,,,,,,,,,,,,,,,,,,,,,,,,
52,Amino acid mixture (4 mM),0.308824,136.9412,,,,,,,,,,,,,,,,,,,,,,,,
53,Amino acid mixture (4 mM),0.331699,134.8235,,,,,,,,,,,,,,,,,,,,,,,,
54,Amino acid mixture (4 mM),0.260212,141.1765,,,,,,,,,,,,,,,,,,,,,,,,
55,Amino acid mixture (4 mM),0.254493,134.1176,,,,,,,,,,,,,,,,,,,,,,,,
56,Amino acid mixture (4 mM),0.291667,140.8235,,,,,,,,,,,,,,,,,,,,,,,,
57,Amino acid mixture (4 mM),0.245915,123.5294,,,,,,,,,,,,,,,,,,,,,,,,
58,Amino acid mixture (4 mM),0.214461,141.1765,,,,,,,,,,,,,,,,,,,,,,,,
59,Amino acid mixture (4 mM),0.214461,140.1176,,,,,,,,,,,,,,,,,,,,,,,,
60,Amino acid mixture (4 mM),0.257353,141.1765,,,,,,,,,,,,,,,,,,,,,,,,
61,Amino acid mixture (4 mM) + Glucose (3 mM),0.223039,141.1765,,,,,,,,,,,,,,,,,,,,,,,,
62,Amino acid mixture (4 mM) + Glucose (3 mM),0.251634,71.64706,,,,,,,,,,,,,,,,,,,,,,,,
63,Amino acid mixture (4 mM) + Glucose (3 mM),0.291667,81.52941,,,,,,,,,,,,,,,,,,,,,,,,
64,Amino acid mixture (4 mM) + Glucose (3 mM),0.340278,109.0588,,,,,,,,,,,,,,,,,,,,,,,,
65,Amino acid mixture (4 mM) + Glucose (3 mM),0.303105,137.6471,,,,,,,,,,,,,,,,,,,,,,,,
66,Amino acid mixture (4 mM) + Glucose (3 mM),0.277369,141.1765,,,,,,,,,,,,,,,,,,,,,,,,
67,Amino acid mixture (4 mM) + Glucose (3 mM),0.197304,141.1765,,,,,,,,,,,,,,,,,,,,,,,,
68,Amino acid mixture (4 mM) + Glucose (3 mM),0.200163,141.1765,,,,,,,,,,,,,,,,,,,,,,,,
69,Amino acid mixture (4 mM) + Glucose (3 mM),0.197304,141.1765,,,,,,,,,,,,,,,,,,,,,,,,
70,Amino acid mixture (4 mM) + Glucose (3 mM),0.305964,141.1765,,,,,,,,,,,,,,,,,,,,,,,,
71,Amino acid mixture (4 mM) + Glucose (3 mM),0.194444,141.1765,,,,,,,,,,,,,,,,,,,,,,,,
72,Amino acid mixture (4 mM) + Glucose (3 mM),0.237337,135.5294,,,,,,,,,,,,,,,,,,,,,,,,
73,Amino acid mixture (4 mM) + Glucose (3 mM),0.208742,141.1765,,,,,,,,,,,,,,,,,,,,,,,,
74,Amino acid mixture (4 mM) + Glucose (3 mM),0.225899,141.1765,,,,,,,,,,,,,,,,,,,,,,,,
75,Amino acid mixture (4 mM) + Glucose (3 mM),0.254493,141.1765,,,,,,,,,,,,,,,,,,,,,,,,
76,Amino acid mixture (4 mM) + Glucose (3 mM),0.197304,141.1765,,,,,,,,,,,,,,,,,,,,,,,,
77,Amino acid mixture (4 mM) + Glucose (3 mM),0.243056,141.1765,,,,,,,,,,,,,,,,,,,,,,,,
78,Amino acid mixture (4 mM) + Glucose (3 mM),0.197304,141.1765,,,,,,,,,,,,,,,,,,,,,,,,
79,Amino acid mixture (4 mM) + Glucose (3 mM),0.245915,141.1765,,,,,,,,,,,,,,,,,,,,,,,,
80,Amino acid mixture (4 mM) + Glucose (3 mM),0.183007,190.5882,,,,,,,,,,,,,,,,,,,,,,,,
81,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.223039,195.8824,,,,,,,,,,,,,,,,,,,,,,,,
82,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.257353,132.9412,,,,,,,,,,,,,,,,,,,,,,,,
83,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.643382,116.4706,,,,,,,,,,,,,,,,,,,,,,,,
84,Amino acid mixture (4 mM) + Glucose (16.7 mM),1.734069,144.7059,,,,,,,,,,,,,,,,,,,,,,,,
85,Amino acid mixture (4 mM) + Glucose (16.7 mM),2.395833,111.1765,,,,,,,,,,,,,,,,,,,,,,,,
86,Amino acid mixture (4 mM) + Glucose (16.7 mM),2.457108,114.7059,,,,,,,,,,,,,,,,,,,,,,,,
87,Amino acid mixture (4 mM) + Glucose (16.7 mM),2.346814,124.1176,,,,,,,,,,,,,,,,,,,,,,,,
88,Amino acid mixture (4 mM) + Glucose (16.7 mM),1.801471,142.3529,,,,,,,,,,,,,,,,,,,,,,,,
89,Amino acid mixture (4 mM) + Glucose (16.7 mM),1.862745,122.9412,,,,,,,,,,,,,,,,,,,,,,,,
90,Amino acid mixture (4 mM) + Glucose (16.7 mM),1.685049,140,,,,,,,,,,,,,,,,,,,,,,,,
91,Amino acid mixture (4 mM) + Glucose (16.7 mM),1.721814,121.1765,,,,,,,,,,,,,,,,,,,,,,,,
92,Amino acid mixture (4 mM) + Glucose (16.7 mM),1.709559,109.4118,,,,,,,,,,,,,,,,,,,,,,,,
93,Amino acid mixture (4 mM) + Glucose (16.7 mM),1.678922,117.0588,,,,,,,,,,,,,,,,,,,,,,,,
94,Amino acid mixture (4 mM) + Glucose (16.7 mM),1.556373,109.4118,,,,,,,,,,,,,,,,,,,,,,,,
95,Amino acid mixture (4 mM) + Glucose (16.7 mM),1.973039,105.2941,,,,,,,,,,,,,,,,,,,,,,,,
96,Amino acid mixture (4 mM) + Glucose (16.7 mM),2.267157,97.05882,,,,,,,,,,,,,,,,,,,,,,,,
97,Amino acid mixture (4 mM) + Glucose (16.7 mM),2.089461,114.1176,,,,,,,,,,,,,,,,,,,,,,,,
98,Amino acid mixture (4 mM) + Glucose (16.7 mM),2.224265,112.9412,,,,,,,,,,,,,,,,,,,,,,,,
99,Amino acid mixture (4 mM) + Glucose (16.7 mM),2.628676,121.1765,,,,,,,,,,,,,,,,,,,,,,,,
