TIME,STIMULUS,INSULIN_PER_100_ISLETS,GLUCAGON_PER_100_ISLETS,ISLET_NUMBER,DNA_CONTENT,INSULIN_CONTENT,GLUCAGON_CONTENT,I_AUC(aam),I_AUC(Glu3),I_AUC(G16.7),I_AUC(ibmx),I_AUC(kcl),I_SI(aam),I_SI(Glu3),I_SI(G16.7),I_SI(ibmx),I_SI(kcl),G_AUC(aam),G_AUC(Glu3),G_AUC(G16.7),G_AUC(ibmx),G_AUC(kcl),G_SI(aam),G_SI(Glu3),G_SI(G16.7),G_SI(ibmx),G_SI(kcl)
39,Amino acid mixture (4 mM),0.116667,33.6,,,,,,,,,,,,,,,,,,,,,,,,
40,Amino acid mixture (4 mM),0.122917,36.2,,,,,,,,,,,,,,,,,,,,,,,,
41,Amino acid mixture (4 mM),0.114583,37.8,,,,,,,,,,,,,,,,,,,,,,,,
42,Amino acid mixture (4 mM),0.11875,30.6,,,,,,,,,,,,,,,,,,,,,,,,
43,Amino acid mixture (4 mM),0.126389,38.2,,,,,,,,,,,,,,,,,,,,,,,,
44,Amino acid mixture (4 mM),0.121528,46.6,,,,,,,,,,,,,,,,,,,,,,,,
45,Amino acid mixture (4 mM),0.130556,35.4,,,,,,,,,,,,,,,,,,,,,,,,
46,Amino acid mixture (4 mM),0.118056,37,,,,,,,,,,,,,,,,,,,,,,,,
47,Amino acid mixture (4 mM),0.123611,48.6,,,,,,,,,,,,,,,,,,,,,,,,
48,Amino acid mixture (4 mM),0.125,32.4,,,,,,,,,,,,,,,,,,,,,,,,
49,Amino acid mixture (4 mM),0.119444,43.8,,,,,,,,,,,,,,,,,,,,,,,,
50,Amino acid mixture (4 mM),0.102083,44,,,,,,,,,,,,,,,,,,,,,,,,
51,Amino acid mixture (4 mM),0.109722,50.6,,,,,,,,,,,,,,,,,,,,,,,,
52,Amino acid mixture (4 mM),0.120833,57.4,,,,,,,,,,,,,,,,,,,,,,,,
53,Amino acid mixture (4 mM),0.120139,49.4,,,,,,,,,,,,,,,,,,,,,,,,
54,Amino acid mixture (4 mM),0.104861,39.8,,,,,,,,,,,,,,,,,,,,,,,,
55,Amino acid mixture (4 mM),0.117361,51.6,,,,,,,,,,,,,,,,,,,,,,,,
56,Amino acid mixture (4 mM),0.109028,64.8,,,,,,,,,,,,,,,,,,,,,,,,
57,Amino acid mixture (4 mM),0.102083,49.4,,,,,,,,,,,,,,,,,,,,,,,,
58,Amino acid mixture (4 mM),0.11875,66,,,,,,,,,,,,,,,,,,,,,,,,
59,Amino acid mixture (4 mM),0.113194,61,,,,,,,,,,,,,,,,,,,,,,,,
60,Amino acid mixture (4 mM),0.106944,56,,,,,,,,,,,,,,,,,,,,,,,,
61,Amino acid mixture (4 mM) + Glucose (3 mM),0.107639,41,,,,,,,,,,,,,,,,,,,,,,,,
62,Amino acid mixture (4 mM) + Glucose (3 mM),0.089583,7.6,,,,,,,,,,,,,,,,,,,,,,,,
63,Amino acid mixture (4 mM) + Glucose (3 mM),0.147222,4,,,,,,,,,,,,,,,,,,,,,,,,
64,Amino acid mixture (4 mM) + Glucose (3 mM),0.269444,4,,,,,,,,,,,,,,,,,,,,,,,,
65,Amino acid mixture (4 mM) + Glucose (3 mM),0.302778,9.6,,,,,,,,,,,,,,,,,,,,,,,,
66,Amino acid mixture (4 mM) + Glucose (3 mM),0.250694,13.8,,,,,,,,,,,,,,,,,,,,,,,,
67,Amino acid mixture (4 mM) + Glucose (3 mM),0.180556,22.8,,,,,,,,,,,,,,,,,,,,,,,,
68,Amino acid mixture (4 mM) + Glucose (3 mM),0.130556,34,,,,,,,,,,,,,,,,,,,,,,,,
69,Amino acid mixture (4 mM) + Glucose (3 mM),0.1125,47.8,,,,,,,,,,,,,,,,,,,,,,,,
70,Amino acid mixture (4 mM) + Glucose (3 mM),0.115278,48.2,,,,,,,,,,,,,,,,,,,,,,,,
71,Amino acid mixture (4 mM) + Glucose (3 mM),0.114583,45.2,,,,,,,,,,,,,,,,,,,,,,,,
72,Amino acid mixture (4 mM) + Glucose (3 mM),0.129861,44.6,,,,,,,,,,,,,,,,,,,,,,,,
73,Amino acid mixture (4 mM) + Glucose (3 mM),0.133333,47.8,,,,,,,,,,,,,,,,,,,,,,,,
74,Amino acid mixture (4 mM) + Glucose (3 mM),0.115972,49,,,,,,,,,,,,,,,,,,,,,,,,
75,Amino acid mixture (4 mM) + Glucose (3 mM),0.127083,44,,,,,,,,,,,,,,,,,,,,,,,,
76,Amino acid mixture (4 mM) + Glucose (3 mM),0.136806,42,,,,,,,,,,,,,,,,,,,,,,,,
77,Amino acid mixture (4 mM) + Glucose (3 mM),0.125,51.2,,,,,,,,,,,,,,,,,,,,,,,,
78,Amino acid mixture (4 mM) + Glucose (3 mM),0.1375,37.6,,,,,,,,,,,,,,,,,,,,,,,,
79,Amino acid mixture (4 mM) + Glucose (3 mM),0.116667,53.4,,,,,,,,,,,,,,,,,,,,,,,,
80,Amino acid mixture (4 mM) + Glucose (3 mM),0.1125,48,,,,,,,,,,,,,,,,,,,,,,,,
81,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.129861,53.6,,,,,,,,,,,,,,,,,,,,,,,,
82,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.124306,21.2,,,,,,,,,,,,,,,,,,,,,,,,
83,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.261806,8.2,,,,,,,,,,,,,,,,,,,,,,,,
84,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.866667,4,,,,,,,,,,,,,,,,,,,,,,,,
85,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.970833,14.4,,,,,,,,,,,,,,,,,,,,,,,,
86,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.75,27.8,,,,,,,,,,,,,,,,,,,,,,,,
87,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.458333,36.2,,,,,,,,,,,,,,,,,,,,,,,,
88,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.445833,47.4,,,,,,,,,,,,,,,,,,,,,,,,
89,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.4,45.8,,,,,,,,,,,,,,,,,,,,,,,,
90,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.491667,41.4,,,,,,,,,,,,,,,,,,,,,,,,
91,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.433333,40.8,,,,,,,,,,,,,,,,,,,,,,,,
92,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.370833,42,,,,,,,,,,,,,,,,,,,,,,,,
93,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.3875,37.2,,,,,,,,,,,,,,,,,,,,,,,,
94,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.45,39.8,,,,,,,,,,,,,,,,,,,,,,,,
95,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.458333,40.8,,,,,,,,,,,,,,,,,,,,,,,,
96,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.554167,37.2,,,,,,,,,,,,,,,,,,,,,,,,
97,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.5,49.6,,,,,,,,,,,,,,,,,,,,,,,,
98,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.383333,42.8,,,,,,,,,,,,,,,,,,,,,,,,
99,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.5,40.4,,,,,,,,,,,,,,,,,,,,,,,,
100,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.483333,39,,,,,,,,,,,,,,,,,,,,,,,,
101,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.395833,36.2,,,,,,,,,,,,,,,,,,,,,,,,
102,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.445833,28.6,,,,,,,,,,,,,,,,,,,,,,,,
103,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.6,5,,,,,,,,,,,,,,,,,,,,,,,,
104,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.716667,4.6,,,,,,,,,,,,,,,,,,,,,,,,
105,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.879167,7.4,,,,,,,,,,,,,,,,,,,,,,,,
106,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.291667,10,,,,,,,,,,,,,,,,,,,,,,,,
107,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.4625,18.2,,,,,,,,,,,,,,,,,,,,,,,,
108,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.516667,25.8,,,,,,,,,,,,,,,,,,,,,,,,
109,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.333333,51.2,,,,,,,,,,,,,,,,,,,,,,,,
110,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.266667,66.2,,,,,,,,,,,,,,,,,,,,,,,,
111,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.329167,90,,,,,,,,,,,,,,,,,,,,,,,,
112,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.308333,110,,,,,,,,,,,,,,,,,,,,,,,,
113,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.508333,120,,,,,,,,,,,,,,,,,,,,,,,,
114,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.491667,128,,,,,,,,,,,,,,,,,,,,,,,,
115,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.283333,122,,,,,,,,,,,,,,,,,,,,,,,,
116,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.091667,125,,,,,,,,,,,,,,,,,,,,,,,,
117,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.341667,120,,,,,,,,,,,,,,,,,,,,,,,,
118,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.383333,118,,,,,,,,,,,,,,,,,,,,,,,,
119,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.683333,120,,,,,,,,,,,,,,,,,,,,,,,,
120,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.445833,110,,,,,,,,,,,,,,,,,,,,,,,,
121,No stimuli,1.616667,120,,,,,,,,,,,,,,,,,,,,,,,,
122,No stimuli,1.4,126,,,,,,,,,,,,,,,,,,,,,,,,
123,No stimuli,1.0875,128,,,,,,,,,,,,,,,,,,,,,,,,
124,No stimuli,0.895833,115,,,,,,,,,,,,,,,,,,,,,,,,
125,No stimuli,0.8625,67.2,,,,,,,,,,,,,,,,,,,,,,,,
126,No stimuli,0.608333,35.2,,,,,,,,,,,,,,,,,,,,,,,,
127,No stimuli,0.483333,37.2,,,,,,,,,,,,,,,,,,,,,,,,
128,No stimuli,0.258333,50,,,,,,,,,,,,,,,,,,,,,,,,
129,No stimuli,0.2,27.4,,,,,,,,,,,,,,,,,,,,,,,,
130,No stimuli,0.11875,28,,,,,,,,,,,,,,,,,,,,,,,,
131,No stimuli,0.095139,31.6,,,,,,,,,,,,,,,,,,,,,,,,
132,No stimuli,0.071528,18.8,,,,,,,,,,,,,,,,,,,,,,,,
133,No stimuli,0.06875,30.2,,,,,,,,,,,,,,,,,,,,,,,,
134,No stimuli,0.050694,26.4,,,,,,,,,,,,,,,,,,,,,,,,
135,No stimuli,0.060417,25.2,,,,,,,,,,,,,,,,,,,,,,,,
136,No stimuli,0.055556,28,,,,,,,,,,,,,,,,,,,,,,,,
137,No stimuli,0.047917,34,,,,,,,,,,,,,,,,,,,,,,,,
138,No stimuli,0.053472,20.2,,,,,,,,,,,,,,,,,,,,,,,,
139,No stimuli,0.059722,22.8,,,,,,,,,,,,,,,,,,,,,,,,
140,No stimuli,0.04375,25.6,,,,,,,,,,,,,,,,,,,,,,,,
141,KCl (30 mM),0.053472,21.4,,,,,,,,,,,,,,,,,,,,,,,,
142,KCl (30 mM),1.016667,80,,,,,,,,,,,,,,,,,,,,,,,,
143,KCl (30 mM),1.420833,80,,,,,,,,,,,,,,,,,,,,,,,,
144,KCl (30 mM),1.029167,79.6,,,,,,,,,,,,,,,,,,,,,,,,
145,KCl (30 mM),0.7125,57.6,,,,,,,,,,,,,,,,,,,,,,,,
146,KCl (30 mM),0.520833,47,,,,,,,,,,,,,,,,,,,,,,,,
147,KCl (30 mM),0.458333,40.2,,,,,,,,,,,,,,,,,,,,,,,,
148,KCl (30 mM),0.416667,56.4,,,,,,,,,,,,,,,,,,,,,,,,
149,KCl (30 mM),0.416667,32,,,,,,,,,,,,,,,,,,,,,,,,
150,KCl (30 mM),2.145833,37.2,,,,,,,,,,,,,,,,,,,,,,,,
151,KCl (30 mM),2.283333,38.6,,,,,,,,,,,,,,,,,,,,,,,,
152,KCl (30 mM),1.404167,49.4,,,,,,,,,,,,,,,,,,,,,,,,
153,KCl (30 mM),1.545833,31.6,,,,,,,,,,,,,,,,,,,,,,,,
154,KCl (30 mM),1.625,52.8,,,,,,,,,,,,,,,,,,,,,,,,
155,KCl (30 mM),1.4625,45.4,,,,,,,,,,,,,,,,,,,,,,,,
156,KCl (30 mM),1.604167,29.2,,,,,,,,,,,,,,,,,,,,,,,,
157,KCl (30 mM),1.483333,42.6,,,,,,,,,,,,,,,,,,,,,,,,
158,KCl (30 mM),1.229167,53.2,,,,,,,,,,,,,,,,,,,,,,,,
159,KCl (30 mM),1.275,41.4,,,,,,,,,,,,,,,,,,,,,,,,
