TIME,STIMULUS,INSULIN_PER_100_ISLETS,GLUCAGON_PER_100_ISLETS,ISLET_NUMBER,DNA_CONTENT,INSULIN_CONTENT,GLUCAGON_CONTENT,I_AUC(aam),I_SI(aam),G_AUC(aam),G_SI(aam),I_AUC(Glu3),I_SI(Glu3),G_AUC(Glu3),G_SI(Glu3),I_AUC(G16.7),I_SI(G16.7),G_AUC(G16.7),G_SI(G16.7),I_AUC(ibmx),I_SI(ibmx),G_AUC(ibmx),G_SI(ibmx),I_AUC(kcl),I_SI(kcl),G_AUC(kcl),G_SI(kcl)
20,No stimuli,0.169097,16,1000,3.28,2.19,700,-1.5463216,1.140537006,1205.18,4.485219164,0.366323,1.604028143,-214,0.160932297,1.536111,3.818863866,-452.1,0.440191388,1.874999,2.25926,1192.8,2.862149533,1.7569458,6.445422053,1066.26,11.56844968
21,No stimuli,0.161806,19.5,,,,,,,,,,,,,,,,,,,,,,,,
22,No stimuli,0.1625,19.2,,,,,,,,,,,,,,,,,,,,,,,,
23,No stimuli,0.15625,15.7,,,,,,,,,,,,,,,,,,,,,,,,
24,No stimuli,0.145486,16,,,,,,,,,,,,,,,,,,,,,,,,
25,No stimuli,0.14375,20.2,,,,,,,,,,,,,,,,,,,,,,,,
26,No stimuli,0.127083,18.7,,,,,,,,,,,,,,,,,,,,,,,,
27,No stimuli,0.136806,18.1,,,,,,,,,,,,,,,,,,,,,,,,
28,No stimuli,0.127778,22.1,,,,,,,,,,,,,,,,,,,,,,,,
29,No stimuli,0.126736,19,,,,,,,,,,,,,,,,,,,,,,,,
30,Amino acid mixture (4 mM),0.136458,27.1,,,,,,,,,,,,,,,,,,,,,,,,
31,Amino acid mixture (4 mM),0.135069,26.5,,,,,,,,,,,,,,,,,,,,,,,,
32,Amino acid mixture (4 mM),0.151042,46.4,,,,,,,,,,,,,,,,,,,,,,,,
33,Amino acid mixture (4 mM),0.146528,88,,,,,,,,,,,,,,,,,,,,,,,,
34,Amino acid mixture (4 mM),0.110764,71.2,,,,,,,,,,,,,,,,,,,,,,,,
35,Amino acid mixture (4 mM),0.105208,48,,,,,,,,,,,,,,,,,,,,,,,,
36,Amino acid mixture (4 mM),0.100694,62.4,,,,,,,,,,,,,,,,,,,,,,,,
37,Amino acid mixture (4 mM),0.097917,48.4,,,,,,,,,,,,,,,,,,,,,,,,
38,Amino acid mixture (4 mM),0.091667,32.8,,,,,,,,,,,,,,,,,,,,,,,,
39,Amino acid mixture (4 mM),0.090625,38.8,,,,,,,,,,,,,,,,,,,,,,,,
40,Amino acid mixture (4 mM),0.091667,44.8,,,,,,,,,,,,,,,,,,,,,,,,
41,Amino acid mixture (4 mM),0.088542,45.6,,,,,,,,,,,,,,,,,,,,,,,,
42,Amino acid mixture (4 mM),0.090972,56.8,,,,,,,,,,,,,,,,,,,,,,,,
43,Amino acid mixture (4 mM),0.087847,58.8,,,,,,,,,,,,,,,,,,,,,,,,
44,Amino acid mixture (4 mM),0.081944,57.6,,,,,,,,,,,,,,,,,,,,,,,,
45,Amino acid mixture (4 mM),0.070486,56.4,,,,,,,,,,,,,,,,,,,,,,,,
46,Amino acid mixture (4 mM),0.076389,58.4,,,,,,,,,,,,,,,,,,,,,,,,
47,Amino acid mixture (4 mM),0.069444,52.8,,,,,,,,,,,,,,,,,,,,,,,,
48,Amino acid mixture (4 mM),0.070486,56.4,,,,,,,,,,,,,,,,,,,,,,,,
49,Amino acid mixture (4 mM),0.064931,62.8,,,,,,,,,,,,,,,,,,,,,,,,
50,Amino acid mixture (4 mM),0.060764,68.8,,,,,,,,,,,,,,,,,,,,,,,,
51,Amino acid mixture (4 mM),0.052778,68,,,,,,,,,,,,,,,,,,,,,,,,
52,Amino acid mixture (4 mM),0.064931,68.8,,,,,,,,,,,,,,,,,,,,,,,,
53,Amino acid mixture (4 mM),0.056944,70,,,,,,,,,,,,,,,,,,,,,,,,
54,Amino acid mixture (4 mM),0.054167,68,,,,,,,,,,,,,,,,,,,,,,,,
55,Amino acid mixture (4 mM),0.052083,69.4,,,,,,,,,,,,,,,,,,,,,,,,
56,Amino acid mixture (4 mM),0.05625,70.8,,,,,,,,,,,,,,,,,,,,,,,,
57,Amino acid mixture (4 mM),0.052083,73.2,,,,,,,,,,,,,,,,,,,,,,,,
