TIME,STIMULUS,INSULIN_PER_100_ISLETS,GLUCAGON_PER_100_ISLETS,ISLET_NUMBER,DNA_CONTENT,INSULIN_CONTENT,GLUCAGON_CONTENT,I_AUC(aam),I_SI(aam),G_AUC(aam),G_SI(aam),I_AUC(Glu3),I_SI(Glu3),G_AUC(Glu3),G_SI(Glu3),I_AUC(G16.7),I_SI(G16.7),G_AUC(G16.7),G_SI(G16.7),I_AUC(ibmx),I_SI(ibmx),G_AUC(ibmx),G_SI(ibmx),I_AUC(kcl),I_SI(kcl),G_AUC(kcl),G_SI(kcl)
20,No stimuli,0.403472,2,1000,18.93,11.5,450,-2.4665228,1.813187724,80.36,5.203488372,0.882294,1.671055239,7.1,0.373134328,12.179169,5.279181283,-34.7,0.495283019,11.421871,2.119047516,336.6,5.788643533,13.1625014,20.40814667,1019.54,52.05479452
21,No stimuli,0.430208,2,,,,,,,,,,,,,,,,,,,,,,,,
22,No stimuli,0.398611,2,,,,,,,,,,,,,,,,,,,,,,,,
23,No stimuli,0.398611,4,,,,,,,,,,,,,,,,,,,,,,,,
24,No stimuli,0.401042,2,,,,,,,,,,,,,,,,,,,,,,,,
25,No stimuli,0.413194,2,,,,,,,,,,,,,,,,,,,,,,,,
26,No stimuli,0.398611,4.1,,,,,,,,,,,,,,,,,,,,,,,,
27,No stimuli,0.4375,4.7,,,,,,,,,,,,,,,,,,,,,,,,
28,No stimuli,0.430208,3.2,,,,,,,,,,,,,,,,,,,,,,,,
29,No stimuli,0.311111,3.2,,,,,,,,,,,,,,,,,,,,,,,,
30,Amino acid mixture (4 mM),0.405903,2.6,,,,,,,,,,,,,,,,,,,,,,,,
31,Amino acid mixture (4 mM),0.347569,2,,,,,,,,,,,,,,,,,,,,,,,,
32,Amino acid mixture (4 mM),0.413194,6.8,,,,,,,,,,,,,,,,,,,,,,,,
33,Amino acid mixture (4 mM),0.658681,10.9,,,,,,,,,,,,,,,,,,,,,,,,
34,Amino acid mixture (4 mM),0.721875,17.9,,,,,,,,,,,,,,,,,,,,,,,,
35,Amino acid mixture (4 mM),0.561458,12.1,,,,,,,,,,,,,,,,,,,,,,,,
36,Amino acid mixture (4 mM),0.486111,10.8,,,,,,,,,,,,,,,,,,,,,,,,
37,Amino acid mixture (4 mM),0.427778,12.9,,,,,,,,,,,,,,,,,,,,,,,,
38,Amino acid mixture (4 mM),0.384028,9.5,,,,,,,,,,,,,,,,,,,,,,,,
39,Amino acid mixture (4 mM),0.359722,4.8,,,,,,,,,,,,,,,,,,,,,,,,
40,Amino acid mixture (4 mM),0.323264,5,,,,,,,,,,,,,,,,,,,,,,,,
41,Amino acid mixture (4 mM),0.30625,3.3,,,,,,,,,,,,,,,,,,,,,,,,
42,Amino acid mixture (4 mM),0.296528,3.4,,,,,,,,,,,,,,,,,,,,,,,,
43,Amino acid mixture (4 mM),0.294097,3,,,,,,,,,,,,,,,,,,,,,,,,
44,Amino acid mixture (4 mM),0.367014,3.5,,,,,,,,,,,,,,,,,,,,,,,,
45,Amino acid mixture (4 mM),0.250347,4.9,,,,,,,,,,,,,,,,,,,,,,,,
46,Amino acid mixture (4 mM),0.247917,5.5,,,,,,,,,,,,,,,,,,,,,,,,
47,Amino acid mixture (4 mM),0.204167,3.6,,,,,,,,,,,,,,,,,,,,,,,,
48,Amino acid mixture (4 mM),0.223611,7.3,,,,,,,,,,,,,,,,,,,,,,,,
49,Amino acid mixture (4 mM),0.238194,4.9,,,,,,,,,,,,,,,,,,,,,,,,
50,Amino acid mixture (4 mM),0.473958,3.5,,,,,,,,,,,,,,,,,,,,,,,,
51,Amino acid mixture (4 mM),0.189583,4.7,,,,,,,,,,,,,,,,,,,,,,,,
52,Amino acid mixture (4 mM),0.189583,4.9,,,,,,,,,,,,,,,,,,,,,,,,
53,Amino acid mixture (4 mM),0.182292,4.1,,,,,,,,,,,,,,,,,,,,,,,,
54,Amino acid mixture (4 mM),0.194444,4,,,,,,,,,,,,,,,,,,,,,,,,
55,Amino acid mixture (4 mM),0.204167,4.3,,,,,,,,,,,,,,,,,,,,,,,,
56,Amino acid mixture (4 mM),0.189583,5,,,,,,,,,,,,,,,,,,,,,,,,
57,Amino acid mixture (4 mM),0.194444,5.7,,,,,,,,,,,,,,,,,,,,,,,,
58,Amino acid mixture (4 mM),0.177431,5.2,,,,,,,,,,,,,,,,,,,,,,,,
59,Amino acid mixture (4 mM),0.165278,3.5,,,,,,,,,,,,,,,,,,,,,,,,
60,Amino acid mixture (4 mM),0.196875,7.4,,,,,,,,,,,,,,,,,,,,,,,,
61,Amino acid mixture (4 mM) + Glucose (3 mM),0.153125,4.2,,,,,,,,,,,,,,,,,,,,,,,,
62,Amino acid mixture (4 mM) + Glucose (3 mM),0.182292,2,,,,,,,,,,,,,,,,,,,,,,,,
63,Amino acid mixture (4 mM) + Glucose (3 mM),0.184722,2,,,,,,,,,,,,,,,,,,,,,,,,
64,Amino acid mixture (4 mM) + Glucose (3 mM),0.21875,2,,,,,,,,,,,,,,,,,,,,,,,,
65,Amino acid mixture (4 mM) + Glucose (3 mM),0.308681,3.3,,,,,,,,,,,,,,,,,,,,,,,,
66,Amino acid mixture (4 mM) + Glucose (3 mM),0.289236,4.4,,,,,,,,,,,,,,,,,,,,,,,,
67,Amino acid mixture (4 mM) + Glucose (3 mM),0.223611,5.4,,,,,,,,,,,,,,,,,,,,,,,,
68,Amino acid mixture (4 mM) + Glucose (3 mM),0.204167,5.2,,,,,,,,,,,,,,,,,,,,,,,,
69,Amino acid mixture (4 mM) + Glucose (3 mM),0.243056,4.6,,,,,,,,,,,,,,,,,,,,,,,,
70,Amino acid mixture (4 mM) + Glucose (3 mM),0.257639,6.4,,,,,,,,,,,,,,,,,,,,,,,,
71,Amino acid mixture (4 mM) + Glucose (3 mM),0.196875,3.8,,,,,,,,,,,,,,,,,,,,,,,,
72,Amino acid mixture (4 mM) + Glucose (3 mM),0.226042,6.3,,,,,,,,,,,,,,,,,,,,,,,,
73,Amino acid mixture (4 mM) + Glucose (3 mM),0.2625,7.1,,,,,,,,,,,,,,,,,,,,,,,,
74,Amino acid mixture (4 mM) + Glucose (3 mM),0.235764,6.8,,,,,,,,,,,,,,,,,,,,,,,,
75,Amino acid mixture (4 mM) + Glucose (3 mM),0.221181,8.4,,,,,,,,,,,,,,,,,,,,,,,,
76,Amino acid mixture (4 mM) + Glucose (3 mM),0.243056,9.2,,,,,,,,,,,,,,,,,,,,,,,,
77,Amino acid mixture (4 mM) + Glucose (3 mM),0.233333,9.1,,,,,,,,,,,,,,,,,,,,,,,,
78,Amino acid mixture (4 mM) + Glucose (3 mM),0.223611,9.4,,,,,,,,,,,,,,,,,,,,,,,,
79,Amino acid mixture (4 mM) + Glucose (3 mM),0.230903,7.5,,,,,,,,,,,,,,,,,,,,,,,,
80,Amino acid mixture (4 mM) + Glucose (3 mM),0.238194,7.2,,,,,,,,,,,,,,,,,,,,,,,,
81,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.418056,7.3,,,,,,,,,,,,,,,,,,,,,,,,
82,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.302083,4.8,,,,,,,,,,,,,,,,,,,,,,,,
83,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.390625,6.3,,,,,,,,,,,,,,,,,,,,,,,,
84,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.78125,4.8,,,,,,,,,,,,,,,,,,,,,,,,
85,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.9375,8.4,,,,,,,,,,,,,,,,,,,,,,,,
86,Amino acid mixture (4 mM) + Glucose (16.7 mM),1.234375,7,,,,,,,,,,,,,,,,,,,,,,,,
87,Amino acid mixture (4 mM) + Glucose (16.7 mM),1.197917,6.6,,,,,,,,,,,,,,,,,,,,,,,,
88,Amino acid mixture (4 mM) + Glucose (16.7 mM),1.130208,7.9,,,,,,,,,,,,,,,,,,,,,,,,
89,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.9375,6.6,,,,,,,,,,,,,,,,,,,,,,,,
90,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.890625,9.8,,,,,,,,,,,,,,,,,,,,,,,,
91,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.796875,8.7,,,,,,,,,,,,,,,,,,,,,,,,
92,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.776042,5.5,,,,,,,,,,,,,,,,,,,,,,,,
93,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.927083,9.2,,,,,,,,,,,,,,,,,,,,,,,,
94,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.9375,6.1,,,,,,,,,,,,,,,,,,,,,,,,
95,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.822917,4.2,,,,,,,,,,,,,,,,,,,,,,,,
96,Amino acid mixture (4 mM) + Glucose (16.7 mM),1.119792,7.1,,,,,,,,,,,,,,,,,,,,,,,,
97,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.921875,8.5,,,,,,,,,,,,,,,,,,,,,,,,
98,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.791667,5.3,,,,,,,,,,,,,,,,,,,,,,,,
99,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.729167,5.8,,,,,,,,,,,,,,,,,,,,,,,,
100,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.8125,5,,,,,,,,,,,,,,,,,,,,,,,,
101,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.890625,5.8,,,,,,,,,,,,,,,,,,,,,,,,
102,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.739583,4.3,,,,,,,,,,,,,,,,,,,,,,,,
103,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.953125,2,,,,,,,,,,,,,,,,,,,,,,,,
104,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.213542,4.2,,,,,,,,,,,,,,,,,,,,,,,,
105,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.34375,7.5,,,,,,,,,,,,,,,,,,,,,,,,
106,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.265625,10.3,,,,,,,,,,,,,,,,,,,,,,,,
107,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.421875,17,,,,,,,,,,,,,,,,,,,,,,,,
108,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.5,22.6,,,,,,,,,,,,,,,,,,,,,,,,
109,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.526042,27.3,,,,,,,,,,,,,,,,,,,,,,,,
110,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.723958,29.8,,,,,,,,,,,,,,,,,,,,,,,,
