TIME,STIMULUS,INSULIN_PER_100_ISLETS,GLUCAGON_PER_100_ISLETS,ISLET_NUMBER,DNA_CONTENT,INSULIN_CONTENT,GLUCAGON_CONTENT,I_AUC(aam),I_SI(aam),G_AUC(aam),G_SI(aam),I_AUC(Glu3),I_SI(Glu3),G_AUC(Glu3),G_SI(Glu3),I_AUC(G16.7),I_SI(G16.7),G_AUC(G16.7),G_SI(G16.7),I_AUC(ibmx),I_SI(ibmx),G_AUC(ibmx),G_SI(ibmx),I_AUC(kcl),I_SI(kcl),G_AUC(kcl),G_SI(kcl)
20,No stimuli,0.106944,2.9,,,,,1.2473563999999997,3.668114150607799,318.76,7.006369426751592,-0.6052099999999996,1.2544811059907834,-167.9,0.3075291622481442,4.819097,5.663940725274406,82.5,0.5263157894736842,11.479168000000001,3.2957401503759396,355.9,4.023121387283236,7.8004882,7.695149521201315,173.61999999999998,3.1387478849407784
21,No stimuli,0.070486,2.8,,,,,,,,,,,,,,,,,,,,,,,,
22,No stimuli,0.089931,3.6,,,,,,,,,,,,,,,,,,,,,,,,
23,No stimuli,0.065625,2.9,,,,,,,,,,,,,,,,,,,,,,,,
24,No stimuli,0.092361,2.8,,,,,,,,,,,,,,,,,,,,,,,,
25,No stimuli,0.106944,2.6,,,,,,,,,,,,,,,,,,,,,,,,
26,No stimuli,0.072917,3,,,,,,,,,,,,,,,,,,,,,,,,
27,No stimuli,0.089931,2.5,,,,,,,,,,,,,,,,,,,,,,,,
28,No stimuli,0.133681,4.1,,,,,,,,,,,,,,,,,,,,,,,,
29,No stimuli,0.153125,3.5,,,,,,,,,,,,,,,,,,,,,,,,
30,Amino acid mixture (4 mM),0.187153,3.9,,,,,,,,,,,,,,,,,,,,,,,,
31,Amino acid mixture (4 mM),0.177431,4,,,,,,,,,,,,,,,,,,,,,,,,
32,Amino acid mixture (4 mM),0.189583,5.4,,,,,,,,,,,,,,,,,,,,,,,,
33,Amino acid mixture (4 mM),0.408333,6.3,,,,,,,,,,,,,,,,,,,,,,,,
34,Amino acid mixture (4 mM),0.323264,9.5,,,,,,,,,,,,,,,,,,,,,,,,
35,Amino acid mixture (4 mM),0.257639,10.4,,,,,,,,,,,,,,,,,,,,,,,,
36,Amino acid mixture (4 mM),0.136111,13.7,,,,,,,,,,,,,,,,,,,,,,,,
37,Amino acid mixture (4 mM),0.126389,12.8,,,,,,,,,,,,,,,,,,,,,,,,
38,Amino acid mixture (4 mM),0.128819,12.2,,,,,,,,,,,,,,,,,,,,,,,,
39,Amino acid mixture (4 mM),0.0875,14,,,,,,,,,,,,,,,,,,,,,,,,
40,Amino acid mixture (4 mM),0.184722,10.5,,,,,,,,,,,,,,,,,,,,,,,,
41,Amino acid mixture (4 mM),0.162847,12.3,,,,,,,,,,,,,,,,,,,,,,,,
42,Amino acid mixture (4 mM),0.155556,13.9,,,,,,,,,,,,,,,,,,,,,,,,
43,Amino acid mixture (4 mM),0.213889,11.8,,,,,,,,,,,,,,,,,,,,,,,,
44,Amino acid mixture (4 mM),0.106944,16.2,,,,,,,,,,,,,,,,,,,,,,,,
45,Amino acid mixture (4 mM),0.116667,15.5,,,,,,,,,,,,,,,,,,,,,,,,
46,Amino acid mixture (4 mM),0.0875,11.3,,,,,,,,,,,,,,,,,,,,,,,,
47,Amino acid mixture (4 mM),0.114236,13.7,,,,,,,,,,,,,,,,,,,,,,,,
48,Amino acid mixture (4 mM),0.121528,15,,,,,,,,,,,,,,,,,,,,,,,,
49,Amino acid mixture (4 mM),0.097222,14.8,,,,,,,,,,,,,,,,,,,,,,,,
50,Amino acid mixture (4 mM),0.055903,16.3,,,,,,,,,,,,,,,,,,,,,,,,
51,Amino acid mixture (4 mM),0.070486,14.1,,,,,,,,,,,,,,,,,,,,,,,,
52,Amino acid mixture (4 mM),0.082639,15.1,,,,,,,,,,,,,,,,,,,,,,,,
53,Amino acid mixture (4 mM),0.077778,16.9,,,,,,,,,,,,,,,,,,,,,,,,
54,Amino acid mixture (4 mM),0.157986,15,,,,,,,,,,,,,,,,,,,,,,,,
55,Amino acid mixture (4 mM),0.192014,17.2,,,,,,,,,,,,,,,,,,,,,,,,
56,Amino acid mixture (4 mM),0.128819,15.9,,,,,,,,,,,,,,,,,,,,,,,,
57,Amino acid mixture (4 mM),0.148264,18.2,,,,,,,,,,,,,,,,,,,,,,,,
58,Amino acid mixture (4 mM),0.092361,17.4,,,,,,,,,,,,,,,,,,,,,,,,
59,Amino acid mixture (4 mM),0.111806,20.8,,,,,,,,,,,,,,,,,,,,,,,,
60,Amino acid mixture (4 mM),0.196875,22,,,,,,,,,,,,,,,,,,,,,,,,
61,Amino acid mixture (4 mM) + Glucose (3 mM),0.126389,18.5,,,,,,,,,,,,,,,,,,,,,,,,
62,Amino acid mixture (4 mM) + Glucose (3 mM),0.150694,19.4,,,,,,,,,,,,,,,,,,,,,,,,
63,Amino acid mixture (4 mM) + Glucose (3 mM),0.063194,15.6,,,,,,,,,,,,,,,,,,,,,,,,
64,Amino acid mixture (4 mM) + Glucose (3 mM),0.119097,12.1,,,,,,,,,,,,,,,,,,,,,,,,
65,Amino acid mixture (4 mM) + Glucose (3 mM),0.170139,9.4,,,,,,,,,,,,,,,,,,,,,,,,
66,Amino acid mixture (4 mM) + Glucose (3 mM),0.165278,6,,,,,,,,,,,,,,,,,,,,,,,,
67,Amino acid mixture (4 mM) + Glucose (3 mM),0.145833,6.3,,,,,,,,,,,,,,,,,,,,,,,,
68,Amino acid mixture (4 mM) + Glucose (3 mM),0.060764,5.8,,,,,,,,,,,,,,,,,,,,,,,,
69,Amino acid mixture (4 mM) + Glucose (3 mM),0.070486,7.5,,,,,,,,,,,,,,,,,,,,,,,,
70,Amino acid mixture (4 mM) + Glucose (3 mM),0.058333,9.2,,,,,,,,,,,,,,,,,,,,,,,,
71,Amino acid mixture (4 mM) + Glucose (3 mM),0.085069,8.3,,,,,,,,,,,,,,,,,,,,,,,,
72,Amino acid mixture (4 mM) + Glucose (3 mM),0.126389,6.7,,,,,,,,,,,,,,,,,,,,,,,,
73,Amino acid mixture (4 mM) + Glucose (3 mM),0.080208,8.7,,,,,,,,,,,,,,,,,,,,,,,,
74,Amino acid mixture (4 mM) + Glucose (3 mM),0.072917,9.2,,,,,,,,,,,,,,,,,,,,,,,,
75,Amino acid mixture (4 mM) + Glucose (3 mM),0.060764,9.6,,,,,,,,,,,,,,,,,,,,,,,,
76,Amino acid mixture (4 mM) + Glucose (3 mM),0.075347,11.2,,,,,,,,,,,,,,,,,,,,,,,,
77,Amino acid mixture (4 mM) + Glucose (3 mM),0.121528,9.5,,,,,,,,,,,,,,,,,,,,,,,,
78,Amino acid mixture (4 mM) + Glucose (3 mM),0.150694,10.9,,,,,,,,,,,,,,,,,,,,,,,,
79,Amino acid mixture (4 mM) + Glucose (3 mM),0.148264,13.3,,,,,,,,,,,,,,,,,,,,,,,,
80,Amino acid mixture (4 mM) + Glucose (3 mM),0.055903,12.1,,,,,,,,,,,,,,,,,,,,,,,,
81,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.145833,10.2,,,,,,,,,,,,,,,,,,,,,,,,
82,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.119792,9.8,,,,,,,,,,,,,,,,,,,,,,,,
83,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.229167,6,,,,,,,,,,,,,,,,,,,,,,,,
84,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.1875,11.2,,,,,,,,,,,,,,,,,,,,,,,,
85,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.364583,12.7,,,,,,,,,,,,,,,,,,,,,,,,
86,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.442708,13.6,,,,,,,,,,,,,,,,,,,,,,,,
87,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.625,17.2,,,,,,,,,,,,,,,,,,,,,,,,
88,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.322917,23,,,,,,,,,,,,,,,,,,,,,,,,
89,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.34375,16.7,,,,,,,,,,,,,,,,,,,,,,,,
90,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.3125,18,,,,,,,,,,,,,,,,,,,,,,,,
91,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.296875,19.9,,,,,,,,,,,,,,,,,,,,,,,,
92,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.317708,16.3,,,,,,,,,,,,,,,,,,,,,,,,
93,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.364583,19,,,,,,,,,,,,,,,,,,,,,,,,
94,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.40625,14.4,,,,,,,,,,,,,,,,,,,,,,,,
95,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.46875,16,,,,,,,,,,,,,,,,,,,,,,,,
96,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.416667,16,,,,,,,,,,,,,,,,,,,,,,,,
97,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.463542,17.6,,,,,,,,,,,,,,,,,,,,,,,,
