TIME,STIMULUS,INSULIN_PER_100_ISLETS,GLUCAGON_PER_100_ISLETS,DNA_CONTENT,INSULIN_CONTENT,GLUCAGON_CONTENT,I_AUC(aam),I_SI(aam),G_AUC(aam),G_SI(aam),I_AUC(Glu3),I_SI(Glu3),G_AUC(Glu3),G_SI(Glu3),I_AUC(G16.7),I_SI(G16.7),G_AUC(G16.7),G_SI(G16.7),I_AUC(ibmx),I_SI(ibmx),G_AUC(ibmx),G_SI(ibmx),I_AUC(kcl),I_SI(kcl),G_AUC(kcl),G_SI(kcl)
57,"Amino acid Mixure, 4 mM",0.165278,11.6,,,,,,,,,,,,,,,,,,,,,,,
58,"Amino acid Mixure, 4 mM",0.155556,16.4,,,,,,,,,,,,,,,,,,,,,,,
59,"Amino acid Mixure, 4 mM",0.162847,12.4,,,,,,,,,,,,,,,,,,,,,,,
60,"Amino acid Mixure, 4 mM",0.143403,14.4,,,,,,,,,,,,,,,,,,,,,,,
61,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.145833,15.2,,,,,,,,,,,,,,,,,,,,,,,
62,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.138542,9.2,,,,,,,,,,,,,,,,,,,,,,,
63,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.196875,14.4,,,,,,,,,,,,,,,,,,,,,,,
64,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.240625,14.4,,,,,,,,,,,,,,,,,,,,,,,
65,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.238194,13.6,,,,,,,,,,,,,,,,,,,,,,,
66,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.260069,13.6,,,,,,,,,,,,,,,,,,,,,,,
67,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.228472,12.4,,,,,,,,,,,,,,,,,,,,,,,
68,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.311111,19.6,,,,,,,,,,,,,,,,,,,,,,,
69,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.281944,16.8,,,,,,,,,,,,,,,,,,,,,,,
70,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.315972,14.8,,,,,,,,,,,,,,,,,,,,,,,
71,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.284375,11.6,,,,,,,,,,,,,,,,,,,,,,,
72,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.381597,13.2,,,,,,,,,,,,,,,,,,,,,,,
73,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.340278,14.4,,,,,,,,,,,,,,,,,,,,,,,
74,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.405903,11.6,,,,,,,,,,,,,,,,,,,,,,,
75,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.371875,14.4,,,,,,,,,,,,,,,,,,,,,,,
76,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.284375,13.2,,,,,,,,,,,,,,,,,,,,,,,
77,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.30625,20.4,,,,,,,,,,,,,,,,,,,,,,,
78,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.296528,18.5,,,,,,,,,,,,,,,,,,,,,,,
79,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.247917,20.8,,,,,,,,,,,,,,,,,,,,,,,
80,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.238194,18.7,,,,,,,,,,,,,,,,,,,,,,,
81,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",0.264931,19.5,,,,,,,,,,,,,,,,,,,,,,,
82,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",0.244792,4.4,,,,,,,,,,,,,,,,,,,,,,,
83,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",1.15625,5.8,,,,,,,,,,,,,,,,,,,,,,,
84,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",4.796875,6.8,,,,,,,,,,,,,,,,,,,,,,,
85,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",5.270833,10.2,,,,,,,,,,,,,,,,,,,,,,,
86,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",4.630208,12,,,,,,,,,,,,,,,,,,,,,,,
87,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",3.651042,16.7,,,,,,,,,,,,,,,,,,,,,,,
88,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",2.932292,15.8,,,,,,,,,,,,,,,,,,,,,,,
89,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",2.578125,18.2,,,,,,,,,,,,,,,,,,,,,,,
90,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",2.651042,21.4,,,,,,,,,,,,,,,,,,,,,,,
91,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",2.765625,19,,,,,,,,,,,,,,,,,,,,,,,
92,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",2.697917,16.1,,,,,,,,,,,,,,,,,,,,,,,
93,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",3.010417,15.8,,,,,,,,,,,,,,,,,,,,,,,
94,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",2.791667,15.4,,,,,,,,,,,,,,,,,,,,,,,
95,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",2.916667,16.6,,,,,,,,,,,,,,,,,,,,,,,
96,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",2.994792,16.1,,,,,,,,,,,,,,,,,,,,,,,
97,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",3.119792,17.2,,,,,,,,,,,,,,,,,,,,,,,
98,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",3.463542,9.8,,,,,,,,,,,,,,,,,,,,,,,
99,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",3.145833,16.7,,,,,,,,,,,,,,,,,,,,,,,
100,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",3.473958,16.4,,,,,,,,,,,,,,,,,,,,,,,
101,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",3.583333,20.5,,,,,,,,,,,,,,,,,,,,,,,
102,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",3.229167,16.1,,,,,,,,,,,,,,,,,,,,,,,
103,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",3.713542,4.3,,,,,,,,,,,,,,,,,,,,,,,
104,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",4.53125,5.2,,,,,,,,,,,,,,,,,,,,,,,
105,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",5.192708,13.8,,,,,,,,,,,,,,,,,,,,,,,
106,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",5.895833,24,,,,,,,,,,,,,,,,,,,,,,,
107,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",5.598958,30.4,,,,,,,,,,,,,,,,,,,,,,,
108,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",7.229167,46.4,,,,,,,,,,,,,,,,,,,,,,,
109,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",6.255208,55.2,,,,,,,,,,,,,,,,,,,,,,,
110,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",6.541667,56.8,,,,,,,,,,,,,,,,,,,,,,,
111,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",5.833333,57.6,,,,,,,,,,,,,,,,,,,,,,,
112,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",7.135417,56,,,,,,,,,,,,,,,,,,,,,,,
113,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",5.333333,42.4,,,,,,,,,,,,,,,,,,,,,,,
114,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",5.364583,63.2,,,,,,,,,,,,,,,,,,,,,,,
115,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",5.682292,50.4,,,,,,,,,,,,,,,,,,,,,,,
116,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",5.21875,47.2,,,,,,,,,,,,,,,,,,,,,,,
117,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",5.875,52.8,,,,,,,,,,,,,,,,,,,,,,,
118,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",5.848958,52.8,,,,,,,,,,,,,,,,,,,,,,,
119,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",7.0625,52,,,,,,,,,,,,,,,,,,,,,,,
120,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",6.817708,54.4,,,,,,,,,,,,,,,,,,,,,,,
121,No Stimuli,6.510417,44.8,,,,,,,,,,,,,,,,,,,,,,,
122,No Stimuli,5.421875,44.8,,,,,,,,,,,,,,,,,,,,,,,
123,No Stimuli,5.161458,22.3,,,,,,,,,,,,,,,,,,,,,,,
124,No Stimuli,4.246181,15.5,,,,,,,,,,,,,,,,,,,,,,,
125,No Stimuli,3.536458,10.8,,,,,,,,,,,,,,,,,,,,,,,
126,No Stimuli,2.503472,8.9,,,,,,,,,,,,,,,,,,,,,,,
127,No Stimuli,2.301736,5.9,,,,,,,,,,,,,,,,,,,,,,,
128,No Stimuli,1.660069,5.4,,,,,,,,,,,,,,,,,,,,,,,
129,No Stimuli,1.35625,5.3,,,,,,,,,,,,,,,,,,,,,,,
130,No Stimuli,1.098611,6.3,,,,,,,,,,,,,,,,,,,,,,,
131,No Stimuli,0.794792,7.2,,,,,,,,,,,,,,,,,,,,,,,
132,No Stimuli,0.748611,5.1,,,,,,,,,,,,,,,,,,,,,,,
133,No Stimuli,0.529861,3.5,,,,,,,,,,,,,,,,,,,,,,,
134,No Stimuli,1.142361,3.8,,,,,,,,,,,,,,,,,,,,,,,
135,No Stimuli,0.969792,2.5,,,,,,,,,,,,,,,,,,,,,,,
136,No Stimuli,0.4375,4.1,,,,,,,,,,,,,,,,,,,,,,,
137,No Stimuli,0.325694,4.9,,,,,,,,,,,,,,,,,,,,,,,
138,No Stimuli,0.294097,2.1,,,,,,,,,,,,,,,,,,,,,,,
139,No Stimuli,0.342708,5.3,,,,,,,,,,,,,,,,,,,,,,,
140,No Stimuli,0.255208,6.1,,,,,,,,,,,,,,,,,,,,,,,
141,"KCl, 30 mM",0.585764,29.4,,,,,,,,,,,,,,,,,,,,,,,
142,"KCl, 30 mM",7.0625,113.6,,,,,,,,,,,,,,,,,,,,,,,
143,"KCl, 30 mM",5.890625,42.4,,,,,,,,,,,,,,,,,,,,,,,
144,"KCl, 30 mM",3.567708,29.6,,,,,,,,,,,,,,,,,,,,,,,
145,"KCl, 30 mM",2.359375,23.9,,,,,,,,,,,,,,,,,,,,,,,
146,"KCl, 30 mM",2.135417,20.2,,,,,,,,,,,,,,,,,,,,,,,
147,"KCl, 30 mM",1.880208,18.7,,,,,,,,,,,,,,,,,,,,,,,
148,"KCl, 30 mM",1.755208,14.2,,,,,,,,,,,,,,,,,,,,,,,
149,"KCl, 30 mM",1.510417,18.4,,,,,,,,,,,,,,,,,,,,,,,
150,"KCl, 30 mM",1.510417,15.6,,,,,,,,,,,,,,,,,,,,,,,
151,"KCl, 30 mM",1.28125,16.1,,,,,,,,,,,,,,,,,,,,,,,
152,"KCl, 30 mM",1.203125,18.1,,,,,,,,,,,,,,,,,,,,,,,
153,"KCl, 30 mM",1.25,20.1,,,,,,,,,,,,,,,,,,,,,,,
154,"KCl, 30 mM",1.359375,19.8,,,,,,,,,,,,,,,,,,,,,,,
155,"KCl, 30 mM",0.953125,20,,,,,,,,,,,,,,,,,,,,,,,
156,"KCl, 30 mM",0.973958,18.5,,,,,,,,,,,,,,,,,,,,,,,
157,"KCl, 30 mM",0.869792,23.1,,,,,,,,,,,,,,,,,,,,,,,
158,"KCl, 30 mM",0.953125,23.3,,,,,,,,,,,,,,,,,,,,,,,
159,"KCl, 30 mM",0.942708,16.2,,,,,,,,,,,,,,,,,,,,,,,
