TIME,STIMULUS,INSULIN_PER_100_ISLETS,GLUCAGON_PER_100_ISLETS,ISLET_NUMBER,DNA_CONTENT,INSULIN_CONTENT,GLUCAGON_CONTENT,I_AUC(aam),I_SI(aam),G_AUC(aam),G_SI(aam),I_AUC(Glu3),I_SI(Glu3),G_AUC(Glu3),G_SI(Glu3),I_AUC(G16.7),I_SI(G16.7),G_AUC(G16.7),G_SI(G16.7),I_AUC(ibmx),I_SI(ibmx),G_AUC(ibmx),G_SI(ibmx),I_AUC(kcl),I_SI(kcl),G_AUC(kcl),G_SI(kcl)
20,No stimuli,0.410764,25.8,1000,1.81,67.7,9060,-3.828687,1.189555831,2350.86,6.303837118,-0.469094,1.40600413,1961.2,1.038350217,11.705901,7.05815886,1358.6,1.055873295,14.885416,2.450765343,2792.2,1.547342736,15.8357666,7.471044317,1138.62,2.254264825
21,No stimuli,0.495833,28.6,,,,,,,,,,,,,,,,,,,,,,,,
22,No stimuli,0.520139,28.8,,,,,,,,,,,,,,,,,,,,,,,,
23,No stimuli,0.473958,24.3,,,,,,,,,,,,,,,,,,,,,,,,
24,No stimuli,0.418056,26,,,,,,,,,,,,,,,,,,,,,,,,
25,No stimuli,0.405903,27.2,,,,,,,,,,,,,,,,,,,,,,,,
26,No stimuli,0.432639,26.5,,,,,,,,,,,,,,,,,,,,,,,,
27,No stimuli,0.5,12.4,,,,,,,,,,,,,,,,,,,,,,,,
28,No stimuli,0.48125,29.2,,,,,,,,,,,,,,,,,,,,,,,,
29,No stimuli,0.427778,32.4,,,,,,,,,,,,,,,,,,,,,,,,
30,Amino acid mixture (4 mM),0.522569,30.4,,,,,,,,,,,,,,,,,,,,,,,,
31,Amino acid mixture (4 mM),0.425347,26.8,,,,,,,,,,,,,,,,,,,,,,,,
32,Amino acid mixture (4 mM),0.425347,64.4,,,,,,,,,,,,,,,,,,,,,,,,
33,Amino acid mixture (4 mM),0.48125,86.8,,,,,,,,,,,,,,,,,,,,,,,,
34,Amino acid mixture (4 mM),0.420486,82.8,,,,,,,,,,,,,,,,,,,,,,,,
35,Amino acid mixture (4 mM),0.347569,87.6,,,,,,,,,,,,,,,,,,,,,,,,
36,Amino acid mixture (4 mM),0.320833,82.8,,,,,,,,,,,,,,,,,,,,,,,,
37,Amino acid mixture (4 mM),0.359722,87.6,,,,,,,,,,,,,,,,,,,,,,,,
38,Amino acid mixture (4 mM),0.272222,96,,,,,,,,,,,,,,,,,,,,,,,,
39,Amino acid mixture (4 mM),0.430208,90,,,,,,,,,,,,,,,,,,,,,,,,
40,Amino acid mixture (4 mM),0.289236,77.6,,,,,,,,,,,,,,,,,,,,,,,,
41,Amino acid mixture (4 mM),0.294097,83.6,,,,,,,,,,,,,,,,,,,,,,,,
42,Amino acid mixture (4 mM),0.318403,87.2,,,,,,,,,,,,,,,,,,,,,,,,
43,Amino acid mixture (4 mM),0.272222,74.8,,,,,,,,,,,,,,,,,,,,,,,,
44,Amino acid mixture (4 mM),0.318403,94.4,,,,,,,,,,,,,,,,,,,,,,,,
45,Amino acid mixture (4 mM),0.303819,92.4,,,,,,,,,,,,,,,,,,,,,,,,
46,Amino acid mixture (4 mM),0.30625,110.4,,,,,,,,,,,,,,,,,,,,,,,,
47,Amino acid mixture (4 mM),0.286806,105.6,,,,,,,,,,,,,,,,,,,,,,,,
48,Amino acid mixture (4 mM),0.252778,112,,,,,,,,,,,,,,,,,,,,,,,,
49,Amino acid mixture (4 mM),0.257639,150.8,,,,,,,,,,,,,,,,,,,,,,,,
50,Amino acid mixture (4 mM),0.30625,140,,,,,,,,,,,,,,,,,,,,,,,,
51,Amino acid mixture (4 mM),0.257639,110.8,,,,,,,,,,,,,,,,,,,,,,,,
52,Amino acid mixture (4 mM),0.267361,121.6,,,,,,,,,,,,,,,,,,,,,,,,
