TIME,STIMULUS,INSULIN_PER_100_ISLETS,GLUCAGON_PER_100_ISLETS,ISLET_NUMBER,DNA_CONTENT,INSULIN_CONTENT,GLUCAGON_CONTENT,I_AUC(aam),I_AUC(Glu3),I_AUC(G16.7),I_AUC(ibmx),I_AUC(kcl),I_SI(aam),I_SI(Glu3),I_SI(G16.7),I_SI(ibmx),I_SI(kcl),G_AUC(aam),G_AUC(Glu3),G_AUC(G16.7),G_AUC(ibmx),G_AUC(kcl),G_SI(aam),G_SI(Glu3),G_SI(G16.7),G_SI(ibmx),G_SI(kcl)
91,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.25,22.6,,,,,,,,,,,,,,,,,,,,,,,,
92,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.270833,18.4,,,,,,,,,,,,,,,,,,,,,,,,
93,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.2875,22.2,,,,,,,,,,,,,,,,,,,,,,,,
94,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.335417,19,,,,,,,,,,,,,,,,,,,,,,,,
95,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.377083,19.6,,,,,,,,,,,,,,,,,,,,,,,,
96,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.314583,21.6,,,,,,,,,,,,,,,,,,,,,,,,
97,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.33125,23.4,,,,,,,,,,,,,,,,,,,,,,,,
98,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.360417,17.6,,,,,,,,,,,,,,,,,,,,,,,,
99,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.3625,18.2,,,,,,,,,,,,,,,,,,,,,,,,
100,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.408333,22.2,,,,,,,,,,,,,,,,,,,,,,,,
101,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.427083,23.8,,,,,,,,,,,,,,,,,,,,,,,,
102,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.364583,26,,,,,,,,,,,,,,,,,,,,,,,,
103,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.5,4,,,,,,,,,,,,,,,,,,,,,,,,
104,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.645833,4,,,,,,,,,,,,,,,,,,,,,,,,
105,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.852083,4.6,,,,,,,,,,,,,,,,,,,,,,,,
106,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.054167,16,,,,,,,,,,,,,,,,,,,,,,,,
107,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.022917,23.8,,,,,,,,,,,,,,,,,,,,,,,,
108,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.935417,50.4,,,,,,,,,,,,,,,,,,,,,,,,
109,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.85,45.2,,,,,,,,,,,,,,,,,,,,,,,,
110,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.904167,48,,,,,,,,,,,,,,,,,,,,,,,,
111,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.9375,55.6,,,,,,,,,,,,,,,,,,,,,,,,
112,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.929167,61.2,,,,,,,,,,,,,,,,,,,,,,,,
113,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.835417,64.2,,,,,,,,,,,,,,,,,,,,,,,,
114,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.85625,62.6,,,,,,,,,,,,,,,,,,,,,,,,
115,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.95,71,,,,,,,,,,,,,,,,,,,,,,,,
116,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.952083,64.2,,,,,,,,,,,,,,,,,,,,,,,,
117,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.914583,60.6,,,,,,,,,,,,,,,,,,,,,,,,
118,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.064583,72.6,,,,,,,,,,,,,,,,,,,,,,,,
119,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.354167,68.4,,,,,,,,,,,,,,,,,,,,,,,,
120,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.952083,80,,,,,,,,,,,,,,,,,,,,,,,,
121,No stimuli,0.952083,68.4,,,,,,,,,,,,,,,,,,,,,,,,
122,No stimuli,1.054167,64,,,,,,,,,,,,,,,,,,,,,,,,
123,No stimuli,0.94375,45,,,,,,,,,,,,,,,,,,,,,,,,
124,No stimuli,0.85625,14.6,,,,,,,,,,,,,,,,,,,,,,,,
125,No stimuli,0.552083,14,,,,,,,,,,,,,,,,,,,,,,,,
126,No stimuli,0.352083,15.2,,,,,,,,,,,,,,,,,,,,,,,,
127,No stimuli,0.272917,4,,,,,,,,,,,,,,,,,,,,,,,,
128,No stimuli,0.23125,7.6,,,,,,,,,,,,,,,,,,,,,,,,
129,No stimuli,0.177083,7.4,,,,,,,,,,,,,,,,,,,,,,,,
130,No stimuli,0.184722,8,,,,,,,,,,,,,,,,,,,,,,,,
131,No stimuli,0.222917,18.2,,,,,,,,,,,,,,,,,,,,,,,,
132,No stimuli,0.086111,7,,,,,,,,,,,,,,,,,,,,,,,,
133,No stimuli,0.096528,4,,,,,,,,,,,,,,,,,,,,,,,,
134,No stimuli,0.161111,8.6,,,,,,,,,,,,,,,,,,,,,,,,
135,No stimuli,0.197917,13.6,,,,,,,,,,,,,,,,,,,,,,,,
136,No stimuli,0.245139,20.4,,,,,,,,,,,,,,,,,,,,,,,,
137,No stimuli,0.100694,13.4,,,,,,,,,,,,,,,,,,,,,,,,
138,No stimuli,0.131944,16.2,,,,,,,,,,,,,,,,,,,,,,,,
139,No stimuli,0.035417,11.2,,,,,,,,,,,,,,,,,,,,,,,,
140,No stimuli,0.041667,7.6,,,,,,,,,,,,,,,,,,,,,,,,
141,KCl (30 mM),0.040278,10.2,,,,,,,,,,,,,,,,,,,,,,,,
142,KCl (30 mM),1.45,80,,,,,,,,,,,,,,,,,,,,,,,,
143,KCl (30 mM),0.7375,80,,,,,,,,,,,,,,,,,,,,,,,,
144,KCl (30 mM),0.4125,41.6,,,,,,,,,,,,,,,,,,,,,,,,
145,KCl (30 mM),0.229167,22.6,,,,,,,,,,,,,,,,,,,,,,,,
146,KCl (30 mM),0.179167,22.8,,,,,,,,,,,,,,,,,,,,,,,,
147,KCl (30 mM),0.1875,43.4,,,,,,,,,,,,,,,,,,,,,,,,
148,KCl (30 mM),0.183333,28,,,,,,,,,,,,,,,,,,,,,,,,
149,KCl (30 mM),0.1625,25.8,,,,,,,,,,,,,,,,,,,,,,,,
150,KCl (30 mM),0.258333,34.2,,,,,,,,,,,,,,,,,,,,,,,,
151,KCl (30 mM),0.170833,27.4,,,,,,,,,,,,,,,,,,,,,,,,
152,KCl (30 mM),0.554167,23.8,,,,,,,,,,,,,,,,,,,,,,,,
153,KCl (30 mM),0.183333,44.8,,,,,,,,,,,,,,,,,,,,,,,,
154,KCl (30 mM),0.129167,32.2,,,,,,,,,,,,,,,,,,,,,,,,
155,KCl (30 mM),0.170833,41.4,,,,,,,,,,,,,,,,,,,,,,,,
156,KCl (30 mM),0.125,38,,,,,,,,,,,,,,,,,,,,,,,,
157,KCl (30 mM),0.154167,27.2,,,,,,,,,,,,,,,,,,,,,,,,
158,KCl (30 mM),0.358333,28.6,,,,,,,,,,,,,,,,,,,,,,,,
159,KCl (30 mM),0.658333,26.8,,,,,,,,,,,,,,,,,,,,,,,,
