TIME,STIMULUS,INSULIN_PER_100_ISLETS,GLUCAGON_PER_100_ISLETS,ISLET_NUMBER,DNA_CONTENT,INSULIN_CONTENT,GLUCAGON_CONTENT,I_AUC(aam),I_SI(aam),G_AUC(aam),G_SI(aam),I_AUC(Glu3),I_SI(Glu3),G_AUC(Glu3),G_SI(Glu3),I_AUC(G16.7),I_SI(G16.7),G_AUC(G16.7),G_SI(G16.7),I_AUC(ibmx),I_SI(ibmx),G_AUC(ibmx),G_SI(ibmx),I_AUC(kcl),I_SI(kcl),G_AUC(kcl),G_SI(kcl)
20,No stimuli,0.061806,,1000,7.63,0.97,21.6,-0.0236138,2.146847711,,,0.427432,3.17026433,,,4.739579,14.59848306,,,2.952083,2.025564602,,,2.3058984,19.26012135,,
21,No stimuli,0.063194,,,,,,,,,,,,,,,,,,,,,,,,,
22,No stimuli,0.0625,,,,,,,,,,,,,,,,,,,,,,,,,
23,No stimuli,0.052778,,,,,,,,,,,,,,,,,,,,,,,,,
24,No stimuli,0.05625,,,,,,,,,,,,,,,,,,,,,,,,,
25,No stimuli,0.058333,,,,,,,,,,,,,,,,,,,,,,,,,
26,No stimuli,0.048264,,,,,,,,,,,,,,,,,,,,,,,,,
27,No stimuli,0.053125,,,,,,,,,,,,,,,,,,,,,,,,,
28,No stimuli,0.043403,,,,,,,,,,,,,,,,,,,,,,,,,
29,No stimuli,0.045139,,,,,,,,,,,,,,,,,,,,,,,,,
30,Amino acid mixture (4 mM),0.042361,,,,,,,,,,,,,,,,,,,,,,,,,
31,Amino acid mixture (4 mM),0.042361,,,,,,,,,,,,,,,,,,,,,,,,,
32,Amino acid mixture (4 mM),0.054861,,,,,,,,,,,,,,,,,,,,,,,,,
33,Amino acid mixture (4 mM),0.106597,,,,,,,,,,,,,,,,,,,,,,,,,
34,Amino acid mixture (4 mM),0.096528,,,,,,,,,,,,,,,,,,,,,,,,,
35,Amino acid mixture (4 mM),0.081944,,,,,,,,,,,,,,,,,,,,,,,,,
36,Amino acid mixture (4 mM),0.067708,,,,,,,,,,,,,,,,,,,,,,,,,
37,Amino acid mixture (4 mM),0.055556,,,,,,,,,,,,,,,,,,,,,,,,,
38,Amino acid mixture (4 mM),0.049306,,,,,,,,,,,,,,,,,,,,,,,,,
39,Amino acid mixture (4 mM),0.043403,,,,,,,,,,,,,,,,,,,,,,,,,
40,Amino acid mixture (4 mM),0.039931,,,,,,,,,,,,,,,,,,,,,,,,,
41,Amino acid mixture (4 mM),0.04375,,,,,,,,,,,,,,,,,,,,,,,,,
42,Amino acid mixture (4 mM),0.040278,,,,,,,,,,,,,,,,,,,,,,,,,
43,Amino acid mixture (4 mM),0.039931,,,,,,,,,,,,,,,,,,,,,,,,,
44,Amino acid mixture (4 mM),0.045833,,,,,,,,,,,,,,,,,,,,,,,,,
45,Amino acid mixture (4 mM),0.054861,,,,,,,,,,,,,,,,,,,,,,,,,
46,Amino acid mixture (4 mM),0.041319,,,,,,,,,,,,,,,,,,,,,,,,,
47,Amino acid mixture (4 mM),0.040972,,,,,,,,,,,,,,,,,,,,,,,,,
48,Amino acid mixture (4 mM),0.034722,,,,,,,,,,,,,,,,,,,,,,,,,
49,Amino acid mixture (4 mM),0.048958,,,,,,,,,,,,,,,,,,,,,,,,,
50,Amino acid mixture (4 mM),0.048958,,,,,,,,,,,,,,,,,,,,,,,,,
51,Amino acid mixture (4 mM),0.060069,,,,,,,,,,,,,,,,,,,,,,,,,
52,Amino acid mixture (4 mM),0.039236,,,,,,,,,,,,,,,,,,,,,,,,,
53,Amino acid mixture (4 mM),0.040278,,,,,,,,,,,,,,,,,,,,,,,,,
54,Amino acid mixture (4 mM),0.037847,,,,,,,,,,,,,,,,,,,,,,,,,
55,Amino acid mixture (4 mM),0.040625,,,,,,,,,,,,,,,,,,,,,,,,,
56,Amino acid mixture (4 mM),0.039583,,,,,,,,,,,,,,,,,,,,,,,,,
57,Amino acid mixture (4 mM),0.035417,,,,,,,,,,,,,,,,,,,,,,,,,
58,Amino acid mixture (4 mM),0.032292,,,,,,,,,,,,,,,,,,,,,,,,,
59,Amino acid mixture (4 mM),0.028819,,,,,,,,,,,,,,,,,,,,,,,,,
60,Amino acid mixture (4 mM),0.041319,,,,,,,,,,,,,,,,,,,,,,,,,
61,Amino acid mixture (4 mM) + Glucose (3 mM),0.030903,,,,,,,,,,,,,,,,,,,,,,,,,
62,Amino acid mixture (4 mM) + Glucose (3 mM),0.034722,,,,,,,,,,,,,,,,,,,,,,,,,
63,Amino acid mixture (4 mM) + Glucose (3 mM),0.040625,,,,,,,,,,,,,,,,,,,,,,,,,
64,Amino acid mixture (4 mM) + Glucose (3 mM),0.063194,,,,,,,,,,,,,,,,,,,,,,,,,
65,Amino acid mixture (4 mM) + Glucose (3 mM),0.1125,,,,,,,,,,,,,,,,,,,,,,,,,
66,Amino acid mixture (4 mM) + Glucose (3 mM),0.098264,,,,,,,,,,,,,,,,,,,,,,,,,
67,Amino acid mixture (4 mM) + Glucose (3 mM),0.076736,,,,,,,,,,,,,,,,,,,,,,,,,
68,Amino acid mixture (4 mM) + Glucose (3 mM),0.065972,,,,,,,,,,,,,,,,,,,,,,,,,
69,Amino acid mixture (4 mM) + Glucose (3 mM),0.0625,,,,,,,,,,,,,,,,,,,,,,,,,
70,Amino acid mixture (4 mM) + Glucose (3 mM),0.051736,,,,,,,,,,,,,,,,,,,,,,,,,
71,Amino acid mixture (4 mM) + Glucose (3 mM),0.054861,,,,,,,,,,,,,,,,,,,,,,,,,
72,Amino acid mixture (4 mM) + Glucose (3 mM),0.056944,,,,,,,,,,,,,,,,,,,,,,,,,
73,Amino acid mixture (4 mM) + Glucose (3 mM),0.047222,,,,,,,,,,,,,,,,,,,,,,,,,
74,Amino acid mixture (4 mM) + Glucose (3 mM),0.052431,,,,,,,,,,,,,,,,,,,,,,,,,
75,Amino acid mixture (4 mM) + Glucose (3 mM),0.050694,,,,,,,,,,,,,,,,,,,,,,,,,
76,Amino acid mixture (4 mM) + Glucose (3 mM),0.048264,,,,,,,,,,,,,,,,,,,,,,,,,
77,Amino acid mixture (4 mM) + Glucose (3 mM),0.047569,,,,,,,,,,,,,,,,,,,,,,,,,
78,Amino acid mixture (4 mM) + Glucose (3 mM),0.046181,,,,,,,,,,,,,,,,,,,,,,,,,
79,Amino acid mixture (4 mM) + Glucose (3 mM),0.044792,,,,,,,,,,,,,,,,,,,,,,,,,
80,Amino acid mixture (4 mM) + Glucose (3 mM),0.051042,,,,,,,,,,,,,,,,,,,,,,,,,
81,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.055556,,,,,,,,,,,,,,,,,,,,,,,,,
82,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.053125,,,,,,,,,,,,,,,,,,,,,,,,,
83,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.178472,,,,,,,,,,,,,,,,,,,,,,,,,
84,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.694444,,,,,,,,,,,,,,,,,,,,,,,,,
85,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.507986,,,,,,,,,,,,,,,,,,,,,,,,,
86,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.387847,,,,,,,,,,,,,,,,,,,,,,,,,
87,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.256597,,,,,,,,,,,,,,,,,,,,,,,,,
88,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.234028,,,,,,,,,,,,,,,,,,,,,,,,,
89,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.215625,,,,,,,,,,,,,,,,,,,,,,,,,
90,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.261458,,,,,,,,,,,,,,,,,,,,,,,,,
91,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.24375,,,,,,,,,,,,,,,,,,,,,,,,,
92,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.307639,,,,,,,,,,,,,,,,,,,,,,,,,
93,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.281944,,,,,,,,,,,,,,,,,,,,,,,,,
94,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.303819,,,,,,,,,,,,,,,,,,,,,,,,,
95,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.296181,,,,,,,,,,,,,,,,,,,,,,,,,
96,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.26875,,,,,,,,,,,,,,,,,,,,,,,,,
97,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.265625,,,,,,,,,,,,,,,,,,,,,,,,,
98,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.319097,,,,,,,,,,,,,,,,,,,,,,,,,
99,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.292361,,,,,,,,,,,,,,,,,,,,,,,,,
100,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.266667,,,,,,,,,,,,,,,,,,,,,,,,,
101,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.290625,,,,,,,,,,,,,,,,,,,,,,,,,
102,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.322222,,,,,,,,,,,,,,,,,,,,,,,,,
103,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.390278,,,,,,,,,,,,,,,,,,,,,,,,,
104,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.407639,,,,,,,,,,,,,,,,,,,,,,,,,
105,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.494444,,,,,,,,,,,,,,,,,,,,,,,,,
106,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.492014,,,,,,,,,,,,,,,,,,,,,,,,,
107,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.482639,,,,,,,,,,,,,,,,,,,,,,,,,
108,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.425,,,,,,,,,,,,,,,,,,,,,,,,,
109,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.463889,,,,,,,,,,,,,,,,,,,,,,,,,
110,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.572222,,,,,,,,,,,,,,,,,,,,,,,,,
111,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.453819,,,,,,,,,,,,,,,,,,,,,,,,,
112,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.484028,,,,,,,,,,,,,,,,,,,,,,,,,
113,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.367708,,,,,,,,,,,,,,,,,,,,,,,,,
114,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.402778,,,,,,,,,,,,,,,,,,,,,,,,,
115,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.413542,,,,,,,,,,,,,,,,,,,,,,,,,
116,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.404167,,,,,,,,,,,,,,,,,,,,,,,,,
117,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.411458,,,,,,,,,,,,,,,,,,,,,,,,,
