TIME,STIMULUS,INSULIN_PER_100_ISLETS,GLUCAGON_PER_100_ISLETS,ISLET_NUMBER,DNA_CONTENT,INSULIN_CONTENT,GLUCAGON_CONTENT,I_AUC(aam),I_AUC(Glu3),I_AUC(G16.7),I_AUC(ibmx),I_AUC(kcl),I_SI(aam),I_SI(Glu3),I_SI(G16.7),I_SI(ibmx),I_SI(kcl),G_AUC(aam),G_AUC(Glu3),G_AUC(G16.7),G_AUC(ibmx),G_AUC(kcl),G_SI(aam),G_SI(Glu3),G_SI(G16.7),G_SI(ibmx),G_SI(kcl),
96,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.598958,21.4,,,,,,,,,,,,,,,,,,,,,,,,,
97,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.604167,20.8,,,,,,,,,,,,,,,,,,,,,,,,,
98,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.536458,25.6,,,,,,,,,,,,,,,,,,,,,,,,,
99,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.546875,30.2,,,,,,,,,,,,,,,,,,,,,,,,,
100,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.65625,24.6,,,,,,,,,,,,,,,,,,,,,,,,,
101,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.625,23.2,,,,,,,,,,,,,,,,,,,,,,,,,
102,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.677083,83.5,,,,,,,,,,,,,,,,,,,,,,,,,
103,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.979167,75.5,,,,,,,,,,,,,,,,,,,,,,,,,
104,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.239583,88,,,,,,,,,,,,,,,,,,,,,,,,,
105,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.541667,96,,,,,,,,,,,,,,,,,,,,,,,,,
106,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.864583,101.5,,,,,,,,,,,,,,,,,,,,,,,,,
107,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.854167,98.5,,,,,,,,,,,,,,,,,,,,,,,,,
108,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.885417,92.5,,,,,,,,,,,,,,,,,,,,,,,,,
109,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.921875,99,,,,,,,,,,,,,,,,,,,,,,,,,
110,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.796875,102.5,,,,,,,,,,,,,,,,,,,,,,,,,
111,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.770833,98,,,,,,,,,,,,,,,,,,,,,,,,,
112,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.875,104.5,,,,,,,,,,,,,,,,,,,,,,,,,
113,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.942708,104.5,,,,,,,,,,,,,,,,,,,,,,,,,
114,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),2.015625,93.5,,,,,,,,,,,,,,,,,,,,,,,,,
115,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.875,104,,,,,,,,,,,,,,,,,,,,,,,,,
116,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.635417,95,,,,,,,,,,,,,,,,,,,,,,,,,
117,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.802083,92.5,,,,,,,,,,,,,,,,,,,,,,,,,
118,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.973958,111,,,,,,,,,,,,,,,,,,,,,,,,,
119,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.885417,99.5,,,,,,,,,,,,,,,,,,,,,,,,,
120,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),2.083333,87,,,,,,,,,,,,,,,,,,,,,,,,,
121,No stimuli,2.026042,89,,,,,,,,,,,,,,,,,,,,,,,,,
122,No stimuli,1.958333,16.5,,,,,,,,,,,,,,,,,,,,,,,,,
123,No stimuli,1.947917,5.3,,,,,,,,,,,,,,,,,,,,,,,,,
124,No stimuli,1.052431,4.5,,,,,,,,,,,,,,,,,,,,,,,,,
125,No stimuli,0.597917,3.3,,,,,,,,,,,,,,,,,,,,,,,,,
126,No stimuli,0.396181,2,,,,,,,,,,,,,,,,,,,,,,,,,
127,No stimuli,0.296528,2.1,,,,,,,,,,,,,,,,,,,,,,,,,
128,No stimuli,0.170139,2,,,,,,,,,,,,,,,,,,,,,,,,,
129,No stimuli,0.109375,2,,,,,,,,,,,,,,,,,,,,,,,,,
130,No stimuli,0.104514,2,,,,,,,,,,,,,,,,,,,,,,,,,
131,No stimuli,0.085069,2,,,,,,,,,,,,,,,,,,,,,,,,,
132,No stimuli,0.065625,2,,,,,,,,,,,,,,,,,,,,,,,,,
133,No stimuli,0.075347,2,,,,,,,,,,,,,,,,,,,,,,,,,
134,No stimuli,0.048611,2,,,,,,,,,,,,,,,,,,,,,,,,,
135,No stimuli,0.048611,2,,,,,,,,,,,,,,,,,,,,,,,,,
136,No stimuli,0.048611,2,,,,,,,,,,,,,,,,,,,,,,,,,
137,No stimuli,0.048611,2,,,,,,,,,,,,,,,,,,,,,,,,,
138,No stimuli,0.048611,2.3,,,,,,,,,,,,,,,,,,,,,,,,,
139,No stimuli,0.048611,2,,,,,,,,,,,,,,,,,,,,,,,,,
140,No stimuli,0.048611,2.2,,,,,,,,,,,,,,,,,,,,,,,,,
141,KCl (30 mM),0.048611,83.6,,,,,,,,,,,,,,,,,,,,,,,,,
142,KCl (30 mM),0.911458,83.2,,,,,,,,,,,,,,,,,,,,,,,,,
143,KCl (30 mM),0.927083,72.8,,,,,,,,,,,,,,,,,,,,,,,,,
144,KCl (30 mM),0.526042,80,,,,,,,,,,,,,,,,,,,,,,,,,
145,KCl (30 mM),0.447917,72.8,,,,,,,,,,,,,,,,,,,,,,,,,
146,KCl (30 mM),0.302083,70,,,,,,,,,,,,,,,,,,,,,,,,,
147,KCl (30 mM),0.255208,74,,,,,,,,,,,,,,,,,,,,,,,,,
148,KCl (30 mM),0.302083,82.4,,,,,,,,,,,,,,,,,,,,,,,,,
149,KCl (30 mM),0.296875,85.2,,,,,,,,,,,,,,,,,,,,,,,,,
150,KCl (30 mM),0.286458,69.6,,,,,,,,,,,,,,,,,,,,,,,,,
151,KCl (30 mM),0.291667,74.4,,,,,,,,,,,,,,,,,,,,,,,,,
152,KCl (30 mM),0.255208,72.8,,,,,,,,,,,,,,,,,,,,,,,,,
153,KCl (30 mM),0.260417,82.4,,,,,,,,,,,,,,,,,,,,,,,,,
154,KCl (30 mM),0.3125,91.6,,,,,,,,,,,,,,,,,,,,,,,,,
155,KCl (30 mM),0.3125,82.4,,,,,,,,,,,,,,,,,,,,,,,,,
156,KCl (30 mM),0.317708,70.8,,,,,,,,,,,,,,,,,,,,,,,,,
157,KCl (30 mM),0.229167,69.2,,,,,,,,,,,,,,,,,,,,,,,,,
158,KCl (30 mM),0.286458,83.6,,,,,,,,,,,,,,,,,,,,,,,,,
159,KCl (30 mM),0.291667,87.6,,,,,,,,,,,,,,,,,,,,,,,,,
