TIME,STIMULUS,INSULIN_PER_100_ISLETS,GLUCAGON_PER_100_ISLETS,ISLET_NUMBER,DNA_CONTENT,INSULIN_CONTENT,GLUCAGON_CONTENT,I_AUC(aam),I_SI(aam),G_AUC(aam),G_SI(aam),I_AUC(Glu3),I_SI(Glu3),G_AUC(Glu3),G_SI(Glu3),I_AUC(G16.7),I_SI(G16.7),G_AUC(G16.7),G_SI(G16.7),I_AUC(ibmx),I_SI(ibmx),G_AUC(ibmx),G_SI(ibmx),I_AUC(kcl),I_SI(kcl),G_AUC(kcl),G_SI(kcl)
20,No stimuli,0.379167,8,1000,4.13,17.6,1632,-0.9129132,2.966805156,2543.28,10.86956522,6.800693,6.254065703,-450,0.457317073,37.487847,14.00654682,-386,0.667311412,54.182288,2.951356469,2151.2,4.216073781,24.5764636,13.46256762,2760.04,13.20132013
21,No stimuli,0.447222,8,,,,,,,,,,,,,,,,,,,,,,,,
22,No stimuli,0.386458,8,,,,,,,,,,,,,,,,,,,,,,,,
23,No stimuli,0.439931,10.4,,,,,,,,,,,,,,,,,,,,,,,,
24,No stimuli,0.291667,8,,,,,,,,,,,,,,,,,,,,,,,,
25,No stimuli,0.277083,10.4,,,,,,,,,,,,,,,,,,,,,,,,
26,No stimuli,0.371875,12.8,,,,,,,,,,,,,,,,,,,,,,,,
27,No stimuli,0.364583,19.2,,,,,,,,,,,,,,,,,,,,,,,,
28,No stimuli,0.347569,14,,,,,,,,,,,,,,,,,,,,,,,,
29,No stimuli,0.396181,17.2,,,,,,,,,,,,,,,,,,,,,,,,
30,Amino acid mixture (4 mM),0.308681,17.2,,,,,,,,,,,,,,,,,,,,,,,,
31,Amino acid mixture (4 mM),0.442361,15.6,,,,,,,,,,,,,,,,,,,,,,,,
32,Amino acid mixture (4 mM),0.607639,54.8,,,,,,,,,,,,,,,,,,,,,,,,
33,Amino acid mixture (4 mM),1.042708,132.8,,,,,,,,,,,,,,,,,,,,,,,,
34,Amino acid mixture (4 mM),0.651389,148.8,,,,,,,,,,,,,,,,,,,,,,,,
35,Amino acid mixture (4 mM),0.459375,160,,,,,,,,,,,,,,,,,,,,,,,,
36,Amino acid mixture (4 mM),0.525,108.8,,,,,,,,,,,,,,,,,,,,,,,,
37,Amino acid mixture (4 mM),0.342708,93.6,,,,,,,,,,,,,,,,,,,,,,,,
38,Amino acid mixture (4 mM),0.235764,95.6,,,,,,,,,,,,,,,,,,,,,,,,
39,Amino acid mixture (4 mM),0.250347,90.4,,,,,,,,,,,,,,,,,,,,,,,,
40,Amino acid mixture (4 mM),0.35,82.8,,,,,,,,,,,,,,,,,,,,,,,,
41,Amino acid mixture (4 mM),0.209028,82.8,,,,,,,,,,,,,,,,,,,,,,,,
42,Amino acid mixture (4 mM),0.289236,91.6,,,,,,,,,,,,,,,,,,,,,,,,
43,Amino acid mixture (4 mM),0.432639,93.2,,,,,,,,,,,,,,,,,,,,,,,,
44,Amino acid mixture (4 mM),0.294097,115.2,,,,,,,,,,,,,,,,,,,,,,,,
45,Amino acid mixture (4 mM),0.221181,94,,,,,,,,,,,,,,,,,,,,,,,,
46,Amino acid mixture (4 mM),0.228472,78,,,,,,,,,,,,,,,,,,,,,,,,
47,Amino acid mixture (4 mM),0.216319,94.4,,,,,,,,,,,,,,,,,,,,,,,,
48,Amino acid mixture (4 mM),0.391319,95.6,,,,,,,,,,,,,,,,,,,,,,,,
49,Amino acid mixture (4 mM),0.2625,102,,,,,,,,,,,,,,,,,,,,,,,,
50,Amino acid mixture (4 mM),0.177431,101.2,,,,,,,,,,,,,,,,,,,,,,,,
51,Amino acid mixture (4 mM),0.250347,95.2,,,,,,,,,,,,,,,,,,,,,,,,
52,Amino acid mixture (4 mM),0.281944,107.2,,,,,,,,,,,,,,,,,,,,,,,,
53,Amino acid mixture (4 mM),0.267361,100.4,,,,,,,,,,,,,,,,,,,,,,,,
54,Amino acid mixture (4 mM),0.21875,113.6,,,,,,,,,,,,,,,,,,,,,,,,
55,Amino acid mixture (4 mM),0.279514,110,,,,,,,,,,,,,,,,,,,,,,,,
56,Amino acid mixture (4 mM),0.138542,110,,,,,,,,,,,,,,,,,,,,,,,,
57,Amino acid mixture (4 mM),0.189583,106.8,,,,,,,,,,,,,,,,,,,,,,,,
58,Amino acid mixture (4 mM),0.13125,106,,,,,,,,,,,,,,,,,,,,,,,,
59,Amino acid mixture (4 mM),0.170139,96,,,,,,,,,,,,,,,,,,,,,,,,
60,Amino acid mixture (4 mM),0.116667,106,,,,,,,,,,,,,,,,,,,,,,,,
61,Amino acid mixture (4 mM) + Glucose (3 mM),0.121528,97.2,,,,,,,,,,,,,,,,,,,,,,,,
62,Amino acid mixture (4 mM) + Glucose (3 mM),0.123958,71.6,,,,,,,,,,,,,,,,,,,,,,,,
63,Amino acid mixture (4 mM) + Glucose (3 mM),0.410764,48,,,,,,,,,,,,,,,,,,,,,,,,
64,Amino acid mixture (4 mM) + Glucose (3 mM),0.833681,68.4,,,,,,,,,,,,,,,,,,,,,,,,
65,Amino acid mixture (4 mM) + Glucose (3 mM),0.933333,84.8,,,,,,,,,,,,,,,,,,,,,,,,
66,Amino acid mixture (4 mM) + Glucose (3 mM),0.789931,106.8,,,,,,,,,,,,,,,,,,,,,,,,
67,Amino acid mixture (4 mM) + Glucose (3 mM),0.651389,101.2,,,,,,,,,,,,,,,,,,,,,,,,
68,Amino acid mixture (4 mM) + Glucose (3 mM),0.714583,100.4,,,,,,,,,,,,,,,,,,,,,,,,
69,Amino acid mixture (4 mM) + Glucose (3 mM),0.597917,82,,,,,,,,,,,,,,,,,,,,,,,,
70,Amino acid mixture (4 mM) + Glucose (3 mM),0.588194,84,,,,,,,,,,,,,,,,,,,,,,,,
71,Amino acid mixture (4 mM) + Glucose (3 mM),0.510417,76.4,,,,,,,,,,,,,,,,,,,,,,,,
72,Amino acid mixture (4 mM) + Glucose (3 mM),0.566319,81.6,,,,,,,,,,,,,,,,,,,,,,,,
73,Amino acid mixture (4 mM) + Glucose (3 mM),0.435069,72.8,,,,,,,,,,,,,,,,,,,,,,,,
74,Amino acid mixture (4 mM) + Glucose (3 mM),0.352431,85.6,,,,,,,,,,,,,,,,,,,,,,,,
75,Amino acid mixture (4 mM) + Glucose (3 mM),0.352431,74.8,,,,,,,,,,,,,,,,,,,,,,,,
76,Amino acid mixture (4 mM) + Glucose (3 mM),0.335417,74.8,,,,,,,,,,,,,,,,,,,,,,,,
77,Amino acid mixture (4 mM) + Glucose (3 mM),0.391319,76.8,,,,,,,,,,,,,,,,,,,,,,,,
78,Amino acid mixture (4 mM) + Glucose (3 mM),0.328125,81.6,,,,,,,,,,,,,,,,,,,,,,,,
79,Amino acid mixture (4 mM) + Glucose (3 mM),0.410764,89.2,,,,,,,,,,,,,,,,,,,,,,,,
80,Amino acid mixture (4 mM) + Glucose (3 mM),0.337847,91.2,,,,,,,,,,,,,,,,,,,,,,,,
81,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.311111,83.4,,,,,,,,,,,,,,,,,,,,,,,,
82,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.395833,69.6,,,,,,,,,,,,,,,,,,,,,,,,
83,Amino acid mixture (4 mM) + Glucose (16.7 mM),1.317708,55.2,,,,,,,,,,,,,,,,,,,,,,,,
84,Amino acid mixture (4 mM) + Glucose (16.7 mM),4.635417,59.4,,,,,,,,,,,,,,,,,,,,,,,,
85,Amino acid mixture (4 mM) + Glucose (16.7 mM),5.052083,59.4,,,,,,,,,,,,,,,,,,,,,,,,
86,Amino acid mixture (4 mM) + Glucose (16.7 mM),3.359375,66,,,,,,,,,,,,,,,,,,,,,,,,
87,Amino acid mixture (4 mM) + Glucose (16.7 mM),2.010417,69.6,,,,,,,,,,,,,,,,,,,,,,,,
88,Amino acid mixture (4 mM) + Glucose (16.7 mM),1.755208,69.6,,,,,,,,,,,,,,,,,,,,,,,,
89,Amino acid mixture (4 mM) + Glucose (16.7 mM),1.833333,61.8,,,,,,,,,,,,,,,,,,,,,,,,
90,Amino acid mixture (4 mM) + Glucose (16.7 mM),2.192708,64.2,,,,,,,,,,,,,,,,,,,,,,,,
91,Amino acid mixture (4 mM) + Glucose (16.7 mM),2.317708,64.2,,,,,,,,,,,,,,,,,,,,,,,,
92,Amino acid mixture (4 mM) + Glucose (16.7 mM),1.994792,58.2,,,,,,,,,,,,,,,,,,,,,,,,
93,Amino acid mixture (4 mM) + Glucose (16.7 mM),2.03125,63,,,,,,,,,,,,,,,,,,,,,,,,
94,Amino acid mixture (4 mM) + Glucose (16.7 mM),1.921875,61.2,,,,,,,,,,,,,,,,,,,,,,,,
95,Amino acid mixture (4 mM) + Glucose (16.7 mM),2.4375,60,,,,,,,,,,,,,,,,,,,,,,,,
96,Amino acid mixture (4 mM) + Glucose (16.7 mM),2.109375,57,,,,,,,,,,,,,,,,,,,,,,,,
97,Amino acid mixture (4 mM) + Glucose (16.7 mM),1.90625,60,,,,,,,,,,,,,,,,,,,,,,,,
98,Amino acid mixture (4 mM) + Glucose (16.7 mM),2.21875,66.6,,,,,,,,,,,,,,,,,,,,,,,,
99,Amino acid mixture (4 mM) + Glucose (16.7 mM),2.125,62.4,,,,,,,,,,,,,,,,,,,,,,,,
100,Amino acid mixture (4 mM) + Glucose (16.7 mM),2.776042,57.6,,,,,,,,,,,,,,,,,,,,,,,,
101,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),2.364583,65.6,,,,,,,,,,,,,,,,,,,,,,,,
102,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),2.171875,62.4,,,,,,,,,,,,,,,,,,,,,,,,
103,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),2.234375,56,,,,,,,,,,,,,,,,,,,,,,,,
104,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),3.244792,68,,,,,,,,,,,,,,,,,,,,,,,,
105,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),5.109375,77.6,,,,,,,,,,,,,,,,,,,,,,,,
106,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),6.572917,107.2,,,,,,,,,,,,,,,,,,,,,,,,
107,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),5.958333,152,,,,,,,,,,,,,,,,,,,,,,,,
108,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),6.302083,167.2,,,,,,,,,,,,,,,,,,,,,,,,
109,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),6.333333,193.6,,,,,,,,,,,,,,,,,,,,,,,,
110,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),6.192708,189.6,,,,,,,,,,,,,,,,,,,,,,,,
111,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),5.125,199.2,,,,,,,,,,,,,,,,,,,,,,,,
112,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),4.875,208.8,,,,,,,,,,,,,,,,,,,,,,,,
113,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),5.890625,186.4,,,,,,,,,,,,,,,,,,,,,,,,
114,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),5.333333,232,,,,,,,,,,,,,,,,,,,,,,,,
115,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),5.864583,256,,,,,,,,,,,,,,,,,,,,,,,,
116,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),6.161458,226.4,,,,,,,,,,,,,,,,,,,,,,,,
117,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),4.838542,226.4,,,,,,,,,,,,,,,,,,,,,,,,
118,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),4.567708,245.6,,,,,,,,,,,,,,,,,,,,,,,,
119,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),4.630208,256,,,,,,,,,,,,,,,,,,,,,,,,
120,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),4.953125,189.6,,,,,,,,,,,,,,,,,,,,,,,,
121,No stimuli,5.947917,274.4,,,,,,,,,,,,,,,,,,,,,,,,
122,No stimuli,4.697917,216,,,,,,,,,,,,,,,,,,,,,,,,
123,No stimuli,4.380208,146.4,,,,,,,,,,,,,,,,,,,,,,,,
124,No stimuli,4.248611,97.6,,,,,,,,,,,,,,,,,,,,,,,,
125,No stimuli,3.779514,65.6,,,,,,,,,,,,,,,,,,,,,,,,
126,No stimuli,3.283681,32.8,,,,,,,,,,,,,,,,,,,,,,,,
127,No stimuli,2.352778,12,,,,,,,,,,,,,,,,,,,,,,,,
128,No stimuli,1.757292,19.2,,,,,,,,,,,,,,,,,,,,,,,,
129,No stimuli,1.295486,18,,,,,,,,,,,,,,,,,,,,,,,,
130,No stimuli,1.037847,12,,,,,,,,,,,,,,,,,,,,,,,,
