TIME,STIMULUS,INSULIN_PER_100_ISLETS,GLUCAGON_PER_100_ISLETS,ISLET_NUMBER,DNA_CONTENT,INSULIN_CONTENT,GLUCAGON_CONTENT,I_AUC(aam),I_AUC(Glu3),I_AUC(G16.7),I_AUC(ibmx),I_AUC(kcl),I_SI(aam),I_SI(Glu3),I_SI(G16.7),I_SI(ibmx),I_SI(kcl),G_AUC(aam),G_AUC(Glu3),G_AUC(G16.7),G_AUC(ibmx),G_AUC(kcl),G_SI(aam),G_SI(Glu3),G_SI(G16.7),G_SI(ibmx),G_SI(kcl),
45,Amino acid mixture (4 mM),0.164583,20.8,,,,,,,,,,,,,,,,,,,,,,,,,
46,Amino acid mixture (4 mM),0.2,23.8,,,,,,,,,,,,,,,,,,,,,,,,,
47,Amino acid mixture (4 mM),0.189583,22.2,,,,,,,,,,,,,,,,,,,,,,,,,
48,Amino acid mixture (4 mM),0.233333,23.2,,,,,,,,,,,,,,,,,,,,,,,,,
49,Amino acid mixture (4 mM),0.210417,23.2,,,,,,,,,,,,,,,,,,,,,,,,,
50,Amino acid mixture (4 mM),0.172917,24.2,,,,,,,,,,,,,,,,,,,,,,,,,
51,Amino acid mixture (4 mM),0.166667,21.2,,,,,,,,,,,,,,,,,,,,,,,,,
52,Amino acid mixture (4 mM),0.202083,21.2,,,,,,,,,,,,,,,,,,,,,,,,,
53,Amino acid mixture (4 mM),0.197917,27.2,,,,,,,,,,,,,,,,,,,,,,,,,
54,Amino acid mixture (4 mM),0.24375,24.8,,,,,,,,,,,,,,,,,,,,,,,,,
55,Amino acid mixture (4 mM),0.220833,23.8,,,,,,,,,,,,,,,,,,,,,,,,,
56,Amino acid mixture (4 mM),0.19375,26.4,,,,,,,,,,,,,,,,,,,,,,,,,
57,Amino acid mixture (4 mM),0.18125,26.4,,,,,,,,,,,,,,,,,,,,,,,,,
58,Amino acid mixture (4 mM),0.170833,25.8,,,,,,,,,,,,,,,,,,,,,,,,,
59,Amino acid mixture (4 mM),0.202083,24.4,,,,,,,,,,,,,,,,,,,,,,,,,
60,Amino acid mixture (4 mM),0.21875,29,,,,,,,,,,,,,,,,,,,,,,,,,
61,Amino acid mixture (4 mM) + Glucose (3 mM),0.220833,26,,,,,,,,,,,,,,,,,,,,,,,,,
62,Amino acid mixture (4 mM) + Glucose (3 mM),0.202083,18.2,,,,,,,,,,,,,,,,,,,,,,,,,
63,Amino acid mixture (4 mM) + Glucose (3 mM),0.166667,7.4,,,,,,,,,,,,,,,,,,,,,,,,,
64,Amino acid mixture (4 mM) + Glucose (3 mM),0.179167,4,,,,,,,,,,,,,,,,,,,,,,,,,
65,Amino acid mixture (4 mM) + Glucose (3 mM),0.170833,4,,,,,,,,,,,,,,,,,,,,,,,,,
66,Amino acid mixture (4 mM) + Glucose (3 mM),0.172917,8.4,,,,,,,,,,,,,,,,,,,,,,,,,
67,Amino acid mixture (4 mM) + Glucose (3 mM),0.154167,9,,,,,,,,,,,,,,,,,,,,,,,,,
68,Amino acid mixture (4 mM) + Glucose (3 mM),0.154167,4,,,,,,,,,,,,,,,,,,,,,,,,,
69,Amino acid mixture (4 mM) + Glucose (3 mM),0.14375,4,,,,,,,,,,,,,,,,,,,,,,,,,
70,Amino acid mixture (4 mM) + Glucose (3 mM),0.1625,4,,,,,,,,,,,,,,,,,,,,,,,,,
71,Amino acid mixture (4 mM) + Glucose (3 mM),0.14375,7.2,,,,,,,,,,,,,,,,,,,,,,,,,
72,Amino acid mixture (4 mM) + Glucose (3 mM),0.147917,5.2,,,,,,,,,,,,,,,,,,,,,,,,,
73,Amino acid mixture (4 mM) + Glucose (3 mM),0.154167,9,,,,,,,,,,,,,,,,,,,,,,,,,
74,Amino acid mixture (4 mM) + Glucose (3 mM),0.13125,7.2,,,,,,,,,,,,,,,,,,,,,,,,,
75,Amino acid mixture (4 mM) + Glucose (3 mM),0.114583,9.4,,,,,,,,,,,,,,,,,,,,,,,,,
76,Amino acid mixture (4 mM) + Glucose (3 mM),0.102083,5.4,,,,,,,,,,,,,,,,,,,,,,,,,
77,Amino acid mixture (4 mM) + Glucose (3 mM),0.11875,6.6,,,,,,,,,,,,,,,,,,,,,,,,,
78,Amino acid mixture (4 mM) + Glucose (3 mM),0.14375,4,,,,,,,,,,,,,,,,,,,,,,,,,
79,Amino acid mixture (4 mM) + Glucose (3 mM),0.15,4,,,,,,,,,,,,,,,,,,,,,,,,,
80,Amino acid mixture (4 mM) + Glucose (3 mM),0.102083,5.4,,,,,,,,,,,,,,,,,,,,,,,,,
81,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.110417,5.4,,,,,,,,,,,,,,,,,,,,,,,,,
82,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.198611,5.4,,,,,,,,,,,,,,,,,,,,,,,,,
83,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.148958,4,,,,,,,,,,,,,,,,,,,,,,,,,
84,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.320486,6,,,,,,,,,,,,,,,,,,,,,,,,,
85,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.356597,5,,,,,,,,,,,,,,,,,,,,,,,,,
86,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.40625,8.6,,,,,,,,,,,,,,,,,,,,,,,,,
87,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.325,4,,,,,,,,,,,,,,,,,,,,,,,,,
88,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.374653,4,,,,,,,,,,,,,,,,,,,,,,,,,
89,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.419792,4,,,,,,,,,,,,,,,,,,,,,,,,,
90,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.492014,4,,,,,,,,,,,,,,,,,,,,,,,,,
91,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.433333,4,,,,,,,,,,,,,,,,,,,,,,,,,
92,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.320486,4.6,,,,,,,,,,,,,,,,,,,,,,,,,
93,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.334028,4,,,,,,,,,,,,,,,,,,,,,,,,,
94,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.442361,4.2,,,,,,,,,,,,,,,,,,,,,,,,,
95,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.374653,4,,,,,,,,,,,,,,,,,,,,,,,,,
96,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.501042,4,,,,,,,,,,,,,,,,,,,,,,,,,
97,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.446875,4,,,,,,,,,,,,,,,,,,,,,,,,,
98,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.442361,5,,,,,,,,,,,,,,,,,,,,,,,,,
99,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.419792,4,,,,,,,,,,,,,,,,,,,,,,,,,
100,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.433334,4,,,,,,,,,,,,,,,,,,,,,,,,,
101,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.446875,6,,,,,,,,,,,,,,,,,,,,,,,,,
102,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.505556,10,,,,,,,,,,,,,,,,,,,,,,,,,
103,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.577778,10,,,,,,,,,,,,,,,,,,,,,,,,,
104,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.631944,10,,,,,,,,,,,,,,,,,,,,,,,,,
105,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.686111,11.5,,,,,,,,,,,,,,,,,,,,,,,,,
106,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.826042,10,,,,,,,,,,,,,,,,,,,,,,,,,
107,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.794444,10,,,,,,,,,,,,,,,,,,,,,,,,,
108,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.717708,11,,,,,,,,,,,,,,,,,,,,,,,,,
109,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.735764,10,,,,,,,,,,,,,,,,,,,,,,,,,
110,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.699653,18.5,,,,,,,,,,,,,,,,,,,,,,,,,
111,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.618403,10,,,,,,,,,,,,,,,,,,,,,,,,,
112,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.713194,10,,,,,,,,,,,,,,,,,,,,,,,,,
113,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.595833,12,,,,,,,,,,,,,,,,,,,,,,,,,
114,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.744792,10,,,,,,,,,,,,,,,,,,,,,,,,,
115,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.699653,10,,,,,,,,,,,,,,,,,,,,,,,,,
116,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.609375,10,,,,,,,,,,,,,,,,,,,,,,,,,
117,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.609375,10,,,,,,,,,,,,,,,,,,,,,,,,,
118,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.713194,10,,,,,,,,,,,,,,,,,,,,,,,,,
119,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.677083,12.5,,,,,,,,,,,,,,,,,,,,,,,,,
120,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.758333,10,,,,,,,,,,,,,,,,,,,,,,,,,
121,No stimuli,0.726736,10,,,,,,,,,,,,,,,,,,,,,,,,,
122,No stimuli,0.659028,13,,,,,,,,,,,,,,,,,,,,,,,,,
123,No stimuli,0.668056,17.6,,,,,,,,,,,,,,,,,,,,,,,,,
124,No stimuli,0.545833,17.6,,,,,,,,,,,,,,,,,,,,,,,,,
125,No stimuli,0.429167,17.3,,,,,,,,,,,,,,,,,,,,,,,,,
126,No stimuli,0.35,14.5,,,,,,,,,,,,,,,,,,,,,,,,,
127,No stimuli,0.354167,11.4,,,,,,,,,,,,,,,,,,,,,,,,,
128,No stimuli,0.2625,11.5,,,,,,,,,,,,,,,,,,,,,,,,,
129,No stimuli,0.239583,9.8,,,,,,,,,,,,,,,,,,,,,,,,,
130,No stimuli,0.260417,8.5,,,,,,,,,,,,,,,,,,,,,,,,,
131,No stimuli,0.227083,9.2,,,,,,,,,,,,,,,,,,,,,,,,,
132,No stimuli,0.214583,6.8,,,,,,,,,,,,,,,,,,,,,,,,,
133,No stimuli,0.216667,6.5,,,,,,,,,,,,,,,,,,,,,,,,,
134,No stimuli,0.177083,6.8,,,,,,,,,,,,,,,,,,,,,,,,,
135,No stimuli,0.158333,5.7,,,,,,,,,,,,,,,,,,,,,,,,,
136,No stimuli,0.154167,7.3,,,,,,,,,,,,,,,,,,,,,,,,,
137,No stimuli,0.170833,5.7,,,,,,,,,,,,,,,,,,,,,,,,,
138,No stimuli,0.20625,6,,,,,,,,,,,,,,,,,,,,,,,,,
139,No stimuli,0.172917,4.6,,,,,,,,,,,,,,,,,,,,,,,,,
140,No stimuli,0.158333,5.2,,,,,,,,,,,,,,,,,,,,,,,,,
141,KCl (30 mM),0.14375,8,,,,,,,,,,,,,,,,,,,,,,,,,
142,KCl (30 mM),0.221181,8,,,,,,,,,,,,,,,,,,,,,,,,,
143,KCl (30 mM),0.185069,8,,,,,,,,,,,,,,,,,,,,,,,,,
144,KCl (30 mM),0.464931,39.2,,,,,,,,,,,,,,,,,,,,,,,,,
145,KCl (30 mM),0.654514,25.6,,,,,,,,,,,,,,,,,,,,,,,,,
146,KCl (30 mM),0.428819,18,,,,,,,,,,,,,,,,,,,,,,,,,
147,KCl (30 mM),0.230208,10,,,,,,,,,,,,,,,,,,,,,,,,,
148,KCl (30 mM),0.334028,14.8,,,,,,,,,,,,,,,,,,,,,,,,,
149,KCl (30 mM),0.266319,13.6,,,,,,,,,,,,,,,,,,,,,,,,,
150,KCl (30 mM),0.455903,14,,,,,,,,,,,,,,,,,,,,,,,,,
151,KCl (30 mM),0.401736,17.2,,,,,,,,,,,,,,,,,,,,,,,,,
152,KCl (30 mM),0.261806,18.8,,,,,,,,,,,,,,,,,,,,,,,,,
153,KCl (30 mM),0.306944,20,,,,,,,,,,,,,,,,,,,,,,,,,
154,KCl (30 mM),0.370139,20,,,,,,,,,,,,,,,,,,,,,,,,,
155,KCl (30 mM),0.446875,15.2,,,,,,,,,,,,,,,,,,,,,,,,,
156,KCl (30 mM),0.541667,16,,,,,,,,,,,,,,,,,,,,,,,,,
157,KCl (30 mM),0.451389,18.4,,,,,,,,,,,,,,,,,,,,,,,,,
158,KCl (30 mM),0.198611,24,,,,,,,,,,,,,,,,,,,,,,,,,
159,KCl (30 mM),0.469444,16,,,,,,,,,,,,,,,,,,,,,,,,,
