TIME,STIMULUS,INSULIN_PER_100_ISLETS,GLUCAGON_PER_100_ISLETS,ISLET_NUMBER,DNA_CONTENT,INSULIN_CONTENT,GLUCAGON_CONTENT,I_AUC(aam),I_AUC(Glu3),I_AUC(G16.7),I_AUC(ibmx),I_AUC(kcl),I_SI(aam),I_SI(Glu3),I_SI(G16.7),I_SI(ibmx),I_SI(kcl),G_AUC(aam),G_AUC(Glu3),G_AUC(G16.7),G_AUC(ibmx),G_AUC(kcl),G_SI(aam),G_SI(Glu3),G_SI(G16.7),G_SI(ibmx),G_SI(kcl)
63,Amino acid mixture (4 mM) + Glucose (3 mM),0.240625,26.4,,,,,,,,,,,,,,,,,,,,,,,,
64,Amino acid mixture (4 mM) + Glucose (3 mM),0.194444,27.4,,,,,,,,,,,,,,,,,,,,,,,,
65,Amino acid mixture (4 mM) + Glucose (3 mM),0.211458,27.2,,,,,,,,,,,,,,,,,,,,,,,,
66,Amino acid mixture (4 mM) + Glucose (3 mM),0.213889,29.8,,,,,,,,,,,,,,,,,,,,,,,,
67,Amino acid mixture (4 mM) + Glucose (3 mM),0.204167,30.8,,,,,,,,,,,,,,,,,,,,,,,,
68,Amino acid mixture (4 mM) + Glucose (3 mM),0.284375,29.2,,,,,,,,,,,,,,,,,,,,,,,,
69,Amino acid mixture (4 mM) + Glucose (3 mM),0.226042,28,,,,,,,,,,,,,,,,,,,,,,,,
70,Amino acid mixture (4 mM) + Glucose (3 mM),0.223611,29.2,,,,,,,,,,,,,,,,,,,,,,,,
71,Amino acid mixture (4 mM) + Glucose (3 mM),0.216319,29.2,,,,,,,,,,,,,,,,,,,,,,,,
72,Amino acid mixture (4 mM) + Glucose (3 mM),0.228472,28.2,,,,,,,,,,,,,,,,,,,,,,,,
73,Amino acid mixture (4 mM) + Glucose (3 mM),0.194444,33,,,,,,,,,,,,,,,,,,,,,,,,
74,Amino acid mixture (4 mM) + Glucose (3 mM),0.228472,28.8,,,,,,,,,,,,,,,,,,,,,,,,
75,Amino acid mixture (4 mM) + Glucose (3 mM),0.221181,30.2,,,,,,,,,,,,,,,,,,,,,,,,
76,Amino acid mixture (4 mM) + Glucose (3 mM),0.204167,25,,,,,,,,,,,,,,,,,,,,,,,,
77,Amino acid mixture (4 mM) + Glucose (3 mM),0.211458,28.6,,,,,,,,,,,,,,,,,,,,,,,,
78,Amino acid mixture (4 mM) + Glucose (3 mM),0.233333,30.4,,,,,,,,,,,,,,,,,,,,,,,,
79,Amino acid mixture (4 mM) + Glucose (3 mM),0.211458,32.2,,,,,,,,,,,,,,,,,,,,,,,,
80,Amino acid mixture (4 mM) + Glucose (3 mM),0.228472,38,,,,,,,,,,,,,,,,,,,,,,,,
81,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.230903,37.4,,,,,,,,,,,,,,,,,,,,,,,,
82,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.255208,31.6,,,,,,,,,,,,,,,,,,,,,,,,
83,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.25,31.4,,,,,,,,,,,,,,,,,,,,,,,,
84,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.255208,30.4,,,,,,,,,,,,,,,,,,,,,,,,
85,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.239583,31,,,,,,,,,,,,,,,,,,,,,,,,
86,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.510417,29.2,,,,,,,,,,,,,,,,,,,,,,,,
87,Amino acid mixture (4 mM) + Glucose (16.7 mM),1.270833,25,,,,,,,,,,,,,,,,,,,,,,,,
88,Amino acid mixture (4 mM) + Glucose (16.7 mM),1.84375,25.8,,,,,,,,,,,,,,,,,,,,,,,,
89,Amino acid mixture (4 mM) + Glucose (16.7 mM),1.671875,25.8,,,,,,,,,,,,,,,,,,,,,,,,
90,Amino acid mixture (4 mM) + Glucose (16.7 mM),1.260417,31.4,,,,,,,,,,,,,,,,,,,,,,,,
91,Amino acid mixture (4 mM) + Glucose (16.7 mM),1.1875,30.2,,,,,,,,,,,,,,,,,,,,,,,,
92,Amino acid mixture (4 mM) + Glucose (16.7 mM),1.046875,29.6,,,,,,,,,,,,,,,,,,,,,,,,
93,Amino acid mixture (4 mM) + Glucose (16.7 mM),1.151042,29.4,,,,,,,,,,,,,,,,,,,,,,,,
94,Amino acid mixture (4 mM) + Glucose (16.7 mM),1.0625,24.8,,,,,,,,,,,,,,,,,,,,,,,,
95,Amino acid mixture (4 mM) + Glucose (16.7 mM),1.072917,24.8,,,,,,,,,,,,,,,,,,,,,,,,
96,Amino acid mixture (4 mM) + Glucose (16.7 mM),1.161458,26.8,,,,,,,,,,,,,,,,,,,,,,,,
97,Amino acid mixture (4 mM) + Glucose (16.7 mM),1.109375,26.2,,,,,,,,,,,,,,,,,,,,,,,,
98,Amino acid mixture (4 mM) + Glucose (16.7 mM),1.411458,27.2,,,,,,,,,,,,,,,,,,,,,,,,
99,Amino acid mixture (4 mM) + Glucose (16.7 mM),1.276042,26.4,,,,,,,,,,,,,,,,,,,,,,,,
100,Amino acid mixture (4 mM) + Glucose (16.7 mM),1.401042,27.6,,,,,,,,,,,,,,,,,,,,,,,,
101,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.395833,27.4,,,,,,,,,,,,,,,,,,,,,,,,
102,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.291667,29,,,,,,,,,,,,,,,,,,,,,,,,
103,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.229167,28.5,,,,,,,,,,,,,,,,,,,,,,,,
104,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.411458,26.5,,,,,,,,,,,,,,,,,,,,,,,,
105,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.630208,28,,,,,,,,,,,,,,,,,,,,,,,,
106,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.65625,46,,,,,,,,,,,,,,,,,,,,,,,,
107,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),3.036458,66.5,,,,,,,,,,,,,,,,,,,,,,,,
108,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),4.703125,67,,,,,,,,,,,,,,,,,,,,,,,,
109,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),4.609375,78,,,,,,,,,,,,,,,,,,,,,,,,
110,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),3.838542,81.5,,,,,,,,,,,,,,,,,,,,,,,,
111,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),4.505208,75,,,,,,,,,,,,,,,,,,,,,,,,
112,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),4.614583,70.5,,,,,,,,,,,,,,,,,,,,,,,,
113,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),4.307292,61,,,,,,,,,,,,,,,,,,,,,,,,
114,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),4.276042,67.5,,,,,,,,,,,,,,,,,,,,,,,,
115,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),4.265625,71,,,,,,,,,,,,,,,,,,,,,,,,
116,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),4.546875,73.5,,,,,,,,,,,,,,,,,,,,,,,,
117,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),4.541667,72.5,,,,,,,,,,,,,,,,,,,,,,,,
118,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),4.369792,73.5,,,,,,,,,,,,,,,,,,,,,,,,
119,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),4.177083,70,,,,,,,,,,,,,,,,,,,,,,,,
120,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),4.520833,71.5,,,,,,,,,,,,,,,,,,,,,,,,
121,No stimuli,4.494792,79,,,,,,,,,,,,,,,,,,,,,,,,
122,No stimuli,4.651042,40,,,,,,,,,,,,,,,,,,,,,,,,
123,No stimuli,4.3125,40,,,,,,,,,,,,,,,,,,,,,,,,
124,No stimuli,4.299653,38.4,,,,,,,,,,,,,,,,,,,,,,,,
125,No stimuli,3.164583,24,,,,,,,,,,,,,,,,,,,,,,,,
126,No stimuli,2.943403,17.9,,,,,,,,,,,,,,,,,,,,,,,,
127,No stimuli,2.044097,14,,,,,,,,,,,,,,,,,,,,,,,,
128,No stimuli,1.370833,13.2,,,,,,,,,,,,,,,,,,,,,,,,
129,No stimuli,0.780208,14.3,,,,,,,,,,,,,,,,,,,,,,,,
130,No stimuli,0.422917,12.6,,,,,,,,,,,,,,,,,,,,,,,,
131,No stimuli,0.35,11.6,,,,,,,,,,,,,,,,,,,,,,,,
132,No stimuli,0.211458,17.7,,,,,,,,,,,,,,,,,,,,,,,,
133,No stimuli,0.170139,18.3,,,,,,,,,,,,,,,,,,,,,,,,
134,No stimuli,0.223611,18,,,,,,,,,,,,,,,,,,,,,,,,
135,No stimuli,0.177431,17.5,,,,,,,,,,,,,,,,,,,,,,,,
136,No stimuli,0.199306,15.1,,,,,,,,,,,,,,,,,,,,,,,,
137,No stimuli,0.172569,17.2,,,,,,,,,,,,,,,,,,,,,,,,
138,No stimuli,0.172569,15.2,,,,,,,,,,,,,,,,,,,,,,,,
139,No stimuli,0.155556,15.5,,,,,,,,,,,,,,,,,,,,,,,,
140,No stimuli,0.157986,13,,,,,,,,,,,,,,,,,,,,,,,,
141,KCl (30 mM),0.184722,19.6,,,,,,,,,,,,,,,,,,,,,,,,
142,KCl (30 mM),0.177083,14,,,,,,,,,,,,,,,,,,,,,,,,
143,KCl (30 mM),0.145833,14.4,,,,,,,,,,,,,,,,,,,,,,,,
144,KCl (30 mM),0.166667,17.2,,,,,,,,,,,,,,,,,,,,,,,,
145,KCl (30 mM),0.5625,46.4,,,,,,,,,,,,,,,,,,,,,,,,
146,KCl (30 mM),1.302083,58,,,,,,,,,,,,,,,,,,,,,,,,
147,KCl (30 mM),0.895833,49.2,,,,,,,,,,,,,,,,,,,,,,,,
148,KCl (30 mM),0.567708,44.4,,,,,,,,,,,,,,,,,,,,,,,,
149,KCl (30 mM),0.463542,41.2,,,,,,,,,,,,,,,,,,,,,,,,
150,KCl (30 mM),0.354167,38.4,,,,,,,,,,,,,,,,,,,,,,,,
151,KCl (30 mM),0.390625,38.8,,,,,,,,,,,,,,,,,,,,,,,,
152,KCl (30 mM),0.385417,37.2,,,,,,,,,,,,,,,,,,,,,,,,
153,KCl (30 mM),0.307292,42,,,,,,,,,,,,,,,,,,,,,,,,
154,KCl (30 mM),0.3125,42.4,,,,,,,,,,,,,,,,,,,,,,,,
155,KCl (30 mM),0.307292,45.2,,,,,,,,,,,,,,,,,,,,,,,,
156,KCl (30 mM),0.296875,43.6,,,,,,,,,,,,,,,,,,,,,,,,
157,KCl (30 mM),0.229167,44,,,,,,,,,,,,,,,,,,,,,,,,
158,KCl (30 mM),0.286458,46.8,,,,,,,,,,,,,,,,,,,,,,,,
159,KCl (30 mM),0.317708,44.8,,,,,,,,,,,,,,,,,,,,,,,,
