TIME,STIMULUS,INSULIN_PER_100_ISLETS,GLUCAGON_PER_100_ISLETS,DNA_CONTENT,INSULIN_CONTENT,GLUCAGON_CONTENT,I_AUC(aam),I_SI(aam),G_AUC(aam),G_SI(aam),I_AUC(Glu3),I_SI(Glu3),G_AUC(Glu3),G_SI(Glu3),I_AUC(G16.7),I_SI(G16.7),G_AUC(G16.7),G_SI(G16.7),I_AUC(ibmx),I_SI(ibmx),G_AUC(ibmx),G_SI(ibmx),I_AUC(kcl),I_SI(kcl),G_AUC(kcl),G_SI(kcl)
112,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",0.017708,,,,,,,,,,,,,,,,,,,,,,,,
113,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",0.015972,,,,,,,,,,,,,,,,,,,,,,,,
114,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",0.017014,,,,,,,,,,,,,,,,,,,,,,,,
115,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",0.017361,,,,,,,,,,,,,,,,,,,,,,,,
116,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",0.016319,,,,,,,,,,,,,,,,,,,,,,,,
117,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",0.014931,,,,,,,,,,,,,,,,,,,,,,,,
118,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",0.014583,,,,,,,,,,,,,,,,,,,,,,,,
119,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",0.017014,,,,,,,,,,,,,,,,,,,,,,,,
120,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",0.018403,,,,,,,,,,,,,,,,,,,,,,,,
121,No Stimuli,0.014931,,,,,,,,,,,,,,,,,,,,,,,,
122,No Stimuli,0.015625,,,,,,,,,,,,,,,,,,,,,,,,
123,No Stimuli,0.017014,,,,,,,,,,,,,,,,,,,,,,,,
124,No Stimuli,0.014931,,,,,,,,,,,,,,,,,,,,,,,,
125,No Stimuli,0.017708,,,,,,,,,,,,,,,,,,,,,,,,
126,No Stimuli,0.016667,,,,,,,,,,,,,,,,,,,,,,,,
127,No Stimuli,0.015278,,,,,,,,,,,,,,,,,,,,,,,,
128,No Stimuli,0.011458,,,,,,,,,,,,,,,,,,,,,,,,
129,No Stimuli,0.011806,,,,,,,,,,,,,,,,,,,,,,,,
130,No Stimuli,0.012153,,,,,,,,,,,,,,,,,,,,,,,,
131,No Stimuli,0.010069,,,,,,,,,,,,,,,,,,,,,,,,
132,No Stimuli,0.012153,,,,,,,,,,,,,,,,,,,,,,,,
133,No Stimuli,0.011458,,,,,,,,,,,,,,,,,,,,,,,,
134,No Stimuli,0.011806,,,,,,,,,,,,,,,,,,,,,,,,
135,No Stimuli,0.0125,,,,,,,,,,,,,,,,,,,,,,,,
136,No Stimuli,0.011806,,,,,,,,,,,,,,,,,,,,,,,,
137,No Stimuli,0.012153,,,,,,,,,,,,,,,,,,,,,,,,
138,No Stimuli,0.010764,,,,,,,,,,,,,,,,,,,,,,,,
139,No Stimuli,0.011806,,,,,,,,,,,,,,,,,,,,,,,,
140,No Stimuli,0.013542,,,,,,,,,,,,,,,,,,,,,,,,
141,"KCl, 30 mM",0.014931,,,,,,,,,,,,,,,,,,,,,,,,
142,"KCl, 30 mM",0.022222,,,,,,,,,,,,,,,,,,,,,,,,
143,"KCl, 30 mM",0.016319,,,,,,,,,,,,,,,,,,,,,,,,
144,"KCl, 30 mM",0.015278,,,,,,,,,,,,,,,,,,,,,,,,
145,"KCl, 30 mM",0.015278,,,,,,,,,,,,,,,,,,,,,,,,
146,"KCl, 30 mM",0.013542,,,,,,,,,,,,,,,,,,,,,,,,
147,"KCl, 30 mM",0.013889,,,,,,,,,,,,,,,,,,,,,,,,
148,"KCl, 30 mM",0.014583,,,,,,,,,,,,,,,,,,,,,,,,
149,"KCl, 30 mM",0.011458,,,,,,,,,,,,,,,,,,,,,,,,
150,"KCl, 30 mM",0.015278,,,,,,,,,,,,,,,,,,,,,,,,
151,"KCl, 30 mM",0.011806,,,,,,,,,,,,,,,,,,,,,,,,
152,"KCl, 30 mM",0.0125,,,,,,,,,,,,,,,,,,,,,,,,
153,"KCl, 30 mM",0.013542,,,,,,,,,,,,,,,,,,,,,,,,
154,"KCl, 30 mM",0.013889,,,,,,,,,,,,,,,,,,,,,,,,
155,"KCl, 30 mM",0.014236,,,,,,,,,,,,,,,,,,,,,,,,
156,"KCl, 30 mM",0.012847,,,,,,,,,,,,,,,,,,,,,,,,
157,"KCl, 30 mM",0.014931,,,,,,,,,,,,,,,,,,,,,,,,
158,"KCl, 30 mM",0.0125,,,,,,,,,,,,,,,,,,,,,,,,
159,"KCl, 30 mM",0.014583,,,,,,,,,,,,,,,,,,,,,,,,
