TIME,STIMULUS,INSULIN_PER_100_ISLETS,GLUCAGON_PER_100_ISLETS,ISLET_NUMBER,DNA_CONTENT,INSULIN_CONTENT,GLUCAGON_CONTENT,I_AUC(aam),I_AUC(Glu3),I_AUC(G16.7),I_AUC(ibmx),I_AUC(kcl),I_SI(aam),I_SI(Glu3),I_SI(G16.7),I_SI(ibmx),I_SI(kcl),G_AUC(aam),G_AUC(Glu3),G_AUC(G16.7),G_AUC(ibmx),G_AUC(kcl),G_SI(aam),G_SI(Glu3),G_SI(G16.7),G_SI(ibmx),G_SI(kcl)
54,Amino acid mixture (4 mM),0.098805,13.92,,,,,,,,,,,,,,,,,,,,,,,,
55,Amino acid mixture (4 mM),0.097614,12.6,,,,,,,,,,,,,,,,,,,,,,,,
56,Amino acid mixture (4 mM),0.094043,13.44,,,,,,,,,,,,,,,,,,,,,,,,
57,Amino acid mixture (4 mM),0.082139,11.52,,,,,,,,,,,,,,,,,,,,,,,,
58,Amino acid mixture (4 mM),0.082139,14.16,,,,,,,,,,,,,,,,,,,,,,,,
59,Amino acid mixture (4 mM),0.099995,14.16,,,,,,,,,,,,,,,,,,,,,,,,
60,Amino acid mixture (4 mM),0.089281,14.4,,,,,,,,,,,,,,,,,,,,,,,,
61,Amino acid mixture (4 mM) + Glucose (3 mM),0.08571,13.92,,,,,,,,,,,,,,,,,,,,,,,,
62,Amino acid mixture (4 mM) + Glucose (3 mM),0.070235,13.2,,,,,,,,,,,,,,,,,,,,,,,,
63,Amino acid mixture (4 mM) + Glucose (3 mM),0.08452,14.52,,,,,,,,,,,,,,,,,,,,,,,,
64,Amino acid mixture (4 mM) + Glucose (3 mM),0.08571,12.96,,,,,,,,,,,,,,,,,,,,,,,,
65,Amino acid mixture (4 mM) + Glucose (3 mM),0.071425,16.2,,,,,,,,,,,,,,,,,,,,,,,,
66,Amino acid mixture (4 mM) + Glucose (3 mM),0.11071,14.64,,,,,,,,,,,,,,,,,,,,,,,,
67,Amino acid mixture (4 mM) + Glucose (3 mM),0.11904,13.44,,,,,,,,,,,,,,,,,,,,,,,,
68,Amino acid mixture (4 mM) + Glucose (3 mM),0.11547,12.6,,,,,,,,,,,,,,,,,,,,,,,,
69,Amino acid mixture (4 mM) + Glucose (3 mM),0.11309,12.6,,,,,,,,,,,,,,,,,,,,,,,,
70,Amino acid mixture (4 mM) + Glucose (3 mM),0.092853,13.44,,,,,,,,,,,,,,,,,,,,,,,,
71,Amino acid mixture (4 mM) + Glucose (3 mM),0.1119,13.08,,,,,,,,,,,,,,,,,,,,,,,,
72,Amino acid mixture (4 mM) + Glucose (3 mM),0.10357,14.04,,,,,,,,,,,,,,,,,,,,,,,,
73,Amino acid mixture (4 mM) + Glucose (3 mM),0.094043,14.04,,,,,,,,,,,,,,,,,,,,,,,,
74,Amino acid mixture (4 mM) + Glucose (3 mM),0.10833,12.96,,,,,,,,,,,,,,,,,,,,,,,,
75,Amino acid mixture (4 mM) + Glucose (3 mM),0.10952,13.56,,,,,,,,,,,,,,,,,,,,,,,,
76,Amino acid mixture (4 mM) + Glucose (3 mM),0.11785,15.12,,,,,,,,,,,,,,,,,,,,,,,,
77,Amino acid mixture (4 mM) + Glucose (3 mM),0.11309,13.44,,,,,,,,,,,,,,,,,,,,,,,,
78,Amino acid mixture (4 mM) + Glucose (3 mM),0.12737,13.68,,,,,,,,,,,,,,,,,,,,,,,,
79,Amino acid mixture (4 mM) + Glucose (3 mM),0.12618,11.76,,,,,,,,,,,,,,,,,,,,,,,,
80,Amino acid mixture (4 mM) + Glucose (3 mM),0.11666,14.4,,,,,,,,,,,,,,,,,,,,,,,,
81,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.10952,13.92,,,,,,,,,,,,,,,,,,,,,,,,
82,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.095833,14.52,,,,,,,,,,,,,,,,,,,,,,,,
83,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.1,13.92,,,,,,,,,,,,,,,,,,,,,,,,
84,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.10417,13.44,,,,,,,,,,,,,,,,,,,,,,,,
85,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.14792,15.6,,,,,,,,,,,,,,,,,,,,,,,,
86,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.37292,13.68,,,,,,,,,,,,,,,,,,,,,,,,
87,Amino acid mixture (4 mM) + Glucose (16.7 mM),1.3729,10.2,,,,,,,,,,,,,,,,,,,,,,,,
88,Amino acid mixture (4 mM) + Glucose (16.7 mM),1.5792,13.56,,,,,,,,,,,,,,,,,,,,,,,,
89,Amino acid mixture (4 mM) + Glucose (16.7 mM),1.0292,13.68,,,,,,,,,,,,,,,,,,,,,,,,
90,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.725,12.12,,,,,,,,,,,,,,,,,,,,,,,,
91,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.61875,12,,,,,,,,,,,,,,,,,,,,,,,,
92,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.62708,12,,,,,,,,,,,,,,,,,,,,,,,,
93,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.61458,12.96,,,,,,,,,,,,,,,,,,,,,,,,
94,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.57917,13.2,,,,,,,,,,,,,,,,,,,,,,,,
95,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.6,12.36,,,,,,,,,,,,,,,,,,,,,,,,
96,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.63333,12.48,,,,,,,,,,,,,,,,,,,,,,,,
97,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.56042,12.24,,,,,,,,,,,,,,,,,,,,,,,,
98,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.60625,13.56,,,,,,,,,,,,,,,,,,,,,,,,
99,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.64583,12.48,,,,,,,,,,,,,,,,,,,,,,,,
100,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.62917,12.6,,,,,,,,,,,,,,,,,,,,,,,,
101,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.57708,13.2,,,,,,,,,,,,,,,,,,,,,,,,
102,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.54167,14.7,,,,,,,,,,,,,,,,,,,,,,,,
103,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.58333,15.9,,,,,,,,,,,,,,,,,,,,,,,,
104,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.56875,13.8,,,,,,,,,,,,,,,,,,,,,,,,
105,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.91042,14.7,,,,,,,,,,,,,,,,,,,,,,,,
106,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.4792,22.5,,,,,,,,,,,,,,,,,,,,,,,,
107,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.5583,29.7,,,,,,,,,,,,,,,,,,,,,,,,
108,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.4771,35.7,,,,,,,,,,,,,,,,,,,,,,,,
109,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.3125,36.3,,,,,,,,,,,,,,,,,,,,,,,,
110,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.0187,47.7,,,,,,,,,,,,,,,,,,,,,,,,
111,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.2479,49.2,,,,,,,,,,,,,,,,,,,,,,,,
112,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.1917,56.7,,,,,,,,,,,,,,,,,,,,,,,,
113,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.2104,50.7,,,,,,,,,,,,,,,,,,,,,,,,
114,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.2062,54.6,,,,,,,,,,,,,,,,,,,,,,,,
115,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.0958,57.9,,,,,,,,,,,,,,,,,,,,,,,,
116,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.0667,54,,,,,,,,,,,,,,,,,,,,,,,,
117,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.0646,52.5,,,,,,,,,,,,,,,,,,,,,,,,
118,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.2625,56.4,,,,,,,,,,,,,,,,,,,,,,,,
119,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.1396,48.9,,,,,,,,,,,,,,,,,,,,,,,,
120,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),1.1229,51.6,,,,,,,,,,,,,,,,,,,,,,,,
121,No stimuli,0.97917,57.3,,,,,,,,,,,,,,,,,,,,,,,,
122,No stimuli,1.1271,44.88,,,,,,,,,,,,,,,,,,,,,,,,
123,No stimuli,1.1125,39.36,,,,,,,,,,,,,,,,,,,,,,,,
124,No stimuli,0.68806,25.08,,,,,,,,,,,,,,,,,,,,,,,,
125,No stimuli,0.44045,16.56,,,,,,,,,,,,,,,,,,,,,,,,
126,No stimuli,0.36427,13.8,,,,,,,,,,,,,,,,,,,,,,,,
127,No stimuli,0.29998,12.48,,,,,,,,,,,,,,,,,,,,,,,,
128,No stimuli,0.27141,11.28,,,,,,,,,,,,,,,,,,,,,,,,
129,No stimuli,0.24642,9.12,,,,,,,,,,,,,,,,,,,,,,,,
130,No stimuli,0.19999,8.76,,,,,,,,,,,,,,,,,,,,,,,,
131,No stimuli,0.17618,7.8,,,,,,,,,,,,,,,,,,,,,,,,
132,No stimuli,0.18571,9.96,,,,,,,,,,,,,,,,,,,,,,,,
133,No stimuli,0.1488,7.92,,,,,,,,,,,,,,,,,,,,,,,,
134,No stimuli,0.17499,9,,,,,,,,,,,,,,,,,,,,,,,,
135,No stimuli,0.14642,10.2,,,,,,,,,,,,,,,,,,,,,,,,
136,No stimuli,0.17142,10.44,,,,,,,,,,,,,,,,,,,,,,,,
137,No stimuli,0.15833,8.16,,,,,,,,,,,,,,,,,,,,,,,,
138,No stimuli,0.13452,10.32,,,,,,,,,,,,,,,,,,,,,,,,
139,No stimuli,0.13452,7.8,,,,,,,,,,,,,,,,,,,,,,,,
140,No stimuli,0.14166,9,,,,,,,,,,,,,,,,,,,,,,,,
141,KCl (30 mM),0.12023,10.08,,,,,,,,,,,,,,,,,,,,,,,,
142,KCl (30 mM),0.13125,12.24,,,,,,,,,,,,,,,,,,,,,,,,
143,KCl (30 mM),0.10833,10.32,,,,,,,,,,,,,,,,,,,,,,,,
144,KCl (30 mM),0.13542,15.12,,,,,,,,,,,,,,,,,,,,,,,,
145,KCl (30 mM),2.0042,62.64,,,,,,,,,,,,,,,,,,,,,,,,
146,KCl (30 mM),2.5292,52.32,,,,,,,,,,,,,,,,,,,,,,,,
147,KCl (30 mM),1.4312,31.2,,,,,,,,,,,,,,,,,,,,,,,,
148,KCl (30 mM),1.2896,26.16,,,,,,,,,,,,,,,,,,,,,,,,
149,KCl (30 mM),1.2479,28.8,,,,,,,,,,,,,,,,,,,,,,,,
150,KCl (30 mM),1.2604,32.4,,,,,,,,,,,,,,,,,,,,,,,,
151,KCl (30 mM),1.35,28.8,,,,,,,,,,,,,,,,,,,,,,,,
152,KCl (30 mM),0.96458,29.28,,,,,,,,,,,,,,,,,,,,,,,,
153,KCl (30 mM),0.95208,37.92,,,,,,,,,,,,,,,,,,,,,,,,
154,KCl (30 mM),1.0625,40.8,,,,,,,,,,,,,,,,,,,,,,,,
155,KCl (30 mM),1.2292,48.24,,,,,,,,,,,,,,,,,,,,,,,,
156,KCl (30 mM),1.3979,47.76,,,,,,,,,,,,,,,,,,,,,,,,
157,KCl (30 mM),1.1167,43.92,,,,,,,,,,,,,,,,,,,,,,,,
158,KCl (30 mM),1.4063,46.56,,,,,,,,,,,,,,,,,,,,,,,,
159,KCl (30 mM),1.2583,46.8,,,,,,,,,,,,,,,,,,,,,,,,
