TIME,STIMULUS,INSULIN_PER_100_ISLETS,GLUCAGON_PER_100_ISLETS,ISLET_NUMBER,DNA_CONTENT,INSULIN_CONTENT,GLUCAGON_CONTENT,I_AUC(aam),I_SI(aam),G_AUC(aam),G_SI(aam),I_AUC(Glu3),I_SI(Glu3),G_AUC(Glu3),G_SI(Glu3),I_AUC(G16.7),I_SI(G16.7),G_AUC(G16.7),G_SI(G16.7),I_AUC(ibmx),I_SI(ibmx),G_AUC(ibmx),G_SI(ibmx),I_AUC(kcl),I_SI(kcl),G_AUC(kcl),G_SI(kcl)
20,No stimuli,1.417014,46,1000,6.85,35.6,3950,-15.0874324,1.754709063,1772.38,4.278391167,3.799655,2.049450562,-274,0.36612426,44.701732,12.75817136,-368.8,0.601102941,96.645843,3.825556304,2464,3.137789905,22.5596554,13.29136468,3322.06,9.060955519
21,No stimuli,1.482639,61.2,,,,,,,,,,,,,,,,,,,,,,,,
22,No stimuli,1.305208,46.8,,,,,,,,,,,,,,,,,,,,,,,,
23,No stimuli,1.336806,49.2,,,,,,,,,,,,,,,,,,,,,,,,
24,No stimuli,1.310069,54.8,,,,,,,,,,,,,,,,,,,,,,,,
25,No stimuli,1.283333,47.6,,,,,,,,,,,,,,,,,,,,,,,,
26,No stimuli,1.215278,50.4,,,,,,,,,,,,,,,,,,,,,,,,
27,No stimuli,1.183681,54.8,,,,,,,,,,,,,,,,,,,,,,,,
28,No stimuli,1.120486,51.2,,,,,,,,,,,,,,,,,,,,,,,,
29,No stimuli,1.132639,49.6,,,,,,,,,,,,,,,,,,,,,,,,
30,Amino acid mixture (4 mM),1.00625,53.6,,,,,,,,,,,,,,,,,,,,,,,,
31,Amino acid mixture (4 mM),1.025694,51.2,,,,,,,,,,,,,,,,,,,,,,,,
32,Amino acid mixture (4 mM),1.472917,136,,,,,,,,,,,,,,,,,,,,,,,,
33,Amino acid mixture (4 mM),2.082986,217,,,,,,,,,,,,,,,,,,,,,,,,
34,Amino acid mixture (4 mM),1.370833,217,,,,,,,,,,,,,,,,,,,,,,,,
35,Amino acid mixture (4 mM),0.943056,174.3,,,,,,,,,,,,,,,,,,,,,,,,
36,Amino acid mixture (4 mM),0.83125,144.4,,,,,,,,,,,,,,,,,,,,,,,,
37,Amino acid mixture (4 mM),0.712153,127.6,,,,,,,,,,,,,,,,,,,,,,,,
38,Amino acid mixture (4 mM),0.653819,113.2,,,,,,,,,,,,,,,,,,,,,,,,
39,Amino acid mixture (4 mM),0.692708,98,,,,,,,,,,,,,,,,,,,,,,,,
40,Amino acid mixture (4 mM),0.678125,94.4,,,,,,,,,,,,,,,,,,,,,,,,
41,Amino acid mixture (4 mM),0.622222,81.6,,,,,,,,,,,,,,,,,,,,,,,,
42,Amino acid mixture (4 mM),0.6125,80,,,,,,,,,,,,,,,,,,,,,,,,
43,Amino acid mixture (4 mM),0.580903,84.4,,,,,,,,,,,,,,,,,,,,,,,,
44,Amino acid mixture (4 mM),0.554167,82.8,,,,,,,,,,,,,,,,,,,,,,,,
45,Amino acid mixture (4 mM),0.559028,86.8,,,,,,,,,,,,,,,,,,,,,,,,
46,Amino acid mixture (4 mM),0.559028,79.6,,,,,,,,,,,,,,,,,,,,,,,,
47,Amino acid mixture (4 mM),0.546875,84.8,,,,,,,,,,,,,,,,,,,,,,,,
48,Amino acid mixture (4 mM),0.539583,84.8,,,,,,,,,,,,,,,,,,,,,,,,
49,Amino acid mixture (4 mM),0.527431,90.4,,,,,,,,,,,,,,,,,,,,,,,,
50,Amino acid mixture (4 mM),0.517708,115.6,,,,,,,,,,,,,,,,,,,,,,,,
51,Amino acid mixture (4 mM),0.527431,105.6,,,,,,,,,,,,,,,,,,,,,,,,
52,Amino acid mixture (4 mM),0.483681,88,,,,,,,,,,,,,,,,,,,,,,,,
53,Amino acid mixture (4 mM),0.478819,105.6,,,,,,,,,,,,,,,,,,,,,,,,
54,Amino acid mixture (4 mM),0.466667,101.2,,,,,,,,,,,,,,,,,,,,,,,,
55,Amino acid mixture (4 mM),0.454514,106,,,,,,,,,,,,,,,,,,,,,,,,
56,Amino acid mixture (4 mM),0.432639,101.6,,,,,,,,,,,,,,,,,,,,,,,,
57,Amino acid mixture (4 mM),0.469097,122.8,,,,,,,,,,,,,,,,,,,,,,,,
58,Amino acid mixture (4 mM),0.452083,99.2,,,,,,,,,,,,,,,,,,,,,,,,
59,Amino acid mixture (4 mM),0.471528,113.2,,,,,,,,,,,,,,,,,,,,,,,,
60,Amino acid mixture (4 mM),0.386458,104,,,,,,,,,,,,,,,,,,,,,,,,
61,Amino acid mixture (4 mM) + Glucose (3 mM),0.347569,100.4,,,,,,,,,,,,,,,,,,,,,,,,
62,Amino acid mixture (4 mM) + Glucose (3 mM),0.376736,45.6,,,,,,,,,,,,,,,,,,,,,,,,
63,Amino acid mixture (4 mM) + Glucose (3 mM),0.583333,39.6,,,,,,,,,,,,,,,,,,,,,,,,
64,Amino acid mixture (4 mM) + Glucose (3 mM),0.74375,62,,,,,,,,,,,,,,,,,,,,,,,,
65,Amino acid mixture (4 mM) + Glucose (3 mM),0.906597,86.8,,,,,,,,,,,,,,,,,,,,,,,,
66,Amino acid mixture (4 mM) + Glucose (3 mM),0.729167,85.2,,,,,,,,,,,,,,,,,,,,,,,,
67,Amino acid mixture (4 mM) + Glucose (3 mM),0.838542,97.6,,,,,,,,,,,,,,,,,,,,,,,,
68,Amino acid mixture (4 mM) + Glucose (3 mM),0.838542,89.2,,,,,,,,,,,,,,,,,,,,,,,,
69,Amino acid mixture (4 mM) + Glucose (3 mM),0.9,114.8,,,,,,,,,,,,,,,,,,,,,,,,
70,Amino acid mixture (4 mM) + Glucose (3 mM),0.819097,94,,,,,,,,,,,,,,,,,,,,,,,,
71,Amino acid mixture (4 mM) + Glucose (3 mM),0.731597,108,,,,,,,,,,,,,,,,,,,,,,,,
72,Amino acid mixture (4 mM) + Glucose (3 mM),0.665972,102,,,,,,,,,,,,,,,,,,,,,,,,
73,Amino acid mixture (4 mM) + Glucose (3 mM),0.627083,100.4,,,,,,,,,,,,,,,,,,,,,,,,
74,Amino acid mixture (4 mM) + Glucose (3 mM),0.554167,102,,,,,,,,,,,,,,,,,,,,,,,,
75,Amino acid mixture (4 mM) + Glucose (3 mM),0.563889,117.6,,,,,,,,,,,,,,,,,,,,,,,,
76,Amino acid mixture (4 mM) + Glucose (3 mM),0.595486,100,,,,,,,,,,,,,,,,,,,,,,,,
77,Amino acid mixture (4 mM) + Glucose (3 mM),0.505556,124,,,,,,,,,,,,,,,,,,,,,,,,
78,Amino acid mixture (4 mM) + Glucose (3 mM),0.415625,109.2,,,,,,,,,,,,,,,,,,,,,,,,
79,Amino acid mixture (4 mM) + Glucose (3 mM),0.48125,101.6,,,,,,,,,,,,,,,,,,,,,,,,
