TIME,STIMULUS,INSULIN_PER_100_ISLETS,GLUCAGON_PER_100_ISLETS,ISLET_NUMBER,DNA_CONTENT,INSULIN_CONTENT,GLUCAGON_CONTENT,I_AUC(aam),I_SI(aam),G_AUC(aam),G_SI(aam),I_AUC(Glu3),I_SI(Glu3),G_AUC(Glu3),G_SI(Glu3),I_AUC(G16.7),I_SI(G16.7),G_AUC(G16.7),G_SI(G16.7),I_AUC(ibmx),I_SI(ibmx),G_AUC(ibmx),G_SI(ibmx),I_AUC(kcl),I_SI(kcl),G_AUC(kcl),G_SI(kcl)
20,No stimuli,0.721875,4,1000,6.08,45.5,3060,-4.8436084,3.689228961,878.38,13.515625,1.922572,2.700619302,-99.2,0.255474453,42.551044,17.3127226,-195.4,0.535714286,53.166664,2.606177477,927.2,3.933434191,29.2954852,17.72867438,1622.04,28.65497076
21,No stimuli,0.687847,3.1,,,,,,,,,,,,,,,,,,,,,,,,
22,No stimuli,0.665972,4.4,,,,,,,,,,,,,,,,,,,,,,,,
23,No stimuli,0.602778,3.7,,,,,,,,,,,,,,,,,,,,,,,,
24,No stimuli,0.563889,3.9,,,,,,,,,,,,,,,,,,,,,,,,
25,No stimuli,0.585764,5.6,,,,,,,,,,,,,,,,,,,,,,,,
26,No stimuli,0.522569,4.6,,,,,,,,,,,,,,,,,,,,,,,,
27,No stimuli,0.503125,5.1,,,,,,,,,,,,,,,,,,,,,,,,
28,No stimuli,0.478819,5.5,,,,,,,,,,,,,,,,,,,,,,,,
29,No stimuli,0.459375,4.8,,,,,,,,,,,,,,,,,,,,,,,,
30,Amino acid mixture (4 mM),0.439931,4.7,,,,,,,,,,,,,,,,,,,,,,,,
31,Amino acid mixture (4 mM),0.488542,5.6,,,,,,,,,,,,,,,,,,,,,,,,
32,Amino acid mixture (4 mM),0.763194,30.4,,,,,,,,,,,,,,,,,,,,,,,,
33,Amino acid mixture (4 mM),1.88125,69.2,,,,,,,,,,,,,,,,,,,,,,,,
34,Amino acid mixture (4 mM),1.103472,52,,,,,,,,,,,,,,,,,,,,,,,,
35,Amino acid mixture (4 mM),0.517708,37.2,,,,,,,,,,,,,,,,,,,,,,,,
36,Amino acid mixture (4 mM),0.342708,22.4,,,,,,,,,,,,,,,,,,,,,,,,
37,Amino acid mixture (4 mM),0.323264,27.2,,,,,,,,,,,,,,,,,,,,,,,,
38,Amino acid mixture (4 mM),0.311111,22.8,,,,,,,,,,,,,,,,,,,,,,,,
39,Amino acid mixture (4 mM),0.269792,18,,,,,,,,,,,,,,,,,,,,,,,,
40,Amino acid mixture (4 mM),0.277083,22.8,,,,,,,,,,,,,,,,,,,,,,,,
41,Amino acid mixture (4 mM),0.286806,20.8,,,,,,,,,,,,,,,,,,,,,,,,
42,Amino acid mixture (4 mM),0.298958,30.4,,,,,,,,,,,,,,,,,,,,,,,,
43,Amino acid mixture (4 mM),0.2625,27.6,,,,,,,,,,,,,,,,,,,,,,,,
44,Amino acid mixture (4 mM),0.289236,32.8,,,,,,,,,,,,,,,,,,,,,,,,
45,Amino acid mixture (4 mM),0.2625,29.2,,,,,,,,,,,,,,,,,,,,,,,,
46,Amino acid mixture (4 mM),0.260069,31.6,,,,,,,,,,,,,,,,,,,,,,,,
47,Amino acid mixture (4 mM),0.226042,32,,,,,,,,,,,,,,,,,,,,,,,,
48,Amino acid mixture (4 mM),0.245486,37.6,,,,,,,,,,,,,,,,,,,,,,,,
49,Amino acid mixture (4 mM),0.233333,35.2,,,,,,,,,,,,,,,,,,,,,,,,
50,Amino acid mixture (4 mM),0.194444,35.2,,,,,,,,,,,,,,,,,,,,,,,,
51,Amino acid mixture (4 mM),0.206597,35.2,,,,,,,,,,,,,,,,,,,,,,,,
52,Amino acid mixture (4 mM),0.179861,34,,,,,,,,,,,,,,,,,,,,,,,,
53,Amino acid mixture (4 mM),0.165278,42.8,,,,,,,,,,,,,,,,,,,,,,,,
54,Amino acid mixture (4 mM),0.187153,41.2,,,,,,,,,,,,,,,,,,,,,,,,
55,Amino acid mixture (4 mM),0.160417,40,,,,,,,,,,,,,,,,,,,,,,,,
56,Amino acid mixture (4 mM),0.153125,40.4,,,,,,,,,,,,,,,,,,,,,,,,
57,Amino acid mixture (4 mM),0.150694,42.8,,,,,,,,,,,,,,,,,,,,,,,,
58,Amino acid mixture (4 mM),0.172569,46.8,,,,,,,,,,,,,,,,,,,,,,,,
59,Amino acid mixture (4 mM),0.148264,44,,,,,,,,,,,,,,,,,,,,,,,,
60,Amino acid mixture (4 mM),0.162847,45.2,,,,,,,,,,,,,,,,,,,,,,,,
61,Amino acid mixture (4 mM) + Glucose (3 mM),0.160417,45.2,,,,,,,,,,,,,,,,,,,,,,,,
62,Amino acid mixture (4 mM) + Glucose (3 mM),0.133681,27.2,,,,,,,,,,,,,,,,,,,,,,,,
63,Amino acid mixture (4 mM) + Glucose (3 mM),0.167708,11.2,,,,,,,,,,,,,,,,,,,,,,,,
64,Amino acid mixture (4 mM) + Glucose (3 mM),0.30625,36,,,,,,,,,,,,,,,,,,,,,,,,
65,Amino acid mixture (4 mM) + Glucose (3 mM),0.425347,37.6,,,,,,,,,,,,,,,,,,,,,,,,
66,Amino acid mixture (4 mM) + Glucose (3 mM),0.277083,40.4,,,,,,,,,,,,,,,,,,,,,,,,
67,Amino acid mixture (4 mM) + Glucose (3 mM),0.264931,41.6,,,,,,,,,,,,,,,,,,,,,,,,
68,Amino acid mixture (4 mM) + Glucose (3 mM),0.272222,38.8,,,,,,,,,,,,,,,,,,,,,,,,
69,Amino acid mixture (4 mM) + Glucose (3 mM),0.255208,46.8,,,,,,,,,,,,,,,,,,,,,,,,
70,Amino acid mixture (4 mM) + Glucose (3 mM),0.269792,45.6,,,,,,,,,,,,,,,,,,,,,,,,
71,Amino acid mixture (4 mM) + Glucose (3 mM),0.281944,42.4,,,,,,,,,,,,,,,,,,,,,,,,
72,Amino acid mixture (4 mM) + Glucose (3 mM),0.296528,42.4,,,,,,,,,,,,,,,,,,,,,,,,
73,Amino acid mixture (4 mM) + Glucose (3 mM),0.255208,38,,,,,,,,,,,,,,,,,,,,,,,,
74,Amino acid mixture (4 mM) + Glucose (3 mM),0.260069,37.2,,,,,,,,,,,,,,,,,,,,,,,,
75,Amino acid mixture (4 mM) + Glucose (3 mM),0.250347,45.6,,,,,,,,,,,,,,,,,,,,,,,,
76,Amino acid mixture (4 mM) + Glucose (3 mM),0.233333,41.6,,,,,,,,,,,,,,,,,,,,,,,,
77,Amino acid mixture (4 mM) + Glucose (3 mM),0.252778,40,,,,,,,,,,,,,,,,,,,,,,,,
78,Amino acid mixture (4 mM) + Glucose (3 mM),0.257639,42.4,,,,,,,,,,,,,,,,,,,,,,,,
79,Amino acid mixture (4 mM) + Glucose (3 mM),0.216319,37.6,,,,,,,,,,,,,,,,,,,,,,,,
80,Amino acid mixture (4 mM) + Glucose (3 mM),0.235764,40,,,,,,,,,,,,,,,,,,,,,,,,
81,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.240625,39.6,,,,,,,,,,,,,,,,,,,,,,,,
82,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.265625,39.6,,,,,,,,,,,,,,,,,,,,,,,,
83,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.947917,33.6,,,,,,,,,,,,,,,,,,,,,,,,
84,Amino acid mixture (4 mM) + Glucose (16.7 mM),4.026042,21.6,,,,,,,,,,,,,,,,,,,,,,,,
85,Amino acid mixture (4 mM) + Glucose (16.7 mM),4.140625,29.4,,,,,,,,,,,,,,,,,,,,,,,,
86,Amino acid mixture (4 mM) + Glucose (16.7 mM),2.994792,33.6,,,,,,,,,,,,,,,,,,,,,,,,
87,Amino acid mixture (4 mM) + Glucose (16.7 mM),2.3125,35.4,,,,,,,,,,,,,,,,,,,,,,,,
88,Amino acid mixture (4 mM) + Glucose (16.7 mM),2.161458,35,,,,,,,,,,,,,,,,,,,,,,,,
89,Amino acid mixture (4 mM) + Glucose (16.7 mM),2.166667,34,,,,,,,,,,,,,,,,,,,,,,,,
90,Amino acid mixture (4 mM) + Glucose (16.7 mM),2.390625,36,,,,,,,,,,,,,,,,,,,,,,,,
91,Amino acid mixture (4 mM) + Glucose (16.7 mM),2.354167,34.2,,,,,,,,,,,,,,,,,,,,,,,,
92,Amino acid mixture (4 mM) + Glucose (16.7 mM),2.375,26.4,,,,,,,,,,,,,,,,,,,,,,,,
93,Amino acid mixture (4 mM) + Glucose (16.7 mM),2.552083,21.6,,,,,,,,,,,,,,,,,,,,,,,,
94,Amino acid mixture (4 mM) + Glucose (16.7 mM),2.442708,28.8,,,,,,,,,,,,,,,,,,,,,,,,
95,Amino acid mixture (4 mM) + Glucose (16.7 mM),2.473958,30,,,,,,,,,,,,,,,,,,,,,,,,
96,Amino acid mixture (4 mM) + Glucose (16.7 mM),2.369792,28.2,,,,,,,,,,,,,,,,,,,,,,,,
97,Amino acid mixture (4 mM) + Glucose (16.7 mM),2.416667,24,,,,,,,,,,,,,,,,,,,,,,,,
98,Amino acid mixture (4 mM) + Glucose (16.7 mM),2.989583,26,,,,,,,,,,,,,,,,,,,,,,,,
99,Amino acid mixture (4 mM) + Glucose (16.7 mM),2.796875,27,,,,,,,,,,,,,,,,,,,,,,,,
100,Amino acid mixture (4 mM) + Glucose (16.7 mM),2.916667,27,,,,,,,,,,,,,,,,,,,,,,,,
101,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),3.208333,26,,,,,,,,,,,,,,,,,,,,,,,,
102,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),3.0625,29,,,,,,,,,,,,,,,,,,,,,,,,
103,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),3.432292,26,,,,,,,,,,,,,,,,,,,,,,,,
104,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),5.005208,20,,,,,,,,,,,,,,,,,,,,,,,,
105,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),5.739583,60,,,,,,,,,,,,,,,,,,,,,,,,
106,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),5.03125,51,,,,,,,,,,,,,,,,,,,,,,,,
107,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),5.223958,73,,,,,,,,,,,,,,,,,,,,,,,,
108,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),5.213542,78,,,,,,,,,,,,,,,,,,,,,,,,
109,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),4.78125,84,,,,,,,,,,,,,,,,,,,,,,,,
110,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),5.588542,98,,,,,,,,,,,,,,,,,,,,,,,,
111,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),5.322917,103,,,,,,,,,,,,,,,,,,,,,,,,
112,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),5.390625,96,,,,,,,,,,,,,,,,,,,,,,,,
113,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),5.947917,87,,,,,,,,,,,,,,,,,,,,,,,,
114,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),5.828125,104,,,,,,,,,,,,,,,,,,,,,,,,
115,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),5.645833,95,,,,,,,,,,,,,,,,,,,,,,,,
116,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),6.317708,81,,,,,,,,,,,,,,,,,,,,,,,,
117,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),6.151042,80,,,,,,,,,,,,,,,,,,,,,,,,
118,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),6.25,83,,,,,,,,,,,,,,,,,,,,,,,,
119,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),6.953125,86,,,,,,,,,,,,,,,,,,,,,,,,
120,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),7.03125,96,,,,,,,,,,,,,,,,,,,,,,,,
121,No stimuli,6.401042,89,,,,,,,,,,,,,,,,,,,,,,,,
122,No stimuli,6.135417,98,,,,,,,,,,,,,,,,,,,,,,,,
123,No stimuli,6,57,,,,,,,,,,,,,,,,,,,,,,,,
124,No stimuli,4.861111,16.8,,,,,,,,,,,,,,,,,,,,,,,,
125,No stimuli,4.472222,10.5,,,,,,,,,,,,,,,,,,,,,,,,
126,No stimuli,3.317708,6,,,,,,,,,,,,,,,,,,,,,,,,
127,No stimuli,2.527778,6.9,,,,,,,,,,,,,,,,,,,,,,,,
128,No stimuli,2.573958,6,,,,,,,,,,,,,,,,,,,,,,,,
129,No stimuli,1.980903,6,,,,,,,,,,,,,,,,,,,,,,,,
130,No stimuli,1.672222,6,,,,,,,,,,,,,,,,,,,,,,,,
131,No stimuli,1.229861,6,,,,,,,,,,,,,,,,,,,,,,,,
132,No stimuli,1.037847,7.8,,,,,,,,,,,,,,,,,,,,,,,,
133,No stimuli,0.928472,6,,,,,,,,,,,,,,,,,,,,,,,,
134,No stimuli,0.760764,8.1,,,,,,,,,,,,,,,,,,,,,,,,
135,No stimuli,0.597917,6,,,,,,,,,,,,,,,,,,,,,,,,
136,No stimuli,0.488542,6,,,,,,,,,,,,,,,,,,,,,,,,
137,No stimuli,0.381597,6.6,,,,,,,,,,,,,,,,,,,,,,,,
138,No stimuli,0.337847,9.6,,,,,,,,,,,,,,,,,,,,,,,,
139,No stimuli,0.235764,6,,,,,,,,,,,,,,,,,,,,,,,,
140,No stimuli,0.245486,6,,,,,,,,,,,,,,,,,,,,,,,,
141,KCl (30 mM),0.459375,24.6,,,,,,,,,,,,,,,,,,,,,,,,
142,KCl (30 mM),5.989583,196,,,,,,,,,,,,,,,,,,,,,,,,
143,KCl (30 mM),5.171875,100,,,,,,,,,,,,,,,,,,,,,,,,
144,KCl (30 mM),2.979167,52,,,,,,,,,,,,,,,,,,,,,,,,
145,KCl (30 mM),2.0625,71.4,,,,,,,,,,,,,,,,,,,,,,,,
146,KCl (30 mM),1.880208,72.6,,,,,,,,,,,,,,,,,,,,,,,,
147,KCl (30 mM),1.765625,83.4,,,,,,,,,,,,,,,,,,,,,,,,
148,KCl (30 mM),1.5625,93.6,,,,,,,,,,,,,,,,,,,,,,,,
149,KCl (30 mM),1.65625,96.6,,,,,,,,,,,,,,,,,,,,,,,,
150,KCl (30 mM),1.84375,93.6,,,,,,,,,,,,,,,,,,,,,,,,
151,KCl (30 mM),1.625,97.2,,,,,,,,,,,,,,,,,,,,,,,,
152,KCl (30 mM),1.390625,107.4,,,,,,,,,,,,,,,,,,,,,,,,
153,KCl (30 mM),1.359375,89.4,,,,,,,,,,,,,,,,,,,,,,,,
154,KCl (30 mM),1.375,91.2,,,,,,,,,,,,,,,,,,,,,,,,
155,KCl (30 mM),1.098958,97.2,,,,,,,,,,,,,,,,,,,,,,,,
156,KCl (30 mM),0.880208,96,,,,,,,,,,,,,,,,,,,,,,,,
157,KCl (30 mM),0.9375,97.2,,,,,,,,,,,,,,,,,,,,,,,,
158,KCl (30 mM),0.890625,96.6,,,,,,,,,,,,,,,,,,,,,,,,
159,KCl (30 mM),0.786458,96,,,,,,,,,,,,,,,,,,,,,,,,
