TIME,STIMULUS,INSULIN_PER_100_ISLETS,GLUCAGON_PER_100_ISLETS,ISLET_NUMBER,DNA_CONTENT,INSULIN_CONTENT,GLUCAGON_CONTENT,I_AUC(aam),I_SI(aam),G_AUC(aam),G_SI(aam),I_AUC(Glu3),I_SI(Glu3),G_AUC(Glu3),G_SI(Glu3),I_AUC(G16.7),I_SI(G16.7),G_AUC(G16.7),G_SI(G16.7),I_AUC(ibmx),I_SI(ibmx),G_AUC(ibmx),G_SI(ibmx),I_AUC(kcl),I_SI(kcl),G_AUC(kcl),G_SI(kcl)
20,No stimuli,0.2625,2,1000,3.76,24.4,760,-2.4086818,2.473685897,135.28,4.858490566,10.368749,21.86192015,-0.3,0.831234257,5.538889,2.896595069,-62.2,0.268096515,22.859378,3.565705713,-4.1,1.700819672,2.038955,1.830495359,98.62,3.597785978
21,No stimuli,0.298958,2,,,,,,,,,,,,,,,,,,,,,,,,
22,No stimuli,0.201736,2.9,,,,,,,,,,,,,,,,,,,,,,,,
23,No stimuli,0.315972,3,,,,,,,,,,,,,,,,,,,,,,,,
24,No stimuli,0.30625,2.3,,,,,,,,,,,,,,,,,,,,,,,,
25,No stimuli,0.264931,2,,,,,,,,,,,,,,,,,,,,,,,,
26,No stimuli,0.252778,2,,,,,,,,,,,,,,,,,,,,,,,,
27,No stimuli,0.223611,2,,,,,,,,,,,,,,,,,,,,,,,,
28,No stimuli,0.245486,2.3,,,,,,,,,,,,,,,,,,,,,,,,
29,No stimuli,0.167708,2.3,,,,,,,,,,,,,,,,,,,,,,,,
30,Amino acid mixture (4 mM),0.153125,2,,,,,,,,,,,,,,,,,,,,,,,,
31,Amino acid mixture (4 mM),0.140972,2.5,,,,,,,,,,,,,,,,,,,,,,,,
32,Amino acid mixture (4 mM),0.289236,3.8,,,,,,,,,,,,,,,,,,,,,,,,
33,Amino acid mixture (4 mM),0.571181,6.8,,,,,,,,,,,,,,,,,,,,,,,,
34,Amino acid mixture (4 mM),0.449653,7.7,,,,,,,,,,,,,,,,,,,,,,,,
35,Amino acid mixture (4 mM),0.371875,7.7,,,,,,,,,,,,,,,,,,,,,,,,
36,Amino acid mixture (4 mM),0.2625,7.4,,,,,,,,,,,,,,,,,,,,,,,,
37,Amino acid mixture (4 mM),0.157986,4.1,,,,,,,,,,,,,,,,,,,,,,,,
38,Amino acid mixture (4 mM),0.123958,3.6,,,,,,,,,,,,,,,,,,,,,,,,
39,Amino acid mixture (4 mM),0.148264,4.8,,,,,,,,,,,,,,,,,,,,,,,,
40,Amino acid mixture (4 mM),0.119097,4.5,,,,,,,,,,,,,,,,,,,,,,,,
41,Amino acid mixture (4 mM),0.072917,5.3,,,,,,,,,,,,,,,,,,,,,,,,
42,Amino acid mixture (4 mM),0.048611,5.9,,,,,,,,,,,,,,,,,,,,,,,,
43,Amino acid mixture (4 mM),0.051042,5.5,,,,,,,,,,,,,,,,,,,,,,,,
44,Amino acid mixture (4 mM),0.106944,6.8,,,,,,,,,,,,,,,,,,,,,,,,
45,Amino acid mixture (4 mM),0.106944,7.8,,,,,,,,,,,,,,,,,,,,,,,,
46,Amino acid mixture (4 mM),0.111806,8.4,,,,,,,,,,,,,,,,,,,,,,,,
47,Amino acid mixture (4 mM),0.048611,6.5,,,,,,,,,,,,,,,,,,,,,,,,
48,Amino acid mixture (4 mM),0.092361,7,,,,,,,,,,,,,,,,,,,,,,,,
49,Amino acid mixture (4 mM),0.070486,8.1,,,,,,,,,,,,,,,,,,,,,,,,
50,Amino acid mixture (4 mM),0.238194,5.9,,,,,,,,,,,,,,,,,,,,,,,,
51,Amino acid mixture (4 mM),0.121528,6,,,,,,,,,,,,,,,,,,,,,,,,
52,Amino acid mixture (4 mM),0.102083,7.8,,,,,,,,,,,,,,,,,,,,,,,,
