TIME,STIMULUS,INSULIN_PER_100_ISLETS,GLUCAGON_PER_100_ISLETS,ISLET_NUMBER,DNA_CONTENT,INSULIN_CONTENT,GLUCAGON_CONTENT,I_AUC(aam),I_SI(aam),G_AUC(aam),G_SI(aam),I_AUC(Glu3),I_SI(Glu3),G_AUC(Glu3),G_SI(Glu3),I_AUC(G16.7),I_SI(G16.7),G_AUC(G16.7),G_SI(G16.7),I_AUC(ibmx),I_SI(ibmx),G_AUC(ibmx),G_SI(ibmx),I_AUC(kcl),I_SI(kcl),G_AUC(kcl),G_SI(kcl)
20,No stimuli,0.153125,,1000,29.03,2.15,0.24,-1.3450738,1.591756952,,,0.554168,3.499996143,,,3.312498,3.626882892,,,5.442711,2.567114645,,,1.683402,3.372531928,,
21,No stimuli,0.175,,,,,,,,,,,,,,,,,,,,,,,,,
22,No stimuli,0.109375,,,,,,,,,,,,,,,,,,,,,,,,,
23,No stimuli,0.143403,,,,,,,,,,,,,,,,,,,,,,,,,
24,No stimuli,0.13125,,,,,,,,,,,,,,,,,,,,,,,,,
25,No stimuli,0.143403,,,,,,,,,,,,,,,,,,,,,,,,,
26,No stimuli,0.111806,,,,,,,,,,,,,,,,,,,,,,,,,
27,No stimuli,0.104514,,,,,,,,,,,,,,,,,,,,,,,,,
28,No stimuli,0.128819,,,,,,,,,,,,,,,,,,,,,,,,,
29,No stimuli,0.160417,,,,,,,,,,,,,,,,,,,,,,,,,
30,Amino acid mixture (4 mM),0.121528,,,,,,,,,,,,,,,,,,,,,,,,,
31,Amino acid mixture (4 mM),0.109375,,,,,,,,,,,,,,,,,,,,,,,,,
32,Amino acid mixture (4 mM),0.104514,,,,,,,,,,,,,,,,,,,,,,,,,
33,Amino acid mixture (4 mM),0.206597,,,,,,,,,,,,,,,,,,,,,,,,,
34,Amino acid mixture (4 mM),0.162847,,,,,,,,,,,,,,,,,,,,,,,,,
35,Amino acid mixture (4 mM),0.128819,,,,,,,,,,,,,,,,,,,,,,,,,
36,Amino acid mixture (4 mM),0.072917,,,,,,,,,,,,,,,,,,,,,,,,,
37,Amino acid mixture (4 mM),0.072917,,,,,,,,,,,,,,,,,,,,,,,,,
