TIME,STIMULUS,INSULIN_PER_100_ISLETS,GLUCAGON_PER_100_ISLETS,ISLET_NUMBER,DNA_CONTENT,INSULIN_CONTENT,GLUCAGON_CONTENT,I_AUC(aam),I_AUC(Glu3),I_AUC(G16.7),I_AUC(ibmx),I_AUC(kcl),I_SI(aam),I_SI(Glu3),I_SI(G16.7),I_SI(ibmx),I_SI(kcl),G_AUC(aam),G_AUC(Glu3),G_AUC(G16.7),G_AUC(ibmx),G_AUC(kcl),G_SI(aam),G_SI(Glu3),G_SI(G16.7),G_SI(ibmx),G_SI(kcl)
55,Amino acid mixture (4 mM),0.56875,28.4,,,,,,,,,,,,,,,,,,,,,,,,
56,Amino acid mixture (4 mM),0.653819,24.8,,,,,,,,,,,,,,,,,,,,,,,,
57,Amino acid mixture (4 mM),0.517708,25.6,,,,,,,,,,,,,,,,,,,,,,,,
58,Amino acid mixture (4 mM),0.559028,28.8,,,,,,,,,,,,,,,,,,,,,,,,
59,Amino acid mixture (4 mM),0.542014,33.2,,,,,,,,,,,,,,,,,,,,,,,,
60,Amino acid mixture (4 mM),0.512847,22.8,,,,,,,,,,,,,,,,,,,,,,,,
61,Amino acid mixture (4 mM) + Glucose (3 mM),0.493403,32.4,,,,,,,,,,,,,,,,,,,,,,,,
62,Amino acid mixture (4 mM) + Glucose (3 mM),0.444792,20.4,,,,,,,,,,,,,,,,,,,,,,,,
63,Amino acid mixture (4 mM) + Glucose (3 mM),0.823958,20,,,,,,,,,,,,,,,,,,,,,,,,
64,Amino acid mixture (4 mM) + Glucose (3 mM),1.382986,22.8,,,,,,,,,,,,,,,,,,,,,,,,
65,Amino acid mixture (4 mM) + Glucose (3 mM),1.577431,25.2,,,,,,,,,,,,,,,,,,,,,,,,
66,Amino acid mixture (4 mM) + Glucose (3 mM),1.154514,36.8,,,,,,,,,,,,,,,,,,,,,,,,
67,Amino acid mixture (4 mM) + Glucose (3 mM),0.83125,31.6,,,,,,,,,,,,,,,,,,,,,,,,
68,Amino acid mixture (4 mM) + Glucose (3 mM),0.738889,30.4,,,,,,,,,,,,,,,,,,,,,,,,
69,Amino acid mixture (4 mM) + Glucose (3 mM),0.785069,31.2,,,,,,,,,,,,,,,,,,,,,,,,
70,Amino acid mixture (4 mM) + Glucose (3 mM),1.088889,37.6,,,,,,,,,,,,,,,,,,,,,,,,
71,Amino acid mixture (4 mM) + Glucose (3 mM),0.734028,33.6,,,,,,,,,,,,,,,,,,,,,,,,
72,Amino acid mixture (4 mM) + Glucose (3 mM),0.789931,32.4,,,,,,,,,,,,,,,,,,,,,,,,
73,Amino acid mixture (4 mM) + Glucose (3 mM),0.726736,31.2,,,,,,,,,,,,,,,,,,,,,,,,
74,Amino acid mixture (4 mM) + Glucose (3 mM),0.772917,22.8,,,,,,,,,,,,,,,,,,,,,,,,
75,Amino acid mixture (4 mM) + Glucose (3 mM),0.741319,28,,,,,,,,,,,,,,,,,,,,,,,,
76,Amino acid mixture (4 mM) + Glucose (3 mM),0.714583,31.2,,,,,,,,,,,,,,,,,,,,,,,,
77,Amino acid mixture (4 mM) + Glucose (3 mM),0.675694,30,,,,,,,,,,,,,,,,,,,,,,,,
78,Amino acid mixture (4 mM) + Glucose (3 mM),0.668403,36,,,,,,,,,,,,,,,,,,,,,,,,
79,Amino acid mixture (4 mM) + Glucose (3 mM),0.678125,23.6,,,,,,,,,,,,,,,,,,,,,,,,
80,Amino acid mixture (4 mM) + Glucose (3 mM),0.663542,21.6,,,,,,,,,,,,,,,,,,,,,,,,
81,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.636806,34.2,,,,,,,,,,,,,,,,,,,,,,,,
82,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.895833,18,,,,,,,,,,,,,,,,,,,,,,,,
83,Amino acid mixture (4 mM) + Glucose (16.7 mM),3.213542,18,,,,,,,,,,,,,,,,,,,,,,,,
84,Amino acid mixture (4 mM) + Glucose (16.7 mM),10.41667,21,,,,,,,,,,,,,,,,,,,,,,,,
85,Amino acid mixture (4 mM) + Glucose (16.7 mM),8.395833,18,,,,,,,,,,,,,,,,,,,,,,,,
86,Amino acid mixture (4 mM) + Glucose (16.7 mM),8.677083,12,,,,,,,,,,,,,,,,,,,,,,,,
87,Amino acid mixture (4 mM) + Glucose (16.7 mM),5.979167,19.2,,,,,,,,,,,,,,,,,,,,,,,,
88,Amino acid mixture (4 mM) + Glucose (16.7 mM),4.526042,28.8,,,,,,,,,,,,,,,,,,,,,,,,
89,Amino acid mixture (4 mM) + Glucose (16.7 mM),5.166667,12,,,,,,,,,,,,,,,,,,,,,,,,
90,Amino acid mixture (4 mM) + Glucose (16.7 mM),3.994792,12,,,,,,,,,,,,,,,,,,,,,,,,
91,Amino acid mixture (4 mM) + Glucose (16.7 mM),3.90625,12,,,,,,,,,,,,,,,,,,,,,,,,
92,Amino acid mixture (4 mM) + Glucose (16.7 mM),4.401042,17.4,,,,,,,,,,,,,,,,,,,,,,,,
93,Amino acid mixture (4 mM) + Glucose (16.7 mM),4.552083,12,,,,,,,,,,,,,,,,,,,,,,,,
94,Amino acid mixture (4 mM) + Glucose (16.7 mM),4.5625,15,,,,,,,,,,,,,,,,,,,,,,,,
95,Amino acid mixture (4 mM) + Glucose (16.7 mM),4.588542,12,,,,,,,,,,,,,,,,,,,,,,,,
96,Amino acid mixture (4 mM) + Glucose (16.7 mM),4.692708,19.8,,,,,,,,,,,,,,,,,,,,,,,,
97,Amino acid mixture (4 mM) + Glucose (16.7 mM),5.651042,17.4,,,,,,,,,,,,,,,,,,,,,,,,
98,Amino acid mixture (4 mM) + Glucose (16.7 mM),5.135417,28.8,,,,,,,,,,,,,,,,,,,,,,,,
99,Amino acid mixture (4 mM) + Glucose (16.7 mM),5.359375,15.6,,,,,,,,,,,,,,,,,,,,,,,,
100,Amino acid mixture (4 mM) + Glucose (16.7 mM),5.661458,20.4,,,,,,,,,,,,,,,,,,,,,,,,
101,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),5.4375,25.6,,,,,,,,,,,,,,,,,,,,,,,,
102,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),4.895833,24.8,,,,,,,,,,,,,,,,,,,,,,,,
103,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),5.911458,18.4,,,,,,,,,,,,,,,,,,,,,,,,
104,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),8.666667,16.8,,,,,,,,,,,,,,,,,,,,,,,,
105,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),8.942708,24.8,,,,,,,,,,,,,,,,,,,,,,,,
106,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),9.097222,39.2,,,,,,,,,,,,,,,,,,,,,,,,
107,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),9.729167,60.8,,,,,,,,,,,,,,,,,,,,,,,,
108,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),10.1875,76.8,,,,,,,,,,,,,,,,,,,,,,,,
109,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),11.02778,88,,,,,,,,,,,,,,,,,,,,,,,,
110,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),11.15972,109.6,,,,,,,,,,,,,,,,,,,,,,,,
111,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),10.36806,99.2,,,,,,,,,,,,,,,,,,,,,,,,
112,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),11.77778,105.6,,,,,,,,,,,,,,,,,,,,,,,,
113,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),8.861111,102.4,,,,,,,,,,,,,,,,,,,,,,,,
114,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),9.034722,102.4,,,,,,,,,,,,,,,,,,,,,,,,
115,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),9.90625,95.2,,,,,,,,,,,,,,,,,,,,,,,,
116,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),9.682292,106.4,,,,,,,,,,,,,,,,,,,,,,,,
117,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),9.807292,96,,,,,,,,,,,,,,,,,,,,,,,,
118,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),9.984375,108.8,,,,,,,,,,,,,,,,,,,,,,,,
119,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),10.28646,108,,,,,,,,,,,,,,,,,,,,,,,,
120,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),9,86.4,,,,,,,,,,,,,,,,,,,,,,,,
121,No stimuli,10.41667,87.2,,,,,,,,,,,,,,,,,,,,,,,,
122,No stimuli,9,75.2,,,,,,,,,,,,,,,,,,,,,,,,
123,No stimuli,10.28125,40,,,,,,,,,,,,,,,,,,,,,,,,
124,No stimuli,4.861111,31.2,,,,,,,,,,,,,,,,,,,,,,,,
125,No stimuli,6.305556,18,,,,,,,,,,,,,,,,,,,,,,,,
126,No stimuli,4.749306,12,,,,,,,,,,,,,,,,,,,,,,,,
127,No stimuli,3.988542,12,,,,,,,,,,,,,,,,,,,,,,,,
128,No stimuli,2.564236,12,,,,,,,,,,,,,,,,,,,,,,,,
129,No stimuli,2.153472,12,,,,,,,,,,,,,,,,,,,,,,,,
130,No stimuli,1.628472,12,,,,,,,,,,,,,,,,,,,,,,,,
131,No stimuli,1.302778,12,,,,,,,,,,,,,,,,,,,,,,,,
132,No stimuli,1.09375,24,,,,,,,,,,,,,,,,,,,,,,,,
133,No stimuli,0.853125,24,,,,,,,,,,,,,,,,,,,,,,,,
134,No stimuli,0.848264,12,,,,,,,,,,,,,,,,,,,,,,,,
135,No stimuli,0.719444,14.4,,,,,,,,,,,,,,,,,,,,,,,,
136,No stimuli,0.6125,19.2,,,,,,,,,,,,,,,,,,,,,,,,
137,No stimuli,0.61,30.6,,,,,,,,,,,,,,,,,,,,,,,,
138,No stimuli,0.554167,18,,,,,,,,,,,,,,,,,,,,,,,,
139,No stimuli,0.498264,16.8,,,,,,,,,,,,,,,,,,,,,,,,
140,No stimuli,0.517708,20.4,,,,,,,,,,,,,,,,,,,,,,,,
141,KCl (30 mM),0.529861,28.2,,,,,,,,,,,,,,,,,,,,,,,,
142,KCl (30 mM),7.385417,208.8,,,,,,,,,,,,,,,,,,,,,,,,
143,KCl (30 mM),8.765625,194.4,,,,,,,,,,,,,,,,,,,,,,,,
144,KCl (30 mM),5.911458,116,,,,,,,,,,,,,,,,,,,,,,,,
145,KCl (30 mM),4.020833,54.6,,,,,,,,,,,,,,,,,,,,,,,,
146,KCl (30 mM),3.40625,53.4,,,,,,,,,,,,,,,,,,,,,,,,
147,KCl (30 mM),3.098958,39.6,,,,,,,,,,,,,,,,,,,,,,,,
148,KCl (30 mM),3.223958,62.4,,,,,,,,,,,,,,,,,,,,,,,,
149,KCl (30 mM),2.947917,57.6,,,,,,,,,,,,,,,,,,,,,,,,
150,KCl (30 mM),2.880208,64.8,,,,,,,,,,,,,,,,,,,,,,,,
151,KCl (30 mM),2.5,55.8,,,,,,,,,,,,,,,,,,,,,,,,
152,KCl (30 mM),2.776042,54,,,,,,,,,,,,,,,,,,,,,,,,
153,KCl (30 mM),2.432292,57.6,,,,,,,,,,,,,,,,,,,,,,,,
154,KCl (30 mM),2.427083,53.4,,,,,,,,,,,,,,,,,,,,,,,,
155,KCl (30 mM),2.473958,45.6,,,,,,,,,,,,,,,,,,,,,,,,
156,KCl (30 mM),1.854167,43.8,,,,,,,,,,,,,,,,,,,,,,,,
157,KCl (30 mM),2.328125,58.8,,,,,,,,,,,,,,,,,,,,,,,,
158,KCl (30 mM),2.177083,49.8,,,,,,,,,,,,,,,,,,,,,,,,
159,KCl (30 mM),1.979167,64.8,,,,,,,,,,,,,,,,,,,,,,,,
