TIME,STIMULUS,INSULIN_PER_100_ISLETS,GLUCAGON_PER_100_ISLETS,ISLET_NUMBER,DNA_CONTENT,INSULIN_CONTENT,GLUCAGON_CONTENT,I_AUC(aam),I_SI(aam),G_AUC(aam),G_SI(aam),I_AUC(Glu3),I_SI(Glu3),G_AUC(Glu3),G_SI(Glu3),I_AUC(G16.7),I_SI(G16.7),G_AUC(G16.7),G_SI(G16.7),I_AUC(ibmx),I_SI(ibmx),G_AUC(ibmx),G_SI(ibmx),I_AUC(kcl),I_SI(kcl),G_AUC(kcl),G_SI(kcl)
20,No stimuli,0.663542,10.4,,,,,-7.615417199999994,1.5707230720717185,977.2,8.857142857142858,1.4899279999999981,2.2098742857142857,13.000000000000114,0.5720338983050848,12.684376,10.039963249538701,-358.19999999999993,0.2744739249771272,5.885415,1.8085109099139651,701.5999999999999,4.674329501915709,12.214935199999998,11.58893457523315,1282.4,26.666666666666668
21,No stimuli,0.593056,23.2,,,,,,,,,,,,,,,,,,,,,,,,
22,No stimuli,0.583333,12,,,,,,,,,,,,,,,,,,,,,,,,
23,No stimuli,0.573611,26.4,,,,,,,,,,,,,,,,,,,,,,,,
24,No stimuli,0.571181,15.6,,,,,,,,,,,,,,,,,,,,,,,,
25,No stimuli,0.56875,19.6,,,,,,,,,,,,,,,,,,,,,,,,
26,No stimuli,0.595486,11.6,,,,,,,,,,,,,,,,,,,,,,,,
27,No stimuli,0.597917,17.2,,,,,,,,,,,,,,,,,,,,,,,,
28,No stimuli,0.554167,8,,,,,,,,,,,,,,,,,,,,,,,,
29,No stimuli,0.639236,13.6,,,,,,,,,,,,,,,,,,,,,,,,
30,Amino acid mixture (4 mM),0.602778,14.4,,,,,,,,,,,,,,,,,,,,,,,,
31,Amino acid mixture (4 mM),0.488542,15.2,,,,,,,,,,,,,,,,,,,,,,,,
32,Amino acid mixture (4 mM),0.709722,46,,,,,,,,,,,,,,,,,,,,,,,,
33,Amino acid mixture (4 mM),0.928472,124,,,,,,,,,,,,,,,,,,,,,,,,
34,Amino acid mixture (4 mM),0.870139,117.2,,,,,,,,,,,,,,,,,,,,,,,,
35,Amino acid mixture (4 mM),0.580903,91.2,,,,,,,,,,,,,,,,,,,,,,,,
