TIME,STIMULUS,INSULIN_PER_100_ISLETS,GLUCAGON_PER_100_ISLETS,ISLET_NUMBER,DNA_CONTENT,INSULIN_CONTENT,GLUCAGON_CONTENT,I_AUC(aam),I_SI(aam),G_AUC(aam),G_SI(aam),I_AUC(Glu3),I_SI(Glu3),G_AUC(Glu3),G_SI(Glu3),I_AUC(G16.7),I_SI(G16.7),G_AUC(G16.7),G_SI(G16.7),I_AUC(ibmx),I_SI(ibmx),G_AUC(ibmx),G_SI(ibmx),I_AUC(kcl),I_SI(kcl),G_AUC(kcl),G_SI(kcl)
20,No stimuli,0.374306,8,1000,2.16,11.11,1884,-1.689243,2.069765773,1287.04,8.707482993,1.424302,2.24851466,-21.4,0.599747475,12.352776,7.018716695,9.8,0.722891566,23.489585,2.986199125,950.4,2.68754077,7.1861098,7.708717155,1262.24,17.37226277
21,No stimuli,0.320833,8,,,,,,,,,,,,,,,,,,,,,,,,
22,No stimuli,0.308681,16.4,,,,,,,,,,,,,,,,,,,,,,,,
23,No stimuli,0.311111,19.2,,,,,,,,,,,,,,,,,,,,,,,,
24,No stimuli,0.30625,16.4,,,,,,,,,,,,,,,,,,,,,,,,
25,No stimuli,0.252778,12,,,,,,,,,,,,,,,,,,,,,,,,
26,No stimuli,0.233333,8.4,,,,,,,,,,,,,,,,,,,,,,,,
27,No stimuli,0.204167,12.8,,,,,,,,,,,,,,,,,,,,,,,,
28,No stimuli,0.177431,15.2,,,,,,,,,,,,,,,,,,,,,,,,
29,No stimuli,0.177431,10.4,,,,,,,,,,,,,,,,,,,,,,,,
30,Amino acid mixture (4 mM),0.150694,16.4,,,,,,,,,,,,,,,,,,,,,,,,
31,Amino acid mixture (4 mM),0.150694,10.8,,,,,,,,,,,,,,,,,,,,,,,,
32,Amino acid mixture (4 mM),0.204167,38,,,,,,,,,,,,,,,,,,,,,,,,
33,Amino acid mixture (4 mM),0.432639,100.8,,,,,,,,,,,,,,,,,,,,,,,,
34,Amino acid mixture (4 mM),0.233333,102.4,,,,,,,,,,,,,,,,,,,,,,,,
35,Amino acid mixture (4 mM),0.226042,75.2,,,,,,,,,,,,,,,,,,,,,,,,
36,Amino acid mixture (4 mM),0.211458,56.4,,,,,,,,,,,,,,,,,,,,,,,,
37,Amino acid mixture (4 mM),0.157986,46,,,,,,,,,,,,,,,,,,,,,,,,
38,Amino acid mixture (4 mM),0.114236,40.4,,,,,,,,,,,,,,,,,,,,,,,,
39,Amino acid mixture (4 mM),0.150694,40,,,,,,,,,,,,,,,,,,,,,,,,
40,Amino acid mixture (4 mM),0.121528,37.6,,,,,,,,,,,,,,,,,,,,,,,,
