TIME,STIMULUS,INSULIN_PER_100_ISLETS,GLUCAGON_PER_100_ISLETS,ISLET_NUMBER,DNA_CONTENT,INSULIN_CONTENT,GLUCAGON_CONTENT,I_AUC(aam),I_SI(aam),G_AUC(aam),G_SI(aam),I_AUC(Glu3),I_SI(Glu3),G_AUC(Glu3),G_SI(Glu3),I_AUC(G16.7),I_SI(G16.7),G_AUC(G16.7),G_SI(G16.7),I_AUC(ibmx),I_SI(ibmx),G_AUC(ibmx),G_SI(ibmx),I_AUC(kcl),I_SI(kcl),G_AUC(kcl),G_SI(kcl)
20,No stimuli,0.0375,45.6,500,,0.28,666,-0.2329086,2.863459318,4235.64,5.933869526,-0.031943,2.457634013,-1860,0.075414781,1.169442,7.694749638,-383.2,0.096153846,2.781254,4.198948393,58.2,2.151793161,0.4283292,8.541564584,948.08,5.173745174
21,No stimuli,0.052778,47,,,,,,,,,,,,,,,,,,,,,,,,
22,No stimuli,0.035417,52.6,,,,,,,,,,,,,,,,,,,,,,,,
23,No stimuli,0.028472,43.6,,,,,,,,,,,,,,,,,,,,,,,,
24,No stimuli,0.018056,44.8,,,,,,,,,,,,,,,,,,,,,,,,
25,No stimuli,0.017361,52.6,,,,,,,,,,,,,,,,,,,,,,,,
26,No stimuli,0.050694,38.4,,,,,,,,,,,,,,,,,,,,,,,,
27,No stimuli,0.031944,37.2,,,,,,,,,,,,,,,,,,,,,,,,
28,No stimuli,0.020833,52.2,,,,,,,,,,,,,,,,,,,,,,,,
29,No stimuli,0.036806,43.4,,,,,,,,,,,,,,,,,,,,,,,,
30,Amino acid mixture (4 mM),0.063889,48.6,,,,,,,,,,,,,,,,,,,,,,,,
31,Amino acid mixture (4 mM),0.013889,45.4,,,,,,,,,,,,,,,,,,,,,,,,
32,Amino acid mixture (4 mM),0.090278,62,,,,,,,,,,,,,,,,,,,,,,,,
33,Amino acid mixture (4 mM),0.04375,265.6,,,,,,,,,,,,,,,,,,,,,,,,
34,Amino acid mixture (4 mM),0.027778,196.8,,,,,,,,,,,,,,,,,,,,,,,,
35,Amino acid mixture (4 mM),0.020833,180.8,,,,,,,,,,,,,,,,,,,,,,,,
