TIME,STIMULUS,INSULIN_PER_100_ISLETS,GLUCAGON_PER_100_ISLETS,ISLET_NUMBER,DNA_CONTENT,INSULIN_CONTENT,GLUCAGON_CONTENT,I_AUC(aam),I_SI(aam),G_AUC(aam),G_SI(aam),I_AUC(Glu3),I_SI(Glu3),G_AUC(Glu3),G_SI(Glu3),I_AUC(G16.7),I_SI(G16.7),G_AUC(G16.7),G_SI(G16.7),I_AUC(ibmx),I_SI(ibmx),G_AUC(ibmx),G_SI(ibmx),I_AUC(kcl),I_SI(kcl),G_AUC(kcl),G_SI(kcl)
20,No stimuli,0.294097,10.4,1000,,73.9,1590,-0.5668037999999989,2.402827227566595,351.52,5.849056603773585,0.9722199999999983,1.9938639079914329,-53.400000000000034,0.427807486631016,17.492016999999997,13.212443268662984,25.800000000000068,0.7352941176470588,26.077087999999996,3.00000060000012,380.00000000000006,5.458937198067634,6.448300199999997,6.4168082367209545,566,13.200000000000001
21,No stimuli,0.245486,8,,,,,,,,,,,,,,,,,,,,,,,,
22,No stimuli,0.330556,9.6,,,,,,,,,,,,,,,,,,,,,,,,
23,No stimuli,0.277083,8,,,,,,,,,,,,,,,,,,,,,,,,
24,No stimuli,0.313542,8,,,,,,,,,,,,,,,,,,,,,,,,
25,No stimuli,0.303819,8,,,,,,,,,,,,,,,,,,,,,,,,
26,No stimuli,0.257639,8,,,,,,,,,,,,,,,,,,,,,,,,
27,No stimuli,0.298958,8,,,,,,,,,,,,,,,,,,,,,,,,
28,No stimuli,0.267361,8,,,,,,,,,,,,,,,,,,,,,,,,
29,No stimuli,0.247917,10.4,,,,,,,,,,,,,,,,,,,,,,,,
30,Amino acid mixture (4 mM),0.335417,8,,,,,,,,,,,,,,,,,,,,,,,,
31,Amino acid mixture (4 mM),0.281944,8,,,,,,,,,,,,,,,,,,,,,,,,
32,Amino acid mixture (4 mM),0.459375,18,,,,,,,,,,,,,,,,,,,,,,,,
33,Amino acid mixture (4 mM),0.661111,27.2,,,,,,,,,,,,,,,,,,,,,,,,
34,Amino acid mixture (4 mM),0.566319,49.6,,,,,,,,,,,,,,,,,,,,,,,,
35,Amino acid mixture (4 mM),0.398611,36.4,,,,,,,,,,,,,,,,,,,,,,,,
36,Amino acid mixture (4 mM),0.303819,26.4,,,,,,,,,,,,,,,,,,,,,,,,
37,Amino acid mixture (4 mM),0.264931,17.6,,,,,,,,,,,,,,,,,,,,,,,,
38,Amino acid mixture (4 mM),0.235764,9.2,,,,,,,,,,,,,,,,,,,,,,,,
39,Amino acid mixture (4 mM),0.260069,18.4,,,,,,,,,,,,,,,,,,,,,,,,
40,Amino acid mixture (4 mM),0.556597,14,,,,,,,,,,,,,,,,,,,,,,,,
41,Amino acid mixture (4 mM),0.179861,20,,,,,,,,,,,,,,,,,,,,,,,,
42,Amino acid mixture (4 mM),0.196875,22,,,,,,,,,,,,,,,,,,,,,,,,
43,Amino acid mixture (4 mM),0.289236,21.2,,,,,,,,,,,,,,,,,,,,,,,,
44,Amino acid mixture (4 mM),0.240625,18.4,,,,,,,,,,,,,,,,,,,,,,,,
45,Amino acid mixture (4 mM),0.187153,9.2,,,,,,,,,,,,,,,,,,,,,,,,
46,Amino acid mixture (4 mM),0.187153,12.8,,,,,,,,,,,,,,,,,,,,,,,,
47,Amino acid mixture (4 mM),0.221181,15,,,,,,,,,,,,,,,,,,,,,,,,
48,Amino acid mixture (4 mM),0.196875,17.2,,,,,,,,,,,,,,,,,,,,,,,,
49,Amino acid mixture (4 mM),0.0875,16,,,,,,,,,,,,,,,,,,,,,,,,
50,Amino acid mixture (4 mM),0.136111,17.6,,,,,,,,,,,,,,,,,,,,,,,,
51,Amino acid mixture (4 mM),0.235764,16.8,,,,,,,,,,,,,,,,,,,,,,,,
52,Amino acid mixture (4 mM),0.179861,17.6,,,,,,,,,,,,,,,,,,,,,,,,
53,Amino acid mixture (4 mM),0.162847,23.2,,,,,,,,,,,,,,,,,,,,,,,,
54,Amino acid mixture (4 mM),0.177431,13.6,,,,,,,,,,,,,,,,,,,,,,,,
55,Amino acid mixture (4 mM),0.167708,28.8,,,,,,,,,,,,,,,,,,,,,,,,
56,Amino acid mixture (4 mM),0.187153,15.6,,,,,,,,,,,,,,,,,,,,,,,,
57,Amino acid mixture (4 mM),0.162847,24.8,,,,,,,,,,,,,,,,,,,,,,,,
58,Amino acid mixture (4 mM),0.150694,25,,,,,,,,,,,,,,,,,,,,,,,,
59,Amino acid mixture (4 mM),0.138542,22,,,,,,,,,,,,,,,,,,,,,,,,
60,Amino acid mixture (4 mM),0.153125,24.8,,,,,,,,,,,,,,,,,,,,,,,,
61,Amino acid mixture (4 mM) + Glucose (3 mM),0.157986,23.2,,,,,,,,,,,,,,,,,,,,,,,,
62,Amino acid mixture (4 mM) + Glucose (3 mM),0.211458,25,,,,,,,,,,,,,,,,,,,,,,,,
63,Amino acid mixture (4 mM) + Glucose (3 mM),0.148264,15.6,,,,,,,,,,,,,,,,,,,,,,,,
64,Amino acid mixture (4 mM) + Glucose (3 mM),0.267361,20.4,,,,,,,,,,,,,,,,,,,,,,,,
65,Amino acid mixture (4 mM) + Glucose (3 mM),0.289236,25.2,,,,,,,,,,,,,,,,,,,,,,,,
66,Amino acid mixture (4 mM) + Glucose (3 mM),0.315972,23.2,,,,,,,,,,,,,,,,,,,,,,,,
67,Amino acid mixture (4 mM) + Glucose (3 mM),0.277083,22.4,,,,,,,,,,,,,,,,,,,,,,,,
68,Amino acid mixture (4 mM) + Glucose (3 mM),0.228472,23.2,,,,,,,,,,,,,,,,,,,,,,,,
69,Amino acid mixture (4 mM) + Glucose (3 mM),0.194444,19.6,,,,,,,,,,,,,,,,,,,,,,,,
70,Amino acid mixture (4 mM) + Glucose (3 mM),0.184722,25.6,,,,,,,,,,,,,,,,,,,,,,,,
71,Amino acid mixture (4 mM) + Glucose (3 mM),0.230903,22,,,,,,,,,,,,,,,,,,,,,,,,
72,Amino acid mixture (4 mM) + Glucose (3 mM),0.189583,16.4,,,,,,,,,,,,,,,,,,,,,,,,
73,Amino acid mixture (4 mM) + Glucose (3 mM),0.162847,14,,,,,,,,,,,,,,,,,,,,,,,,
74,Amino acid mixture (4 mM) + Glucose (3 mM),0.170139,18,,,,,,,,,,,,,,,,,,,,,,,,
75,Amino acid mixture (4 mM) + Glucose (3 mM),0.175,20,,,,,,,,,,,,,,,,,,,,,,,,
76,Amino acid mixture (4 mM) + Glucose (3 mM),0.194444,24.4,,,,,,,,,,,,,,,,,,,,,,,,
77,Amino acid mixture (4 mM) + Glucose (3 mM),0.204167,17.6,,,,,,,,,,,,,,,,,,,,,,,,
78,Amino acid mixture (4 mM) + Glucose (3 mM),0.184722,16.8,,,,,,,,,,,,,,,,,,,,,,,,
79,Amino acid mixture (4 mM) + Glucose (3 mM),0.182292,9.6,,,,,,,,,,,,,,,,,,,,,,,,
80,Amino acid mixture (4 mM) + Glucose (3 mM),0.172569,13.2,,,,,,,,,,,,,,,,,,,,,,,,
