TIME,STIMULUS,INSULIN_PER_100_ISLETS,GLUCAGON_PER_100_ISLETS,ISLET_NUMBER,DNA_CONTENT,INSULIN_CONTENT,GLUCAGON_CONTENT,I_AUC(aam),I_SI(aam),G_AUC(aam),G_SI(aam),I_AUC(Glu3),I_SI(Glu3),G_AUC(Glu3),G_SI(Glu3),I_AUC(G16.7),I_SI(G16.7),G_AUC(G16.7),G_SI(G16.7),I_AUC(ibmx),I_SI(ibmx),G_AUC(ibmx),G_SI(ibmx),I_AUC(kcl),I_SI(kcl),G_AUC(kcl),G_SI(kcl)
20,No stimuli,0.466667,2,1000,,48.9,1080,0.20562440000000315,1.957870114985893,588.4,21,1.980906000000001,1.666666666666667,-11.599999999999909,0.5571428571428572,43.396525999999994,8.884725624007588,-92.20000000000005,0.31462585034013607,49.41145399999999,2.499162211109164,475.09999999999985,5.187125748502994,13.057641,3.825534634078427,1039,70.65
21,No stimuli,0.476389,2,,,,,,,,,,,,,,,,,,,,,,,,
22,No stimuli,0.471528,2,,,,,,,,,,,,,,,,,,,,,,,,
23,No stimuli,0.461806,2,,,,,,,,,,,,,,,,,,,,,,,,
24,No stimuli,0.488542,2,,,,,,,,,,,,,,,,,,,,,,,,
25,No stimuli,0.415625,2,,,,,,,,,,,,,,,,,,,,,,,,
26,No stimuli,0.398611,2,,,,,,,,,,,,,,,,,,,,,,,,
27,No stimuli,0.386458,2,,,,,,,,,,,,,,,,,,,,,,,,
28,No stimuli,0.379167,2,,,,,,,,,,,,,,,,,,,,,,,,
29,No stimuli,0.381597,2,,,,,,,,,,,,,,,,,,,,,,,,
30,Amino acid mixture (4 mM),0.337847,2,,,,,,,,,,,,,,,,,,,,,,,,
31,Amino acid mixture (4 mM),0.347569,2,,,,,,,,,,,,,,,,,,,,,,,,
32,Amino acid mixture (4 mM),0.454514,14,,,,,,,,,,,,,,,,,,,,,,,,
33,Amino acid mixture (4 mM),0.755903,42,,,,,,,,,,,,,,,,,,,,,,,,
34,Amino acid mixture (4 mM),0.768056,39.6,,,,,,,,,,,,,,,,,,,,,,,,
35,Amino acid mixture (4 mM),0.590625,29.6,,,,,,,,,,,,,,,,,,,,,,,,
36,Amino acid mixture (4 mM),0.546875,24.4,,,,,,,,,,,,,,,,,,,,,,,,
37,Amino acid mixture (4 mM),0.444792,24,,,,,,,,,,,,,,,,,,,,,,,,
38,Amino acid mixture (4 mM),0.415625,18,,,,,,,,,,,,,,,,,,,,,,,,
39,Amino acid mixture (4 mM),0.35,18,,,,,,,,,,,,,,,,,,,,,,,,
40,Amino acid mixture (4 mM),0.340278,17.2,,,,,,,,,,,,,,,,,,,,,,,,
41,Amino acid mixture (4 mM),0.39375,12.8,,,,,,,,,,,,,,,,,,,,,,,,
42,Amino acid mixture (4 mM),0.381597,14.4,,,,,,,,,,,,,,,,,,,,,,,,
43,Amino acid mixture (4 mM),0.357292,11.2,,,,,,,,,,,,,,,,,,,,,,,,
44,Amino acid mixture (4 mM),0.391319,20.8,,,,,,,,,,,,,,,,,,,,,,,,
45,Amino acid mixture (4 mM),0.386458,14,,,,,,,,,,,,,,,,,,,,,,,,
46,Amino acid mixture (4 mM),0.408333,13.6,,,,,,,,,,,,,,,,,,,,,,,,
47,Amino acid mixture (4 mM),0.354861,24.8,,,,,,,,,,,,,,,,,,,,,,,,
48,Amino acid mixture (4 mM),0.379167,16.4,,,,,,,,,,,,,,,,,,,,,,,,
49,Amino acid mixture (4 mM),0.39375,21.2,,,,,,,,,,,,,,,,,,,,,,,,
50,Amino acid mixture (4 mM),0.359722,18.8,,,,,,,,,,,,,,,,,,,,,,,,
51,Amino acid mixture (4 mM),0.408333,20,,,,,,,,,,,,,,,,,,,,,,,,
52,Amino acid mixture (4 mM),0.332986,22.4,,,,,,,,,,,,,,,,,,,,,,,,
53,Amino acid mixture (4 mM),0.298958,20,,,,,,,,,,,,,,,,,,,,,,,,
54,Amino acid mixture (4 mM),0.347569,25.6,,,,,,,,,,,,,,,,,,,,,,,,
55,Amino acid mixture (4 mM),0.332986,23.6,,,,,,,,,,,,,,,,,,,,,,,,
56,Amino acid mixture (4 mM),0.311111,20.8,,,,,,,,,,,,,,,,,,,,,,,,
57,Amino acid mixture (4 mM),0.267361,26.4,,,,,,,,,,,,,,,,,,,,,,,,
58,Amino acid mixture (4 mM),0.284375,34.4,,,,,,,,,,,,,,,,,,,,,,,,
59,Amino acid mixture (4 mM),0.325694,34,,,,,,,,,,,,,,,,,,,,,,,,
60,Amino acid mixture (4 mM),0.298958,24.4,,,,,,,,,,,,,,,,,,,,,,,,
61,Amino acid mixture (4 mM) + Glucose (3 mM),0.330556,27.2,,,,,,,,,,,,,,,,,,,,,,,,
62,Amino acid mixture (4 mM) + Glucose (3 mM),0.294097,25.6,,,,,,,,,,,,,,,,,,,,,,,,
63,Amino acid mixture (4 mM) + Glucose (3 mM),0.315972,38.4,,,,,,,,,,,,,,,,,,,,,,,,
64,Amino acid mixture (4 mM) + Glucose (3 mM),0.403472,36.8,,,,,,,,,,,,,,,,,,,,,,,,
65,Amino acid mixture (4 mM) + Glucose (3 mM),0.364583,28,,,,,,,,,,,,,,,,,,,,,,,,
66,Amino acid mixture (4 mM) + Glucose (3 mM),0.403472,26.8,,,,,,,,,,,,,,,,,,,,,,,,
67,Amino acid mixture (4 mM) + Glucose (3 mM),0.354861,24.8,,,,,,,,,,,,,,,,,,,,,,,,
68,Amino acid mixture (4 mM) + Glucose (3 mM),0.386458,24.4,,,,,,,,,,,,,,,,,,,,,,,,
69,Amino acid mixture (4 mM) + Glucose (3 mM),0.357292,30,,,,,,,,,,,,,,,,,,,,,,,,
70,Amino acid mixture (4 mM) + Glucose (3 mM),0.386458,25.6,,,,,,,,,,,,,,,,,,,,,,,,
71,Amino acid mixture (4 mM) + Glucose (3 mM),0.396181,22.8,,,,,,,,,,,,,,,,,,,,,,,,
72,Amino acid mixture (4 mM) + Glucose (3 mM),0.413194,41.2,,,,,,,,,,,,,,,,,,,,,,,,
73,Amino acid mixture (4 mM) + Glucose (3 mM),0.362153,26,,,,,,,,,,,,,,,,,,,,,,,,
