TIME,STIMULUS,INSULIN_PER_100_ISLETS,GLUCAGON_PER_100_ISLETS,ISLET_NUMBER,DNA_CONTENT,INSULIN_CONTENT,GLUCAGON_CONTENT,I_AUC(aam),I_SI(aam),G_AUC(aam),G_SI(aam),I_AUC(Glu3),I_SI(Glu3),G_AUC(Glu3),G_SI(Glu3),I_AUC(G16.7),I_SI(G16.7),G_AUC(G16.7),G_SI(G16.7),I_AUC(ibmx),I_SI(ibmx),G_AUC(ibmx),G_SI(ibmx),I_AUC(kcl),I_SI(kcl),G_AUC(kcl),G_SI(kcl)
20,No stimuli,0.020486,2,1000,1.85,0.14,56,-0.0029914,2.536921702,126,6.7,0.268402,3.445623303,-7.65,0.342465753,0.453121,3.20601196,-6,0.50067659,0.840629,2.230172314,93.5,2.944444444,0.3140972,9.39845391,109.22,11.37931034
21,No stimuli,0.018056,2.3,,,,,,,,,,,,,,,,,,,,,,,,
22,No stimuli,0.016667,2,,,,,,,,,,,,,,,,,,,,,,,,
23,No stimuli,0.027778,2.9,,,,,,,,,,,,,,,,,,,,,,,,
24,No stimuli,0.0125,2.4,,,,,,,,,,,,,,,,,,,,,,,,
25,No stimuli,0.015278,2,,,,,,,,,,,,,,,,,,,,,,,,
26,No stimuli,0.014931,2,,,,,,,,,,,,,,,,,,,,,,,,
27,No stimuli,0.010069,2,,,,,,,,,,,,,,,,,,,,,,,,
28,No stimuli,0.014931,2,,,,,,,,,,,,,,,,,,,,,,,,
29,No stimuli,0.015278,2,,,,,,,,,,,,,,,,,,,,,,,,
30,Amino acid mixture (4 mM),0.014583,2,,,,,,,,,,,,,,,,,,,,,,,,
31,Amino acid mixture (4 mM),0.010764,2,,,,,,,,,,,,,,,,,,,,,,,,
32,Amino acid mixture (4 mM),0.016319,7.4,,,,,,,,,,,,,,,,,,,,,,,,
33,Amino acid mixture (4 mM),0.029861,13.4,,,,,,,,,,,,,,,,,,,,,,,,
34,Amino acid mixture (4 mM),0.021875,11.3,,,,,,,,,,,,,,,,,,,,,,,,
35,Amino acid mixture (4 mM),0.013542,7.7,,,,,,,,,,,,,,,,,,,,,,,,
36,Amino acid mixture (4 mM),0.011806,6.7,,,,,,,,,,,,,,,,,,,,,,,,
37,Amino acid mixture (4 mM),0.009722,4.1,,,,,,,,,,,,,,,,,,,,,,,,
38,Amino acid mixture (4 mM),0.015972,5.1,,,,,,,,,,,,,,,,,,,,,,,,
39,Amino acid mixture (4 mM),0.012153,7.9,,,,,,,,,,,,,,,,,,,,,,,,
40,Amino acid mixture (4 mM),0.035764,5.4,,,,,,,,,,,,,,,,,,,,,,,,
41,Amino acid mixture (4 mM),0.012153,4.1,,,,,,,,,,,,,,,,,,,,,,,,
42,Amino acid mixture (4 mM),0.011111,5.2,,,,,,,,,,,,,,,,,,,,,,,,
43,Amino acid mixture (4 mM),0.011111,4.8,,,,,,,,,,,,,,,,,,,,,,,,
44,Amino acid mixture (4 mM),0.012847,5.3,,,,,,,,,,,,,,,,,,,,,,,,
45,Amino acid mixture (4 mM),0.014236,6.7,,,,,,,,,,,,,,,,,,,,,,,,
46,Amino acid mixture (4 mM),0.008681,5.9,,,,,,,,,,,,,,,,,,,,,,,,
47,Amino acid mixture (4 mM),0.010764,4.8,,,,,,,,,,,,,,,,,,,,,,,,
48,Amino acid mixture (4 mM),0.014236,5,,,,,,,,,,,,,,,,,,,,,,,,
49,Amino acid mixture (4 mM),0.010069,4.7,,,,,,,,,,,,,,,,,,,,,,,,
50,Amino acid mixture (4 mM),0.011111,6.4,,,,,,,,,,,,,,,,,,,,,,,,
51,Amino acid mixture (4 mM),0.015972,5.2,,,,,,,,,,,,,,,,,,,,,,,,
52,Amino acid mixture (4 mM),0.013542,6.3,,,,,,,,,,,,,,,,,,,,,,,,
53,Amino acid mixture (4 mM),0.007639,9.4,,,,,,,,,,,,,,,,,,,,,,,,
54,Amino acid mixture (4 mM),0.011806,6.3,,,,,,,,,,,,,,,,,,,,,,,,
55,Amino acid mixture (4 mM),0.009375,5.7,,,,,,,,,,,,,,,,,,,,,,,,
56,Amino acid mixture (4 mM),0.012847,6.7,,,,,,,,,,,,,,,,,,,,,,,,
57,Amino acid mixture (4 mM),0.009375,5.2,,,,,,,,,,,,,,,,,,,,,,,,
58,Amino acid mixture (4 mM),0.015278,5.6,,,,,,,,,,,,,,,,,,,,,,,,
59,Amino acid mixture (4 mM),0.015278,6,,,,,,,,,,,,,,,,,,,,,,,,
60,Amino acid mixture (4 mM),0.014236,5.7,,,,,,,,,,,,,,,,,,,,,,,,
61,Amino acid mixture (4 mM) + Glucose (3 mM),0.012847,6.4,,,,,,,,,,,,,,,,,,,,,,,,
62,Amino acid mixture (4 mM) + Glucose (3 mM),0.0125,2,,,,,,,,,,,,,,,,,,,,,,,,
63,Amino acid mixture (4 mM) + Glucose (3 mM),0.014236,2,,,,,,,,,,,,,,,,,,,,,,,,
64,Amino acid mixture (4 mM) + Glucose (3 mM),0.027083,2.2,,,,,,,,,,,,,,,,,,,,,,,,
65,Amino acid mixture (4 mM) + Glucose (3 mM),0.041319,2.4,,,,,,,,,,,,,,,,,,,,,,,,
66,Amino acid mixture (4 mM) + Glucose (3 mM),0.038889,2,,,,,,,,,,,,,,,,,,,,,,,,
