TIME,STIMULUS,INSULIN_PER_100_ISLETS,GLUCAGON_PER_100_ISLETS,DNA_CONTENT,INSULIN_CONTENT,GLUCAGON_CONTENT,I_AUC(aam),I_SI(aam),G_AUC(aam),G_SI(aam),I_AUC(Glu3),I_SI(Glu3),G_AUC(Glu3),G_SI(Glu3),I_AUC(G16.7),I_SI(G16.7),G_AUC(G16.7),G_SI(G16.7),I_AUC(ibmx),I_SI(ibmx),G_AUC(ibmx),G_SI(ibmx),I_AUC(kcl),I_SI(kcl),G_AUC(kcl),G_SI(kcl)
66,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.241667,,,,,,,,,,,,,,,,,,,,,,,,
67,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.240278,,,,,,,,,,,,,,,,,,,,,,,,
68,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.213194,,,,,,,,,,,,,,,,,,,,,,,,
69,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.218056,,,,,,,,,,,,,,,,,,,,,,,,
70,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.229167,,,,,,,,,,,,,,,,,,,,,,,,
71,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.217361,,,,,,,,,,,,,,,,,,,,,,,,
72,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.248611,,,,,,,,,,,,,,,,,,,,,,,,
73,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.21875,,,,,,,,,,,,,,,,,,,,,,,,
74,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.21875,,,,,,,,,,,,,,,,,,,,,,,,
75,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.230556,,,,,,,,,,,,,,,,,,,,,,,,
76,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.215278,,,,,,,,,,,,,,,,,,,,,,,,
77,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.203472,,,,,,,,,,,,,,,,,,,,,,,,
78,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.194444,,,,,,,,,,,,,,,,,,,,,,,,
79,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.184722,,,,,,,,,,,,,,,,,,,,,,,,
80,"Amino acid Mixure, 4 mM + Glucose, 3 mM",0.20625,,,,,,,,,,,,,,,,,,,,,,,,
81,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",0.175694,,,,,,,,,,,,,,,,,,,,,,,,
82,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",0.18125,,,,,,,,,,,,,,,,,,,,,,,,
83,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",0.259722,,,,,,,,,,,,,,,,,,,,,,,,
84,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",0.694444,,,,,,,,,,,,,,,,,,,,,,,,
85,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",1.477778,,,,,,,,,,,,,,,,,,,,,,,,
86,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",1.713889,,,,,,,,,,,,,,,,,,,,,,,,
87,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",1.363889,,,,,,,,,,,,,,,,,,,,,,,,
88,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",1.161111,,,,,,,,,,,,,,,,,,,,,,,,
89,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",0.888889,,,,,,,,,,,,,,,,,,,,,,,,
90,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",0.922222,,,,,,,,,,,,,,,,,,,,,,,,
91,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",0.827778,,,,,,,,,,,,,,,,,,,,,,,,
92,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",0.827778,,,,,,,,,,,,,,,,,,,,,,,,
93,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",0.908333,,,,,,,,,,,,,,,,,,,,,,,,
94,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",0.838889,,,,,,,,,,,,,,,,,,,,,,,,
95,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",0.933333,,,,,,,,,,,,,,,,,,,,,,,,
96,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",1.025,,,,,,,,,,,,,,,,,,,,,,,,
97,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",0.977778,,,,,,,,,,,,,,,,,,,,,,,,
98,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",1.169444,,,,,,,,,,,,,,,,,,,,,,,,
99,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",1.041667,,,,,,,,,,,,,,,,,,,,,,,,
100,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM",1.233333,,,,,,,,,,,,,,,,,,,,,,,,
101,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",1.416667,,,,,,,,,,,,,,,,,,,,,,,,
102,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",1.405556,,,,,,,,,,,,,,,,,,,,,,,,
103,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",2.033333,,,,,,,,,,,,,,,,,,,,,,,,
104,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",2.966667,,,,,,,,,,,,,,,,,,,,,,,,
105,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",3.244444,,,,,,,,,,,,,,,,,,,,,,,,
106,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",3.438889,,,,,,,,,,,,,,,,,,,,,,,,
107,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",3.75,,,,,,,,,,,,,,,,,,,,,,,,
108,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",3.238889,,,,,,,,,,,,,,,,,,,,,,,,
109,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",3.1,,,,,,,,,,,,,,,,,,,,,,,,
110,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",3.244444,,,,,,,,,,,,,,,,,,,,,,,,
111,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",2.738889,,,,,,,,,,,,,,,,,,,,,,,,
112,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",3.327778,,,,,,,,,,,,,,,,,,,,,,,,
113,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",2.75,,,,,,,,,,,,,,,,,,,,,,,,
114,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",3.677778,,,,,,,,,,,,,,,,,,,,,,,,
115,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",3.627778,,,,,,,,,,,,,,,,,,,,,,,,
116,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",2.844444,,,,,,,,,,,,,,,,,,,,,,,,
117,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",2.8,,,,,,,,,,,,,,,,,,,,,,,,
118,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",2.788889,,,,,,,,,,,,,,,,,,,,,,,,
119,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",2.916667,,,,,,,,,,,,,,,,,,,,,,,,
120,"Amino acid Mixure, 4 mM + Glucose, 16.7 mM + IBMX, 0.1 mM",3.183333,,,,,,,,,,,,,,,,,,,,,,,,
121,No Stimuli,2.683333,,,,,,,,,,,,,,,,,,,,,,,,
122,No Stimuli,2.855556,,,,,,,,,,,,,,,,,,,,,,,,
123,No Stimuli,2.644444,,,,,,,,,,,,,,,,,,,,,,,,
124,No Stimuli,2,,,,,,,,,,,,,,,,,,,,,,,,
125,No Stimuli,1.605556,,,,,,,,,,,,,,,,,,,,,,,,
126,No Stimuli,1.122222,,,,,,,,,,,,,,,,,,,,,,,,
127,No Stimuli,0.772222,,,,,,,,,,,,,,,,,,,,,,,,
128,No Stimuli,0.55,,,,,,,,,,,,,,,,,,,,,,,,
129,No Stimuli,0.396528,,,,,,,,,,,,,,,,,,,,,,,,
130,No Stimuli,0.263889,,,,,,,,,,,,,,,,,,,,,,,,
131,No Stimuli,0.260417,,,,,,,,,,,,,,,,,,,,,,,,
132,No Stimuli,0.239583,,,,,,,,,,,,,,,,,,,,,,,,
133,No Stimuli,0.214583,,,,,,,,,,,,,,,,,,,,,,,,
134,No Stimuli,0.193056,,,,,,,,,,,,,,,,,,,,,,,,
135,No Stimuli,0.186111,,,,,,,,,,,,,,,,,,,,,,,,
136,No Stimuli,0.177083,,,,,,,,,,,,,,,,,,,,,,,,
137,No Stimuli,0.197917,,,,,,,,,,,,,,,,,,,,,,,,
138,No Stimuli,0.18125,,,,,,,,,,,,,,,,,,,,,,,,
139,No Stimuli,0.204861,,,,,,,,,,,,,,,,,,,,,,,,
140,No Stimuli,0.197222,,,,,,,,,,,,,,,,,,,,,,,,
141,"KCl, 30 mM",0.236806,,,,,,,,,,,,,,,,,,,,,,,,
142,"KCl, 30 mM",2.716667,,,,,,,,,,,,,,,,,,,,,,,,
143,"KCl, 30 mM",3.133333,,,,,,,,,,,,,,,,,,,,,,,,
144,"KCl, 30 mM",1.905556,,,,,,,,,,,,,,,,,,,,,,,,
145,"KCl, 30 mM",1.283333,,,,,,,,,,,,,,,,,,,,,,,,
146,"KCl, 30 mM",1.022917,,,,,,,,,,,,,,,,,,,,,,,,
147,"KCl, 30 mM",0.879861,,,,,,,,,,,,,,,,,,,,,,,,
148,"KCl, 30 mM",0.8125,,,,,,,,,,,,,,,,,,,,,,,,
149,"KCl, 30 mM",0.7625,,,,,,,,,,,,,,,,,,,,,,,,
150,"KCl, 30 mM",0.720139,,,,,,,,,,,,,,,,,,,,,,,,
151,"KCl, 30 mM",0.636806,,,,,,,,,,,,,,,,,,,,,,,,
152,"KCl, 30 mM",0.435417,,,,,,,,,,,,,,,,,,,,,,,,
153,"KCl, 30 mM",0.589583,,,,,,,,,,,,,,,,,,,,,,,,
154,"KCl, 30 mM",0.536806,,,,,,,,,,,,,,,,,,,,,,,,
155,"KCl, 30 mM",0.604861,,,,,,,,,,,,,,,,,,,,,,,,
156,"KCl, 30 mM",0.530556,,,,,,,,,,,,,,,,,,,,,,,,
157,"KCl, 30 mM",0.522917,,,,,,,,,,,,,,,,,,,,,,,,
158,"KCl, 30 mM",0.490972,,,,,,,,,,,,,,,,,,,,,,,,
159,"KCl, 30 mM",0.520833,,,,,,,,,,,,,,,,,,,,,,,,
