TIME,STIMULUS,INSULIN_PER_100_ISLETS,GLUCAGON_PER_100_ISLETS,ISLET_NUMBER,DNA_CONTENT,INSULIN_CONTENT,GLUCAGON_CONTENT,I_AUC(aam),I_SI(aam),G_AUC(aam),G_SI(aam),I_AUC(Glu3),I_SI(Glu3),G_AUC(Glu3),G_SI(Glu3),I_AUC(G16.7),I_SI(G16.7),G_AUC(G16.7),G_SI(G16.7),I_AUC(ibmx),I_SI(ibmx),G_AUC(ibmx),G_SI(ibmx),I_AUC(kcl),I_SI(kcl),G_AUC(kcl),G_SI(kcl)
78,Amino acid mixture (4 mM) + Glucose (3 mM),0.588194,72.8,,,,,,,,,,,,,,,,,,,,,,,,
79,Amino acid mixture (4 mM) + Glucose (3 mM),0.537153,72,,,,,,,,,,,,,,,,,,,,,,,,
80,Amino acid mixture (4 mM) + Glucose (3 mM),0.559028,89.4,,,,,,,,,,,,,,,,,,,,,,,,
81,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.593056,74.4,,,,,,,,,,,,,,,,,,,,,,,,
82,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.5625,60,,,,,,,,,,,,,,,,,,,,,,,,
83,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.802083,51.6,,,,,,,,,,,,,,,,,,,,,,,,
84,Amino acid mixture (4 mM) + Glucose (16.7 mM),2.411458,42.6,,,,,,,,,,,,,,,,,,,,,,,,
85,Amino acid mixture (4 mM) + Glucose (16.7 mM),3.796875,32.4,,,,,,,,,,,,,,,,,,,,,,,,
86,Amino acid mixture (4 mM) + Glucose (16.7 mM),3.708333,38.4,,,,,,,,,,,,,,,,,,,,,,,,
87,Amino acid mixture (4 mM) + Glucose (16.7 mM),3.213542,54,,,,,,,,,,,,,,,,,,,,,,,,
88,Amino acid mixture (4 mM) + Glucose (16.7 mM),2.463542,61.2,,,,,,,,,,,,,,,,,,,,,,,,
89,Amino acid mixture (4 mM) + Glucose (16.7 mM),2.260417,71.4,,,,,,,,,,,,,,,,,,,,,,,,
90,Amino acid mixture (4 mM) + Glucose (16.7 mM),2.375,70.2,,,,,,,,,,,,,,,,,,,,,,,,
91,Amino acid mixture (4 mM) + Glucose (16.7 mM),2.463542,49.2,,,,,,,,,,,,,,,,,,,,,,,,
92,Amino acid mixture (4 mM) + Glucose (16.7 mM),2.901042,43.8,,,,,,,,,,,,,,,,,,,,,,,,
93,Amino acid mixture (4 mM) + Glucose (16.7 mM),2.677083,58.8,,,,,,,,,,,,,,,,,,,,,,,,
94,Amino acid mixture (4 mM) + Glucose (16.7 mM),2.729167,46.8,,,,,,,,,,,,,,,,,,,,,,,,
95,Amino acid mixture (4 mM) + Glucose (16.7 mM),2.895833,55.8,,,,,,,,,,,,,,,,,,,,,,,,
96,Amino acid mixture (4 mM) + Glucose (16.7 mM),2.989583,39,,,,,,,,,,,,,,,,,,,,,,,,
97,Amino acid mixture (4 mM) + Glucose (16.7 mM),3.322917,52.2,,,,,,,,,,,,,,,,,,,,,,,,
98,Amino acid mixture (4 mM) + Glucose (16.7 mM),2.71875,50.4,,,,,,,,,,,,,,,,,,,,,,,,
99,Amino acid mixture (4 mM) + Glucose (16.7 mM),2.822917,54.6,,,,,,,,,,,,,,,,,,,,,,,,
100,Amino acid mixture (4 mM) + Glucose (16.7 mM),2.895833,46.8,,,,,,,,,,,,,,,,,,,,,,,,
101,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),3.28125,58.4,,,,,,,,,,,,,,,,,,,,,,,,
102,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),2.864583,32.8,,,,,,,,,,,,,,,,,,,,,,,,
103,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),3.979167,21.6,,,,,,,,,,,,,,,,,,,,,,,,
104,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),7.432292,42.4,,,,,,,,,,,,,,,,,,,,,,,,
105,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),6.729167,79.2,,,,,,,,,,,,,,,,,,,,,,,,
106,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),5.739583,89.6,,,,,,,,,,,,,,,,,,,,,,,,
107,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),6.864583,87.2,,,,,,,,,,,,,,,,,,,,,,,,
108,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),5.557292,114.4,,,,,,,,,,,,,,,,,,,,,,,,
109,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),5.942708,139.2,,,,,,,,,,,,,,,,,,,,,,,,
110,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),6.828125,175.2,,,,,,,,,,,,,,,,,,,,,,,,
111,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),6.520833,175.2,,,,,,,,,,,,,,,,,,,,,,,,
112,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),6.369792,163.2,,,,,,,,,,,,,,,,,,,,,,,,
113,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),5.666667,193.6,,,,,,,,,,,,,,,,,,,,,,,,
114,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),6.75,240.8,,,,,,,,,,,,,,,,,,,,,,,,
115,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),6.135417,219.2,,,,,,,,,,,,,,,,,,,,,,,,
116,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),6.072917,202.4,,,,,,,,,,,,,,,,,,,,,,,,
117,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),6.171875,192.8,,,,,,,,,,,,,,,,,,,,,,,,
118,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),6.401042,200.8,,,,,,,,,,,,,,,,,,,,,,,,
119,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),6.119792,218.4,,,,,,,,,,,,,,,,,,,,,,,,
120,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),6.463542,214.4,,,,,,,,,,,,,,,,,,,,,,,,
121,No stimuli,7.546875,197.6,,,,,,,,,,,,,,,,,,,,,,,,
122,No stimuli,6.036458,177.6,,,,,,,,,,,,,,,,,,,,,,,,
123,No stimuli,6.098958,96.8,,,,,,,,,,,,,,,,,,,,,,,,
124,No stimuli,4.861111,53.4,,,,,,,,,,,,,,,,,,,,,,,,
125,No stimuli,3.198611,20.4,,,,,,,,,,,,,,,,,,,,,,,,
126,No stimuli,1.866667,24,,,,,,,,,,,,,,,,,,,,,,,,
127,No stimuli,1.412153,30.6,,,,,,,,,,,,,,,,,,,,,,,,
128,No stimuli,0.875,27,,,,,,,,,,,,,,,,,,,,,,,,
129,No stimuli,0.758333,25.8,,,,,,,,,,,,,,,,,,,,,,,,
130,No stimuli,0.551736,28.8,,,,,,,,,,,,,,,,,,,,,,,,
131,No stimuli,0.452083,31.2,,,,,,,,,,,,,,,,,,,,,,,,
132,No stimuli,0.328125,48.6,,,,,,,,,,,,,,,,,,,,,,,,
133,No stimuli,0.286806,34.8,,,,,,,,,,,,,,,,,,,,,,,,
134,No stimuli,0.325694,28.8,,,,,,,,,,,,,,,,,,,,,,,,
135,No stimuli,0.325694,40.8,,,,,,,,,,,,,,,,,,,,,,,,
136,No stimuli,0.250347,31.8,,,,,,,,,,,,,,,,,,,,,,,,
137,No stimuli,0.213889,32.4,,,,,,,,,,,,,,,,,,,,,,,,
138,No stimuli,0.240625,32.4,,,,,,,,,,,,,,,,,,,,,,,,
139,No stimuli,0.2625,33,,,,,,,,,,,,,,,,,,,,,,,,
140,No stimuli,0.308681,36.6,,,,,,,,,,,,,,,,,,,,,,,,
141,KCl (30 mM),0.243056,48,,,,,,,,,,,,,,,,,,,,,,,,
142,KCl (30 mM),2.442708,273.6,,,,,,,,,,,,,,,,,,,,,,,,
143,KCl (30 mM),3.817708,281.6,,,,,,,,,,,,,,,,,,,,,,,,
144,KCl (30 mM),2.072917,100,,,,,,,,,,,,,,,,,,,,,,,,
145,KCl (30 mM),1.703125,81,,,,,,,,,,,,,,,,,,,,,,,,
146,KCl (30 mM),1.213542,60,,,,,,,,,,,,,,,,,,,,,,,,
147,KCl (30 mM),1.265625,49.2,,,,,,,,,,,,,,,,,,,,,,,,
148,KCl (30 mM),0.942708,61.8,,,,,,,,,,,,,,,,,,,,,,,,
149,KCl (30 mM),0.927083,63.6,,,,,,,,,,,,,,,,,,,,,,,,
150,KCl (30 mM),0.9375,52.2,,,,,,,,,,,,,,,,,,,,,,,,
151,KCl (30 mM),1.109375,53.4,,,,,,,,,,,,,,,,,,,,,,,,
152,KCl (30 mM),1.265625,65.4,,,,,,,,,,,,,,,,,,,,,,,,
153,KCl (30 mM),0.942708,51.6,,,,,,,,,,,,,,,,,,,,,,,,
154,KCl (30 mM),0.859375,70.2,,,,,,,,,,,,,,,,,,,,,,,,
155,KCl (30 mM),0.833333,57.6,,,,,,,,,,,,,,,,,,,,,,,,
156,KCl (30 mM),0.765625,81,,,,,,,,,,,,,,,,,,,,,,,,
157,KCl (30 mM),0.583333,69,,,,,,,,,,,,,,,,,,,,,,,,
158,KCl (30 mM),0.770833,60.6,,,,,,,,,,,,,,,,,,,,,,,,
159,KCl (30 mM),0.59375,83.4,,,,,,,,,,,,,,,,,,,,,,,,
