TIME,STIMULUS,INSULIN_PER_100_ISLETS,GLUCAGON_PER_100_ISLETS,ISLET_NUMBER,DNA_CONTENT,INSULIN_CONTENT,GLUCAGON_CONTENT,I_AUC(aam),I_SI(aam),G_AUC(aam),G_SI(aam),I_AUC(Glu3),I_SI(Glu3),G_AUC(Glu3),G_SI(Glu3),I_AUC(G16.7),I_SI(G16.7),G_AUC(G16.7),G_SI(G16.7),I_AUC(ibmx),I_SI(ibmx),G_AUC(ibmx),G_SI(ibmx),I_AUC(kcl),I_SI(kcl),G_AUC(kcl),G_SI(kcl)
20,No stimuli,2.121875,45.2,1000,0.51,41.5,630,-17.962785,1.811829273,1219.04,3.831417625,12.312501,2.897631571,-72.8,0.496481626,90.899304,7.604539942,-104.8,0.556810846,100.916678,2.235873997,2334.4,3.616619452,46.4263834,18.23767053,716.28,4.686584651
21,No stimuli,2.082986,39.2,,,,,,,,,,,,,,,,,,,,,,,,
22,No stimuli,1.664931,42,,,,,,,,,,,,,,,,,,,,,,,,
23,No stimuli,1.475347,44.4,,,,,,,,,,,,,,,,,,,,,,,,
24,No stimuli,1.798611,48.8,,,,,,,,,,,,,,,,,,,,,,,,
25,No stimuli,1.540972,42.4,,,,,,,,,,,,,,,,,,,,,,,,
26,No stimuli,1.499653,39.2,,,,,,,,,,,,,,,,,,,,,,,,
27,No stimuli,1.577431,42.4,,,,,,,,,,,,,,,,,,,,,,,,
28,No stimuli,1.392708,40.4,,,,,,,,,,,,,,,,,,,,,,,,
29,No stimuli,1.468056,44.4,,,,,,,,,,,,,,,,,,,,,,,,
30,Amino acid mixture (4 mM),1.365972,33.2,,,,,,,,,,,,,,,,,,,,,,,,
31,Amino acid mixture (4 mM),1.288194,36,,,,,,,,,,,,,,,,,,,,,,,,
32,Amino acid mixture (4 mM),1.96875,111.6,,,,,,,,,,,,,,,,,,,,,,,,
33,Amino acid mixture (4 mM),2.710069,160,,,,,,,,,,,,,,,,,,,,,,,,
34,Amino acid mixture (4 mM),1.502083,88.8,,,,,,,,,,,,,,,,,,,,,,,,
35,Amino acid mixture (4 mM),1.125347,62.8,,,,,,,,,,,,,,,,,,,,,,,,
36,Amino acid mixture (4 mM),0.967361,61.6,,,,,,,,,,,,,,,,,,,,,,,,
37,Amino acid mixture (4 mM),0.960069,60.8,,,,,,,,,,,,,,,,,,,,,,,,
38,Amino acid mixture (4 mM),0.840972,60.4,,,,,,,,,,,,,,,,,,,,,,,,
39,Amino acid mixture (4 mM),0.909028,71.2,,,,,,,,,,,,,,,,,,,,,,,,
40,Amino acid mixture (4 mM),0.627083,69.2,,,,,,,,,,,,,,,,,,,,,,,,
41,Amino acid mixture (4 mM),0.916319,72.8,,,,,,,,,,,,,,,,,,,,,,,,
42,Amino acid mixture (4 mM),0.833681,78,,,,,,,,,,,,,,,,,,,,,,,,
43,Amino acid mixture (4 mM),0.906597,77.6,,,,,,,,,,,,,,,,,,,,,,,,
44,Amino acid mixture (4 mM),0.933333,74,,,,,,,,,,,,,,,,,,,,,,,,
