TIME,STIMULUS,INSULIN_PER_100_ISLETS,GLUCAGON_PER_100_ISLETS,ISLET_NUMBER,DNA_CONTENT,INSULIN_CONTENT,GLUCAGON_CONTENT,I_AUC(aam),I_SI(aam),G_AUC(aam),G_SI(aam),I_AUC(Glu3),I_SI(Glu3),G_AUC(Glu3),G_SI(Glu3),I_AUC(G16.7),I_SI(G16.7),G_AUC(G16.7),G_SI(G16.7),I_AUC(ibmx),I_SI(ibmx),G_AUC(ibmx),G_SI(ibmx),I_AUC(kcl),I_SI(kcl),G_AUC(kcl),G_SI(kcl)
20,No stimuli,0.549306,6,1000,5.01,7.29,174,-1.5983318,1.230116832,157.24,2.117962466,2.722228,1.831356506,-43.9,0.166889186,8.332289,2.774852274,-40.1,0.309155767,18.729169,3.009768325,389.9,3.852183651,9.2335418,5.907534922,129.28,3.883826879
21,No stimuli,0.478819,6.7,,,,,,,,,,,,,,,,,,,,,,,,
22,No stimuli,0.56875,5.1,,,,,,,,,,,,,,,,,,,,,,,,
23,No stimuli,0.56875,11.1,,,,,,,,,,,,,,,,,,,,,,,,
24,No stimuli,0.515278,6.2,,,,,,,,,,,,,,,,,,,,,,,,
25,No stimuli,0.512847,7.7,,,,,,,,,,,,,,,,,,,,,,,,
26,No stimuli,0.449653,6.4,,,,,,,,,,,,,,,,,,,,,,,,
27,No stimuli,0.456944,6.8,,,,,,,,,,,,,,,,,,,,,,,,
28,No stimuli,0.439931,8.2,,,,,,,,,,,,,,,,,,,,,,,,
29,No stimuli,0.432639,8.2,,,,,,,,,,,,,,,,,,,,,,,,
30,Amino acid mixture (4 mM),0.432639,8.1,,,,,,,,,,,,,,,,,,,,,,,,
31,Amino acid mixture (4 mM),0.410764,7.1,,,,,,,,,,,,,,,,,,,,,,,,
32,Amino acid mixture (4 mM),0.466667,7.7,,,,,,,,,,,,,,,,,,,,,,,,
33,Amino acid mixture (4 mM),0.563889,9.2,,,,,,,,,,,,,,,,,,,,,,,,
34,Amino acid mixture (4 mM),0.507986,13.4,,,,,,,,,,,,,,,,,,,,,,,,
35,Amino acid mixture (4 mM),0.505556,11.2,,,,,,,,,,,,,,,,,,,,,,,,
36,Amino acid mixture (4 mM),0.442361,10.1,,,,,,,,,,,,,,,,,,,,,,,,
37,Amino acid mixture (4 mM),0.371875,10.7,,,,,,,,,,,,,,,,,,,,,,,,
38,Amino acid mixture (4 mM),0.410764,13.4,,,,,,,,,,,,,,,,,,,,,,,,
39,Amino acid mixture (4 mM),0.408333,10.6,,,,,,,,,,,,,,,,,,,,,,,,
40,Amino acid mixture (4 mM),0.405903,10,,,,,,,,,,,,,,,,,,,,,,,,
41,Amino acid mixture (4 mM),0.374306,12.5,,,,,,,,,,,,,,,,,,,,,,,,
42,Amino acid mixture (4 mM),0.444792,11.6,,,,,,,,,,,,,,,,,,,,,,,,
43,Amino acid mixture (4 mM),0.405903,12.4,,,,,,,,,,,,,,,,,,,,,,,,
44,Amino acid mixture (4 mM),0.432639,13.1,,,,,,,,,,,,,,,,,,,,,,,,
45,Amino acid mixture (4 mM),0.357292,12.8,,,,,,,,,,,,,,,,,,,,,,,,
46,Amino acid mixture (4 mM),0.376736,14.5,,,,,,,,,,,,,,,,,,,,,,,,
47,Amino acid mixture (4 mM),0.388889,13.7,,,,,,,,,,,,,,,,,,,,,,,,
48,Amino acid mixture (4 mM),0.415625,12.7,,,,,,,,,,,,,,,,,,,,,,,,
49,Amino acid mixture (4 mM),0.384028,13.3,,,,,,,,,,,,,,,,,,,,,,,,
50,Amino acid mixture (4 mM),0.352431,13.5,,,,,,,,,,,,,,,,,,,,,,,,
51,Amino acid mixture (4 mM),0.422917,13.6,,,,,,,,,,,,,,,,,,,,,,,,
52,Amino acid mixture (4 mM),0.347569,12.3,,,,,,,,,,,,,,,,,,,,,,,,
53,Amino acid mixture (4 mM),0.374306,15.8,,,,,,,,,,,,,,,,,,,,,,,,
54,Amino acid mixture (4 mM),0.386458,14.7,,,,,,,,,,,,,,,,,,,,,,,,
55,Amino acid mixture (4 mM),0.376736,15.6,,,,,,,,,,,,,,,,,,,,,,,,
56,Amino acid mixture (4 mM),0.391319,14.6,,,,,,,,,,,,,,,,,,,,,,,,
57,Amino acid mixture (4 mM),0.337847,15.6,,,,,,,,,,,,,,,,,,,,,,,,
58,Amino acid mixture (4 mM),0.379167,15.4,,,,,,,,,,,,,,,,,,,,,,,,
59,Amino acid mixture (4 mM),0.345139,15,,,,,,,,,,,,,,,,,,,,,,,,
60,Amino acid mixture (4 mM),0.391319,14.3,,,,,,,,,,,,,,,,,,,,,,,,
61,Amino acid mixture (4 mM) + Glucose (3 mM),0.352431,16.3,,,,,,,,,,,,,,,,,,,,,,,,
62,Amino acid mixture (4 mM) + Glucose (3 mM),0.39375,2.7,,,,,,,,,,,,,,,,,,,,,,,,
63,Amino acid mixture (4 mM) + Glucose (3 mM),0.384028,2.5,,,,,,,,,,,,,,,,,,,,,,,,
64,Amino acid mixture (4 mM) + Glucose (3 mM),0.525,2.8,,,,,,,,,,,,,,,,,,,,,,,,
65,Amino acid mixture (4 mM) + Glucose (3 mM),0.668403,8.5,,,,,,,,,,,,,,,,,,,,,,,,
66,Amino acid mixture (4 mM) + Glucose (3 mM),0.675694,10,,,,,,,,,,,,,,,,,,,,,,,,
67,Amino acid mixture (4 mM) + Glucose (3 mM),0.471528,12.6,,,,,,,,,,,,,,,,,,,,,,,,
68,Amino acid mixture (4 mM) + Glucose (3 mM),0.527431,13.9,,,,,,,,,,,,,,,,,,,,,,,,
69,Amino acid mixture (4 mM) + Glucose (3 mM),0.466667,13.9,,,,,,,,,,,,,,,,,,,,,,,,
70,Amino acid mixture (4 mM) + Glucose (3 mM),0.505556,14,,,,,,,,,,,,,,,,,,,,,,,,
71,Amino acid mixture (4 mM) + Glucose (3 mM),0.503125,13.4,,,,,,,,,,,,,,,,,,,,,,,,
72,Amino acid mixture (4 mM) + Glucose (3 mM),0.476389,13.7,,,,,,,,,,,,,,,,,,,,,,,,
73,Amino acid mixture (4 mM) + Glucose (3 mM),0.471528,15.4,,,,,,,,,,,,,,,,,,,,,,,,
74,Amino acid mixture (4 mM) + Glucose (3 mM),0.510417,16.6,,,,,,,,,,,,,,,,,,,,,,,,
75,Amino acid mixture (4 mM) + Glucose (3 mM),0.532292,15.3,,,,,,,,,,,,,,,,,,,,,,,,
76,Amino acid mixture (4 mM) + Glucose (3 mM),0.542014,16.4,,,,,,,,,,,,,,,,,,,,,,,,
77,Amino acid mixture (4 mM) + Glucose (3 mM),0.534722,15.7,,,,,,,,,,,,,,,,,,,,,,,,
78,Amino acid mixture (4 mM) + Glucose (3 mM),0.542014,19.1,,,,,,,,,,,,,,,,,,,,,,,,
79,Amino acid mixture (4 mM) + Glucose (3 mM),0.512847,16.2,,,,,,,,,,,,,,,,,,,,,,,,
80,Amino acid mixture (4 mM) + Glucose (3 mM),0.505556,16.7,,,,,,,,,,,,,,,,,,,,,,,,
