TIME,STIMULUS,INSULIN_PER_100_ISLETS,GLUCAGON_PER_100_ISLETS,ISLET_NUMBER,DNA_CONTENT,INSULIN_CONTENT,GLUCAGON_CONTENT,I_AUC(aam),I_AUC(Glu3),I_AUC(G16.7),I_AUC(ibmx),I_AUC(kcl),I_SI(aam),I_SI(Glu3),I_SI(G16.7),I_SI(ibmx),I_SI(kcl),G_AUC(aam),G_AUC(Glu3),G_AUC(G16.7),G_AUC(ibmx),G_AUC(kcl),G_SI(aam),G_SI(Glu3),G_SI(G16.7),G_SI(ibmx),G_SI(kcl)
44,Amino acid mixture (4 mM),0.020518,13.091,,,,,,,,,,,,,,,,,,,,,,,,
45,Amino acid mixture (4 mM),0.015783,14.364,,,,,,,,,,,,,,,,,,,,,,,,
46,Amino acid mixture (4 mM),0.015783,15.091,,,,,,,,,,,,,,,,,,,,,,,,
47,Amino acid mixture (4 mM),0.014836,14.727,,,,,,,,,,,,,,,,,,,,,,,,
48,Amino acid mixture (4 mM),0.018939,13.273,,,,,,,,,,,,,,,,,,,,,,,,
49,Amino acid mixture (4 mM),0.018939,13.455,,,,,,,,,,,,,,,,,,,,,,,,
50,Amino acid mixture (4 mM),0.018939,14.727,,,,,,,,,,,,,,,,,,,,,,,,
51,Amino acid mixture (4 mM),0.021465,15.455,,,,,,,,,,,,,,,,,,,,,,,,
52,Amino acid mixture (4 mM),0.015783,14.545,,,,,,,,,,,,,,,,,,,,,,,,
53,Amino acid mixture (4 mM),0.018939,14.182,,,,,,,,,,,,,,,,,,,,,,,,
54,Amino acid mixture (4 mM),0.019255,12.182,,,,,,,,,,,,,,,,,,,,,,,,
55,Amino acid mixture (4 mM),0.016414,12,,,,,,,,,,,,,,,,,,,,,,,,
56,Amino acid mixture (4 mM),0.015152,12.545,,,,,,,,,,,,,,,,,,,,,,,,
57,Amino acid mixture (4 mM),0.017677,11.818,,,,,,,,,,,,,,,,,,,,,,,,
58,Amino acid mixture (4 mM),0.022096,12.545,,,,,,,,,,,,,,,,,,,,,,,,
59,Amino acid mixture (4 mM),0.016414,13.3635,,,,,,,,,,,,,,,,,,,,,,,,
60,Amino acid mixture (4 mM),0.015467,14.182,,,,,,,,,,,,,,,,,,,,,,,,
61,Amino acid mixture (4 mM) + Glucose (3 mM),0.018308,12.182,,,,,,,,,,,,,,,,,,,,,,,,
62,Amino acid mixture (4 mM) + Glucose (3 mM),0.022412,12.909,,,,,,,,,,,,,,,,,,,,,,,,
63,Amino acid mixture (4 mM) + Glucose (3 mM),0.012626,14.364,,,,,,,,,,,,,,,,,,,,,,,,
64,Amino acid mixture (4 mM) + Glucose (3 mM),0.016098,15.091,,,,,,,,,,,,,,,,,,,,,,,,
65,Amino acid mixture (4 mM) + Glucose (3 mM),0.017361,15.818,,,,,,,,,,,,,,,,,,,,,,,,
66,Amino acid mixture (4 mM) + Glucose (3 mM),0.020833,13.636,,,,,,,,,,,,,,,,,,,,,,,,
67,Amino acid mixture (4 mM) + Glucose (3 mM),0.023043,12.727,,,,,,,,,,,,,,,,,,,,,,,,
68,Amino acid mixture (4 mM) + Glucose (3 mM),0.021149,17.818,,,,,,,,,,,,,,,,,,,,,,,,
69,Amino acid mixture (4 mM) + Glucose (3 mM),0.022727,15.636,,,,,,,,,,,,,,,,,,,,,,,,
70,Amino acid mixture (4 mM) + Glucose (3 mM),0.036301,16.364,,,,,,,,,,,,,,,,,,,,,,,,
71,Amino acid mixture (4 mM) + Glucose (3 mM),0.034407,18.727,,,,,,,,,,,,,,,,,,,,,,,,
72,Amino acid mixture (4 mM) + Glucose (3 mM),0.030619,17.455,,,,,,,,,,,,,,,,,,,,,,,,
73,Amino acid mixture (4 mM) + Glucose (3 mM),0.035669,18.727,,,,,,,,,,,,,,,,,,,,,,,,
74,Amino acid mixture (4 mM) + Glucose (3 mM),0.037247,17.091,,,,,,,,,,,,,,,,,,,,,,,,
75,Amino acid mixture (4 mM) + Glucose (3 mM),0.035354,19.091,,,,,,,,,,,,,,,,,,,,,,,,
76,Amino acid mixture (4 mM) + Glucose (3 mM),0.029672,19.273,,,,,,,,,,,,,,,,,,,,,,,,
77,Amino acid mixture (4 mM) + Glucose (3 mM),0.026199,18.909,,,,,,,,,,,,,,,,,,,,,,,,
78,Amino acid mixture (4 mM) + Glucose (3 mM),0.024937,18.5,,,,,,,,,,,,,,,,,,,,,,,,
79,Amino acid mixture (4 mM) + Glucose (3 mM),0.034722,19.636,,,,,,,,,,,,,,,,,,,,,,,,
80,Amino acid mixture (4 mM) + Glucose (3 mM),0.023674,19,,,,,,,,,,,,,,,,,,,,,,,,
81,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.032828,18.364,,,,,,,,,,,,,,,,,,,,,,,,
82,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.027462,19.091,,,,,,,,,,,,,,,,,,,,,,,,
83,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.031566,19.818,,,,,,,,,,,,,,,,,,,,,,,,
84,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.026515,20.727,,,,,,,,,,,,,,,,,,,,,,,,
85,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.040088,21.091,,,,,,,,,,,,,,,,,,,,,,,,
86,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.036301,21.818,,,,,,,,,,,,,,,,,,,,,,,,
87,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.050505,23.091,,,,,,,,,,,,,,,,,,,,,,,,
88,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.063763,26.364,,,,,,,,,,,,,,,,,,,,,,,,
89,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.053662,25.091,,,,,,,,,,,,,,,,,,,,,,,,
90,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.049558,21.455,,,,,,,,,,,,,,,,,,,,,,,,
91,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.03851,26.545,,,,,,,,,,,,,,,,,,,,,,,,
92,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.053662,24.545,,,,,,,,,,,,,,,,,,,,,,,,
93,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.051768,28.909,,,,,,,,,,,,,,,,,,,,,,,,
94,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.044192,21.273,,,,,,,,,,,,,,,,,,,,,,,,
95,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.037247,21.636,,,,,,,,,,,,,,,,,,,,,,,,
96,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.049558,21.818,,,,,,,,,,,,,,,,,,,,,,,,
97,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.042298,23.818,,,,,,,,,,,,,,,,,,,,,,,,
98,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.052399,25.273,,,,,,,,,,,,,,,,,,,,,,,,
99,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.040404,22.364,,,,,,,,,,,,,,,,,,,,,,,,
100,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.055556,21.818,,,,,,,,,,,,,,,,,,,,,,,,
101,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.050505,22.364,,,,,,,,,,,,,,,,,,,,,,,,
102,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.045455,22.273,,,,,,,,,,,,,,,,,,,,,,,,
103,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.040404,21.1365,,,,,,,,,,,,,,,,,,,,,,,,
104,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.042298,20,,,,,,,,,,,,,,,,,,,,,,,,
105,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.06029,23.182,,,,,,,,,,,,,,,,,,,,,,,,
106,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.059343,20.909,,,,,,,,,,,,,,,,,,,,,,,,
107,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.0625,30,,,,,,,,,,,,,,,,,,,,,,,,
108,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.076389,29.545,,,,,,,,,,,,,,,,,,,,,,,,
109,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.074179,27.727,,,,,,,,,,,,,,,,,,,,,,,,
110,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.092803,24.545,,,,,,,,,,,,,,,,,,,,,,,,
111,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.08649,27.727,,,,,,,,,,,,,,,,,,,,,,,,
112,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.084912,33.182,,,,,,,,,,,,,,,,,,,,,,,,
113,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.084912,28.636,,,,,,,,,,,,,,,,,,,,,,,,
114,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.10511,31.364,,,,,,,,,,,,,,,,,,,,,,,,
115,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.065025,30,,,,,,,,,,,,,,,,,,,,,,,,
116,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.078598,30.909,,,,,,,,,,,,,,,,,,,,,,,,
117,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.099747,27.727,,,,,,,,,,,,,,,,,,,,,,,,
118,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.10385,29.091,,,,,,,,,,,,,,,,,,,,,,,,
119,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.083965,23.182,,,,,,,,,,,,,,,,,,,,,,,,
120,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),0.074495,22.273,,,,,,,,,,,,,,,,,,,,,,,,
121,No stimuli,0.081124,24.545,,,,,,,,,,,,,,,,,,,,,,,,
122,No stimuli,0.069129,21.727,,,,,,,,,,,,,,,,,,,,,,,,
123,No stimuli,0.071338,23.364,,,,,,,,,,,,,,,,,,,,,,,,
124,No stimuli,0.061553,18.636,,,,,,,,,,,,,,,,,,,,,,,,
125,No stimuli,0.042614,20.273,,,,,,,,,,,,,,,,,,,,,,,,
126,No stimuli,0.041982,17.818,,,,,,,,,,,,,,,,,,,,,,,,
127,No stimuli,0.03346,15,,,,,,,,,,,,,,,,,,,,,,,,
128,No stimuli,0.029356,16.545,,,,,,,,,,,,,,,,,,,,,,,,
129,No stimuli,0.02904,14.182,,,,,,,,,,,,,,,,,,,,,,,,
130,No stimuli,0.039457,14.182,,,,,,,,,,,,,,,,,,,,,,,,
131,No stimuli,0.023043,11.455,,,,,,,,,,,,,,,,,,,,,,,,
132,No stimuli,0.02352,12.182,,,,,,,,,,,,,,,,,,,,,,,,
133,No stimuli,0.020783,12.455,,,,,,,,,,,,,,,,,,,,,,,,
134,No stimuli,0.021149,13,,,,,,,,,,,,,,,,,,,,,,,,
135,No stimuli,0.034722,13.455,,,,,,,,,,,,,,,,,,,,,,,,
136,No stimuli,0.021149,12.182,,,,,,,,,,,,,,,,,,,,,,,,
137,No stimuli,0.023359,10.273,,,,,,,,,,,,,,,,,,,,,,,,
138,No stimuli,0.019886,11.455,,,,,,,,,,,,,,,,,,,,,,,,
139,No stimuli,0.018624,10.455,,,,,,,,,,,,,,,,,,,,,,,,
140,No stimuli,0.019255,10.364,,,,,,,,,,,,,,,,,,,,,,,,
141,KCl (30 mM),0.017677,10.182,,,,,,,,,,,,,,,,,,,,,,,,
142,KCl (30 mM),0.017677,12,,,,,,,,,,,,,,,,,,,,,,,,
143,KCl (30 mM),0.017677,10.182,,,,,,,,,,,,,,,,,,,,,,,,
144,KCl (30 mM),0.021465,17.091,,,,,,,,,,,,,,,,,,,,,,,,
145,KCl (30 mM),0.02399,19.273,,,,,,,,,,,,,,,,,,,,,,,,
146,KCl (30 mM),0.033144,18.909,,,,,,,,,,,,,,,,,,,,,,,,
147,KCl (30 mM),0.047664,22.182,,,,,,,,,,,,,,,,,,,,,,,,
148,KCl (30 mM),0.043561,18.909,,,,,,,,,,,,,,,,,,,,,,,,
149,KCl (30 mM),0.04577,17.818,,,,,,,,,,,,,,,,,,,,,,,,
150,KCl (30 mM),0.044192,17.091,,,,,,,,,,,,,,,,,,,,,,,,
151,KCl (30 mM),0.043561,20.727,,,,,,,,,,,,,,,,,,,,,,,,
152,KCl (30 mM),0.038826,21.455,,,,,,,,,,,,,,,,,,,,,,,,
153,KCl (30 mM),0.046717,20.727,,,,,,,,,,,,,,,,,,,,,,,,
154,KCl (30 mM),0.037879,20.727,,,,,,,,,,,,,,,,,,,,,,,,
155,KCl (30 mM),0.035038,21.455,,,,,,,,,,,,,,,,,,,,,,,,
156,KCl (30 mM),0.045139,21.455,,,,,,,,,,,,,,,,,,,,,,,,
157,KCl (30 mM),0.059343,22.545,,,,,,,,,,,,,,,,,,,,,,,,
158,KCl (30 mM),0.051566,22.182,,,,,,,,,,,,,,,,,,,,,,,,
159,KCl (30 mM),0.050505,21.091,,,,,,,,,,,,,,,,,,,,,,,,
