TIME,STIMULUS,INSULIN_PER_100_ISLETS,GLUCAGON_PER_100_ISLETS,ISLET_NUMBER,DNA_CONTENT,INSULIN_CONTENT,GLUCAGON_CONTENT,I_AUC(aam),I_SI(aam),G_AUC(aam),G_SI(aam),I_AUC(Glu3),I_SI(Glu3),G_AUC(Glu3),G_SI(Glu3),I_AUC(G16.7),I_SI(G16.7),G_AUC(G16.7),G_SI(G16.7),I_AUC(ibmx),I_SI(ibmx),G_AUC(ibmx),G_SI(ibmx),I_AUC(kcl),I_SI(kcl),G_AUC(kcl),G_SI(kcl)
20,No stimuli,0.709722,24,1000,5.95,23.8,1005,-0.8720882,5.145227003,2330.4,6.666666667,4.248614,3.031609076,-232,0.539593553,86.419443,26.78570927,-718.8,0.449233017,119.234397,2.583478893,2265.2,3.612869198,36.7104168,10.17857164,2302.28,9.245742092
21,No stimuli,0.675694,33.2,,,,,,,,,,,,,,,,,,,,,,,,
22,No stimuli,0.639236,34.8,,,,,,,,,,,,,,,,,,,,,,,,
23,No stimuli,0.542014,16.8,,,,,,,,,,,,,,,,,,,,,,,,
24,No stimuli,0.561458,27.2,,,,,,,,,,,,,,,,,,,,,,,,
25,No stimuli,0.512847,23.2,,,,,,,,,,,,,,,,,,,,,,,,
26,No stimuli,0.505556,27.6,,,,,,,,,,,,,,,,,,,,,,,,
27,No stimuli,0.469097,15.2,,,,,,,,,,,,,,,,,,,,,,,,
28,No stimuli,0.459375,24.4,,,,,,,,,,,,,,,,,,,,,,,,
29,No stimuli,0.396181,29.6,,,,,,,,,,,,,,,,,,,,,,,,
30,Amino acid mixture (4 mM),0.403472,22.4,,,,,,,,,,,,,,,,,,,,,,,,
31,Amino acid mixture (4 mM),0.408333,36,,,,,,,,,,,,,,,,,,,,,,,,
32,Amino acid mixture (4 mM),0.913889,62.8,,,,,,,,,,,,,,,,,,,,,,,,
33,Amino acid mixture (4 mM),2.411111,135.6,,,,,,,,,,,,,,,,,,,,,,,,
34,Amino acid mixture (4 mM),1.832639,160,,,,,,,,,,,,,,,,,,,,,,,,
35,Amino acid mixture (4 mM),1.003819,140,,,,,,,,,,,,,,,,,,,,,,,,
36,Amino acid mixture (4 mM),0.648958,101.6,,,,,,,,,,,,,,,,,,,,,,,,
37,Amino acid mixture (4 mM),0.420486,93.6,,,,,,,,,,,,,,,,,,,,,,,,
38,Amino acid mixture (4 mM),0.447222,88.8,,,,,,,,,,,,,,,,,,,,,,,,
39,Amino acid mixture (4 mM),0.330556,80.8,,,,,,,,,,,,,,,,,,,,,,,,
40,Amino acid mixture (4 mM),0.315972,84.8,,,,,,,,,,,,,,,,,,,,,,,,
41,Amino acid mixture (4 mM),0.313542,84.8,,,,,,,,,,,,,,,,,,,,,,,,
