TIME,STIMULUS,INSULIN_PER_100_ISLETS,GLUCAGON_PER_100_ISLETS,ISLET_NUMBER,DNA_CONTENT,INSULIN_CONTENT,GLUCAGON_CONTENT,I_AUC(aam),I_SI(aam),G_AUC(aam),G_SI(aam),I_AUC(Glu3),I_SI(Glu3),G_AUC(Glu3),G_SI(Glu3),I_AUC(G16.7),I_SI(G16.7),G_AUC(G16.7),G_SI(G16.7),I_AUC(ibmx),I_SI(ibmx),G_AUC(ibmx),G_SI(ibmx),I_AUC(kcl),I_SI(kcl),G_AUC(kcl),G_SI(kcl)
20,No stimuli,0.827083,16.6,500,5.55,53.74,1640,-0.2565326,3.487965432,642.92,2.84629981,6.36389,2.789404137,-242.6,0.098756401,57.752777,9.438413676,-140.8,0.174897119,87.965274,2.79837663,766.8,2.792607803,19.6841668,39.20649266,941.52,6.082059533
21,No stimuli,0.732639,18.4,,,,,,,,,,,,,,,,,,,,,,,,
22,No stimuli,0.650694,15.2,,,,,,,,,,,,,,,,,,,,,,,,
23,No stimuli,0.529167,15,,,,,,,,,,,,,,,,,,,,,,,,
24,No stimuli,0.661111,15,,,,,,,,,,,,,,,,,,,,,,,,
25,No stimuli,0.474306,20.8,,,,,,,,,,,,,,,,,,,,,,,,
26,No stimuli,0.480556,20.8,,,,,,,,,,,,,,,,,,,,,,,,
27,No stimuli,0.373611,22.2,,,,,,,,,,,,,,,,,,,,,,,,
28,No stimuli,0.318056,22.6,,,,,,,,,,,,,,,,,,,,,,,,
29,No stimuli,0.344444,19,,,,,,,,,,,,,,,,,,,,,,,,
30,Amino acid mixture (4 mM),0.315278,19,,,,,,,,,,,,,,,,,,,,,,,,
31,Amino acid mixture (4 mM),0.2625,14.6,,,,,,,,,,,,,,,,,,,,,,,,
32,Amino acid mixture (4 mM),0.434028,40,,,,,,,,,,,,,,,,,,,,,,,,
33,Amino acid mixture (4 mM),1.388889,43.2,,,,,,,,,,,,,,,,,,,,,,,,
34,Amino acid mixture (4 mM),0.315972,40.8,,,,,,,,,,,,,,,,,,,,,,,,
35,Amino acid mixture (4 mM),0.934028,33,,,,,,,,,,,,,,,,,,,,,,,,
36,Amino acid mixture (4 mM),0.633333,33.2,,,,,,,,,,,,,,,,,,,,,,,,
37,Amino acid mixture (4 mM),0.427778,33.6,,,,,,,,,,,,,,,,,,,,,,,,
38,Amino acid mixture (4 mM),0.346528,31.8,,,,,,,,,,,,,,,,,,,,,,,,
39,Amino acid mixture (4 mM),0.352778,39.4,,,,,,,,,,,,,,,,,,,,,,,,
40,Amino acid mixture (4 mM),0.338194,39.2,,,,,,,,,,,,,,,,,,,,,,,,
41,Amino acid mixture (4 mM),0.311806,40.4,,,,,,,,,,,,,,,,,,,,,,,,
42,Amino acid mixture (4 mM),0.340278,40.2,,,,,,,,,,,,,,,,,,,,,,,,
43,Amino acid mixture (4 mM),0.277083,29.6,,,,,,,,,,,,,,,,,,,,,,,,
44,Amino acid mixture (4 mM),0.308333,38.2,,,,,,,,,,,,,,,,,,,,,,,,
45,Amino acid mixture (4 mM),0.402778,40.4,,,,,,,,,,,,,,,,,,,,,,,,
46,Amino acid mixture (4 mM),0.304861,37.4,,,,,,,,,,,,,,,,,,,,,,,,
47,Amino acid mixture (4 mM),0.332639,43.4,,,,,,,,,,,,,,,,,,,,,,,,
48,Amino acid mixture (4 mM),0.320139,39.2,,,,,,,,,,,,,,,,,,,,,,,,
49,Amino acid mixture (4 mM),0.311806,50.4,,,,,,,,,,,,,,,,,,,,,,,,
50,Amino acid mixture (4 mM),0.276389,43.8,,,,,,,,,,,,,,,,,,,,,,,,
