TIME,STIMULUS,INSULIN_PER_100_ISLETS,GLUCAGON_PER_100_ISLETS,ISLET_NUMBER,DNA_CONTENT,INSULIN_CONTENT,GLUCAGON_CONTENT,I_AUC(aam),I_SI(aam),G_AUC(aam),G_SI(aam),I_AUC(Glu3),I_SI(Glu3),G_AUC(Glu3),G_SI(Glu3),I_AUC(G16.7),I_SI(G16.7),G_AUC(G16.7),G_SI(G16.7),I_AUC(ibmx),I_SI(ibmx),G_AUC(ibmx),G_SI(ibmx),I_AUC(kcl),I_SI(kcl),G_AUC(kcl),G_SI(kcl)
20,No stimuli,0.974653,10.5,1000,1.58,27.29,756,-8.289651,1.318245698,139.66,2.171052632,2.236114,1.374581691,-83.6,0.133763838,25.014927,3.542774419,-91.4,0.088339223,38.989587,2.377451047,122.9,1.926683717,-4.934313,1.024223998,26.98,1.087223587
21,No stimuli,0.989236,10.5,,,,,,,,,,,,,,,,,,,,,,,,
22,No stimuli,0.889583,12.4,,,,,,,,,,,,,,,,,,,,,,,,
23,No stimuli,0.870139,7.8,,,,,,,,,,,,,,,,,,,,,,,,
24,No stimuli,0.816667,9.6,,,,,,,,,,,,,,,,,,,,,,,,
25,No stimuli,0.887153,11,,,,,,,,,,,,,,,,,,,,,,,,
26,No stimuli,1.00625,12.6,,,,,,,,,,,,,,,,,,,,,,,,
27,No stimuli,0.960069,9.9,,,,,,,,,,,,,,,,,,,,,,,,
28,No stimuli,1.234722,11.1,,,,,,,,,,,,,,,,,,,,,,,,
29,No stimuli,1.120486,8.6,,,,,,,,,,,,,,,,,,,,,,,,
30,Amino acid mixture (4 mM),0.785069,10,,,,,,,,,,,,,,,,,,,,,,,,
31,Amino acid mixture (4 mM),0.7875,7.6,,,,,,,,,,,,,,,,,,,,,,,,
32,Amino acid mixture (4 mM),0.845833,13.9,,,,,,,,,,,,,,,,,,,,,,,,
33,Amino acid mixture (4 mM),1.373264,13.8,,,,,,,,,,,,,,,,,,,,,,,,
34,Amino acid mixture (4 mM),1.003819,15.3,,,,,,,,,,,,,,,,,,,,,,,,
35,Amino acid mixture (4 mM),0.797222,12.1,,,,,,,,,,,,,,,,,,,,,,,,
36,Amino acid mixture (4 mM),0.828819,11.2,,,,,,,,,,,,,,,,,,,,,,,,
37,Amino acid mixture (4 mM),0.862847,11.2,,,,,,,,,,,,,,,,,,,,,,,,
38,Amino acid mixture (4 mM),0.777778,11.8,,,,,,,,,,,,,,,,,,,,,,,,
39,Amino acid mixture (4 mM),0.692708,11.7,,,,,,,,,,,,,,,,,,,,,,,,
40,Amino acid mixture (4 mM),0.770486,11.7,,,,,,,,,,,,,,,,,,,,,,,,
41,Amino acid mixture (4 mM),0.789931,10.4,,,,,,,,,,,,,,,,,,,,,,,,
42,Amino acid mixture (4 mM),0.904167,11.3,,,,,,,,,,,,,,,,,,,,,,,,
43,Amino acid mixture (4 mM),0.916319,10.4,,,,,,,,,,,,,,,,,,,,,,,,
44,Amino acid mixture (4 mM),0.695139,13.6,,,,,,,,,,,,,,,,,,,,,,,,
45,Amino acid mixture (4 mM),0.682986,14.5,,,,,,,,,,,,,,,,,,,,,,,,
46,Amino acid mixture (4 mM),0.704861,12.6,,,,,,,,,,,,,,,,,,,,,,,,
47,Amino acid mixture (4 mM),0.799653,15.7,,,,,,,,,,,,,,,,,,,,,,,,
48,Amino acid mixture (4 mM),0.675694,16.1,,,,,,,,,,,,,,,,,,,,,,,,
49,Amino acid mixture (4 mM),0.675694,15,,,,,,,,,,,,,,,,,,,,,,,,
50,Amino acid mixture (4 mM),0.614931,18.8,,,,,,,,,,,,,,,,,,,,,,,,
51,Amino acid mixture (4 mM),0.685417,19.1,,,,,,,,,,,,,,,,,,,,,,,,
52,Amino acid mixture (4 mM),0.734028,15.1,,,,,,,,,,,,,,,,,,,,,,,,
53,Amino acid mixture (4 mM),0.636806,17.1,,,,,,,,,,,,,,,,,,,,,,,,
54,Amino acid mixture (4 mM),0.673264,23.1,,,,,,,,,,,,,,,,,,,,,,,,
55,Amino acid mixture (4 mM),0.65625,18,,,,,,,,,,,,,,,,,,,,,,,,
56,Amino acid mixture (4 mM),0.687847,20.9,,,,,,,,,,,,,,,,,,,,,,,,
57,Amino acid mixture (4 mM),0.782639,21.3,,,,,,,,,,,,,,,,,,,,,,,,
58,Amino acid mixture (4 mM),0.641667,21.8,,,,,,,,,,,,,,,,,,,,,,,,
59,Amino acid mixture (4 mM),0.785069,22.3,,,,,,,,,,,,,,,,,,,,,,,,
60,Amino acid mixture (4 mM),0.736458,22.1,,,,,,,,,,,,,,,,,,,,,,,,
61,Amino acid mixture (4 mM) + Glucose (3 mM),0.901736,22.3,,,,,,,,,,,,,,,,,,,,,,,,
62,Amino acid mixture (4 mM) + Glucose (3 mM),0.624653,4.8,,,,,,,,,,,,,,,,,,,,,,,,
63,Amino acid mixture (4 mM) + Glucose (3 mM),0.758333,2.9,,,,,,,,,,,,,,,,,,,,,,,,
64,Amino acid mixture (4 mM) + Glucose (3 mM),0.889583,3.2,,,,,,,,,,,,,,,,,,,,,,,,
65,Amino acid mixture (4 mM) + Glucose (3 mM),0.923611,5.5,,,,,,,,,,,,,,,,,,,,,,,,
66,Amino acid mixture (4 mM) + Glucose (3 mM),0.945486,13.9,,,,,,,,,,,,,,,,,,,,,,,,
67,Amino acid mixture (4 mM) + Glucose (3 mM),0.870139,16.3,,,,,,,,,,,,,,,,,,,,,,,,
68,Amino acid mixture (4 mM) + Glucose (3 mM),0.860417,19.4,,,,,,,,,,,,,,,,,,,,,,,,
69,Amino acid mixture (4 mM) + Glucose (3 mM),0.875,20.7,,,,,,,,,,,,,,,,,,,,,,,,
70,Amino acid mixture (4 mM) + Glucose (3 mM),0.998958,16,,,,,,,,,,,,,,,,,,,,,,,,
71,Amino acid mixture (4 mM) + Glucose (3 mM),0.909028,21.9,,,,,,,,,,,,,,,,,,,,,,,,
72,Amino acid mixture (4 mM) + Glucose (3 mM),0.648958,20.5,,,,,,,,,,,,,,,,,,,,,,,,
73,Amino acid mixture (4 mM) + Glucose (3 mM),0.746181,20.2,,,,,,,,,,,,,,,,,,,,,,,,
74,Amino acid mixture (4 mM) + Glucose (3 mM),0.772917,23.6,,,,,,,,,,,,,,,,,,,,,,,,
75,Amino acid mixture (4 mM) + Glucose (3 mM),0.804514,25.6,,,,,,,,,,,,,,,,,,,,,,,,
76,Amino acid mixture (4 mM) + Glucose (3 mM),0.947917,22.9,,,,,,,,,,,,,,,,,,,,,,,,
77,Amino acid mixture (4 mM) + Glucose (3 mM),0.892014,22.6,,,,,,,,,,,,,,,,,,,,,,,,
78,Amino acid mixture (4 mM) + Glucose (3 mM),0.83125,20.3,,,,,,,,,,,,,,,,,,,,,,,,
79,Amino acid mixture (4 mM) + Glucose (3 mM),0.811806,20.4,,,,,,,,,,,,,,,,,,,,,,,,
80,Amino acid mixture (4 mM) + Glucose (3 mM),0.758333,27,,,,,,,,,,,,,,,,,,,,,,,,
81,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.678125,28.4,,,,,,,,,,,,,,,,,,,,,,,,
82,Amino acid mixture (4 mM) + Glucose (16.7 mM),0.927083,4.3,,,,,,,,,,,,,,,,,,,,,,,,
83,Amino acid mixture (4 mM) + Glucose (16.7 mM),1.697917,2,,,,,,,,,,,,,,,,,,,,,,,,
84,Amino acid mixture (4 mM) + Glucose (16.7 mM),2.239583,3.8,,,,,,,,,,,,,,,,,,,,,,,,
85,Amino acid mixture (4 mM) + Glucose (16.7 mM),2.494792,8.2,,,,,,,,,,,,,,,,,,,,,,,,
86,Amino acid mixture (4 mM) + Glucose (16.7 mM),3.005208,10.5,,,,,,,,,,,,,,,,,,,,,,,,
87,Amino acid mixture (4 mM) + Glucose (16.7 mM),2.072917,13.6,,,,,,,,,,,,,,,,,,,,,,,,
88,Amino acid mixture (4 mM) + Glucose (16.7 mM),2.276042,16.2,,,,,,,,,,,,,,,,,,,,,,,,
89,Amino acid mixture (4 mM) + Glucose (16.7 mM),2.427083,22.4,,,,,,,,,,,,,,,,,,,,,,,,
90,Amino acid mixture (4 mM) + Glucose (16.7 mM),2.109375,23.4,,,,,,,,,,,,,,,,,,,,,,,,
91,Amino acid mixture (4 mM) + Glucose (16.7 mM),2.390625,23.8,,,,,,,,,,,,,,,,,,,,,,,,
92,Amino acid mixture (4 mM) + Glucose (16.7 mM),2.333333,17.8,,,,,,,,,,,,,,,,,,,,,,,,
93,Amino acid mixture (4 mM) + Glucose (16.7 mM),2.197917,21.9,,,,,,,,,,,,,,,,,,,,,,,,
94,Amino acid mixture (4 mM) + Glucose (16.7 mM),2.505208,22.3,,,,,,,,,,,,,,,,,,,,,,,,
95,Amino acid mixture (4 mM) + Glucose (16.7 mM),2,25.5,,,,,,,,,,,,,,,,,,,,,,,,
96,Amino acid mixture (4 mM) + Glucose (16.7 mM),1.973958,25.1,,,,,,,,,,,,,,,,,,,,,,,,
97,Amino acid mixture (4 mM) + Glucose (16.7 mM),2.364583,19.9,,,,,,,,,,,,,,,,,,,,,,,,
98,Amino acid mixture (4 mM) + Glucose (16.7 mM),2.161458,24.1,,,,,,,,,,,,,,,,,,,,,,,,
99,Amino acid mixture (4 mM) + Glucose (16.7 mM),1.947917,24.3,,,,,,,,,,,,,,,,,,,,,,,,
100,Amino acid mixture (4 mM) + Glucose (16.7 mM),2.177083,23.9,,,,,,,,,,,,,,,,,,,,,,,,
101,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),2.203125,25.5,,,,,,,,,,,,,,,,,,,,,,,,
102,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),2.395833,26.4,,,,,,,,,,,,,,,,,,,,,,,,
103,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),2.885417,7.3,,,,,,,,,,,,,,,,,,,,,,,,
104,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),3.755208,5.7,,,,,,,,,,,,,,,,,,,,,,,,
105,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),4.21875,12.3,,,,,,,,,,,,,,,,,,,,,,,,
106,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),3.75,22.5,,,,,,,,,,,,,,,,,,,,,,,,
107,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),4.447917,16.8,,,,,,,,,,,,,,,,,,,,,,,,
108,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),4.088542,20.4,,,,,,,,,,,,,,,,,,,,,,,,
109,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),4.364583,41.2,,,,,,,,,,,,,,,,,,,,,,,,
110,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),4.359375,38,,,,,,,,,,,,,,,,,,,,,,,,
111,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),4.567708,33.6,,,,,,,,,,,,,,,,,,,,,,,,
112,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),4.03125,35.6,,,,,,,,,,,,,,,,,,,,,,,,
113,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),4.385417,38.8,,,,,,,,,,,,,,,,,,,,,,,,
114,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),4.098958,37.6,,,,,,,,,,,,,,,,,,,,,,,,
115,Amino acid mixture (4 mM) + Glucose (16.7 mM) + IBMX (0.1 mM),3.791667,38.8,,,,,,,,,,,,,,,,,,,,,,,,
